
[00:00:00.000 --> 00:00:02.000]  (主持人:好!大家節目平安!)
[00:37:25.000 --> 00:37:28.000]  然後你可以能夠用你的生命,
[00:37:28.000 --> 00:37:31.000]  用你的一些說話影響到,
[00:37:31.000 --> 00:37:33.000]  祝福到你身邊的人。
[00:37:33.000 --> 00:37:36.000]  其實今天在詩篇十九篇裡面,
[00:37:36.000 --> 00:37:40.000]  特別提醒我們神話語的重要寶貴,
[00:37:40.000 --> 00:37:44.000]  今天我盼望我們都能夠更多來珍惜,
[00:37:44.000 --> 00:37:46.000]  重視神的話語,
[00:37:46.000 --> 00:37:48.000]  下個禮拜我會將下半部,
[00:37:48.000 --> 00:37:52.000]  繼續大家一齊來領受神給我們的訊息,
[00:37:52.000 --> 00:37:54.000]  也盼望真的邀請大家可以,
[00:37:54.000 --> 00:37:59.000]  能夠一起開始再參與諾罕聖賢這個讀經的計劃,
[00:37:59.000 --> 00:38:02.000]  明天開始會是詩篇的第一、第二篇,
[00:38:02.000 --> 00:38:05.000]  盼望我們都能夠可以更多將神的話,
[00:38:05.000 --> 00:38:08.000]  成為我們屬靈生命的食糧,
[00:38:08.000 --> 00:38:09.000]  以致讓我們屬靈生命,
[00:38:09.000 --> 00:38:12.000]  可以在神話語裡面得著成長,
[00:38:12.000 --> 00:38:14.000]  得著長大成熟,
[00:38:14.000 --> 00:38:16.000]  我們一齊來對祈禱。
[00:38:16.000 --> 00:38:19.000]  天王祢多謝祢,
[00:38:19.000 --> 00:38:22.000]  因為祢將祢寶貴的話語賜給了我們,
[00:38:22.000 --> 00:38:27.000]  祢不單單用祢自己創造的萬物來向我們說話,
[00:38:27.000 --> 00:38:29.000]  多謝祢給我們有祢寶貴的話語,
[00:38:29.000 --> 00:38:35.000]  讓我們能夠有這個屬靈、寶貝的食糧,
[00:38:35.000 --> 00:38:37.000]  以致我們的生命得以成長。
[00:38:37.000 --> 00:38:39.000]  我們又求聖靈真理保衛師,
[00:38:39.000 --> 00:38:41.000]  來幫助我們每一位弟兄姊妹,
[00:38:41.000 --> 00:38:43.000]  縱然我們真的有時會有軟弱,
[00:38:43.000 --> 00:38:46.000]  我們都有不足的時候,
[00:38:46.000 --> 00:38:47.000]  求你來幫助,
[00:38:47.000 --> 00:38:49.000]  給我們有這份力量,
[00:38:49.000 --> 00:38:50.000]  又給我們有立志,
[00:38:50.000 --> 00:38:51.000]  我們願意依靠聖靈,
[00:38:51.000 --> 00:38:55.000]  來好好地、更多地讀神祢的話,
[00:38:55.000 --> 00:38:58.000]  將祢的話語藏在我們生命當中,
[00:38:58.000 --> 00:39:01.000]  更加能夠讓我在每日的生活當中,
[00:39:01.000 --> 00:39:04.000]  我們每位弟兄姊妹都能夠活出神祢自己的話語,
[00:39:04.000 --> 00:39:07.000]  願祢繼續的施恩,幫助我們每一位,
[00:39:07.000 --> 00:39:09.000]  我們這樣祈禱奉耶穌基督的名,
[00:39:09.000 --> 00:39:10.000]  阿門。
