
[00:00:00.000 --> 00:00:03.480]  今天主要跟大家講一節的經文
[00:31:16.940 --> 00:31:18.940]  他真的有血肉之軀
[00:31:18.940 --> 00:31:20.780]  所以他就要藉著
[00:31:20.780 --> 00:31:22.100]  要有血肉之軀
[00:31:22.100 --> 00:31:24.340]  藉著他的死亡
[00:31:24.340 --> 00:31:26.820]  是敗壞那掌死權的就是魔鬼
[00:31:26.820 --> 00:31:28.460]  為什麼要藉著死亡呢?
[00:31:28.460 --> 00:31:30.660]  因為神說的就要算數的
[00:31:30.660 --> 00:31:31.860]  如果神說的就要算數
[00:31:31.860 --> 00:31:32.740]  他就不是神了
[00:31:32.740 --> 00:31:34.620]  因為神是那個真理
[00:31:34.620 --> 00:31:36.060]  神是真理的源頭
[00:31:36.060 --> 00:31:38.260]  真理的源頭就是一定要說真的話
[00:31:38.260 --> 00:31:39.660]  如果連神都說謊的話
[00:31:39.660 --> 00:31:41.060]  那就是說他不是神
[00:31:41.060 --> 00:31:42.180]  他沒有資格做神
[00:31:42.180 --> 00:31:43.060]  是不是?
[00:31:43.060 --> 00:31:44.020]  神說什麼呢?
[00:31:44.020 --> 00:31:46.100]  我斷不以有罪為無罪
[00:31:46.100 --> 00:31:47.220]  罪的功架是什麼呢?
[00:31:47.220 --> 00:31:48.260]  就是要死
[00:31:48.260 --> 00:31:51.660]  當他的兒子來到這個世上
[00:31:51.660 --> 00:31:54.580]  願意擔當世人的罪的時候
[00:31:54.580 --> 00:31:55.980]  他是不是也要死呢?
[00:31:55.980 --> 00:31:57.820]  要不然怎麼可以
[00:31:57.820 --> 00:31:59.820]  若不流血罪不得赦
[00:31:59.820 --> 00:32:00.940]  又是神說的
[00:32:00.940 --> 00:32:01.740]  聖經說的
[00:32:01.740 --> 00:32:03.580]  若不流血罪不得赦
[00:32:03.580 --> 00:32:05.580]  那麼神的兒子來到這個世上
[00:32:05.580 --> 00:32:07.300]  要擔當世人的罪
[00:32:07.300 --> 00:32:08.980]  擔起世人的罪
[00:32:08.980 --> 00:32:10.980]  背負世人的罪
[00:32:10.980 --> 00:32:13.780]  使得世人能夠有一個救恩
[00:32:13.780 --> 00:32:15.700]  能夠得救的出路
[00:32:15.700 --> 00:32:16.980]  當然
[00:32:16.980 --> 00:32:18.260]  得救是本乎恩
[00:32:18.260 --> 00:32:19.300]  也因著信
[00:32:19.300 --> 00:32:21.380]  在《已忽所書》第二章第八節
[00:32:21.380 --> 00:32:22.220]  也是很容易記
[00:32:22.220 --> 00:32:24.700]  記住《已忽所書》二法二法就行了
[00:32:24.700 --> 00:32:26.860]  剛才就是二一四情人節
[00:32:26.860 --> 00:32:27.620]  希伯來書
[00:32:27.620 --> 00:32:29.820]  現在就是《已忽所書》二法二法
[00:32:29.820 --> 00:32:32.140]  大家都喜歡這個號碼
[00:32:32.140 --> 00:32:33.940]  有些車就二八
[00:32:33.940 --> 00:32:36.180]  我稍後看看車場有沒有我們這些車二八
[00:32:36.180 --> 00:32:36.980]  或者是三
[00:32:36.980 --> 00:32:39.460]  或者是法法法那些
[00:32:39.460 --> 00:32:40.860]  你不要遮住它
[00:32:40.860 --> 00:32:41.780]  那麼
[00:32:41.780 --> 00:32:43.780]  《已忽所書》得救是本乎恩
[00:32:43.780 --> 00:32:44.420]  是神的恩
[00:32:44.420 --> 00:32:45.940]  但是也因著信
[00:32:45.940 --> 00:32:46.620]  什麼意思?
[00:32:46.620 --> 00:32:47.140]  就是說
[00:32:47.140 --> 00:32:49.140]  神的救恩是設立在這裡
[00:32:49.140 --> 00:32:49.980]  但是
[00:32:49.980 --> 00:32:51.460]  如果我們不去接受
[00:32:51.460 --> 00:32:52.580]  相信接受
[00:32:52.580 --> 00:32:54.980]  凡接待他的人就是信他明的人
[00:32:54.980 --> 00:32:57.660]  在《約翰福音》一章十二字
[00:32:57.660 --> 00:32:58.660]  一一二
[00:32:58.660 --> 00:32:59.380]  也是很容易
[00:32:59.380 --> 00:33:00.140]  一章十二字
[00:33:00.140 --> 00:33:01.820]  凡接待他的人就是信他明的人
[00:33:01.820 --> 00:33:03.940]  參見此刻們權命作神的兒女
[00:33:03.940 --> 00:33:05.740]  如果我們不願意去接待耶穌
[00:33:05.740 --> 00:33:07.420]  不接受耶穌成為救主
[00:33:07.420 --> 00:33:08.700]  罪也是不能夠赦免
[00:33:08.700 --> 00:33:09.900]  就算禮物在這裡
[00:33:09.900 --> 00:33:10.740]  也是不能夠赦免
[00:33:10.740 --> 00:33:11.740]  現在我這個禮物
[00:33:11.740 --> 00:33:13.540]  如果我要送給Winnie
[00:33:13.540 --> 00:33:14.580]  我說給你
[00:33:14.580 --> 00:33:15.420]  她不肯接
[00:33:15.420 --> 00:33:16.620]  那麼她有沒有得到禮物呢?
[00:33:16.620 --> 00:33:17.140]  沒有
[00:33:17.140 --> 00:33:18.300]  但是禮物在這裡
[00:33:18.300 --> 00:33:19.260]  隨便拿
[00:33:19.260 --> 00:33:21.100]  但是你不拿
[00:33:21.100 --> 00:33:21.660]  是不是你的?
[00:33:21.660 --> 00:33:22.580]  不是你的
[00:33:22.580 --> 00:33:23.380]  是不是?
[00:33:23.380 --> 00:33:25.300]  神的恩典是伯伯給我們
[00:33:25.300 --> 00:33:26.940]  但是我們也要接的
[00:33:26.940 --> 00:33:28.340]  我剛才收到一個禮物
[00:33:28.340 --> 00:33:30.660]  剛才有一個粉紅色的袋子
[00:33:30.660 --> 00:33:32.620]  有一個以前在這裡
[00:33:32.620 --> 00:33:39.420]  做過一個童工
[00:33:39.420 --> 00:33:42.980]  他看到這本書挺好的
[00:33:42.980 --> 00:33:46.420]  他就買了來送給我
[00:33:46.420 --> 00:33:48.140]  所以我進來之前
[00:33:48.140 --> 00:33:49.220]  他太太就說
[00:33:49.220 --> 00:33:54.820]  我先生說這本書對你可能是會喜歡的
[00:33:54.820 --> 00:33:56.180]  他就送了這本書給我
[00:33:56.180 --> 00:33:58.220]  其實我真的不是很想要的
[00:33:58.740 --> 00:34:00.820]  但是性情難卻
[00:34:00.820 --> 00:34:01.340]  是不是?
[00:34:01.340 --> 00:34:02.340]  可不可以看看這本書
[00:34:02.340 --> 00:34:05.420]  說的是《聖經》裡面的圖文並茂
[00:34:05.420 --> 00:34:07.620]  我打算看看它
[00:34:07.620 --> 00:34:11.540]  或者可以用來跟弟兄姊妹分享一下
[00:34:11.540 --> 00:34:13.500]  這是禮物
[00:34:13.500 --> 00:34:15.140]  但是如果說我不要
[00:34:15.140 --> 00:34:16.860]  我已經丟掉了三十箱書了
[00:34:16.860 --> 00:34:18.300]  你知道我已經丟掉了三十箱書了
[00:34:18.300 --> 00:34:19.100]  搬到辦公室
[00:34:19.100 --> 00:34:21.700]  外面的書單那些不是免費
[00:34:21.700 --> 00:34:24.500]  是任你奉獻拿的書
[00:34:24.500 --> 00:34:26.420]  99%是我的書
[00:34:26.420 --> 00:34:27.620]  我不要那些
[00:34:27.620 --> 00:34:29.860]  我還有二十箱書在我的辦公室那裡
[00:34:29.860 --> 00:34:31.820]  所以我的辦公室是沒有桌子的
[00:34:31.820 --> 00:34:32.780]  擺不了桌子
[00:34:32.780 --> 00:34:33.860]  全部是書架
[00:34:33.860 --> 00:34:34.980]  當我明年3月退休
[00:34:34.980 --> 00:34:36.140]  我還在想要看看怎麼樣
[00:34:36.140 --> 00:34:37.420]  你們有沒有地方擺一下
[00:34:37.420 --> 00:34:38.460]  麻煩你說一聲給我
[00:34:38.460 --> 00:34:39.740]  《聖經》也說了這件事
[00:34:39.740 --> 00:34:40.260]  好
[00:34:40.260 --> 00:34:41.940]  我們再看這一點
[00:34:41.940 --> 00:34:42.740]  所以
[00:34:42.740 --> 00:34:44.620]  他就是永在的父
[00:34:44.620 --> 00:34:46.740]  原來他真的永在是我們的父
[00:34:46.740 --> 00:34:47.220]  好了
[00:34:47.220 --> 00:34:48.060]  最後這個
[00:34:48.060 --> 00:34:49.220]  和平的君
[00:34:49.220 --> 00:34:51.660]  在《約翰福音》第16章第33次
[00:34:51.660 --> 00:34:53.660]  我對你們恕了這些事
[00:34:53.660 --> 00:34:56.140]  至要使你們在我裡面有平安
[00:34:56.140 --> 00:34:57.900]  在世上你們有苦難
[00:34:57.900 --> 00:34:59.700]  但是你們要有勇氣
[00:34:59.700 --> 00:35:01.660]  我已經勝過世界
[00:35:01.660 --> 00:35:03.140]  主耶穌基督跟我們說
[00:35:03.140 --> 00:35:04.220]  祂說
[00:35:04.220 --> 00:35:06.820]  祂在我們裡面是有平安的
[00:35:06.820 --> 00:35:09.620]  在基督的外面我們得不到平安
[00:35:09.620 --> 00:35:12.140]  但是我們什麼時候進到耶穌基督裡面
[00:35:12.140 --> 00:35:13.140]  在祂裡面
[00:35:13.140 --> 00:35:14.060]  在基督裡
[00:35:14.060 --> 00:35:16.100]  所以保羅的神學其中一點就是
[00:35:16.100 --> 00:35:17.340]  經常說在基督裡
[00:35:17.340 --> 00:35:18.020]  你是怎樣怎樣
[00:35:18.020 --> 00:35:19.460]  在基督裡你是怎樣怎樣
[00:35:19.460 --> 00:35:21.060]  所以你看回保羅書信
[00:35:21.060 --> 00:35:23.060]  會時常出現在基督裡
[00:35:23.060 --> 00:35:25.140]  我們在耶穌基督裡面
[00:35:25.140 --> 00:35:26.540]  耶穌也在我們裡面
[00:35:26.540 --> 00:35:27.300]  因為聖經說
[00:35:27.300 --> 00:35:30.020]  「人若沒有基督的靈,就不是屬基督的」
[00:35:30.020 --> 00:35:32.660]  如果我們沒有基督的靈住在我們裡面
[00:35:32.660 --> 00:35:34.300]  我們不是屬於基督的
[00:35:34.300 --> 00:35:35.780]  所以我也曾經提過
[00:35:35.780 --> 00:35:37.460]  神的靈在我們裡面
[00:35:37.460 --> 00:35:39.700]  聖靈在我們裡面
[00:35:39.700 --> 00:35:41.340]  聖子的靈在我們裡面
[00:35:41.340 --> 00:35:42.780]  聖父、聖子、聖靈
[00:35:42.780 --> 00:35:45.060]  三位一體的神的靈在我們裡面
[00:35:45.060 --> 00:35:46.180]  我告訴大家
[00:35:46.180 --> 00:35:49.500]  真的很有平安
[00:35:49.500 --> 00:35:53.300]  就算遇到一些邪惡
[00:35:53.300 --> 00:35:56.380]  所謂的骯髒的東西
[00:35:56.380 --> 00:35:59.220]  有時候有些人也叫我去趕鬼
[00:35:59.220 --> 00:36:01.620]  或者是有些邪在他家裡
[00:36:01.620 --> 00:36:02.660]  叫我去祈禱
[00:36:02.660 --> 00:36:04.260]  叫我拿走他那些東西
[00:36:04.260 --> 00:36:05.500]  你猜我怕不怕呢?
[00:36:05.500 --> 00:36:06.820]  我第一次就怕
[00:36:06.820 --> 00:36:08.340]  我第一次就怕
[00:36:08.340 --> 00:36:09.900]  真的鬼上身那一次
[00:36:09.900 --> 00:36:11.340]  我真的還在讀神學
[00:36:11.340 --> 00:36:12.940]  神學又沒有教這一科
[00:36:12.940 --> 00:36:14.780]  我和我同學去趕鬼
[00:36:14.780 --> 00:36:15.540]  真的怕
[00:36:15.540 --> 00:36:18.420]  不過真的憑著一樣東西
[00:36:18.420 --> 00:36:20.180]  就是我有聖靈在我裡面
[00:36:20.180 --> 00:36:22.180]  初初我祈禱不敢閉上眼
[00:36:22.180 --> 00:36:23.460]  怕祂急起來打我
[00:36:23.460 --> 00:36:24.500]  祂說要打我
[00:36:24.500 --> 00:36:25.820]  我真的沒有信心
[00:36:25.820 --> 00:36:27.700]  我睜大眼睛祈禱其實就沒有信心
[00:36:27.700 --> 00:36:28.900]  後來不行
[00:36:28.900 --> 00:36:29.860]  這樣是沒有信心
[00:36:29.860 --> 00:36:31.020]  我閉上眼睛祈禱
[00:36:31.020 --> 00:36:32.260]  祂也急不起來
[00:36:32.260 --> 00:36:35.460]  結果祂走了
[00:36:35.460 --> 00:36:36.660]  就因為我讀聖經
[00:36:36.660 --> 00:36:39.060]  又是那天早上靈修讀到那段聖經
[00:36:39.060 --> 00:36:44.740]  耶穌趕鬼入豬群馬戈芬第五章一開始那裡
[00:36:44.740 --> 00:36:46.940]  我那天又是靈修早上讀聖經
[00:36:46.940 --> 00:36:47.980]  又是讀到那段
[00:36:47.980 --> 00:36:49.660]  我不是強行來早上讀
[00:36:49.660 --> 00:36:51.060]  我怎麼知道晚上會發生什麼事呢?
[00:36:51.060 --> 00:36:54.860]  所以你說我是不是每天早上要起床讀聖經呢?
[00:36:54.860 --> 00:37:00.060]  我每天早上照樣現在五點多我就起床讀聖經
[00:37:00.060 --> 00:37:02.060]  讀聖經讀神的話語
[00:37:02.060 --> 00:37:06.300]  然後明天是星期一
[00:37:06.300 --> 00:37:07.660]  我又會發出去
[00:37:07.660 --> 00:37:08.700]  我有些心得了
[00:37:08.700 --> 00:37:10.220]  星期一星期四才發的
[00:37:10.220 --> 00:37:10.900]  明天星期一
[00:37:10.900 --> 00:37:11.420]  我已經有了
[00:37:11.420 --> 00:37:12.260]  準備好了
[00:37:12.260 --> 00:37:13.580]  明天會發出去的
[00:37:13.580 --> 00:37:15.020]  如果你收不到的話
[00:37:15.020 --> 00:37:17.460]  你崇拜完之後你問我怎麼可以收到
[00:37:17.460 --> 00:37:19.100]  你WhatsApp我一次你就收到了
[00:37:19.100 --> 00:37:20.140]  因為我不管是誰
[00:37:20.140 --> 00:37:21.980]  總之WhatsApp過我的我就發給他
[00:37:21.980 --> 00:37:23.020]  我不知道他是誰也好
[00:37:23.020 --> 00:37:23.860]  不要緊
[00:37:23.860 --> 00:37:24.700]  最後一節聖經說
[00:37:24.700 --> 00:37:27.300]  《倚創亞書》第五十三章第五節
[00:37:27.300 --> 00:37:29.340]  他為我們的過犯受害
[00:37:29.340 --> 00:37:31.180]  為我們的罪孽被壓傷
[00:37:31.180 --> 00:37:32.740]  因他受的懲罰
[00:37:32.740 --> 00:37:33.940]  我們得平安
[00:37:33.940 --> 00:37:35.180]  因他受的鞭傷
[00:37:35.180 --> 00:37:36.260]  我們得醫治
[00:37:36.260 --> 00:37:38.420]  這個就是主耶穌基督
[00:37:38.420 --> 00:37:41.060]  這一段的經文是《倚創亞書》第五十三章第五節
[00:37:41.060 --> 00:37:41.820]  聖經指揮
[00:37:41.820 --> 00:37:43.460]  《倚創亞書》九章第六節
[00:37:43.460 --> 00:37:44.020]  是哪裡的?
[00:37:44.020 --> 00:37:44.780]  是《倚創亞書》
[00:37:44.780 --> 00:37:45.900]  是舊約的是不是?
[00:37:45.900 --> 00:37:47.940]  所以有一些人說
[00:37:47.940 --> 00:37:51.900]  《倚創亞書》是耶穌出生之後才寫的
[00:37:51.900 --> 00:37:57.220]  有什麼理由說出了耶穌的生平?
[00:37:57.220 --> 00:37:58.980]  學者
[00:37:58.980 --> 00:38:00.300]  那些不信的學者
[00:38:00.300 --> 00:38:02.140]  那些真的是有實力的人
[00:38:02.140 --> 00:38:03.540]  他說《倚創亞書》
[00:38:03.540 --> 00:38:07.220]  其實是主耶穌之後才有的
[00:38:07.220 --> 00:38:09.380]  不是預言
[00:38:09.380 --> 00:38:11.780]  是謬炮
[00:38:11.780 --> 00:38:14.940]  真的有學者這麼說
[00:38:14.940 --> 00:38:17.220]  我們怎麼回答他?
[00:38:17.220 --> 00:38:18.940]  感謝神啊
[00:38:18.940 --> 00:38:21.060]  大家有沒有聽過《死海古卷》呢?
[00:38:21.060 --> 00:38:23.940]  知不知道什麼叫做《死海古卷》呢?
[00:38:23.940 --> 00:38:26.820]  知不知道呢?
[00:38:26.820 --> 00:38:29.740]  《死海古卷》就是在死海那裡
[00:38:29.740 --> 00:38:32.180]  不要緊了
[00:38:32.180 --> 00:38:33.220]  反正都過時了
[00:38:33.220 --> 00:38:34.140]  說完它吧
[00:38:34.140 --> 00:38:35.540]  今天沒有主餐
[00:38:35.540 --> 00:38:36.180]  OK
[00:38:36.180 --> 00:38:37.180]  不過時
[00:38:37.180 --> 00:38:38.620]  在死海那裡
[00:38:38.620 --> 00:38:39.540]  死海那裡是什麼?
[00:38:39.540 --> 00:38:42.900]  死海那邊有很多懸崖
[00:38:42.900 --> 00:38:44.940]  有時候看電視也有做
[00:38:44.940 --> 00:38:47.780]  如果你去過以色列旅行
[00:38:47.780 --> 00:38:49.900]  我不知道會不會去死海走
[00:38:49.900 --> 00:38:51.380]  不過我聽過一個弟兄姐妹說
[00:38:51.380 --> 00:38:52.660]  他真的去過死海
[00:38:52.660 --> 00:38:53.620]  他游泳
[00:38:53.620 --> 00:38:54.980]  不用這樣
[00:38:54.980 --> 00:38:56.020]  他會浮在水面上
[00:38:56.020 --> 00:38:57.420]  因為水夠鹹
[00:38:57.420 --> 00:38:59.540]  死海那裡的水下去之後
[00:38:59.540 --> 00:39:00.660]  就蒸發了
[00:39:00.660 --> 00:39:02.140]  剩下的就不會再去了
[00:39:02.140 --> 00:39:03.100]  就夠鹹
[00:39:03.100 --> 00:39:05.100]  鹽分高得你可以
[00:39:05.100 --> 00:39:06.220]  就這樣躺著
[00:39:06.220 --> 00:39:07.300]  不會沉下去的
[00:39:07.300 --> 00:39:08.620]  有人真的這麼跟我說過
[00:39:08.620 --> 00:39:09.700]  我沒有去過
[00:39:09.700 --> 00:39:13.060]  在死海旁邊有很多山洞
[00:39:13.060 --> 00:39:14.140]  為什麼有很多山洞?
[00:39:14.140 --> 00:39:17.780]  就是因為當基督徒受逼迫的時候
[00:39:17.780 --> 00:39:19.140]  有很多人
[00:39:19.140 --> 00:39:21.540]  他們的聖經要被焚燒
[00:39:21.540 --> 00:39:23.620]  有很多人躲在那裡
[00:39:23.620 --> 00:39:26.580]  那個地方叫做Qumran Community
[00:39:26.580 --> 00:39:28.620]  他們有很多的信徒
[00:39:28.620 --> 00:39:30.900]  他們為了保存神的話語
[00:39:30.900 --> 00:39:32.620]  他們將神的話語
[00:39:32.620 --> 00:39:35.500]  跑到山洞裡面
[00:39:35.500 --> 00:39:38.260]  扔在裡面
[00:39:38.260 --> 00:39:40.500]  這樣扔在裡面是不行的
[00:39:40.500 --> 00:39:41.780]  他們找那些坑
[00:39:41.780 --> 00:39:44.700]  找那些大的坑放在裡面封住它
[00:39:44.700 --> 00:39:47.460]  等到後來有人可以發現
[00:39:47.460 --> 00:39:49.380]  那些聖經自己死了之後
[00:39:49.380 --> 00:39:51.300]  還有人可以找到聖經
[00:39:51.300 --> 00:39:53.980]  有一次有一個小看羊
[00:39:53.980 --> 00:39:55.820]  這個是故事
[00:39:55.820 --> 00:39:56.620]  是真實的
[00:39:56.620 --> 00:39:58.100]  有一個小看羊
[00:39:58.100 --> 00:40:01.100]  他不見了一隻羊
[00:40:01.100 --> 00:40:03.940]  他裡面也不知道黑漆漆的
[00:40:03.940 --> 00:40:04.740]  又沒有燈
[00:40:04.740 --> 00:40:05.940]  黑漆漆又沒有燈
[00:40:05.940 --> 00:40:06.820]  很噁心
[00:40:06.820 --> 00:40:08.020]  他拿一塊石頭
[00:40:08.020 --> 00:40:10.060]  一扔進去山洞裡面
[00:40:10.060 --> 00:40:12.060]  突然之間「噗」的聲音
[00:40:12.060 --> 00:40:13.620]  打破了那個東西
[00:40:13.620 --> 00:40:14.620]  那個聲音
[00:40:14.620 --> 00:40:15.900]  他可能心裡面
[00:40:15.900 --> 00:40:17.700]  嘩 發達了這次
[00:40:17.700 --> 00:40:21.660]  可能找到寶藏也說不定
[00:40:21.660 --> 00:40:22.460]  他走進去
[00:40:22.460 --> 00:40:24.260]  後來走進去看
[00:40:24.260 --> 00:40:27.940]  就找到一卷一卷的那些古卷
[00:40:27.940 --> 00:40:30.020]  原來寫古卷是什麼呢
[00:40:30.020 --> 00:40:32.460]  就是主前
[00:40:32.460 --> 00:40:34.980]  主前
[00:40:34.980 --> 00:40:36.420]  幾百年前
[00:40:36.420 --> 00:40:40.740]  那些人找到那些卷
[00:40:40.740 --> 00:40:41.820]  是什麼文字來的
[00:40:41.820 --> 00:40:42.860]  是希臘文來的
[00:40:42.860 --> 00:40:44.100]  有很多
[00:40:44.100 --> 00:40:45.940]  是希臘文來的
[00:40:45.940 --> 00:40:46.940]  什麼意思呢
[00:40:46.940 --> 00:40:48.420]  是希臘文
[00:40:48.420 --> 00:40:54.340]  是將很多的舊約翻譯成為了希臘文
[00:40:54.340 --> 00:40:55.940]  我們英文有一個叫做
[00:40:55.940 --> 00:40:57.140]  Zeptogen
[00:40:57.140 --> 00:41:01.100]  Zeptogen這個字叫做七十時譯本
[00:41:01.100 --> 00:41:01.980]  七十時譯本
[00:41:01.980 --> 00:41:02.980]  就是一本譯本
[00:41:02.980 --> 00:41:05.780]  是希臘文譯了舊約的聖經
[00:41:05.780 --> 00:41:06.700]  我想問你
[00:41:06.700 --> 00:41:08.940]  如果一本原本有本譯本
[00:41:08.940 --> 00:41:11.100]  誰先誰後
[00:41:11.100 --> 00:41:12.780]  那當然是原本先
[00:41:12.780 --> 00:41:13.660]  那個譯本
[00:41:13.660 --> 00:41:17.100]  如果譯本都是主前二百多年
[00:41:17.100 --> 00:41:18.380]  有存在的
[00:41:18.380 --> 00:41:19.620]  那是不是就是說
[00:41:19.620 --> 00:41:21.100]  那些的
[00:41:21.100 --> 00:41:24.660]  那些的原本是二百多年之前重前
[00:41:24.660 --> 00:41:26.020]  所以以賽亞斯是什麼
[00:41:26.020 --> 00:41:26.940]  如果我沒有記錯
[00:41:26.940 --> 00:41:28.980]  他是主前七世紀
[00:41:28.980 --> 00:41:30.300]  主前七百五十七世紀
[00:41:30.300 --> 00:41:31.900]  應該是七世紀左右
[00:41:31.900 --> 00:41:32.700]  那時候的
[00:41:32.700 --> 00:41:34.180]  七幾幾年
[00:41:34.180 --> 00:41:38.100]  那時候的著作
[00:41:38.100 --> 00:41:39.180]  就是說
[00:41:39.180 --> 00:41:40.500]  證明了一件事
[00:41:40.500 --> 00:41:42.060]  以賽亞斯
[00:41:42.060 --> 00:41:43.340]  他是預言
[00:41:43.340 --> 00:41:44.580]  他說的話
[00:41:44.580 --> 00:41:46.700]  你會看見在耶穌的生平裏面
[00:41:46.700 --> 00:41:49.100]  是這麼應驗的
[00:41:49.100 --> 00:41:50.980]  不是說耶穌寫了之後
[00:41:50.980 --> 00:41:52.820]  那些人馬後炮寫了一些東西出來
[00:41:52.820 --> 00:41:53.780]  不是
[00:41:53.780 --> 00:41:56.340]  所以有時候神就會慢慢慢慢
[00:41:56.340 --> 00:41:58.860]  藉著那些人去挖一挖那些考古
[00:41:58.860 --> 00:42:00.420]  越找越多東西出來
[00:42:00.420 --> 00:42:02.420]  去證實這些東西
[00:42:02.420 --> 00:42:03.660]  好了
[00:42:03.660 --> 00:42:05.340]  那麼這個我們看得到
[00:42:05.340 --> 00:42:07.140]  今天跟大家所分享的
[00:42:07.140 --> 00:42:09.380]  這一節我們都很熟悉的經文
[00:42:09.380 --> 00:42:11.020]  祂是奇妙的測試
[00:42:11.020 --> 00:42:13.380]  其實是用來形容天父耶和神的
[00:42:13.380 --> 00:42:14.740]  大能的神
[00:42:14.740 --> 00:42:17.340]  祂也是用來形容耶和神的
[00:42:17.340 --> 00:42:18.900]  永在的父
[00:42:18.900 --> 00:42:20.660]  永在的父
[00:42:20.660 --> 00:42:21.620]  也是用來
[00:42:21.620 --> 00:42:23.260]  祂是我們的父親
[00:42:23.260 --> 00:42:24.380]  是和平的君
[00:42:24.380 --> 00:42:26.180]  祂是帶來和平的
[00:42:26.180 --> 00:42:27.620]  是真正的和平
[00:42:27.620 --> 00:42:31.740]  所以在《路加福音》第二章十四節
[00:42:31.740 --> 00:42:34.180]  也是二章十四節多好記
[00:42:34.180 --> 00:42:36.780]  在至高之處榮耀歸於神
[00:42:36.780 --> 00:42:40.620]  在地上平安歸於他所喜悅的人
[00:42:40.620 --> 00:42:43.580]  聖誕節為什麼是普世歡騰呢?
[00:42:43.580 --> 00:42:46.780]  因為唯有在耶穌基督裡面
[00:42:46.780 --> 00:42:49.820]  我們能夠真真正正得到平安
[00:42:49.820 --> 00:42:50.860]  而這個平安
[00:42:50.860 --> 00:42:52.460]  這個和睦
[00:42:52.460 --> 00:42:53.460]  彼此的和睦
[00:42:53.460 --> 00:42:54.740]  彼此的平安
[00:42:54.740 --> 00:42:57.620]  平安這個字在原文希伯來文可以是
[00:42:57.620 --> 00:42:58.620]  Shalom
[00:42:58.620 --> 00:42:59.900]  Shalom 這個字
[00:42:59.900 --> 00:43:02.700]  猶太人見面很喜歡說這句話
[00:43:02.700 --> 00:43:04.180]  Shalom Lecha
[00:43:04.180 --> 00:43:05.180]  什麼叫Lecha?
[00:43:05.180 --> 00:43:06.380]  Le是to
[00:43:06.380 --> 00:43:07.500]  Cha是you
[00:43:07.500 --> 00:43:08.420]  Shalom Lecha
[00:43:08.420 --> 00:43:09.140]  見到面
[00:43:09.140 --> 00:43:10.660]  他就會Shalom Shalom
[00:43:10.660 --> 00:43:11.340]  這樣子
[00:43:11.340 --> 00:43:12.420]  而Shalom這個字
[00:43:12.420 --> 00:43:13.820]  不只是說平安
[00:43:13.820 --> 00:43:15.300]  其實Shalom這個字
[00:43:15.300 --> 00:43:17.260]  中文譯作是Peace
[00:43:17.260 --> 00:43:19.140]  Peace這個字可以是什麼?
[00:43:19.140 --> 00:43:20.860]  可以是平安
[00:43:20.860 --> 00:43:22.620]  可以是打勝仗
[00:43:22.620 --> 00:43:23.420]  不打仗
[00:43:23.420 --> 00:43:24.340]  和平
[00:43:24.340 --> 00:43:26.620]  以及大家彼此是和睦
[00:43:26.620 --> 00:43:27.860]  我們以前不是
[00:43:27.860 --> 00:43:28.980]  我們以前at war
[00:43:28.980 --> 00:43:30.380]  現在我們at peace
[00:43:30.380 --> 00:43:32.460]  at peace with each other
[00:43:32.460 --> 00:43:34.140]  所以在聖誕節的時候
[00:43:34.140 --> 00:43:36.780]  當我們紀念主人蘇格拉德誕生的日子
[00:43:36.780 --> 00:43:37.820]  有一樣東西是什麼?
[00:43:37.820 --> 00:43:40.380]  大家要繼續在主的裡面
[00:43:40.380 --> 00:43:43.300]  彼此的和睦和諧
[00:43:43.300 --> 00:43:46.180]  有很多東西大家可以有不同的看法
[00:43:46.180 --> 00:43:48.820]  如果不是真理上的分歧
[00:43:48.820 --> 00:43:51.060]  我們大家可以彼此什麼?
[00:43:51.060 --> 00:43:53.620]  在愛是恆久忍耐有因
[00:43:53.620 --> 00:43:55.060]  愛是不嫉妒不自誇
[00:43:55.060 --> 00:43:55.900]  不將同不作害
[00:43:55.900 --> 00:43:57.380]  修正是不求自己的益處
[00:43:57.380 --> 00:43:58.060]  不輕易發落
[00:43:58.060 --> 00:43:59.660]  不計算
[00:43:59.660 --> 00:44:00.340]  接著
[00:44:00.340 --> 00:44:02.500]  不喜歡不義
[00:44:02.500 --> 00:44:04.260]  只喜歡真理
[00:44:04.260 --> 00:44:05.660]  在不喜歡不義
[00:44:05.660 --> 00:44:07.860]  只喜歡真理之下
[00:44:07.860 --> 00:44:10.780]  凡事包容
[00:44:10.780 --> 00:44:11.700]  是不是?
[00:44:11.700 --> 00:44:12.980]  而凡事包容
[00:44:12.980 --> 00:44:16.020]  在原文的含義其實是什麼?
[00:44:16.020 --> 00:44:17.740]  忍得就忍
[00:44:17.740 --> 00:44:20.060]  不過大前提是什麼?
[00:44:20.060 --> 00:44:21.780]  不義的就不能忍了
[00:44:21.780 --> 00:44:22.380]  是不是?
[00:44:22.380 --> 00:44:23.180]  不公義
[00:44:23.180 --> 00:44:23.700]  是不是?
[00:44:23.700 --> 00:44:24.780]  不行的
[00:44:24.780 --> 00:44:26.620]  不合真理的也不能忍
[00:44:26.620 --> 00:44:28.540]  但是如果那些東西不是說
[00:44:28.540 --> 00:44:30.380]  是和不義有關係
[00:44:30.380 --> 00:44:32.100]  不是說和真理有關係的
[00:44:32.100 --> 00:44:33.460]  是看法
[00:44:33.460 --> 00:44:34.620]  想法
