
[00:00:00.000 --> 00:00:03.940]  今天我們的題目就是公民責任
[00:38:21.340 --> 00:38:23.820]  I believe it is vitally important
[00:38:23.820 --> 00:38:26.540]  that we cast our ballots for candidates
[00:38:26.540 --> 00:38:30.460]  who base their decisions on biblical principles
[00:38:30.460 --> 00:38:32.900]  and support the nation of Israel
[00:38:32.900 --> 00:38:35.460]  I urge you to vote for those
[00:38:35.460 --> 00:38:37.940]  who protect the sanity of life
[00:38:37.940 --> 00:38:40.460]  and support the biblical definition of marriage
[00:38:40.460 --> 00:38:42.780]  between a man and a woman
[00:38:42.780 --> 00:38:46.980]  Vote for biblical values this November 6
[00:38:46.980 --> 00:38:49.220]  and pray with me that America
[00:38:49.220 --> 00:38:54.500]  will remain one nation under God
[00:38:54.500 --> 00:38:58.460]  為下一代
[00:38:58.460 --> 00:39:04.020]  和這個家留下一個重要的遺產
[00:39:04.020 --> 00:39:07.300]  這次選舉可能是我最後的一次
[00:39:07.300 --> 00:39:11.140]  因為我已經將是94歲
[00:39:11.140 --> 00:39:14.020]  我希望在這次選舉的過程中
[00:39:14.020 --> 00:39:15.740]  在這次選舉的過程中
[00:39:15.740 --> 00:39:17.740]  我希望在這次選舉的過程中
[00:39:17.740 --> 00:39:19.500]  我希望在這次選舉的過程中
[00:39:19.500 --> 00:39:21.380]  我希望在這次選舉的過程中
[00:39:21.380 --> 00:39:23.500]  我希望在這次選舉的過程中
[00:39:23.500 --> 00:39:25.900]  我希望在這次選舉的過程中
[00:39:25.900 --> 00:39:27.980]  我希望在這次選舉的過程中
[00:39:27.980 --> 00:39:30.180]  我希望在這次選舉的過程中
[00:39:30.180 --> 00:39:32.540]  我希望在這次選舉的過程中
[00:39:32.540 --> 00:39:34.660]  我希望在這次選舉的過程中
[00:39:34.660 --> 00:39:36.820]  我希望在這次選舉的過程中
[00:39:36.820 --> 00:39:39.100]  我希望在這次選舉的過程中
[00:39:39.100 --> 00:39:41.220]  我希望在這次選舉的過程中
[00:39:41.220 --> 00:39:43.100]  我希望在這次選舉的過程中
[00:39:43.100 --> 00:39:45.100]  我希望在這次選舉的過程中
[00:39:45.100 --> 00:39:47.100]  我希望在這次選舉的過程中
[00:39:47.100 --> 00:39:48.980]  我希望在這次選舉的過程中
[00:39:48.980 --> 00:39:50.980]  我希望在這次選舉的過程中
[00:39:50.980 --> 00:39:52.980]  我希望在這次選舉的過程中
[00:39:52.980 --> 00:39:54.980]  我希望在這次選舉的過程中
[00:39:54.980 --> 00:39:56.980]  我希望在這次選舉的過程中
[00:39:56.980 --> 00:39:58.980]  我希望在這次選舉的過程中
[00:39:58.980 --> 00:40:00.980]  我希望在這次選舉的過程中
[00:40:00.980 --> 00:40:02.980]  我希望在這次選舉的過程中
[00:40:02.980 --> 00:40:04.980]  我希望在這次選舉的過程中
[00:40:04.980 --> 00:40:06.980]  我希望在這次選舉的過程中
[00:40:06.980 --> 00:40:08.980]  我希望在這次選舉的過程中
[00:40:08.980 --> 00:40:10.980]  我希望在這次選舉的過程中
[00:40:10.980 --> 00:40:12.980]  我希望在這次選舉的過程中
[00:40:12.980 --> 00:40:14.980]  我希望在這次選舉的過程中
[00:40:14.980 --> 00:40:16.980]  我希望在這次選舉的過程中
[00:40:16.980 --> 00:40:18.980]  我希望在這次選舉的過程中
[00:40:18.980 --> 00:40:20.980]  我希望在這次選舉的過程中
[00:40:20.980 --> 00:40:22.980]  我希望在這次選舉的過程中
[00:40:22.980 --> 00:40:24.980]  我希望在這次選舉的過程中
[00:40:24.980 --> 00:40:26.980]  我希望在這次選舉的過程中
[00:40:26.980 --> 00:40:28.980]  我希望在這次選舉的過程中
[00:40:28.980 --> 00:40:30.980]  我希望在這次選舉的過程中
[00:40:30.980 --> 00:40:32.980]  我希望在這次選舉的過程中
[00:40:32.980 --> 00:40:34.980]  我希望在這次選舉的過程中
[00:40:34.980 --> 00:40:36.980]  我希望在這次選舉的過程中
[00:40:36.980 --> 00:40:38.980]  我希望在這次選舉的過程中
[00:40:38.980 --> 00:40:40.980]  我希望在這次選舉的過程中
[00:40:40.980 --> 00:40:42.980]  我希望在這次選舉的過程中
[00:40:42.980 --> 00:40:44.980]  我希望在這次選舉的過程中
[00:40:44.980 --> 00:40:46.980]  我希望在這次選舉的過程中
[00:40:46.980 --> 00:40:48.980]  我希望在這次選舉的過程中
[00:40:48.980 --> 00:40:50.980]  我希望在這次選舉的過程中
[00:40:50.980 --> 00:40:52.980]  我希望在這次選舉的過程中
[00:40:52.980 --> 00:40:54.980]  我希望在這次選舉的過程中
[00:40:54.980 --> 00:40:56.980]  我希望在這次選舉的過程中
[00:40:56.980 --> 00:40:58.980]  我希望在這次選舉的過程中
[00:40:58.980 --> 00:41:00.980]  我希望在這次選舉的過程中
[00:41:00.980 --> 00:41:02.980]  我希望在這次選舉的過程中
[00:41:02.980 --> 00:41:04.980]  我希望在這次選舉的過程中
[00:41:04.980 --> 00:41:06.980]  我希望在這次選舉的過程中
[00:41:06.980 --> 00:41:08.980]  我希望在這次選舉的過程中
[00:41:08.980 --> 00:41:10.980]  我希望在這次選舉的過程中
[00:41:10.980 --> 00:41:12.980]  我希望在這次選舉的過程中
[00:41:12.980 --> 00:41:14.980]  我希望在這次選舉的過程中
[00:41:14.980 --> 00:41:16.980]  我希望在這次選舉的過程中
[00:41:16.980 --> 00:41:18.980]  我希望在這次選舉的過程中
[00:41:18.980 --> 00:41:20.980]  我希望在這次選舉的過程中
[00:41:20.980 --> 00:41:22.980]  我希望在這次選舉的過程中
[00:41:22.980 --> 00:41:24.980]  我希望在這次選舉的過程中
[00:41:24.980 --> 00:41:26.980]  我希望在這次選舉的過程中
[00:41:26.980 --> 00:41:28.980]  我希望在這次選舉的過程中
[00:41:28.980 --> 00:41:30.980]  我希望在這次選舉的過程中
[00:41:30.980 --> 00:41:32.980]  我希望在這次選舉的過程中
[00:41:32.980 --> 00:41:34.980]  我希望在這次選舉的過程中
[00:41:34.980 --> 00:41:36.980]  我希望在這次選舉的過程中
[00:41:36.980 --> 00:41:38.980]  我希望在這次選舉的過程中
[00:41:38.980 --> 00:41:40.980]  我希望在這次選舉的過程中
[00:41:40.980 --> 00:41:42.980]  我希望在這次選舉的過程中
[00:41:42.980 --> 00:41:44.980]  我希望在這次選舉的過程中
[00:41:44.980 --> 00:41:46.980]  我希望在這次選舉的過程中
[00:41:46.980 --> 00:41:48.980]  我希望在這次選舉的過程中
[00:41:48.980 --> 00:41:50.980]  我希望在這次選舉的過程中
[00:41:50.980 --> 00:41:52.980]  我希望在這次選舉的過程中
[00:41:52.980 --> 00:41:54.980]  我希望在這次選舉的過程中
