
[00:00:00.000 --> 00:00:01.120]  各位弟子妹 早晨
[00:37:47.000 --> 00:37:49.000]  我和他傳了很多年
[00:37:49.000 --> 00:37:51.000]  他都不信主
[00:37:51.000 --> 00:37:53.000]  有什麼辦法呢?
[00:37:53.000 --> 00:37:56.000]  我和這位姐妹這樣說
[00:37:56.000 --> 00:38:00.000]  姐妹,傳道是我們需要做的事
[00:38:00.000 --> 00:38:06.000]  但是悔改,使人悔改是上帝的工作
[00:38:06.000 --> 00:38:09.000]  上帝有些時候要一個人悔改
[00:38:09.000 --> 00:38:12.000]  就嘗試用針去刺一下人
[00:38:12.000 --> 00:38:16.000]  如果那個人能夠針都刺到肉的時候
[00:38:16.000 --> 00:38:18.000]  他知道痛了
[00:38:18.000 --> 00:38:21.000]  那他悔改,感謝主
[00:38:21.000 --> 00:38:24.000]  但是上帝同時用這些針
[00:38:24.000 --> 00:38:27.000]  刺到一些他根本不悔改的人
[00:38:27.000 --> 00:38:31.000]  使他們的心更硬,更加拒絕上帝
[00:38:31.000 --> 00:38:33.000]  在這樣的情況下
[00:38:33.000 --> 00:38:38.000]  就算你再和他傳多少福音都沒有用
[00:38:38.000 --> 00:38:40.000]  但是我們作為基督徒
[00:38:40.000 --> 00:38:43.000]  當然哪個人得救,最終是否得救
[00:38:43.000 --> 00:38:45.000]  完全在上帝的手上
[00:38:45.000 --> 00:38:49.000]  但是我們儘管將主的道理傳開
[00:38:49.000 --> 00:38:51.000]  當上帝配合他的工作的時候
[00:38:51.000 --> 00:38:53.000]  好像今時今日的時候
[00:38:53.000 --> 00:38:56.000]  用疫症來提醒你和我的時候
[00:38:56.000 --> 00:38:59.000]  丁子妹,求主幫助我們
[00:38:59.000 --> 00:39:01.000]  盡快回轉
[00:39:01.000 --> 00:39:05.000]  不然的話,我們在上帝的裡面
[00:39:05.000 --> 00:39:07.000]  即使你有多高的職位
[00:39:07.000 --> 00:39:09.000]  有多多的奉獻
[00:39:09.000 --> 00:39:11.000]  有多光彩的事工
[00:39:11.000 --> 00:39:15.000]  甚至有多高的基督教的名譽也好
[00:39:15.000 --> 00:39:19.000]  你口口聲聲唱多少美麗的詩歌
[00:39:19.000 --> 00:39:23.000]  其實上帝都是看不到的
[00:39:23.000 --> 00:39:24.000]  聽不到的
[00:39:24.000 --> 00:39:28.000]  因為你根本當上帝無道
[00:39:28.000 --> 00:39:30.000]  求主幫助我們
[00:39:30.000 --> 00:39:33.000]  在這個中樹節主日裡面
[00:39:33.000 --> 00:39:35.000]  讓我們重新看看
[00:39:35.000 --> 00:39:41.000]  一位被歡迎進入耶路撒冷城裡面的人
[00:39:41.000 --> 00:39:42.000]  我們的主耶穌基督
[00:39:42.000 --> 00:39:45.000]  他的心懷意念是怎樣的
[00:39:45.000 --> 00:39:47.000]  讓我們去體會他這份心腸
[00:39:47.000 --> 00:39:50.000]  然後迎接這位真正得勝的君王
[00:39:50.000 --> 00:39:51.000]  下個主日
[00:39:51.000 --> 00:39:53.000]  在復活節的主日
[00:39:53.000 --> 00:39:55.000]  我們會和大家一起分享
[00:39:55.000 --> 00:39:58.000]  一個真正得勝榮耀的主是怎樣的
[00:39:58.000 --> 00:40:00.000]  一位同心禱告
[00:40:00.000 --> 00:40:03.000]  天父多謝你讓我們一起學習主祢的道理
[00:40:03.000 --> 00:40:05.000]  求主祢的幫助
[00:40:05.000 --> 00:40:07.000]  讓我們做一個真正悔改的人
[00:40:07.000 --> 00:40:11.000]  認識你是那位真正榮耀的主
[00:40:11.000 --> 00:40:14.000]  不要在這個世界上我們自稱為王
[00:40:14.000 --> 00:40:17.000]  不要對上帝不秋不彩
[00:40:17.000 --> 00:40:18.000]  求祢的幫助
[00:40:18.000 --> 00:40:20.000]  讓悔改的心
[00:40:20.000 --> 00:40:24.000]  能夠真的植根在每一個我們的弟兄姊妹當中
[00:40:24.000 --> 00:40:27.000]  不要徒然過了幾十年在教會裡面的生活
[00:40:27.000 --> 00:40:30.000]  但原來我們仍然在救恩門外
[00:40:30.000 --> 00:40:32.000]  求祢與我們同在
[00:40:32.000 --> 00:40:33.000]  禱告奉耶穌
[00:40:33.000 --> 00:40:35.000]  保貴性明智而求
[00:40:35.000 --> 00:40:36.000]  阿門
