
[00:00:00.000 --> 00:00:03.000]  今天要講的主題就是
[00:41:24.000 --> 00:41:26.000]  真理不是一套又一套的教條
[00:41:26.000 --> 00:41:28.000]  一套又一套的規矩
[00:41:28.000 --> 00:41:29.000]  那太可憐了
[00:41:29.000 --> 00:41:32.000]  神把真理賜給我們
[00:41:32.000 --> 00:41:36.000]  是恩典
[00:41:36.000 --> 00:41:38.000]  神把真理給我們
[00:41:38.000 --> 00:41:42.000]  是要叫我們享受它
[00:41:42.000 --> 00:41:45.000]  叫我們吃喝它
[00:41:45.000 --> 00:41:49.000]  讓真理被消化成為我們的生命
[00:41:49.000 --> 00:41:54.000]  讓我們走在哪裡
[00:41:54.000 --> 00:42:00.000]  就是一個真理的顯明
[00:42:00.000 --> 00:42:05.000]  把真的真理從我們身上顯明出來
[00:42:05.000 --> 00:42:09.000]  我們一起低頭禱告
[00:42:09.000 --> 00:42:11.000]  親愛的天父我們深深感謝你
[00:42:11.000 --> 00:42:14.000]  你賜福我們所有的弟兄姊妹
[00:42:14.000 --> 00:42:17.000]  因為他們是尋求真理的人
[00:42:17.000 --> 00:42:20.000]  他們渴慕來到你真理的光照當中
[00:42:20.000 --> 00:42:25.000]  享受真理在他們生命當中一切的恩典
[00:42:25.000 --> 00:42:29.000]  享受真理在他們當中一切的賜福
[00:42:29.000 --> 00:42:33.000]  主我就求你深深的祝福我們所有的弟兄姊妹
[00:42:33.000 --> 00:42:36.000]  讓他們的生命不但是有了恩典
[00:42:36.000 --> 00:42:39.000]  讓他們的生命因著信耶穌基督
[00:42:39.000 --> 00:42:42.000]  還有真理在他們生命的當中
[00:42:42.000 --> 00:42:44.000]  不斷造就他們的生命
[00:42:44.000 --> 00:42:47.000]  以至於他們越來越像耶穌基督
[00:42:47.000 --> 00:42:50.000]  以至於他們的生命越來越顯出
[00:42:50.000 --> 00:42:52.000]  屬天的榮光出來
[00:42:52.000 --> 00:42:56.000]  讚美你這樣禱告靠耶穌基督的聖名
[00:42:56.000 --> 00:42:57.000]  Amen
