
[00:00:00.000 --> 00:00:05.000]  今日要講的經文是來自瓦戈
[00:33:37.000 --> 00:33:40.000]  在午在何處使羊躺臥呢
[00:33:40.000 --> 00:33:41.000]  你在哪裡呢
[00:33:41.000 --> 00:33:42.000]  我想找你
[00:33:42.000 --> 00:33:45.000]  她想看到這一位的對象
[00:33:45.000 --> 00:33:46.000]  這位男主角
[00:33:46.000 --> 00:33:47.000]  她想愛我的人
[00:33:47.000 --> 00:33:49.000]  她會怎麼對他
[00:33:49.000 --> 00:33:51.000]  她要問這條問題
[00:33:51.000 --> 00:33:57.000]  我個人平時
[00:33:57.000 --> 00:33:59.000]  我愛我的本性
[00:33:59.000 --> 00:34:01.000]  有些不修邊幅的
[00:34:01.000 --> 00:34:02.000]  即是成長裡面
[00:34:02.000 --> 00:34:03.000]  家裡有六個兒子
[00:34:03.000 --> 00:34:04.000]  六兄弟
[00:34:04.000 --> 00:34:07.000]  沒有女兒就有點麻煩
[00:34:07.000 --> 00:34:08.000]  通常這些事情
[00:34:08.000 --> 00:34:10.000]  沒有什麼人介意
[00:34:10.000 --> 00:34:11.000]  沒有什麼人教你
[00:34:11.000 --> 00:34:13.000]  沒有什麼人令你留心
[00:34:13.000 --> 00:34:15.000]  於是她第一次拍拖
[00:34:15.000 --> 00:34:17.000]  我覺得是拍拖
[00:34:17.000 --> 00:34:21.000]  對方不知道是不是
[00:34:21.000 --> 00:34:23.000]  出街約了她去看話劇
[00:34:23.000 --> 00:34:26.000]  我記得那晚
[00:34:26.000 --> 00:34:28.000]  之前出街
[00:34:28.000 --> 00:34:31.000]  我很少在鏡面前
[00:34:31.000 --> 00:34:33.000]  看了很久
[00:34:33.000 --> 00:34:36.000]  我媽當時很醒目
[00:34:36.000 --> 00:34:37.000]  兒子你怎樣
[00:34:37.000 --> 00:34:39.000]  追女孩子嗎
[00:34:39.000 --> 00:34:43.000]  那種不肯定性
[00:34:43.000 --> 00:34:47.000]  那種對自己有一種猶豫的感覺
[00:34:47.000 --> 00:34:50.000]  我想就是會這樣
[00:34:50.000 --> 00:34:52.000]  在那種愛裡面
[00:34:52.000 --> 00:34:54.000]  有時候你會覺得自己
[00:34:54.000 --> 00:34:56.000]  有些事情是很值得肯定的
[00:34:56.000 --> 00:34:58.000]  但同時間又會對自己有很多矛盾
[00:34:58.000 --> 00:35:00.000]  特別容易看到自己不好的事情
[00:35:00.000 --> 00:35:02.000]  那些安全感不夠
[00:35:02.000 --> 00:35:04.000]  我有這個背景
[00:35:04.000 --> 00:35:06.000]  我有這個問題
[00:35:06.000 --> 00:35:08.000]  我有這個東西
[00:35:08.000 --> 00:35:10.000]  不知道她有沒有留意
[00:35:10.000 --> 00:35:11.000]  不知道她會不會介意
[00:35:11.000 --> 00:35:13.000]  不知道她會不會嫌棄
[00:35:13.000 --> 00:35:15.000]  這些就是愛裡面
[00:35:15.000 --> 00:35:18.000]  有那種很複雜的心情
[00:35:18.000 --> 00:35:21.000]  我雖然黑卻是秀美
[00:35:21.000 --> 00:35:23.000]  就是這種心
[00:35:23.000 --> 00:35:26.000]  我覺得是很有經典
[00:35:26.000 --> 00:35:28.000]  很有味道的
[00:35:28.000 --> 00:35:30.000]  如果說到人和神的關係
[00:35:30.000 --> 00:35:31.000]  說到這個層面的話
[00:35:31.000 --> 00:35:33.000]  我們去到神的面前
[00:35:33.000 --> 00:35:35.000]  這是值得我們去思考的
[00:35:35.000 --> 00:35:36.000]  會不會有些位置
[00:35:36.000 --> 00:35:38.000]  你會想
[00:35:38.000 --> 00:35:39.000]  我有這東西
[00:35:39.000 --> 00:35:41.000]  我又失敗了
[00:35:41.000 --> 00:35:44.000]  我有些成長的問題
[00:35:44.000 --> 00:35:46.000]  我有些不好的行為
[00:35:46.000 --> 00:35:48.000]  神怎樣看我
[00:35:48.000 --> 00:35:50.000]  神是否仍然愛我
[00:35:50.000 --> 00:35:52.000]  雖然我對神很想有愛慕
[00:35:52.000 --> 00:35:54.000]  但神怎樣看我
[00:35:54.000 --> 00:35:55.000]  矛盾
[00:35:55.000 --> 00:35:57.000]  愛慕的軌跡裡面
[00:35:57.000 --> 00:36:00.000]  包括了有這樣的矛盾
[00:36:00.000 --> 00:36:06.000]  不過這樣也好
[00:36:06.000 --> 00:36:08.000]  你留意這個女主角
[00:36:08.000 --> 00:36:09.000]  在第七節
[00:36:09.000 --> 00:36:11.000]  她有一種態度
[00:36:11.000 --> 00:36:12.000]  她說
[00:36:12.000 --> 00:36:16.000]  我何必在你的同伴的羊群旁邊
[00:36:16.000 --> 00:36:18.000]  好像蒙著臉的人
[00:36:18.000 --> 00:36:20.000]  這是什麼意思呢
[00:36:20.000 --> 00:36:22.000]  她特別這樣說
[00:36:22.000 --> 00:36:24.000]  蒙著臉的人
[00:36:24.000 --> 00:36:27.000]  在古代中東的社會裡面
[00:36:27.000 --> 00:36:29.000]  大概有兩個意思
[00:36:29.000 --> 00:36:31.000]  一個是女子蒙著臉
[00:36:31.000 --> 00:36:32.000]  不只是遮著面紗
[00:36:32.000 --> 00:36:34.000]  是整個身體包著的意思
[00:36:34.000 --> 00:36:36.000]  一是哭喪者
[00:36:36.000 --> 00:36:38.000]  即是那些聘請
[00:36:38.000 --> 00:36:40.000]  給錢你去爬爬梳位
[00:36:40.000 --> 00:36:41.000]  會找人哭的
[00:36:41.000 --> 00:36:43.000]  給錢你去哭的那些哭喪者
[00:36:43.000 --> 00:36:45.000]  第二種就是妓女
[00:36:45.000 --> 00:36:48.000]  在創世紀裡面記載過
[00:36:48.000 --> 00:36:51.000]  有一個女子叫Tama
[00:36:51.000 --> 00:36:55.000]  列祖的位置
[00:36:55.000 --> 00:36:57.000]  猶大的媳婦
[00:36:57.000 --> 00:36:59.000]  我先不說典故
[00:36:59.000 --> 00:37:01.000]  之前也有說過
[00:37:01.000 --> 00:37:03.000]  她怎樣扮呢
[00:37:03.000 --> 00:37:05.000]  她就蒙著臉
[00:37:05.000 --> 00:37:07.000]  坐在路旁扮做妓女
[00:37:07.000 --> 00:37:12.000]  結果就吸引了她的老爺來找她
[00:37:12.000 --> 00:37:15.000]  她說她不想怎樣呢
[00:37:15.000 --> 00:37:18.000]  她不想自己好像一個不知廉恥的人
[00:37:18.000 --> 00:37:20.000]  去找那位男伴
[00:37:20.000 --> 00:37:21.000]  她不想這樣
[00:37:21.000 --> 00:37:23.000]  但很想找他
[00:37:23.000 --> 00:37:25.000]  這種矛盾的心情
[00:37:25.000 --> 00:37:28.000]  即是她也在著重自己的明星
[00:37:28.000 --> 00:37:30.000]  男的好的名譽
[00:37:30.000 --> 00:37:35.000]  她也想自己在人眼中有一個好的明星
[00:37:35.000 --> 00:37:37.000]  所以第八節
[00:37:37.000 --> 00:37:39.000]  這個重要
[00:37:39.000 --> 00:37:41.000]  第八節不是女主角說的
[00:37:41.000 --> 00:37:43.000]  第八節說什麼呢
[00:37:43.000 --> 00:37:46.000]  很可能是男主角的第一句話
[00:37:46.000 --> 00:37:50.000]  可能是旁邊的那些同類說的
[00:37:50.000 --> 00:37:52.000]  我們這裡不是很清楚
[00:37:52.000 --> 00:37:56.000]  我相當肯定的是第一句說什麼
[00:37:56.000 --> 00:37:59.000]  「你這女子終極美麗的」
[00:37:59.000 --> 00:38:01.000]  我覺得如果這位女主角
[00:38:01.000 --> 00:38:03.000]  在她那種矛盾
[00:38:03.000 --> 00:38:05.000]  那種複雜忐忑的生活裡
[00:38:05.000 --> 00:38:07.000]  聽到這句話
[00:38:07.000 --> 00:38:09.000]  我覺得是很被肯定
[00:38:09.000 --> 00:38:11.000]  很受安慰
[00:38:11.000 --> 00:38:16.000]  我是對自己這麼不肯定
[00:38:16.000 --> 00:38:17.000]  在戀愛裡
[00:38:17.000 --> 00:38:19.000]  我跟神的關係裡
[00:38:19.000 --> 00:38:23.000]  我覺得自己很不配
[00:38:23.000 --> 00:38:24.000]  我很羞愧
[00:38:24.000 --> 00:38:26.000]  或者我很不行
[00:38:26.000 --> 00:38:27.000]  但是神怎麼看
[00:38:27.000 --> 00:38:28.000]  或者對方怎麼看
[00:38:28.000 --> 00:38:32.000]  祂說你是女子中間極美麗的
[00:38:32.000 --> 00:38:33.000]  但你不知道在哪裡
[00:38:33.000 --> 00:38:34.000]  我告訴你在哪裡
[00:38:34.000 --> 00:38:36.000]  你跟著羊群的腳踏進去
[00:38:36.000 --> 00:38:37.000]  將你的山羊
[00:38:37.000 --> 00:38:38.000]  你自己做牧羊女
[00:38:38.000 --> 00:38:40.000]  你帶著你的山羊羔
[00:38:40.000 --> 00:38:42.000]  放在牧羊帳篷的旁邊
[00:38:42.000 --> 00:38:43.000]  這樣教她的意思是
[00:38:43.000 --> 00:38:45.000]  你怕自己是明星
[00:38:45.000 --> 00:38:48.000]  不想讓人覺得自己很不正經
[00:38:48.000 --> 00:38:49.000]  就好像將自己
[00:38:49.000 --> 00:38:51.000]  做成一個牧羊
[00:38:51.000 --> 00:38:52.000]  你帶著羊群
[00:38:52.000 --> 00:38:53.000]  大家一起牧羊
[00:38:53.000 --> 00:38:55.000]  剛好在那裡相遇
[00:38:55.000 --> 00:38:56.000]  這樣教她的
[00:38:56.000 --> 00:38:57.000]  在那裡
[00:38:57.000 --> 00:38:58.000]  大家的羊在一起
[00:38:58.000 --> 00:39:00.000]  於是兩個人就相遇
[00:39:00.000 --> 00:39:02.000]  照顧她的明星
[00:39:02.000 --> 00:39:07.000]  對她有一個很好的稱讚和肯定
[00:39:07.000 --> 00:39:10.000]  那我的黑?沒有
[00:39:10.000 --> 00:39:13.000]  只是說女子中間是極美麗的
[00:39:13.000 --> 00:39:15.000]  我覺得在愛慕
[00:39:15.000 --> 00:39:17.000]  無論是人人之間
[00:39:17.000 --> 00:39:20.000]  尋索的軌跡上
[00:39:20.000 --> 00:39:25.000]  是需要被肯定的
[00:39:25.000 --> 00:39:30.000]  所以如果在愛慕裡的尋索
[00:39:30.000 --> 00:39:31.000]  是要告訴我
[00:39:31.000 --> 00:39:34.000]  即使你有猶豫也好
[00:39:34.000 --> 00:39:39.000]  如果對方真的對你好
[00:39:39.000 --> 00:39:43.000]  其實他能夠接納和包容
[00:39:43.000 --> 00:39:45.000]  或者看不到
[00:39:45.000 --> 00:39:48.000]  他會這樣稱讚你
[00:39:48.000 --> 00:39:50.000]  愛你
[00:39:50.000 --> 00:39:52.000]  其實在後面的地方
[00:39:52.000 --> 00:39:53.000]  接著說下去的
[00:39:53.000 --> 00:39:56.000]  就是男女之間互相稱讚
[00:39:56.000 --> 00:39:58.000]  我們今天不夠時間說下去
[00:39:58.000 --> 00:40:02.000]  主要是那種在不穩定
[00:40:02.000 --> 00:40:03.000]  猶豫的裡面
[00:40:03.000 --> 00:40:04.000]  懷疑的裡面
[00:40:04.000 --> 00:40:05.000]  可以被確定
[00:40:05.000 --> 00:40:07.000]  如果不是的話
[00:40:07.000 --> 00:40:08.000]  如果不是
[00:40:08.000 --> 00:40:11.000]  這種戀愛只不過是苦戀
[00:40:11.000 --> 00:40:12.000]  只不過是單戀
[00:40:12.000 --> 00:40:14.000]  只不過是暗戀
[00:40:14.000 --> 00:40:16.000]  不是真正的
[00:40:16.000 --> 00:40:18.000]  互相相熟的
[00:40:18.000 --> 00:40:21.000]  互相相熟的愛情
[00:40:21.000 --> 00:40:23.000]  如果回到人神的關係
[00:40:23.000 --> 00:40:24.000]  這個層面來說
[00:40:24.000 --> 00:40:27.000]  我想每一個人都有他的限制
[00:40:27.000 --> 00:40:28.000]  你望一望鏡子
[00:40:28.000 --> 00:40:29.000]  照一下自己
[00:40:29.000 --> 00:40:30.000]  知道其實你有很多
[00:40:30.000 --> 00:40:32.000]  生命裡面的缺點
[00:40:32.000 --> 00:40:34.000]  有些不好的地方
[00:40:34.000 --> 00:40:35.000]  你自己也知道
[00:40:35.000 --> 00:40:36.000]  何況是神
[00:40:36.000 --> 00:40:38.000]  但是聖經裡面告訴我們
[00:40:38.000 --> 00:40:40.000]  神是按照他的本相愛我們
[00:40:40.000 --> 00:40:41.000]  這個我們要明白
[00:40:41.000 --> 00:40:42.000]  這是真理的
[00:40:42.000 --> 00:40:43.000]  神是按照我們的本相愛我們
[00:40:43.000 --> 00:40:45.000]  不過我們是不是
[00:40:45.000 --> 00:40:46.000]  我們也需要聽到
[00:40:46.000 --> 00:40:47.000]  知道肯定
[00:40:47.000 --> 00:40:50.000]  是神真的這樣去愛我們
[00:40:50.000 --> 00:40:53.000]  神他將上好的意識
[00:40:53.000 --> 00:40:54.000]  美麗的意識
[00:40:54.000 --> 00:40:56.000]  真理的仁義和聖潔
[00:40:56.000 --> 00:40:58.000]  披在我們的身上
[00:40:58.000 --> 00:40:59.000]  這個就是新約裡面
[00:40:59.000 --> 00:41:00.000]  耶穌基督的救贖
[00:41:00.000 --> 00:41:03.000]  就是告訴我們
[00:41:03.000 --> 00:41:04.000]  我想在舊約裡面
[00:41:04.000 --> 00:41:05.000]  很多詩篇
[00:41:05.000 --> 00:41:06.000]  大衛寫很多詩篇
[00:41:06.000 --> 00:41:08.000]  說他愛慕神
[00:41:08.000 --> 00:41:09.000]  恨慕神
[00:41:09.000 --> 00:41:10.000]  這些詩篇
[00:41:10.000 --> 00:41:11.000]  大多數的情況
[00:41:11.000 --> 00:41:13.000]  都是他挺慘的
[00:41:13.000 --> 00:41:14.000]  危難
[00:41:14.000 --> 00:41:15.000]  苦難
[00:41:15.000 --> 00:41:17.000]  他受迫害
[00:41:17.000 --> 00:41:18.000]  甚至他犯了罪
[00:41:18.000 --> 00:41:19.000]  之後寫的
[00:41:19.000 --> 00:41:21.000]  他仍然肯定
[00:41:21.000 --> 00:41:23.000]  神對他的愛和肯定
[00:41:23.000 --> 00:41:25.000]  這是神的同在
[00:41:25.000 --> 00:41:28.000]  有時候
[00:41:28.000 --> 00:41:29.000]  向神表達愛
[00:41:29.000 --> 00:41:30.000]  往往都會
[00:41:30.000 --> 00:41:31.000]  其他人都未必會
[00:41:31.000 --> 00:41:33.000]  百分之百完全的認同
[00:41:33.000 --> 00:41:38.000]  我想在聖經裡面
[00:41:38.000 --> 00:41:41.000]  有幾幕記載一個女人
[00:41:41.000 --> 00:41:43.000]  用香膏抹耶穌
[00:41:43.000 --> 00:41:45.000]  香膏抹耶穌
[00:41:45.000 --> 00:41:47.000]  我覺得很深刻的就是
[00:41:47.000 --> 00:41:49.000]  當她傾盡她所有
[00:41:49.000 --> 00:41:50.000]  她最貴的
[00:41:50.000 --> 00:41:51.000]  她貴重
[00:41:51.000 --> 00:41:53.000]  她表達盡她最愛神的心
[00:41:53.000 --> 00:41:54.000]  倒出來
[00:41:54.000 --> 00:41:55.000]  用她的頭髮擦
[00:41:55.000 --> 00:41:56.000]  耶穌的腳
[00:41:56.000 --> 00:41:58.000]  周圍的人
[00:41:58.000 --> 00:41:59.000]  都不肯定
[00:41:59.000 --> 00:42:00.000]  都否定她的做法
[00:42:00.000 --> 00:42:01.000]  很浪費
[00:42:01.000 --> 00:42:03.000]  但唯有耶穌肯定她
[00:42:03.000 --> 00:42:05.000]  耶穌肯定她
[00:42:05.000 --> 00:42:08.000]  肯定她這一份對神的
[00:42:08.000 --> 00:42:10.000]  對祂的愛
[00:42:10.000 --> 00:42:12.000]  眾人要去紀念她
[00:42:12.000 --> 00:42:14.000]  我看
[00:42:14.000 --> 00:42:16.000]  有一個記載
[00:42:16.000 --> 00:42:17.000]  令我都很深刻的
[00:42:17.000 --> 00:42:19.000]  關於天主教的
[00:42:19.000 --> 00:42:21.000]  有一個
[00:42:21.000 --> 00:42:22.000]  大家知道
[00:42:22.000 --> 00:42:24.000]  香港有些天主教修院
[00:42:24.000 --> 00:42:26.000]  有些營地
[00:42:26.000 --> 00:42:28.000]  是給基督徒都可以去訂的
[00:42:28.000 --> 00:42:29.000]  我們很多基督徒都會訂的
[00:42:29.000 --> 00:42:30.000]  場地
[00:42:30.000 --> 00:42:31.000]  退休
[00:42:31.000 --> 00:42:32.000]  其中有一個營地
[00:42:32.000 --> 00:42:34.000]  有一個牧師
[00:42:34.000 --> 00:42:36.000]  他訂了一個營地
[00:42:36.000 --> 00:42:37.000]  退休
[00:42:37.000 --> 00:42:39.000]  舉辦一些小活動
[00:42:39.000 --> 00:42:40.000]  他說
[00:42:40.000 --> 00:42:41.000]  有一次
[00:42:41.000 --> 00:42:42.000]  他去記載
[00:42:42.000 --> 00:42:43.000]  那間修院
[00:42:43.000 --> 00:42:44.000]  住一些修女
[00:42:44.000 --> 00:42:45.000]  負責去管理
[00:42:45.000 --> 00:42:46.000]  他說
[00:42:46.000 --> 00:42:47.000]  大家知道天主教
[00:42:47.000 --> 00:42:48.000]  他們有一個做法
[00:42:48.000 --> 00:42:49.000]  就是
[00:42:49.000 --> 00:42:50.000]  他們的聖餐
[00:42:50.000 --> 00:42:51.000]  叫做
[00:42:51.000 --> 00:42:53.000]  領聖體
[00:42:53.000 --> 00:42:54.000]  他們真的當
[00:42:54.000 --> 00:42:56.000]  這是耶穌的身體
[00:42:56.000 --> 00:42:58.000]  這是餅和杯
[00:42:58.000 --> 00:42:59.000]  這個神學上
[00:42:59.000 --> 00:43:00.000]  我們未必認同
[00:43:00.000 --> 00:43:01.000]  但這是他們的做法
[00:43:01.000 --> 00:43:02.000]  我想說的是
[00:43:02.000 --> 00:43:04.000]  原來有一次
[00:43:04.000 --> 00:43:05.000]  他們去到那個房間
[00:43:05.000 --> 00:43:06.000]  做一些活動
[00:43:06.000 --> 00:43:08.000]  那位牧者就說
[00:43:08.000 --> 00:43:10.000]  因為方便
[00:43:10.000 --> 00:43:12.000]  他們搬開了某些櫃
[00:43:12.000 --> 00:43:13.000]  排了些椅子
[00:43:13.000 --> 00:43:14.000]  大家坐在那裡
[00:43:14.000 --> 00:43:15.000]  做一些活動
[00:43:15.000 --> 00:43:16.000]  他說
[00:43:16.000 --> 00:43:17.000]  那位修女來到房間
[00:43:17.000 --> 00:43:18.000]  見到他們這樣
[00:43:18.000 --> 00:43:19.000]  面露不悅
[00:43:19.000 --> 00:43:20.000]  姿色
[00:43:20.000 --> 00:43:21.000]  不高興
[00:43:21.000 --> 00:43:23.000]  為什麼他們這樣做
[00:43:23.000 --> 00:43:24.000]  後來他們就覺得
[00:43:24.000 --> 00:43:25.000]  為什麼呢
[00:43:25.000 --> 00:43:26.000]  但又不好意思
[00:43:26.000 --> 00:43:27.000]  說他們不要
[00:43:27.000 --> 00:43:28.000]  後來他們再了解
[00:43:28.000 --> 00:43:29.000]  為什麼
[00:43:29.000 --> 00:43:30.000]  他告訴他們
[00:43:30.000 --> 00:43:31.000]  他們有一種情感
[00:43:31.000 --> 00:43:33.000]  被一點傷害
[00:43:33.000 --> 00:43:34.000]  修女說
[00:43:34.000 --> 00:43:36.000]  因為他們搬的時候
[00:43:36.000 --> 00:43:37.000]  就把某些櫃子
[00:43:37.000 --> 00:43:39.000]  搬到旁邊
[00:43:39.000 --> 00:43:40.000]  然後背著那個櫃子
[00:43:40.000 --> 00:43:41.000]  跟別人說話
[00:43:41.000 --> 00:43:42.000]  或是做事
[00:43:42.000 --> 00:43:43.000]  而那個櫃子
[00:43:43.000 --> 00:43:46.000]  他們叫做聖體櫃
[00:43:46.000 --> 00:43:47.000]  什麼是聖體櫃
[00:43:47.000 --> 00:43:48.000]  就是裝餅和杯的那些東西
[00:43:48.000 --> 00:43:49.000]  那個櫃子
[00:43:49.000 --> 00:43:50.000]  他們會認為
[00:43:50.000 --> 00:43:53.000]  這個就是耶穌的身體
[00:43:53.000 --> 00:43:55.000]  裝著那些餅和杯
[00:43:55.000 --> 00:43:56.000]  這是耶穌的身體
[00:43:56.000 --> 00:43:57.000]  你居然將耶穌
[00:43:57.000 --> 00:43:59.000]  放在你的背上
[00:43:59.000 --> 00:44:00.000]  他們覺得
[00:44:00.000 --> 00:44:02.000]  這是絕對的不敬
[00:44:02.000 --> 00:44:03.000]  他們去到
[00:44:03.000 --> 00:44:04.000]  這個耶穌的面前
[00:44:04.000 --> 00:44:05.000]  他們會跪在那裡
[00:44:05.000 --> 00:44:06.000]  靈性撐
[00:44:06.000 --> 00:44:07.000]  他們會對
[00:44:07.000 --> 00:44:08.000]  這個就是他們的愛慕
[00:44:08.000 --> 00:44:09.000]  就像香膏的女人
[00:44:09.000 --> 00:44:10.000]  他們去到他面前
[00:44:10.000 --> 00:44:11.000]  會表達那種
[00:44:11.000 --> 00:44:13.000]  很強烈的感覺
[00:44:13.000 --> 00:44:14.000]  所以見到任何人
[00:44:14.000 --> 00:44:15.000]  居然對這個
[00:44:15.000 --> 00:44:16.000]  他們那麼尊敬
[00:44:16.000 --> 00:44:17.000]  那麼愛慕的人
[00:44:17.000 --> 00:44:19.000]  的一位耶穌
[00:44:19.000 --> 00:44:21.000]  這樣背著他
[00:44:21.000 --> 00:44:22.000]  他們覺得不行
[00:44:22.000 --> 00:44:23.000]  他們忍受不了
[00:44:23.000 --> 00:44:24.000]  所以他們很不高興
[00:44:24.000 --> 00:44:25.000]  但又不好意思說出來
[00:44:25.000 --> 00:44:28.000]  後來才有這樣的表達
[00:44:28.000 --> 00:44:30.000]  這是他們的傳統
[00:44:30.000 --> 00:44:31.000]  但我想說的是
[00:44:31.000 --> 00:44:33.000]  原來人可以對神
[00:44:33.000 --> 00:44:36.000]  有一種那麼強烈的愛慕
[00:44:36.000 --> 00:44:38.000]  可以有
[00:44:38.000 --> 00:44:40.000]  原來愛慕神
[00:44:40.000 --> 00:44:42.000]  是在矛盾的中間
[00:44:42.000 --> 00:44:43.000]  得到肯定
[00:44:43.000 --> 00:44:44.000]  愛慕神
[00:44:44.000 --> 00:44:46.000]  是激情的中間
[00:44:46.000 --> 00:44:48.000]  可以有理智
[00:44:48.000 --> 00:44:49.000]  愛慕
[00:44:49.000 --> 00:44:53.000]  是有這樣的軌跡
[00:44:53.000 --> 00:44:55.000]  我想無論
[00:44:55.000 --> 00:44:56.000]  我們中間
[00:44:56.000 --> 00:44:58.000]  大部分已婚的人
[00:44:58.000 --> 00:45:00.000]  我們要培養
[00:45:00.000 --> 00:45:02.000]  和配偶中間的愛情
[00:45:02.000 --> 00:45:05.000]  亞哥強烈地鼓勵我們
[00:45:05.000 --> 00:45:09.000]  彼此互相讚賞
[00:45:09.000 --> 00:45:12.000]  培養我們中間的愛情
[00:45:12.000 --> 00:45:13.000]  因為愛情帶給人
[00:45:13.000 --> 00:45:14.000]  很大的動力
[00:45:14.000 --> 00:45:15.000]  是值得歌頌的
[00:45:15.000 --> 00:45:17.000]  這份愛情
[00:45:17.000 --> 00:45:18.000]  是神賞賜給人的
[00:45:18.000 --> 00:45:21.000]  一份很大的禮物
[00:45:21.000 --> 00:45:25.000]  愛情其實是激烈的
[00:45:25.000 --> 00:45:27.000]  愛情同樣有界線
[00:45:27.000 --> 00:45:31.000]  同樣有理智
[00:45:31.000 --> 00:45:33.000]  愛慕神的道路上
[00:45:33.000 --> 00:45:34.000]  我們同樣要學習
[00:45:34.000 --> 00:45:37.000]  愛慕
[00:45:37.000 --> 00:45:39.000]  我想我們這些年紀
[00:45:39.000 --> 00:45:41.000]  去愛慕神
[00:45:41.000 --> 00:45:44.000]  有時會很含蓄
[00:45:44.000 --> 00:45:46.000]  我們不容易
[00:45:46.000 --> 00:45:47.000]  像年輕人一樣
[00:45:47.000 --> 00:45:49.000]  可以很激烈地表達
[00:45:49.000 --> 00:45:51.000]  這個我接納
[00:45:51.000 --> 00:45:52.000]  只是我覺得
[00:45:52.000 --> 00:45:53.000]  心目中
[00:45:53.000 --> 00:45:55.000]  一開始告訴我們
[00:45:55.000 --> 00:45:56.000]  唱的歌
[00:45:56.000 --> 00:45:57.000]  每一次唱的時候
[00:45:57.000 --> 00:45:59.000]  是否內容是你認同的
[00:45:59.000 --> 00:46:02.000]  心和口是一致的
[00:46:02.000 --> 00:46:04.000]  不只是作者寫的
[00:46:04.000 --> 00:46:06.000]  是在表達你們心中的
[00:46:06.000 --> 00:46:07.000]  那種渴想
[00:46:07.000 --> 00:46:09.000]  我覺得這是我們可以
[00:46:09.000 --> 00:46:10.000]  培養我們對神的
[00:46:10.000 --> 00:46:11.000]  那種愛慕
[00:46:11.000 --> 00:46:12.000]  那種情懷
[00:46:12.000 --> 00:46:13.000]  我相信
[00:46:13.000 --> 00:46:15.000]  這種愛慕的情懷
[00:46:15.000 --> 00:46:16.000]  神會肯定
[00:46:16.000 --> 00:46:18.000]  我們需要神肯定
[00:46:18.000 --> 00:46:19.000]  我很記得
[00:46:19.000 --> 00:46:20.000]  有一次我讀聖經
[00:46:20.000 --> 00:46:21.000]  看到一句說話
[00:46:21.000 --> 00:46:23.000]  我自己也很觸動眼淚
[00:46:23.000 --> 00:46:24.000]  就是以創下書
[00:46:24.000 --> 00:46:26.000]  有一段經文這樣說
[00:46:26.000 --> 00:46:29.000]  祂說你是我寶貝的兒子
[00:46:29.000 --> 00:46:30.000]  這句說話其實
[00:46:30.000 --> 00:46:32.000]  我覺得是很觸動的
[00:46:32.000 --> 00:46:34.000]  我們要讓這些位置
[00:46:34.000 --> 00:46:35.000]  在我們心中
[00:46:35.000 --> 00:46:36.000]  經常保留著
[00:46:36.000 --> 00:46:37.000]  有時是因為
[00:46:37.000 --> 00:46:39.000]  我們對自己不肯定
[00:46:39.000 --> 00:46:40.000]  所以我們更加需要
[00:46:40.000 --> 00:46:42.000]  神對我們生命中的肯定
[00:46:42.000 --> 00:46:44.000]  以致我們可以對祂
[00:46:44.000 --> 00:46:45.000]  有一份更強烈的
[00:46:45.000 --> 00:46:48.000]  那種很真實的愛慕
[00:46:48.000 --> 00:46:50.000]  當然
[00:46:50.000 --> 00:46:51.000]  我們不要忘記
[00:46:51.000 --> 00:46:54.000]  跟神的靈修生活
[00:46:54.000 --> 00:46:56.000]  每天跟祂一起的時間
[00:46:56.000 --> 00:46:57.000]  個別的
[00:46:57.000 --> 00:46:58.000]  單獨的時間
[00:46:58.000 --> 00:46:59.000]  那裏是你們
[00:46:59.000 --> 00:47:01.000]  培養感情的地方
[00:47:01.000 --> 00:47:02.000]  如果你沒有
[00:47:02.000 --> 00:47:03.000]  我鼓勵你們
[00:47:03.000 --> 00:47:05.000]  重新建立
[00:47:05.000 --> 00:47:06.000]  有的話
[00:47:06.000 --> 00:47:07.000]  請你做
[00:47:07.000 --> 00:47:08.000]  相信你可以令那裏
[00:47:08.000 --> 00:47:10.000]  更加有好質素
[00:47:10.000 --> 00:47:12.000]  我們總有一些進步的空間
[00:47:12.000 --> 00:47:13.000]  是不是
[00:47:13.000 --> 00:47:14.000]  鼓勵大家
[00:47:14.000 --> 00:47:16.000]  在愛慕神
[00:47:16.000 --> 00:47:17.000]  在跟人之間
[00:47:17.000 --> 00:47:19.000]  特別是愛的關係裏
[00:47:19.000 --> 00:47:21.000]  我們都可以表達
[00:47:21.000 --> 00:47:23.000]  這一份強烈的感覺
[00:47:23.000 --> 00:47:24.000]  這是神在聖經裏
[00:47:24.000 --> 00:47:25.000]  肯定我們的
[00:47:25.000 --> 00:47:27.000]  讓我們一起祈禱
[00:47:27.000 --> 00:47:28.000]  天父我們在你面前
[00:47:28.000 --> 00:47:29.000]  祈禱
[00:47:29.000 --> 00:47:30.000]  是因為你
[00:47:30.000 --> 00:47:31.000]  各位
[00:47:31.000 --> 00:47:32.000]  首先付出愛
[00:47:32.000 --> 00:47:34.000]  各位
[00:47:34.000 --> 00:47:38.000]  你犧牲你的兒子
[00:47:38.000 --> 00:47:43.000]  為了世界上每一個人
[00:47:43.000 --> 00:47:44.000]  所以我們知道
[00:47:44.000 --> 00:47:46.000]  你愛我們
[00:47:46.000 --> 00:47:50.000]  主日你又將愛情
[00:47:50.000 --> 00:47:51.000]  作為一份禮物
[00:47:51.000 --> 00:47:52.000]  賜給我們
