
[00:00:00.000 --> 00:00:03.400]  今日同大家開始睇個C篇第八篇
[00:28:39.400 --> 00:28:41.400]  呢個要問一問Kango
[00:28:41.400 --> 00:28:43.400]  Kango 遲啲問你
[00:28:43.400 --> 00:28:45.400]  點解改個仔度係咪佢改㗎
[00:28:45.400 --> 00:28:47.400]  有意思嘅
[00:28:47.400 --> 00:28:49.400]  有意思嘅係咪
[00:28:49.400 --> 00:28:51.400]  或者叫做咩呀
[00:28:51.400 --> 00:28:53.400]  石安
[00:28:53.400 --> 00:28:55.400]  石安梗係Daddy
[00:28:55.400 --> 00:28:57.400]  媽咪有可能
[00:28:57.400 --> 00:28:59.400]  係基督徒啦
[00:28:59.400 --> 00:29:01.400]  or改完咗之後
[00:29:01.400 --> 00:29:03.400]  先做基督徒都唔定啦好似係咁
[00:29:03.400 --> 00:29:05.400]  唔係喎你爸爸信咗主
[00:29:05.400 --> 00:29:07.400]  生你嘅時候佢係好細嘅
[00:29:07.400 --> 00:29:09.400]  生頭嗰啲未係嘅
[00:29:09.400 --> 00:29:11.400]  我記得佢好多兄弟姊妹
[00:29:11.400 --> 00:29:13.400]  前面嗰啲仲未信主
[00:29:13.400 --> 00:29:15.400]  生到佢嘅時候叫石安
[00:29:15.400 --> 00:29:17.400]  石安呢個名你估真係
[00:29:17.400 --> 00:29:19.400]  正經名嚟㗎啱唔啱
[00:29:19.400 --> 00:29:21.400]  咁我咪叫裕豪囉
[00:29:21.400 --> 00:29:23.400]  裕字係排行嚟嘅
[00:29:23.400 --> 00:29:25.400]  裕豪我細佬叫裕傑
[00:29:25.400 --> 00:29:27.400]  裕滿係可惜冇好天下啫
[00:29:27.400 --> 00:29:29.400]  如果我媽生多兩個仔呢
[00:29:29.400 --> 00:29:31.400]  就叫豪傑滿天下
[00:29:31.400 --> 00:29:33.400]  不過我都排第八啦
[00:29:33.400 --> 00:29:35.400]  細佬排第九
[00:29:35.400 --> 00:29:37.400]  再細個細佬排第十
[00:29:37.400 --> 00:29:39.400]  唔通一打咩
[00:29:39.400 --> 00:29:41.400]  其實都唔係嘅完咗先至講畀你聽
[00:29:41.400 --> 00:29:43.400]  所以名呢
[00:29:43.400 --> 00:29:45.400]  嗰個名呢係有意思
[00:29:45.400 --> 00:29:47.400]  係度嘅係咪
[00:29:47.400 --> 00:29:49.400]  熊仔咁梗係英雄呀係咪
[00:29:49.400 --> 00:29:51.400]  我隔離嗰隻狗叫做
[00:29:51.400 --> 00:29:53.400]  阿熊仔
[00:29:53.400 --> 00:29:55.400]  有隻狗叫熊仔
[00:29:55.400 --> 00:29:57.400]  何其美呀
[00:29:57.400 --> 00:29:59.400]  因為美呢個字唔係話
[00:29:59.400 --> 00:30:01.400]  好靚呀美
[00:30:01.400 --> 00:30:03.400]  佢係Majestic多啲
[00:30:03.400 --> 00:30:05.400]  嗰個係用英文叫Majestic多啲
[00:30:05.400 --> 00:30:07.400]  亦可以呢係形容咗咩呀
[00:30:07.400 --> 00:30:09.400]  形容咗係好威榮
[00:30:09.400 --> 00:30:11.400]  好偉大好榮美
[00:30:11.400 --> 00:30:13.400]  神嘅能力彰顯
[00:30:13.400 --> 00:30:15.400]  叫人哋係敬畏讚嘆
[00:30:15.400 --> 00:30:17.400]  因為神嘅
[00:30:17.400 --> 00:30:19.400]  彰顯咩呢
[00:30:19.400 --> 00:30:21.400]  神嘅榮譽係咩意思呢
[00:30:21.400 --> 00:30:23.400]  神佢嘅本質表達出嚟
[00:30:23.400 --> 00:30:25.400]  神嘅本質表達出嚟
[00:30:25.400 --> 00:30:27.400]  係咪好犀利呀
[00:30:27.400 --> 00:30:29.400]  譬如呢有個歌星
[00:30:29.400 --> 00:30:31.400]  而家咪有時睇嗰啲咩
[00:30:31.400 --> 00:30:33.400]  American Got Talent
[00:30:33.400 --> 00:30:35.400]  有咩English Got
[00:30:35.400 --> 00:30:37.400]  Britain Got Talent
[00:30:37.400 --> 00:30:39.400]  中國都有呀係咪呀
[00:30:39.400 --> 00:30:41.400]  中國都有咩靚聲和嗰啲係咪呀
[00:30:41.400 --> 00:30:43.400]  佢企喺度睇個樣
[00:30:43.400 --> 00:30:45.400]  嘩成個嗰啲鄉下阿姑咁
[00:30:45.400 --> 00:30:47.400]  記唔記得英國有一個呀
[00:30:47.400 --> 00:30:49.400]  成個阿嬸咁樣
[00:30:49.400 --> 00:30:51.400]  睇你個樣
[00:30:51.400 --> 00:30:53.400]  我唔該你打扮一下啦
[00:30:53.400 --> 00:30:55.400]  做下Facial啦係咪呀
[00:30:55.400 --> 00:30:57.400]  瘦少少身
[00:30:57.400 --> 00:30:59.400]  穿個件好樣啲嘅衫
[00:30:59.400 --> 00:31:01.400]  中間呢度黑色
[00:31:01.400 --> 00:31:03.400]  唔係唔係旁邊黑色
[00:31:03.400 --> 00:31:05.400]  中間呢就係咩色
[00:31:05.400 --> 00:31:07.400]  咁咪變咗好似冇咗兩邊咁囉
[00:31:07.400 --> 00:31:09.400]  大家明唔明我意思呀
[00:31:09.400 --> 00:31:11.400]  細幾個碼㗎嘛
[00:31:11.400 --> 00:31:13.400]  嘩但係佢一唱起上嚟係咪好勁呀
[00:31:13.400 --> 00:31:15.400]  係咪呀
[00:31:15.400 --> 00:31:17.400]  係咪好勁呀
[00:31:17.400 --> 00:31:19.400]  原來睇佢外表睇唔出
[00:31:19.400 --> 00:31:21.400]  但係佢一
[00:31:21.400 --> 00:31:23.400]  唱出嚟嘩原來
[00:31:23.400 --> 00:31:25.400]  咁好聽嘅嗰把聲
[00:31:25.400 --> 00:31:27.400]  出名呀即刻成名呀係咪呀
[00:31:27.400 --> 00:31:29.400]  係咪呀
[00:31:29.400 --> 00:31:31.400]  神係點呀
[00:31:31.400 --> 00:31:33.400]  神一將佢自己去表達出嚟
[00:31:33.400 --> 00:31:35.400]  表達出嚟呀
[00:31:35.400 --> 00:31:37.400]  神嘅表達係咩呀
[00:31:37.400 --> 00:31:39.400]  創造宇宙萬物囉係咪呀
[00:31:39.400 --> 00:31:41.400]  神創造呀
[00:31:41.400 --> 00:31:43.400]  所以喺呢個詩篇第十九篇第一節咩
[00:31:43.400 --> 00:31:45.400]  諸天述說神嘅榮耀
[00:31:45.400 --> 00:31:47.400]  窮滄傳揚佢嘅手段
[00:31:47.400 --> 00:31:49.400]  手段呢個字
[00:31:49.400 --> 00:31:51.400]  唔係幾好聽呀係咪呀
[00:31:51.400 --> 00:31:53.400]  其實英文呢就係佢手所做嘅嘢
[00:31:53.400 --> 00:31:55.400]  係英文 粵文啦
[00:31:55.400 --> 00:31:57.400]  係佢手所做嘅嘢
[00:31:57.400 --> 00:31:59.400]  諸天述說神嘅榮耀
[00:31:59.400 --> 00:32:01.400]  點解個諸天會述說咗個榮耀呢
[00:32:01.400 --> 00:32:03.400]  你睇下呢個
[00:32:03.400 --> 00:32:05.400]  宇宙呀嗰個係日頭作嘅
[00:32:05.400 --> 00:32:07.400]  呢首詩 詩篇第十九篇
[00:32:07.400 --> 00:32:09.400]  諸天述說神嘅榮耀
[00:32:09.400 --> 00:32:11.400]  窮滄傳揚佢嘅手段
[00:32:11.400 --> 00:32:13.400]  日頭 但係呢一篇呢
[00:32:13.400 --> 00:32:15.400]  讀者就話應該係夜晚啦
[00:32:15.400 --> 00:32:17.400]  因為佢講咩呀 講星壽
[00:32:17.400 --> 00:32:19.400]  係咪呀 夜晚先睇到星㗎嘛
[00:32:19.400 --> 00:32:21.400]  所以呢 睇到神嘅創造呢
[00:32:21.400 --> 00:32:23.400]  嘩
[00:32:23.400 --> 00:32:25.400]  你就知道呢個神幾犀利呀係咪呀
[00:32:25.400 --> 00:32:27.400]  係咪呀
[00:32:27.400 --> 00:32:29.400]  就係咁囉
[00:32:29.400 --> 00:32:31.400]  所以呢 嘩 幾靚呀
[00:32:31.400 --> 00:32:33.400]  靚唔係淨係話 好美麗呀
[00:32:33.400 --> 00:32:35.400]  好靚女呀 靚呀靚呀
[00:32:35.400 --> 00:32:37.400]  唔係呢個意思㗎
[00:32:37.400 --> 00:32:39.400]  係嗰個 榮美 係偉大
[00:32:39.400 --> 00:32:41.400]  係神嘅能力嘅彰顯
[00:32:41.400 --> 00:32:43.400]  當神嘅能力彰顯嘅時候點呀
[00:32:43.400 --> 00:32:45.400]  我哋會覺得自己 哎呀 原來我係好渺小嘅
[00:32:45.400 --> 00:32:47.400]  係咪呀
[00:32:47.400 --> 00:32:49.400]  當你係一個 唱歌唱得咁好聽
[00:32:49.400 --> 00:32:51.400]  一開聲
[00:32:51.400 --> 00:32:53.400]  成個河喺度 咪嘩嘩嘩
[00:32:53.400 --> 00:32:55.400]  唔係 咪嘩嘩嘩
[00:32:55.400 --> 00:32:57.400]  你自己覺得 哎呀 原來我自己唱得咁假嘅
[00:32:57.400 --> 00:32:59.400]  係咪呀 如果唔係以為自己好叻呀
[00:32:59.400 --> 00:33:01.400]  朝頭早起起身唱首歌呀
[00:33:01.400 --> 00:33:03.400]  路花重光
[00:33:03.400 --> 00:33:05.400]  平安處
[00:33:05.400 --> 00:33:07.400]  稍稍月
[00:33:07.400 --> 00:33:09.400]  切
[00:33:09.400 --> 00:33:11.400]  學嘅時候學㗎滿江紅呀
[00:33:11.400 --> 00:33:15.400]  我有自己唱得好好㗎
[00:33:15.400 --> 00:33:17.400]  所以我以前細個成日唱㗎喎
[00:33:17.400 --> 00:33:19.400]  喺度以為自己好好唱
[00:33:19.400 --> 00:33:21.400]  嘩 但係聽人哋真係
[00:33:21.400 --> 00:33:23.400]  有一次真係聽唱滿江紅
[00:33:23.400 --> 00:33:25.400]  哎呀 原來自己撐咁遠嘅
[00:33:25.400 --> 00:33:27.400]  同樣㗎 當我哋睇見
[00:33:27.400 --> 00:33:29.400]  即係當我哋 點解
[00:33:29.400 --> 00:33:31.400]  當我哋睇見呢個神嘅創造
[00:33:31.400 --> 00:33:33.400]  喺自然界裏面 嘩我
[00:33:33.400 --> 00:33:35.400]  舊年定前年呀 係前年
[00:33:35.400 --> 00:33:37.400]  因為我舊年冇去過
[00:33:37.400 --> 00:33:39.400]  冇去過加拿大
[00:33:39.400 --> 00:33:41.400]  我同埋師母
[00:33:41.400 --> 00:33:43.400]  同埋好似兩個女人
[00:33:43.400 --> 00:33:45.400]  一齊去
[00:33:45.400 --> 00:33:47.400]  去咩嗰個叫做咩呀 美國
[00:33:47.400 --> 00:33:49.400]  我初初上個腦想講黃山
[00:33:49.400 --> 00:33:51.400]  黃山咩呀 美國
[00:33:51.400 --> 00:33:53.400]  嗰個叫咩呀 黃石公園呀
[00:33:53.400 --> 00:33:55.400]  都係有個黃字
[00:33:55.400 --> 00:33:57.400]  嘩 有冇人去過黃石公園呀
[00:33:57.400 --> 00:33:59.400]  有幾多個去過呀 咁少
[00:33:59.400 --> 00:34:01.400]  有人噏頭喎
[00:34:01.400 --> 00:34:03.400]  舉一舉手啦 去黃石真係有咩嘢啫
[00:34:03.400 --> 00:34:05.400]  係咪
[00:34:05.400 --> 00:34:07.400]  嘩
[00:34:07.400 --> 00:34:09.400]  係咪見到嗰啲
[00:34:09.400 --> 00:34:11.400]  Canyon
[00:34:11.400 --> 00:34:13.400]  唔係Canyon 係Canyon
[00:34:13.400 --> 00:34:15.400]  嘩 大峽谷呀
[00:34:15.400 --> 00:34:17.400]  嘩 真係呢 原來呢
[00:34:17.400 --> 00:34:19.400]  係好多N年前嗰啲嘅
[00:34:19.400 --> 00:34:21.400]  冰山 榕樹
[00:34:21.400 --> 00:34:23.400]  嗰啲水一沖 就喺嗰啲
[00:34:23.400 --> 00:34:25.400]  山度沖條路出嚟
[00:34:25.400 --> 00:34:27.400]  嘩 我企嗰度望一望
[00:34:27.400 --> 00:34:29.400]  我而家講 我自己都面好似有少少
[00:34:29.400 --> 00:34:31.400]  避避地咁樣
[00:34:31.400 --> 00:34:33.400]  好宏偉嘅係咪呀
[00:34:33.400 --> 00:34:35.400]  鬼斧神工嘅我哋叫做
[00:34:35.400 --> 00:34:37.400]  唔係人作出嚟嘅
[00:34:37.400 --> 00:34:39.400]  唔係堆土堆出嚟嘅
[00:34:39.400 --> 00:34:41.400]  堆個十層樓咁高
[00:34:41.400 --> 00:34:43.400]  已經昂昂啦畀人哋係咪呀
[00:34:43.400 --> 00:34:45.400]  堆埋晒嗰啲嘢真係好不良嘅
[00:34:45.400 --> 00:34:47.400]  好無良嘅真係 離晒譜嘅
[00:34:47.400 --> 00:34:49.400]  嘩 嗰啲直情
[00:34:49.400 --> 00:34:51.400]  萬丈懸崖
[00:34:51.400 --> 00:34:53.400]  作出嚟嘅
[00:34:53.400 --> 00:34:57.400]  神嘅創造裏面
[00:34:57.400 --> 00:34:59.400]  榮耀
[00:34:59.400 --> 00:35:01.400]  榮耀呢個字呢就係
[00:35:01.400 --> 00:35:03.400]  讀埋呢幾節聖經先
[00:35:03.400 --> 00:35:05.400]  呢幾節聖經好犀利
[00:35:05.400 --> 00:35:07.400]  春埃及記第三章十四十五節
[00:35:07.400 --> 00:35:09.400]  神對摩西說
[00:35:09.400 --> 00:35:11.400]  我是自有永有的
[00:35:11.400 --> 00:35:13.400]  遊說
[00:35:13.400 --> 00:35:15.400]  你要對以色列嘅人
[00:35:15.400 --> 00:35:17.400]  這樣說 自有永有嘅
[00:35:17.400 --> 00:35:19.400]  差派我
[00:35:19.400 --> 00:35:21.400]  到你們這裡來 因為摩西
[00:35:21.400 --> 00:35:23.400]  去
[00:35:23.400 --> 00:35:25.400]  神差派佢去嘅時候
[00:35:25.400 --> 00:35:27.400]  佢話 咁佢哋問我你係邊
[00:35:27.400 --> 00:35:29.400]  我點答呀 你知道埃及
[00:35:29.400 --> 00:35:31.400]  有法神嘅嘛 係咪
[00:35:31.400 --> 00:35:33.400]  有何神 一陣間有九神
[00:35:33.400 --> 00:35:35.400]  一陣間有三神
[00:35:35.400 --> 00:35:37.400]  人哋都好多個神啫
[00:35:37.400 --> 00:35:39.400]  咁人哋問你 你係邊位呀你
[00:35:39.400 --> 00:35:41.400]  要嚟呢度叫我將
[00:35:41.400 --> 00:35:43.400]  百幾萬嘅奴隸
[00:35:43.400 --> 00:35:45.400]  釋放 你係邊位呀
[00:35:45.400 --> 00:35:47.400]  你知唔知釋放奴隸好大件事
[00:35:47.400 --> 00:35:49.400]  㗎 即係而家
[00:35:49.400 --> 00:35:51.400]  話畀你聽 全部香港大英姊妹
[00:35:51.400 --> 00:35:53.400]  唔係大英姊妹 全部香港人
[00:35:53.400 --> 00:35:55.400]  唔准在屋企裏面
[00:35:55.400 --> 00:35:57.400]  有domestic helper
[00:35:57.400 --> 00:35:59.400]  點呀
[00:35:59.400 --> 00:36:01.400]  點得呀
[00:36:01.400 --> 00:36:03.400]  冇咗點搞呀 邊個照顧我
[00:36:03.400 --> 00:36:05.400]  嗰個係
[00:36:05.400 --> 00:36:07.400]  BB呀
[00:36:07.400 --> 00:36:09.400]  邊個照顧我媽呀
[00:36:09.400 --> 00:36:11.400]  佢成九十幾歲呀
[00:36:11.400 --> 00:36:13.400]  冇人照顧我點返工係咪呀
[00:36:13.400 --> 00:36:15.400]  你制唔制呀
[00:36:15.400 --> 00:36:17.400]  嗰啲係domestic helper
[00:36:17.400 --> 00:36:19.400]  你要畀四千二蚊一個月
[00:36:19.400 --> 00:36:21.400]  人工佢 我唔知呀 我畀四千二㗎
[00:36:21.400 --> 00:36:23.400]  唔知你哋畀幾多 我唔知呀 總之就係師母
[00:36:23.400 --> 00:36:25.400]  去咗加拿大 話你記得呀
[00:36:25.400 --> 00:36:27.400]  畀四千二呀 精呀 我畀左佢啦已經
[00:36:27.400 --> 00:36:31.400]  奴隸要唔要畀咁多錢呀
[00:36:31.400 --> 00:36:33.400]  奴隸要唔要畀咁多錢呀
[00:36:33.400 --> 00:36:35.400]  奴隸分分鐘
[00:36:35.400 --> 00:36:37.400]  唔使畀錢 仲有佢生嗰啲
[00:36:37.400 --> 00:36:39.400]  喺你屋企生嗰啲 又係奴隸喎
[00:36:39.400 --> 00:36:41.400]  嘩 Helen
[00:36:41.400 --> 00:36:43.400]  冇得做喎
[00:36:43.400 --> 00:36:45.400]  大家明唔明我講咩呀
[00:36:45.400 --> 00:36:47.400]  你個咁嘅摩西
[00:36:47.400 --> 00:36:49.400]  你以前
[00:36:49.400 --> 00:36:51.400]  走佬㗎咋 而家你夠膽返嚟
[00:36:51.400 --> 00:36:53.400]  你估你係邊個 你估你係真係公主個仔呀
[00:36:53.400 --> 00:36:55.400]  公主個仔呀
[00:36:55.400 --> 00:36:57.400]  收養你返嚟㗎咋
[00:36:57.400 --> 00:36:59.400]  你殺咗我哋啞琴
[00:36:59.400 --> 00:37:01.400]  而家返嚟夠膽叫我放晒啲奴隸
[00:37:01.400 --> 00:37:03.400]  你有冇搞錯呀你
[00:37:03.400 --> 00:37:05.400]  係咪呀
[00:37:05.400 --> 00:37:07.400]  你會明白點解摩西
[00:37:07.400 --> 00:37:09.400]  真係震晒 騰晒
[00:37:09.400 --> 00:37:11.400]  我唔識講嘢㗎
[00:37:11.400 --> 00:37:13.400]  我唔識講嘢㗎 你唔識講嘢
[00:37:13.400 --> 00:37:15.400]  我搵你大佬同你一齊 佢識講嘢
[00:37:15.400 --> 00:37:17.400]  我諗摩西
[00:37:17.400 --> 00:37:19.400]  喺嗰陣時係我心裏面驚到
[00:37:19.400 --> 00:37:21.400]  唔知講乜好呀 係咪呀
[00:37:21.400 --> 00:37:23.400]  你死人㗎真係返去
[00:37:23.400 --> 00:37:25.400]  係咪先
[00:37:25.400 --> 00:37:27.400]  你走咗撈而家返嚟
[00:37:27.400 --> 00:37:29.400]  仲咁大膽叫我放晒啲奴隸
[00:37:29.400 --> 00:37:31.400]  啊 以色列係奴隸
[00:37:31.400 --> 00:37:33.400]  啊 以色列係奴隸
[00:37:33.400 --> 00:37:35.400]  你諗下嗰個情景喎
[00:37:35.400 --> 00:37:37.400]  神就同摩西講
[00:37:37.400 --> 00:37:39.400]  你唔使驚
[00:37:39.400 --> 00:37:41.400]  神冇咁講 不過姐係意思
[00:37:41.400 --> 00:37:43.400]  我係嗰個自有永有嘅
[00:37:43.400 --> 00:37:45.400]  即使我係神嚟嘅
[00:37:45.400 --> 00:37:47.400]  又算你要對以色列人咁樣講
[00:37:47.400 --> 00:37:49.400]  自有永有嘅
[00:37:49.400 --> 00:37:51.400]  猜派我到你們這裡來
[00:37:51.400 --> 00:37:53.400]  神又對摩西說 你要對以色列人這樣說
[00:37:53.400 --> 00:37:55.400]  又話你們祖宗嘅神
[00:37:55.400 --> 00:37:57.400]  係阿伯拉罕嘅神
[00:37:57.400 --> 00:37:59.400]  以色嘅神 雅各嘅神
[00:37:59.400 --> 00:38:01.400]  猜派我到你們這裡來
[00:38:01.400 --> 00:38:03.400]  做咩神要咁
[00:38:03.400 --> 00:38:05.400]  沉氣 係阿伯拉罕 以色 雅各嘅神
[00:38:05.400 --> 00:38:07.400]  講咁多嚟做咩呀
[00:38:07.400 --> 00:38:09.400]  我以前呢
[00:38:09.400 --> 00:38:11.400]  上咗書冇幾耐 睇過
[00:38:11.400 --> 00:38:13.400]  有本書叫
[00:38:13.400 --> 00:38:15.400]  我是阿伯拉罕 以色 雅各嘅神
[00:38:15.400 --> 00:38:17.400]  其實佢意思係咩呀
[00:38:17.400 --> 00:38:19.400]  阿伯拉罕喺邊度呀
[00:38:19.400 --> 00:38:21.400]  當佢同摩西講呢番相
[00:38:21.400 --> 00:38:23.400]  阿伯拉罕喺邊度呀
[00:38:23.400 --> 00:38:25.400]  阿伯拉罕喺邊度呀
[00:38:25.400 --> 00:38:27.400]  死咗好耐啦 係咪呀
[00:38:27.400 --> 00:38:29.400]  咁以色又喺邊度呀
[00:38:29.400 --> 00:38:31.400]  都死咗好耐啦
[00:38:31.400 --> 00:38:33.400]  咁呢個雅各喺邊度呀
[00:38:33.400 --> 00:38:35.400]  都死咗好耐啦 係咪呀
[00:38:35.400 --> 00:38:37.400]  但係神仲喺度喎
[00:38:37.400 --> 00:38:39.400]  咁即係咩意思呀
[00:38:39.400 --> 00:38:41.400]  佢就係嗰個
[00:38:41.400 --> 00:38:43.400]  永生神呀嘛
[00:38:43.400 --> 00:38:45.400]  我係呀
[00:38:45.400 --> 00:38:47.400]  老祖宗
[00:38:47.400 --> 00:38:49.400]  阿伯拉罕嘅神嚟嘅
[00:38:49.400 --> 00:38:51.400]  以色嘅神 雅各嘅神嚟嘅
[00:38:51.400 --> 00:38:53.400]  若瑟嘅神嚟嘅 再講落去
[00:38:53.400 --> 00:38:55.400]  係咪呀 因為雅各有十二個仔
[00:38:55.400 --> 00:38:57.400]  咪就係以色列十二個支派囉
[00:38:57.400 --> 00:38:59.400]  我係若瑟嘅神嚟嘅
[00:38:59.400 --> 00:39:01.400]  繼續講埋落去
[00:39:01.400 --> 00:39:03.400]  犀唔犀利
[00:39:03.400 --> 00:39:05.400]  就係有呢個含嘢喺度
[00:39:05.400 --> 00:39:07.400]  呢個就係個名
[00:39:07.400 --> 00:39:09.400]  直到永遠 睇到咩呀
[00:39:09.400 --> 00:39:11.400]  強調咩呀 神就係嗰個
[00:39:11.400 --> 00:39:13.400]  永遠存在嘅
[00:39:13.400 --> 00:39:15.400]  Eternal I am
[00:39:15.400 --> 00:39:17.400]  從永遠到永遠嘅
[00:39:17.400 --> 00:39:19.400]  我就是那 我是
[00:39:19.400 --> 00:39:21.400]  Always 就係一個Present tense
[00:39:21.400 --> 00:39:23.400]  幾時都係存在嘅
[00:39:23.400 --> 00:39:25.400]  喺一億年前
[00:39:25.400 --> 00:39:27.400]  億億億億到你都講唔出聲嘅時候
[00:39:27.400 --> 00:39:29.400]  我存在㗎啦
[00:39:29.400 --> 00:39:31.400]  我而家存在
[00:39:31.400 --> 00:39:33.400]  再數落去
[00:39:33.400 --> 00:39:35.400]  億億億又億到你都唔知講幾多次嘅時候
[00:39:35.400 --> 00:39:37.400]  我都存在
[00:39:37.400 --> 00:39:39.400]  呢個就係聖經裏面講嘅
[00:39:39.400 --> 00:39:41.400]  耶和華神個名嘅意思
[00:39:41.400 --> 00:39:43.400]  喺呢個
[00:39:43.400 --> 00:39:45.400]  34章第5至第7篇
[00:39:45.400 --> 00:39:47.400]  耶和華在雲中降臨
[00:39:47.400 --> 00:39:49.400]  與摩世一同站在那裏
[00:39:49.400 --> 00:39:51.400]  宣告耶和華嘅名
[00:39:51.400 --> 00:39:53.400]  耶和華在他面前經過
[00:39:53.400 --> 00:39:55.400]  宣告 耶和華 耶和華
[00:39:55.400 --> 00:39:57.400]  耶和華除咗係
[00:39:57.400 --> 00:39:59.400]  從永遠到永遠之後之外
[00:39:59.400 --> 00:40:01.400]  咁仲有啲乜嘢呀
[00:40:01.400 --> 00:40:03.400]  從永遠到永遠呢樣嘢就表達咗
[00:40:03.400 --> 00:40:05.400]  神呀 耶和華神嗰種嘅
[00:40:05.400 --> 00:40:07.400]  本質
[00:40:07.400 --> 00:40:09.400]  係永恆嘅 咁但係點呀
[00:40:09.400 --> 00:40:11.400]  咁你究竟點呀你
[00:40:11.400 --> 00:40:13.400]  嘩 如果你永恆地
[00:40:13.400 --> 00:40:15.400]  好惡死咁就真係好唔掂
[00:40:15.400 --> 00:40:17.400]  所以呢 佢又講喎
[00:40:17.400 --> 00:40:19.400]  佢話 耶和華 耶和華
[00:40:19.400 --> 00:40:21.400]  有憐憫又恩惠嘅神
[00:40:21.400 --> 00:40:23.400]  不輕易發怒
[00:40:23.400 --> 00:40:25.400]  唔係唔嬲呀
[00:40:25.400 --> 00:40:27.400]  神係會嬲嘅 不過不輕易發怒
[00:40:27.400 --> 00:40:29.400]  且有豐盛嘅慈愛
[00:40:29.400 --> 00:40:31.400]  同埋信實呀
[00:40:31.400 --> 00:40:33.400]  呢個係耶華神嘅本性
[00:40:33.400 --> 00:40:35.400]  為千代嘅人
[00:40:35.400 --> 00:40:37.400]  存留慈愛
[00:40:37.400 --> 00:40:39.400]  遮面罪孽 嘩正呀係咪呀
[00:40:39.400 --> 00:40:41.400]  千代喎
[00:40:41.400 --> 00:40:43.400]  唔係淨係對你呢代
[00:40:43.400 --> 00:40:45.400]  對千代喎 但係唔好睇埋喎
[00:40:45.400 --> 00:40:47.400]  唔睇埋喎 過犯同埋罪惡
[00:40:47.400 --> 00:40:49.400]  萬不以有罪為無罪
[00:40:49.400 --> 00:40:51.400]  但係耶華神係一位
[00:40:51.400 --> 00:40:53.400]  聖潔嘅神 公義嘅神
[00:40:53.400 --> 00:40:55.400]  佢有憐憫有慈愛
[00:40:55.400 --> 00:40:57.400]  係千代 佢都咁愛我哋
[00:40:57.400 --> 00:40:59.400]  但係佢斷不以有罪
[00:40:59.400 --> 00:41:01.400]  為無罪 錯
[00:41:01.400 --> 00:41:03.400]  佢就要懲罰
[00:41:03.400 --> 00:41:05.400]  必懲罰人嘅罪
[00:41:05.400 --> 00:41:07.400]  父及子 直到三四代
[00:41:07.400 --> 00:41:09.400]  我睇唔睇到呀
[00:41:09.400 --> 00:41:11.400]  嘩 你話 嘩 係
[00:41:11.400 --> 00:41:13.400]  呃
[00:41:13.400 --> 00:41:15.400]  老豆嘅嘢關我事
[00:41:15.400 --> 00:41:17.400]  但係你比較一下呀
[00:41:17.400 --> 00:41:19.400]  父及子
[00:41:19.400 --> 00:41:21.400]  三四代呀
[00:41:21.400 --> 00:41:23.400]  但佢嘅慈愛係咩 千代呀
[00:41:23.400 --> 00:41:25.400]  睇得到個對比呀
[00:41:25.400 --> 00:41:27.400]  睇得到個對比呀
[00:41:27.400 --> 00:41:29.400]  所以呢個對比 神係有怒氣嘅
[00:41:29.400 --> 00:41:31.400]  神係會懲罰嘅
[00:41:31.400 --> 00:41:33.400]  神唔係講玩笑嘅
[00:41:33.400 --> 00:41:35.400]  神係好有慈愛嘅
[00:41:35.400 --> 00:41:57.400]  呢度嘅翻譯呢 就唔係手段喎
[00:41:57.400 --> 00:41:59.400]  呢個應該係胡學本修訂版
[00:41:59.400 --> 00:42:01.400]  所以佢重新翻譯過呢 比較正確啲嘅
[00:42:03.400 --> 00:42:05.400]  就係全地嘅主嘅面
[00:42:05.400 --> 00:42:07.400]  就如蠟融化 驚咗呀
[00:42:07.400 --> 00:42:09.400]  咁你諗個山又會驚嘅咩
[00:42:09.400 --> 00:42:11.400]  呢個係一個
[00:42:11.400 --> 00:42:13.400]  擬人法呀嘛
[00:42:13.400 --> 00:42:15.400]  連個山見到神呀 山係好堅固嘅嘛
[00:42:15.400 --> 00:42:17.400]  係咪呀 你見過冧樓
[00:42:17.400 --> 00:42:19.400]  你有冇見過冧山呢 都有嘅
[00:42:19.400 --> 00:42:21.400]  都有冧山嘅
[00:42:21.400 --> 00:42:23.400]  係咁啲山嚟傾瀉啫
[00:42:23.400 --> 00:42:25.400]  你有冇成座山冧晒呀
[00:42:25.400 --> 00:42:27.400]  梗係唔會啦
[00:42:27.400 --> 00:42:29.400]  所以呢 即係話呢個神幾犀利
[00:42:29.400 --> 00:42:31.400]  珠山見到神嘅面 點呀
[00:42:31.400 --> 00:42:33.400]  係會融化
[00:42:33.400 --> 00:42:35.400]  你們要稱謝主
[00:42:35.400 --> 00:42:37.400]  萬主之主 因他的慈愛
[00:42:37.400 --> 00:42:39.400]  永遠長存
[00:42:39.400 --> 00:42:41.400]  跟住 羅馬書嗰度呢 從新約嘅角度呢
[00:42:41.400 --> 00:42:43.400]  自從造天地以來
[00:42:43.400 --> 00:42:45.400]  神嘅永能同埋神聖
[00:42:45.400 --> 00:42:47.400]  係冥冥可知的
[00:42:47.400 --> 00:42:49.400]  雖然眼不能見 睇唔到神 因為神是零
[00:42:49.400 --> 00:42:51.400]  但藉著所造之物
[00:42:51.400 --> 00:42:53.400]  就可以了解漢見
