
[00:00:00.000 --> 00:00:02.720]  今日的題目是很想大家思想
[00:43:05.960 --> 00:43:07.960]  你們要謹慎
[00:43:07.960 --> 00:43:09.960]  恐怕因貪食
[00:43:09.960 --> 00:43:12.960]  醉酒並今生的思慮
[00:43:12.960 --> 00:43:14.960]  累住你們的心
[00:43:14.960 --> 00:43:19.960]  那日子就如同網羅忽然臨到
[00:43:19.960 --> 00:43:21.960]  因為那日子要這樣臨到
[00:43:21.960 --> 00:43:24.960]  傳遞上一切居住的人
[00:43:24.960 --> 00:43:26.960]  你們要時常警醒
[00:43:26.960 --> 00:43:28.960]  常常祈求
[00:43:28.960 --> 00:43:31.960]  使你們能逃避這一切要來的事
[00:43:31.960 --> 00:43:35.960]  得以站立在人子面前
[00:43:35.960 --> 00:43:38.960]  我們需要有這份謹慎警醒
[00:43:38.960 --> 00:43:40.960]  敬虔去度日
[00:43:40.960 --> 00:43:41.960]  去等候主的再來
[00:43:41.960 --> 00:43:43.960]  不需要恐慌
[00:43:43.960 --> 00:43:45.960]  但需要警醒
[00:43:45.960 --> 00:43:47.960]  最後
[00:43:47.960 --> 00:43:49.960]  我很想大家真的留意
[00:43:49.960 --> 00:43:52.960]  你需要按照神給你的恩賜財綱
[00:43:52.960 --> 00:43:54.960]  去服侍人
[00:43:54.960 --> 00:43:55.960]  去榮耀神
[00:43:55.960 --> 00:43:57.960]  這是神給我們每一個信徒
[00:43:57.960 --> 00:44:01.960]  都有這一份的恩典和財綱
[00:44:01.960 --> 00:44:03.960]  我們需要有這種使命感
[00:44:03.960 --> 00:44:08.960]  昨天我主持的安息禮拜裏面
[00:44:08.960 --> 00:44:09.960]  都是看見
[00:44:09.960 --> 00:44:12.960]  這些是美好的見證
[00:44:12.960 --> 00:44:15.960]  有另外一個喪禮裏面
[00:44:15.960 --> 00:44:19.960]  看見那位丈夫去世之前
[00:44:19.960 --> 00:44:22.960]  他都是把握機會去接受主
[00:44:22.960 --> 00:44:24.960]  我們今天要關愛我們的家人
[00:44:24.960 --> 00:44:26.960]  我相信在年中我們有一個反省
[00:44:26.960 --> 00:44:29.960]  就是你還有未信的親友
[00:44:29.960 --> 00:44:30.960]  或者你的家人
[00:44:30.960 --> 00:44:33.960]  你有沒有關心到他們的救恩呢
[00:44:33.960 --> 00:44:35.960]  我們今天每一個人都可以
[00:44:35.960 --> 00:44:39.960]  將主耶穌的愛和我們分享
[00:44:39.960 --> 00:44:43.960]  在我們今天有限的歲月裏面
[00:44:43.960 --> 00:44:46.960]  我們需要去學習愛神愛人
[00:44:46.960 --> 00:44:49.960]  去珍惜我們的家人
[00:44:49.960 --> 00:44:53.960]  亦都去有愛周圍每一個人
[00:44:53.960 --> 00:44:55.960]  我記得在2011年
[00:44:55.960 --> 00:44:58.960]  我和大家分享過一個見證
[00:44:58.960 --> 00:45:01.960]  就是一年11月11日
[00:45:01.960 --> 00:45:04.960]  我當日早上在教會工作的時候
[00:45:04.960 --> 00:45:06.960]  在電腦裏做了一件事
[00:45:06.960 --> 00:45:10.960]  突然發現11點
[00:45:10.960 --> 00:45:12.960]  當時靈機一觸
[00:45:12.960 --> 00:45:15.960]  今天是11月11日11點
[00:45:15.960 --> 00:45:18.960]  如果11分可以是11年
[00:45:18.960 --> 00:45:20.960]  那就是10條1
[00:45:20.960 --> 00:45:22.960]  我發一個電郵
[00:45:22.960 --> 00:45:25.960]  去向我的太太表達愛的宣言
[00:45:25.960 --> 00:45:27.960]  那多好呢
[00:45:27.960 --> 00:45:28.960]  我真的做了這件事
[00:45:28.960 --> 00:45:31.960]  當然我太太很窩心
[00:45:31.960 --> 00:45:32.960]  但我講完給大家聽的時候
[00:45:32.960 --> 00:45:34.960]  很多弟兄跟我說
[00:45:34.960 --> 00:45:36.960]  牧師你不早點告訴我
[00:45:36.960 --> 00:45:38.960]  我也來不及通知你
[00:45:38.960 --> 00:45:40.960]  不過現在給你一個提示
[00:45:40.960 --> 00:45:43.960]  2013年即將到來
[00:45:43.960 --> 00:45:51.960]  1月4日是2013-14
[00:45:51.960 --> 00:45:56.960]  這是國內現在很流行的詞句
[00:45:56.960 --> 00:46:01.960]  愛你一生一世
[00:46:01.960 --> 00:46:03.960]  愛你一生一世
[00:46:03.960 --> 00:46:06.960]  你還有機會去做補救
[00:46:06.960 --> 00:46:09.960]  不單止是你可以做給配偶
[00:46:09.960 --> 00:46:11.960]  不要只是發一個電郵
[00:46:11.960 --> 00:46:13.960]  給他一些驚喜
[00:46:13.960 --> 00:46:15.960]  或者約他吃一頓飯
[00:46:15.960 --> 00:46:17.960]  或者送一份禮物
[00:46:17.960 --> 00:46:19.960]  你可以有一些驚喜
[00:46:19.960 --> 00:46:20.960]  做子女的
[00:46:20.960 --> 00:46:23.960]  你都可以表達你的孝心和愛意
[00:46:23.960 --> 00:46:25.960]  關心父母
[00:46:25.960 --> 00:46:27.960]  你可以透過這些特別的日子
[00:46:27.960 --> 00:46:28.960]  表達一下
[00:46:28.960 --> 00:46:31.960]  其實我們人生裏面
[00:46:31.960 --> 00:46:33.960]  我們的歲月真的很悠閒
[00:46:33.960 --> 00:46:35.960]  青春都很快就過去
[00:46:35.960 --> 00:46:37.960]  但若然我們有主的愛
[00:46:37.960 --> 00:46:40.960]  我們能夠與人共享神的恩典
[00:46:40.960 --> 00:46:42.960]  我們給還未認識主的人
[00:46:42.960 --> 00:46:46.960]  能夠經歷和體會神的深深厚愛
[00:46:46.960 --> 00:46:49.960]  我相信這個世界會更不一樣
[00:46:49.960 --> 00:46:50.960]  今天仍然有很多人
[00:46:50.960 --> 00:46:54.960]  在基督耶穌十誡救恩的門以外
[00:46:54.960 --> 00:46:56.960]  我們需要好好關懷他們
[00:46:56.960 --> 00:46:59.960]  伸出這份愛心的手
[00:46:59.960 --> 00:47:02.960]  將主耶穌與他們分享
[00:47:02.960 --> 00:47:05.960]  沒有保留地與他們共享
[00:47:05.960 --> 00:47:07.960]  我們但願神差遣我們
[00:47:07.960 --> 00:47:09.960]  在2013年要來的時候
[00:47:09.960 --> 00:47:11.960]  全教會都是全民皆兵
[00:47:11.960 --> 00:47:13.960]  我們大家彼此相愛
[00:47:13.960 --> 00:47:17.960]  真的希望主的福音帶領更多人歸向主
[00:47:17.960 --> 00:47:19.960]  願以我們所作的一切
[00:47:19.960 --> 00:47:21.960]  能夠永神益人
[00:47:21.960 --> 00:47:23.960]  祝福我們這個社會和社區
[00:47:23.960 --> 00:47:25.960]  叫更多人蒙恩
[00:47:25.960 --> 00:47:27.960]  讓我們一起起立
[00:47:27.960 --> 00:47:32.960]  我們同心結束的祈禱
[00:47:32.960 --> 00:47:33.960]  真愛天父上帝
[00:47:33.960 --> 00:47:36.960]  我們真是同心合意
[00:47:36.960 --> 00:47:38.960]  來到回顧這一年的時候
[00:47:38.960 --> 00:47:40.960]  我們要獻上感恩
[00:47:40.960 --> 00:47:46.960]  求主讓我們看見祢的恩典和愛的時候
[00:47:46.960 --> 00:47:49.960]  我們懂得面對新的一年
[00:47:49.960 --> 00:47:51.960]  雖然那條路未走過
[00:47:51.960 --> 00:47:54.960]  雖然我們不知道有什麼困難
[00:47:54.960 --> 00:47:57.960]  但我們知道有祢與我們同行是最重要
[00:47:57.960 --> 00:48:01.960]  有周圍的弟兄姊妹與我們一起同行
[00:48:01.960 --> 00:48:04.960]  亦有很多美麗的如同雲彩的見證
[00:48:04.960 --> 00:48:06.960]  來激勵我們
[00:48:06.960 --> 00:48:09.960]  我們要用信心來專一意求祢
[00:48:09.960 --> 00:48:11.960]  願主使用我們每一個弟兄姊妹
[00:48:11.960 --> 00:48:13.960]  祝福每一個家庭
[00:48:13.960 --> 00:48:15.960]  能夠成為光成為炎
[00:48:15.960 --> 00:48:19.960]  在這個混亂黑暗的世代裏面
[00:48:19.960 --> 00:48:21.960]  我們如明光照耀
[00:48:21.960 --> 00:48:23.960]  我們能夠將基督耶穌
[00:48:23.960 --> 00:48:25.960]  祢自己寶貴的十家救恩
[00:48:25.960 --> 00:48:27.960]  賜給每一個人
[00:48:27.960 --> 00:48:29.960]  讓凡願意接受的
[00:48:29.960 --> 00:48:31.960]  都得著祢自己寶貴的恩典
[00:48:31.960 --> 00:48:36.960]  願天父親自來加能加力加恩典
[00:48:36.960 --> 00:48:37.960]  給我們每一個人
[00:48:37.960 --> 00:48:39.960]  但願主耶穌基督的恩惠
[00:48:39.960 --> 00:48:41.960]  天父的慈愛
[00:48:41.960 --> 00:48:42.960]  聖靈的感動
[00:48:42.960 --> 00:48:44.960]  安慰與引導
[00:48:44.960 --> 00:48:46.960]  尚與我們眾弟兄姊妹同在
[00:48:46.960 --> 00:48:50.960]  從今時直到主耶穌基督榮耀的再來
[00:48:50.960 --> 00:48:52.960]  阿們
