
[00:00:00.000 --> 00:00:02.640]  各位聽眾、各位朋友 新年快樂
[00:34:48.440 --> 00:34:50.520]  通過之後
[00:34:50.520 --> 00:34:53.120]  你才可以入閘侍奉
[00:34:53.120 --> 00:34:55.040]  我不是說這些是錯的
[00:34:55.040 --> 00:34:55.640]  對不起
[00:34:55.640 --> 00:34:56.640]  我只是說
[00:34:56.640 --> 00:34:58.040]  我們的制度
[00:34:58.040 --> 00:35:00.040]  這些願意好的制度
[00:35:00.040 --> 00:35:03.280]  結果就會令人卻步
[00:35:03.280 --> 00:35:04.640]  我真的有些朋友
[00:35:04.640 --> 00:35:06.000]  他就說既然如此
[00:35:06.000 --> 00:35:07.840]  我寧願一輩子都不進了
[00:35:07.840 --> 00:35:12.280]  做過只是去崇拜的信徒就算了
[00:35:12.280 --> 00:35:15.320]  這些限制
[00:35:15.320 --> 00:35:21.400]  很有可能我們的傳統也會影響到我們的做法
[00:35:21.400 --> 00:35:23.800]  而這些傳統也沒有甚麼聖經根據
[00:35:23.800 --> 00:35:26.920]  可能是我們個人的思想也未定
[00:35:26.920 --> 00:35:28.360]  我們必須要明白
[00:35:28.360 --> 00:35:31.280]  新走必須要裝在新的皮袋裏面
[00:35:31.280 --> 00:35:33.800]  我們要接受新的思維方法
[00:35:33.800 --> 00:35:34.400]  沒錯
[00:35:34.400 --> 00:35:37.680]  疫情令我們的事工模式都改變了
[00:35:37.680 --> 00:35:40.240]  我們非要用舊的模式
[00:35:40.240 --> 00:35:42.960]  你記不記得有一次
[00:35:42.960 --> 00:35:47.480]  我記得有一次在一個地方開一個執事會
[00:35:47.480 --> 00:35:50.600]  裏面有一個人代表了傳統的一些人
[00:35:50.600 --> 00:35:54.720]  來挑戰另一個語文部的弟兄
[00:35:54.720 --> 00:35:57.480]  說他經常帶一些很新的詩歌
[00:35:57.480 --> 00:35:59.040]  很少唱傳統的歌
[00:35:59.040 --> 00:36:01.560]  搞到一些傳統的弟兄姐妹
[00:36:01.560 --> 00:36:03.240]  支持傳統詩歌的弟兄姐妹
[00:36:03.240 --> 00:36:05.280]  沒有辦法投入到敬拜裏面
[00:36:05.280 --> 00:36:08.680]  接著第二個語文部的弟兄就說
[00:36:08.680 --> 00:36:10.480]  我不覺得是這樣
[00:36:10.480 --> 00:36:15.600]  反而我沒有辦法投入到你們那種傳統的詩歌裏面
[00:36:15.600 --> 00:36:19.120]  到底聖經有沒有說用甚麼詩歌呢?
[00:36:19.120 --> 00:36:21.640]  為甚麼我們要弄一個框框出來
[00:36:21.640 --> 00:36:24.680]  來阻礙到神國的事工
[00:36:24.680 --> 00:36:27.400]  阻礙到人去到神的面前呢?
[00:36:27.400 --> 00:36:29.600]  坦白說
[00:36:29.600 --> 00:36:32.160]  根本聖經從來沒有交代
[00:36:32.160 --> 00:36:34.560]  例如有些教會用甚麼聖經的版本
[00:36:34.560 --> 00:36:36.560]  甚麼譯本
[00:36:36.560 --> 00:36:38.320]  用甚麼譯本的方法
[00:36:38.320 --> 00:36:43.080]  都會造成一些教會的人與人之間的問題
[00:36:43.080 --> 00:36:44.600]  意見上的紛爭
[00:36:44.600 --> 00:36:46.440]  例如崇拜的方式
[00:36:46.440 --> 00:36:49.360]  這些都是我們很多個人的看法
[00:36:49.360 --> 00:36:50.920]  加了一些進去
[00:36:50.920 --> 00:36:53.680]  搞到一些圍牆動了下來
[00:36:53.680 --> 00:37:00.000]  使我們沒有辦法令到教會更加多的成長
[00:37:00.000 --> 00:37:01.000]  坦白說
[00:37:01.000 --> 00:37:02.000]  我們有些人
[00:37:02.000 --> 00:37:03.640]  我們大家知道現在疫情之後
[00:37:03.640 --> 00:37:04.920]  我們在網絡聚會
[00:37:04.920 --> 00:37:06.520]  我們有網絡的敬拜
[00:37:06.520 --> 00:37:08.520]  有人也進去過我們的敬拜裡面
[00:37:08.520 --> 00:37:09.800]  他說
[00:37:09.800 --> 00:37:13.120]  第一次見到我們用分身的一些敬拜的模式
[00:37:13.120 --> 00:37:15.360]  他說我真的接受不了
[00:37:15.360 --> 00:37:16.960]  接受不了不要緊
[00:37:16.960 --> 00:37:18.520]  我不可以阻止你接受的
[00:37:18.520 --> 00:37:19.280]  坦白說
[00:37:19.280 --> 00:37:21.840]  因為聖經裡面從來都沒有講到
[00:37:21.840 --> 00:37:23.440]  我們可以用甚麼方式
[00:37:23.440 --> 00:37:26.920]  聖經從來沒有用過電腦、網絡這些東西
[00:37:26.920 --> 00:37:29.760]  所以這些是沒有錯與對之分的
[00:37:29.760 --> 00:37:31.600]  但是既然沒有錯與對的話
[00:37:31.600 --> 00:37:33.520]  問題就不在我們那裡
[00:37:33.520 --> 00:37:36.320]  問題就是你接受不了這件事
[00:37:36.320 --> 00:37:37.920]  當我們接受不了這件事的時候
[00:37:37.920 --> 00:37:43.200]  我們就限止了我們進入更深的領域也說不定
[00:37:43.200 --> 00:37:45.640]  我們有時候太早下判決
[00:37:45.640 --> 00:37:47.000]  進來看了兩秒
[00:37:47.000 --> 00:37:47.960]  看到就這樣
[00:37:47.960 --> 00:37:48.760]  我走了
[00:37:48.760 --> 00:37:52.600]  其實我們太早下判斷
[00:37:52.600 --> 00:37:53.160]  弟兄姊妹
[00:37:53.160 --> 00:37:54.800]  除非那件事是真理
[00:37:54.800 --> 00:37:57.200]  否則為何不可以有其他可能性呢?
[00:37:57.200 --> 00:37:58.160]  你是神
[00:37:58.160 --> 00:37:59.200]  如果是這樣的話
[00:37:59.200 --> 00:38:00.680]  你的神太小了
[00:38:00.680 --> 00:38:02.720]  只是容許你的框框裡面
[00:38:02.720 --> 00:38:08.040]  不可以再擴展不要限制
[00:38:08.040 --> 00:38:10.240]  有時候我們對於神的說話
[00:38:10.240 --> 00:38:12.720]  對於自己生命一樣有限制
[00:38:12.720 --> 00:38:13.920]  我們聽慣了
[00:38:13.920 --> 00:38:15.320]  認為是這樣解釋的
[00:38:15.320 --> 00:38:16.720]  我這個想法一定是對的
[00:38:16.720 --> 00:38:18.160]  這個說法一定是對的
[00:38:18.160 --> 00:38:20.360]  其他牧師或其他傳人這樣解釋
[00:38:20.360 --> 00:38:23.000]  我接受不了
[00:38:23.000 --> 00:38:25.600]  我們作為研究聖經的人
[00:38:25.600 --> 00:38:27.880]  我們每一次強調
[00:38:27.880 --> 00:38:31.400]  我們不能百分百肯定是不是這樣的解釋
[00:38:31.400 --> 00:38:34.520]  我們只能夠說我們已經盡了努力
[00:38:34.520 --> 00:38:35.840]  用不同的方式
[00:38:35.840 --> 00:38:39.080]  大概比較靠近的意思是這樣解釋
[00:38:39.080 --> 00:38:40.920]  又或者多給幾個可能性
[00:38:40.920 --> 00:38:42.960]  讓我們去了解一下
[00:38:42.960 --> 00:38:44.800]  我們就當學多一點
[00:38:44.800 --> 00:38:46.000]  這件事沒有壞的
[00:38:46.000 --> 00:38:47.880]  不要覺得很厲害
[00:38:47.880 --> 00:38:49.280]  當你自己是神嗎?
[00:38:49.280 --> 00:38:51.080]  當你自己很厲害嗎?
[00:38:51.080 --> 00:38:51.880]  讀也沒有讀過
[00:38:51.880 --> 00:38:55.760]  這樣就可以隨便挑戰其他人?
[00:38:55.760 --> 00:38:57.680]  沒有限制我們自己
[00:38:57.680 --> 00:38:59.440]  又或者倒過來
[00:38:59.440 --> 00:39:01.040]  我根本不需要這些東西
[00:39:01.040 --> 00:39:02.360]  我只是做一個普普通通
[00:39:02.360 --> 00:39:03.120]  簡簡單單
[00:39:03.120 --> 00:39:05.920]  讀來讀去都是四福金加士圖行傳就夠的信徒
[00:39:05.920 --> 00:39:08.080]  這樣你就限制了你自己的生命
[00:39:08.080 --> 00:39:09.320]  只是這樣的發展
[00:39:09.320 --> 00:39:11.560]  只是這樣認識神
[00:39:11.560 --> 00:39:13.040]  以致你的神
[00:39:13.040 --> 00:39:16.840]  你的主的大能就是這樣
[00:39:16.840 --> 00:39:20.440]  今天從不孕的婦人這個寓意裡面
[00:39:20.440 --> 00:39:23.560]  去比喻出耶路撒冷逆轉的命運
[00:39:23.560 --> 00:39:24.680]  教會都是一樣
[00:39:24.680 --> 00:39:26.840]  可以經歷這種逆轉的情況
[00:39:26.840 --> 00:39:29.240]  我們一樣可以見到這個擴張
[00:39:29.240 --> 00:39:33.200]  在我們的時空、在我們的領域發展的空間和人數上面
[00:39:33.200 --> 00:39:34.640]  我們要伸展
[00:39:34.640 --> 00:39:36.040]  我們要擴張
[00:39:36.040 --> 00:39:37.920]  我們要經歷更大的歡樂
[00:39:37.920 --> 00:39:40.480]  我們也必須學習
[00:39:40.480 --> 00:39:42.640]  不要限制
[00:39:42.640 --> 00:39:43.760]  我們一起禱告
[00:39:43.760 --> 00:39:44.720]  主我們感謝祢
[00:39:44.720 --> 00:39:47.000]  感謝祢讓我們有以上的時間
[00:39:47.000 --> 00:39:49.840]  我們從祢的說話裡面去學習
[00:39:49.840 --> 00:39:52.120]  我們如何去擴展
[00:39:52.120 --> 00:39:56.160]  去擴張祢給我們的界限
[00:39:56.160 --> 00:39:57.280]  主我們感謝祢
[00:39:57.280 --> 00:39:59.620]  誰聽我們禱告 奉耶穌基督恩主的名頭
[00:39:59.620 --> 00:40:01.620]  阿們
