
[00:00:00.000 --> 00:00:01.760]  在1918年
[00:35:45.800 --> 00:35:47.800]  由一間百多人的教會
[00:35:47.800 --> 00:35:50.800]  增長到現在超過五千多人
[00:35:50.800 --> 00:35:52.800]  而且有三個堂點
[00:35:52.800 --> 00:35:53.800]  很多弟兄姊妹
[00:35:53.800 --> 00:35:56.800]  同心合意地一起去敬拜讚美主
[00:35:56.800 --> 00:35:58.800]  我時時都為了神
[00:35:58.800 --> 00:35:59.800]  在我的屬靈生命裡
[00:35:59.800 --> 00:36:02.800]  預備了兩間這麼被祝福的教會
[00:36:02.800 --> 00:36:07.800]  我時時刻刻都感謝我們的主
[00:36:07.800 --> 00:36:11.800]  剛才聽說人有很多的轉變
[00:36:11.800 --> 00:36:14.800]  人在我們的生命裡都經歷很多的轉變
[00:36:14.800 --> 00:36:16.800]  或者叫轉化
[00:36:16.800 --> 00:36:18.800]  我又說回
[00:36:18.800 --> 00:36:21.800]  在我大學同學大學時期的同房
[00:36:21.800 --> 00:36:24.800]  當時我在大學裡有四個同房
[00:36:24.800 --> 00:36:27.800]  不等於當時一間房睡四個人
[00:36:27.800 --> 00:36:29.800]  只不過我們當時
[00:36:29.800 --> 00:36:31.800]  兩個人兩個人的房間
[00:36:31.800 --> 00:36:33.800]  我們就將這兩間房間
[00:36:33.800 --> 00:36:35.800]  一間房就全部擺在床上
[00:36:35.800 --> 00:36:37.800]  一間房就全部擺在書桌上
[00:36:37.800 --> 00:36:39.800]  就變成一間四張床
[00:36:39.800 --> 00:36:42.800]  另一間就是四張書桌的房
[00:36:42.800 --> 00:36:45.800]  於是我們有四個同學
[00:36:45.800 --> 00:36:49.800]  就一起經歷了幾年的大學宿舍生涯
[00:36:49.800 --> 00:36:52.800]  在六至七年前
[00:36:52.800 --> 00:36:53.800]  很特別
[00:36:53.800 --> 00:36:54.800]  當我想起來的時候
[00:36:54.800 --> 00:36:57.800]  我們四個人都同時經歷了
[00:36:57.800 --> 00:36:59.800]  我們人生一個很大的轉變
[00:36:59.800 --> 00:37:01.800]  對於我們自己來說
[00:37:01.800 --> 00:37:04.800]  我嘗試將他們和大家說一下
[00:37:04.800 --> 00:37:07.800]  第一個是V君
[00:37:07.800 --> 00:37:11.800]  他辭去了服務多年的某大電訊公司的管理層工作
[00:37:11.800 --> 00:37:14.800]  他成立了一間健身室
[00:37:14.800 --> 00:37:17.800]  他成為了一個普拉特的教練
[00:37:17.800 --> 00:37:20.800]  普拉特就是Pilates的一個健身教練
[00:37:20.800 --> 00:37:24.800]  他達成了他自己生命裡的一個夢想
[00:37:24.800 --> 00:37:27.800]  就是要成為一個健身教練
[00:37:27.800 --> 00:37:29.800]  但是他還未信耶穌
[00:37:29.800 --> 00:37:32.800]  這也是我常常向神禱告
[00:37:32.800 --> 00:37:37.800]  希望可以認識耶穌的一個朋友
[00:37:37.800 --> 00:37:39.800]  第二位就是C君
[00:37:39.800 --> 00:37:42.800]  他當時是一個上市公司的財務總監
[00:37:42.800 --> 00:37:46.800]  後來因為06,07年投資市場非常之蓬勃
[00:37:46.800 --> 00:37:49.800]  於是他就索性連工作都辭了
[00:37:49.800 --> 00:37:52.800]  就回家做一個全職的投機者
[00:37:52.800 --> 00:37:54.800]  到08年金融海嘯的時候
[00:37:54.800 --> 00:37:57.800]  我忽然間和他失去了聯絡
[00:37:57.800 --> 00:37:59.800]  完全不知道他去了哪裡
[00:37:59.800 --> 00:38:02.800]  到過多一兩年之後他又出現了
[00:38:02.800 --> 00:38:04.800]  從他口中知道
[00:38:04.800 --> 00:38:08.800]  原來他在那個海嘯裡面
[00:38:08.800 --> 00:38:11.800]  輸得很慘
[00:38:11.800 --> 00:38:14.800]  輸了他人生很大的身家
[00:38:14.800 --> 00:38:17.800]  而且還輸到他得了一個病
[00:38:17.800 --> 00:38:20.800]  就是一個情緒病
[00:38:20.800 --> 00:38:21.800]  就叫做Bipolar
[00:38:21.800 --> 00:38:22.800]  是一個兩極化
[00:38:22.800 --> 00:38:24.800]  一時會很興奮
[00:38:24.800 --> 00:38:26.800]  一時又會很低沉
[00:38:26.800 --> 00:38:28.800]  一時又會很興奮的一個病
[00:38:28.800 --> 00:38:30.800]  需要接受精神科醫生
[00:38:30.800 --> 00:38:34.800]  和需要接受藥物的治療
[00:38:34.800 --> 00:38:37.800]  可幸的是他在這個過程裡面
[00:38:37.800 --> 00:38:40.800]  有人帶了他信耶穌
[00:38:40.800 --> 00:38:43.800]  他現在仍然在治療當中
[00:38:43.800 --> 00:38:47.800]  但是他現在也和他的妻子和兩個兒子
[00:38:47.800 --> 00:38:52.800]  恆常地參加教會的聚會和侍奉
[00:38:52.800 --> 00:38:54.800]  第三位就是A君
[00:38:54.800 --> 00:38:58.800]  也是剛才我說過他在家裡神去感動他
[00:38:58.800 --> 00:39:03.800]  從《看聖經》裡面就決治了信主那一位
[00:39:03.800 --> 00:39:05.800]  他離開了任職多年
[00:39:05.800 --> 00:39:09.800]  在投資銀行、外匯投資部主管的工作
[00:39:09.800 --> 00:39:12.800]  他為著他四名子女的成長
[00:39:12.800 --> 00:39:14.800]  於是一家六口
[00:39:14.800 --> 00:39:17.800]  毅然將所有香港的東西都結束
[00:39:17.800 --> 00:39:18.800]  賣光
[00:39:18.800 --> 00:39:21.800]  於是他們一家移民多倫多
[00:39:21.800 --> 00:39:24.800]  而且全時間開始兩夫婦
[00:39:24.800 --> 00:39:28.800]  在當地接受神學課程的進修
[00:39:28.800 --> 00:39:31.800]  而且在教會中心去侍奉神
[00:39:31.800 --> 00:39:34.800]  最近在臉書Facebook裡面
[00:39:34.800 --> 00:39:36.800]  我看到他一張相
[00:39:36.800 --> 00:39:41.800]  他已經成為了Pastor A
[00:39:41.800 --> 00:39:44.800]  最後一位R君
[00:39:44.800 --> 00:39:46.800]  就是小弟
[00:39:46.800 --> 00:39:50.800]  當年我離開了一些管理的工作
[00:39:50.800 --> 00:39:55.800]  也加入了同福堂成為了傳道人
[00:39:55.800 --> 00:39:58.800]  同一時間在教會的聖經學院裡
[00:39:58.800 --> 00:40:02.800]  修讀聖經學院的學位課程
[00:40:02.800 --> 00:40:06.800]  一直服侍神和教會直到如今
[00:40:06.800 --> 00:40:10.800]  我想起我們這四個同房的時候
[00:40:10.800 --> 00:40:15.800]  在差不多時間都經歷了生命的改變
[00:40:15.800 --> 00:40:19.800]  好像人生的下半場開始
[00:40:19.800 --> 00:40:23.800]  我們每個人都會經歷轉變
[00:40:23.800 --> 00:40:25.800]  會經歷轉化
[00:40:25.800 --> 00:40:27.800]  我們有沒有讓耶穌基督
[00:40:27.800 --> 00:40:29.800]  問題是我們有沒有讓耶穌基督
[00:40:29.800 --> 00:40:32.800]  參與在我們這個轉化裡
[00:40:32.800 --> 00:40:35.800]  而且我們經歷了這個轉化之後
[00:40:35.800 --> 00:40:38.800]  我們是不是走在神的心意裡
[00:40:38.800 --> 00:40:40.800]  對於保羅來說
[00:40:40.800 --> 00:40:44.800]  改變他一生的就是這個經歷
[00:40:44.800 --> 00:40:46.800]  就在這個大馬式的路上
[00:40:46.800 --> 00:40:48.800]  他遇見了復活的主耶穌
[00:40:48.800 --> 00:40:53.800]  而且聽到耶穌親自對他說
[00:40:53.800 --> 00:40:56.800]  索羅索羅你為什麼逼迫我
[00:40:56.800 --> 00:41:02.800]  以至於他就完全得著了生命的轉化
[00:41:02.800 --> 00:41:05.800]  而且他就開始由一個逼迫使徒
[00:41:05.800 --> 00:41:06.800]  逼迫信徒的人
[00:41:06.800 --> 00:41:09.800]  轉變成一個很積極去傳福音
[00:41:09.800 --> 00:41:11.800]  很積極去建立教會
[00:41:11.800 --> 00:41:14.800]  去宣揚耶穌基督的名義的人
[00:41:14.800 --> 00:41:17.800]  以至於他在加拉太書2章20節
[00:41:17.800 --> 00:41:21.800]  他是這樣去總結他自己
[00:41:21.800 --> 00:41:24.800]  我已經與基督同釘十字架
[00:41:24.800 --> 00:41:27.800]  現在活著的不再是我
[00:41:27.800 --> 00:41:29.800]  乃是基督在我裡面活著
[00:41:29.800 --> 00:41:31.800]  並且我如今在肉身活著
[00:41:31.800 --> 00:41:34.800]  是因信神的兒子而活
[00:41:34.800 --> 00:41:38.800]  他是愛我 為我捨己
[00:41:38.800 --> 00:41:40.800]  在最後我就用一個
[00:41:40.800 --> 00:41:42.800]  在網上拿回來的見證
[00:41:42.800 --> 00:41:44.800]  來結束我今天的分享
[00:41:44.800 --> 00:41:47.800]  大家有沒有聽過榕樹頭
[00:41:47.800 --> 00:41:50.800]  傳福音的牧師叫Sam叔
[00:41:50.800 --> 00:41:53.800]  這個就是他以下的見證
[00:41:53.800 --> 00:41:55.800]  他說我叫做黎真滿
[00:41:55.800 --> 00:41:59.800]  以前常在油麻地一帶遊手好閒
[00:41:59.800 --> 00:42:01.800]  來自一個貧窮的家庭
[00:42:01.800 --> 00:42:03.800]  自幼就吸食白粉
[00:42:03.800 --> 00:42:04.800]  加入黑社會
[00:42:04.800 --> 00:42:06.800]  而且四處偷搶
[00:42:06.800 --> 00:42:08.800]  最喜歡就是飛車
[00:42:08.800 --> 00:42:11.800]  又時常與黑幫火拼街頭
[00:42:11.800 --> 00:42:13.800]  年紀長大的時候
[00:42:13.800 --> 00:42:17.800]  我開始厭棄這種生活
[00:42:17.800 --> 00:42:19.800]  常常自己問自己
[00:42:19.800 --> 00:42:22.800]  難道我的人生就這樣去度過嗎
[00:42:22.800 --> 00:42:26.800]  於是他做了一樣很特別的事
[00:42:26.800 --> 00:42:29.800]  他就毅然加入警隊
[00:42:29.800 --> 00:42:32.800]  都很特別
[00:42:32.800 --> 00:42:34.800]  加入了警隊之後
[00:42:34.800 --> 00:42:36.800]  希望他可以重新做人
[00:42:36.800 --> 00:42:40.800]  可惜當警察之後就更加放肆
[00:42:40.800 --> 00:42:42.800]  攜槍販毒
[00:42:42.800 --> 00:42:44.800]  又利用職權搜刮
[00:42:44.800 --> 00:42:48.800]  最後因著貪污被捕入獄
[00:42:48.800 --> 00:42:50.800]  而且一次在街頭中伏
[00:42:50.800 --> 00:42:52.800]  差點連命都沒有
[00:42:52.800 --> 00:42:55.800]  於是他更激發起他的心
[00:42:55.800 --> 00:42:57.800]  去改邪歸正
[00:42:57.800 --> 00:42:59.800]  於是他嘗試戒毒
[00:42:59.800 --> 00:43:01.800]  把自己鎖在房裡
[00:43:01.800 --> 00:43:03.800]  用手銬扣住自己
[00:43:03.800 --> 00:43:06.800]  希望可以重新做人
[00:43:06.800 --> 00:43:08.800]  可以解除這個毒癮
[00:43:08.800 --> 00:43:11.800]  後來亦五次進出戒毒所
[00:43:11.800 --> 00:43:14.800]  三次因犯事坐牢
[00:43:14.800 --> 00:43:17.800]  而且雖然用盡辦法去救自己
[00:43:17.800 --> 00:43:20.800]  甚至在他自己的大腿中
[00:43:20.800 --> 00:43:22.800]  刮了一個「戒」字
[00:43:22.800 --> 00:43:24.800]  當血流如注的時候
[00:43:24.800 --> 00:43:26.800]  他說他心靈的痛
[00:43:26.800 --> 00:43:28.800]  比他肉體更加痛
[00:43:28.800 --> 00:43:30.800]  他在絕望的時候
[00:43:30.800 --> 00:43:32.800]  曾經也想過輕生
[00:43:32.800 --> 00:43:34.800]  因為了結了自己的生命
[00:43:34.800 --> 00:43:37.800]  因為他曾經聽過體相佬說
[00:43:37.800 --> 00:43:40.800]  他過不了三十歲
[00:43:40.800 --> 00:43:43.800]  死了比生存可能更加好
[00:43:43.800 --> 00:43:48.800]  幸好後來他在一次戒毒所的經歷裡
[00:43:48.800 --> 00:43:50.800]  他遇到一個基督徒
[00:43:50.800 --> 00:43:52.800]  當時這個基督徒正在唱一首歌
[00:43:52.800 --> 00:43:54.800]  歌中的歌詞是
[00:43:54.800 --> 00:43:58.800]  「耶穌願寬恕萬重罪」
[00:43:58.800 --> 00:44:01.800]  「耶穌為你捨身軀」
[00:44:01.800 --> 00:44:03.800]  「快接受基督捨身的愛」
[00:44:03.800 --> 00:44:07.800]  「沉著了真盼望莫疑慮」
[00:44:07.800 --> 00:44:08.800]  有沒有聽過這首歌
[00:44:08.800 --> 00:44:10.800]  「愛的呼喚」
[00:44:10.800 --> 00:44:11.800]  有的舉手吧
[00:44:11.800 --> 00:44:13.800]  也不少
[00:44:13.800 --> 00:44:15.800]  我知道你們大概有多大了
[00:44:15.800 --> 00:44:20.800]  黎牧師說
[00:44:20.800 --> 00:44:21.800]  他雖然是一個鐵漢
[00:44:21.800 --> 00:44:23.800]  但當他聽這首歌的時候
[00:44:23.800 --> 00:44:24.800]  他從來也不會流眼淚
[00:44:24.800 --> 00:44:26.800]  但聽過這首歌的時候
[00:44:26.800 --> 00:44:29.800]  不期然他的眼淚不停流
[00:44:29.800 --> 00:44:31.800]  他以為世界上
[00:44:31.800 --> 00:44:34.800]  只有男女之間情慾的愛
[00:44:34.800 --> 00:44:38.800]  但想不到原來有一位神
[00:44:38.800 --> 00:44:40.800]  祂給了一個無私
[00:44:40.800 --> 00:44:44.800]  一個完完全全無比的愛給他
[00:44:44.800 --> 00:44:45.800]  無條件的愛
[00:44:45.800 --> 00:44:48.800]  當他人生最低沉敗壞的時候
[00:44:48.800 --> 00:44:50.800]  他說耶穌拯救了他
[00:44:50.800 --> 00:44:53.800]  他從來都不向人低頭
[00:44:53.800 --> 00:44:55.800]  但在那天的經歷裡
[00:44:55.800 --> 00:44:56.800]  他沒有辦法
[00:44:56.800 --> 00:44:58.800]  他不完完全全地跪下
[00:44:58.800 --> 00:45:01.800]  向著上帝去呼求
[00:45:01.800 --> 00:45:03.800]  求神去赦免他的罪
[00:45:03.800 --> 00:45:06.800]  求他脫離罪惡的枷鎖
[00:45:06.800 --> 00:45:08.800]  在這個經歷裡
[00:45:08.800 --> 00:45:10.800]  他多年來的痛苦和壓抑
[00:45:10.800 --> 00:45:13.800]  頓時即時得著釋放
[00:45:13.800 --> 00:45:16.800]  他在見證裡說
[00:45:16.800 --> 00:45:19.800]  我相信每個人都需要耶穌
[00:45:19.800 --> 00:45:22.800]  耶穌能夠改變我這個無藥可救的人
[00:45:22.800 --> 00:45:25.800]  他也必定能夠改變你
[00:45:25.800 --> 00:45:28.800]  或者你的綑綁現在是被毒品
[00:45:28.800 --> 00:45:31.800]  賭博、酗酒、色情
[00:45:31.800 --> 00:45:33.800]  或者你心靈的擔子很重
[00:45:33.800 --> 00:45:35.800]  你家庭的困擾
[00:45:35.800 --> 00:45:37.800]  人際關係出現了困難
[00:45:37.800 --> 00:45:40.800]  甚至你在重病之中
[00:45:40.800 --> 00:45:44.800]  耶穌基督同樣可以救你
[00:45:44.800 --> 00:45:46.800]  請你抓緊這個盼望
[00:45:46.800 --> 00:45:47.800]  藉著耶穌
[00:45:47.800 --> 00:45:50.800]  叫你得著這個人生的轉機
[00:45:50.800 --> 00:45:52.800]  最後他就用了哥林多後書
[00:45:52.800 --> 00:45:55.800]  五章十七節結束他的分享
[00:45:55.800 --> 00:45:56.800]  我們一起讀
[00:45:56.800 --> 00:45:58.800]  若有人在基督裡
[00:45:58.800 --> 00:46:00.800]  他就是新造的人
[00:46:00.800 --> 00:46:03.800]  舊事已過都變成新的了
[00:46:03.800 --> 00:46:05.800]  各位弟兄姊妹
[00:46:05.800 --> 00:46:09.800]  究竟耶穌基督跟你相遇的時候
[00:46:09.800 --> 00:46:11.800]  你的經歷是怎樣的呢?
[00:46:11.800 --> 00:46:13.800]  我想問問你們
[00:46:13.800 --> 00:46:17.800]  今天你仍然有沒有將自己的得救見證
[00:46:17.800 --> 00:46:18.800]  好好收藏
[00:46:18.800 --> 00:46:20.800]  以至於有需要的時候
[00:46:20.800 --> 00:46:22.800]  可以告訴更多人知道
[00:46:22.800 --> 00:46:26.800]  改變你一生的是甚麼說話呢?
[00:46:26.800 --> 00:46:29.800]  耶穌基督用甚麼說話來改變你的生命呢?
[00:46:29.800 --> 00:46:32.800]  保羅是神所揀選的人
[00:46:32.800 --> 00:46:36.800]  他說神要他將福音傳給外邦人
[00:46:36.800 --> 00:46:38.800]  在座各位
[00:46:38.800 --> 00:46:40.800]  和我們所有的人
[00:46:40.800 --> 00:46:43.800]  我們都深信神也揀選了我們
[00:46:43.800 --> 00:46:45.800]  我們有沒有想過
[00:46:45.800 --> 00:46:47.800]  和清楚知道
[00:46:47.800 --> 00:46:50.800]  神在我們生命裡的命定是甚麼呢?
[00:46:50.800 --> 00:46:52.800]  可能我們說不會的
[00:46:52.800 --> 00:46:55.800]  保羅萬中無一
[00:46:55.800 --> 00:46:57.800]  神也不會將我變成保羅
[00:46:57.800 --> 00:46:59.800]  但你有沒有想過
[00:46:59.800 --> 00:47:02.800]  可能我們現在在同行的
[00:47:02.800 --> 00:47:05.800]  一些初信主的弟兄姊妹
[00:47:05.800 --> 00:47:08.800]  或者一些剛剛回教會的組員
[00:47:08.800 --> 00:47:11.800]  神可能藉著我們和他同行
[00:47:11.800 --> 00:47:13.800]  藉著為他代禱
[00:47:13.800 --> 00:47:15.800]  接納他加入教會
[00:47:15.800 --> 00:47:19.800]  將來這些弟兄姊妹或者組員
[00:47:19.800 --> 00:47:23.800]  就成為了神所重用的僕人呢?
[00:47:23.800 --> 00:47:26.800]  我們說要轉化我們的世代
[00:47:26.800 --> 00:47:28.800]  我們要轉化我們的社區
[00:47:28.800 --> 00:47:30.800]  轉化我們的城市
[00:47:30.800 --> 00:47:31.800]  神跟我們說
[00:47:31.800 --> 00:47:34.800]  轉化由我們的心開始
[00:47:34.800 --> 00:47:36.800]  讓我們都同心的一起
[00:47:36.800 --> 00:47:37.800]  在神的裡面
[00:47:37.800 --> 00:47:40.800]  我們更加的專一去尋求
[00:47:40.800 --> 00:47:43.800]  和去活出神的旨意
[00:47:43.800 --> 00:47:44.800]  我們一起祈禱
