
[00:00:00.000 --> 00:00:02.700]  (主席) 兄弟姐妹 午安
[00:33:18.900 --> 00:33:20.900]  (主席) 兩隻手釘著釘的時候
[00:33:20.900 --> 00:33:24.900]  (主席) 腳釘著釘的時候
[00:33:24.900 --> 00:33:26.900]  (主席) 他說 父啊 饒恕他們
[00:33:26.900 --> 00:33:28.900]  (主席) 因為他們所作的
[00:33:28.900 --> 00:33:30.900]  (主席) 他們不孝得
[00:33:30.900 --> 00:33:32.900]  (主席) 這樣去愛
[00:33:32.900 --> 00:33:34.900]  (主席) 耶穌是這樣做的
[00:33:34.900 --> 00:33:36.900]  (主席) 愛你的仇敵
[00:33:36.900 --> 00:33:40.900]  (主席) 一些不值得你去愛的人
[00:33:40.900 --> 00:33:44.900]  (主席) 這樣去愛他
[00:33:44.900 --> 00:33:48.900]  (主席) 這是耶穌交代我們去這樣做
[00:33:48.900 --> 00:33:50.900]  (主席) 他嘗試在我們生活當中
[00:33:50.900 --> 00:33:52.900]  (主席) 去表達那份關懷
[00:33:52.900 --> 00:33:54.900]  (主席) 你自己在內
[00:33:54.900 --> 00:33:56.900]  (主席) 你能夠消減
[00:33:56.900 --> 00:33:58.900]  (主席) 那份仇恨 那份激
[00:33:58.900 --> 00:34:00.900]  (主席) 很多不同的情緒
[00:34:00.900 --> 00:34:04.900]  (主席) 愛能遮掩許多的罪
[00:34:04.900 --> 00:34:06.900]  (主席) 以致你自己
[00:34:06.900 --> 00:34:08.900]  (主席) 不會在這樣的日子裡犯罪
[00:34:08.900 --> 00:34:10.900]  (主席) 也不會讓身邊的人
[00:34:10.900 --> 00:34:12.900]  (主席) 給你的情緒
[00:34:12.900 --> 00:34:14.900]  (主席) 或者你的很多聲音
[00:34:14.900 --> 00:34:16.900]  (主席) 一起去犯罪
[00:34:16.900 --> 00:34:18.900]  (主席) 款待
[00:34:18.900 --> 00:34:20.900]  (主席) 服侍
[00:34:20.900 --> 00:34:22.900]  (主席) 想想你在這些日子當中
[00:34:22.900 --> 00:34:24.900]  (主席) 你如何可以
[00:34:24.900 --> 00:34:26.900]  (主席) 一起去和一些朋友
[00:34:26.900 --> 00:34:28.900]  (主席) 一起去多一些的相聚
[00:34:28.900 --> 00:34:30.900]  (主席) 招呼一下他們
[00:34:30.900 --> 00:34:32.900]  (主席) 大家又一起傾談
[00:34:32.900 --> 00:34:34.900]  (主席) 互相鼓勵 互相勉勵 安慰的日子
[00:34:34.900 --> 00:34:36.900]  (主席) 亦都可以去互相的服侍
[00:34:36.900 --> 00:34:38.900]  (主席) 無論在家裡 在公司裡
[00:34:38.900 --> 00:34:40.900]  (主席) 在教會裡
[00:34:40.900 --> 00:34:42.900]  (主席) 找一樣可以去侍奉的事
[00:34:42.900 --> 00:34:44.900]  (主席) 這樣去
[00:34:44.900 --> 00:34:46.900]  (主席) 一起去生活
[00:34:46.900 --> 00:34:48.900]  (主席) 彼得就是這樣教我們
[00:34:48.900 --> 00:34:50.900]  (主席) 行得出來的
[00:34:50.900 --> 00:34:52.900]  (主席) 做得出來的
[00:34:52.900 --> 00:34:54.900]  (主席) 這樣去榮耀上帝
[00:34:54.900 --> 00:34:56.900]  (主席) 人總是希望
[00:34:56.900 --> 00:34:58.900]  (主席) 是有明天的
[00:34:58.900 --> 00:35:00.900]  (主席) 但是事實
[00:35:00.900 --> 00:35:02.900]  (主席) 總是有一天
[00:35:02.900 --> 00:35:04.900]  (主席) 是沒有明天
[00:35:04.900 --> 00:35:06.900]  (主席) 沒有明天
[00:35:06.900 --> 00:35:08.900]  (主席) 英國的歷史學家湯恩比
[00:35:08.900 --> 00:35:10.900]  (主席) 說過一句話 人生當中有很多事
[00:35:10.900 --> 00:35:12.900]  (主席) 你是猜得到的 但是有一樣東西
[00:35:12.900 --> 00:35:14.900]  (主席) 你是明知道
[00:35:14.900 --> 00:35:16.900]  (主席) 你自己
[00:35:16.900 --> 00:35:18.900]  (主席) 你自己
[00:35:18.900 --> 00:35:20.900]  (主席) 會經常
[00:35:20.900 --> 00:35:22.900]  (主席) 去嘗試
[00:35:22.900 --> 00:35:24.900]  (主席) 千方百計去逃避
[00:35:24.900 --> 00:35:26.900]  (主席) 聰明人就會
[00:35:26.900 --> 00:35:28.900]  (主席) 好好的準備
[00:35:28.900 --> 00:35:30.900]  (主席) 愚昧人就會不斷的逃避
[00:35:30.900 --> 00:35:32.900]  (主席) 那個就是我們
[00:35:32.900 --> 00:35:34.900]  (主席) 一直在說的結局
[00:35:34.900 --> 00:35:36.900]  (主席) 死亡
[00:35:36.900 --> 00:35:38.900]  (主席) 這個是
[00:35:38.900 --> 00:35:40.900]  (主席) 每個人
[00:35:40.900 --> 00:35:42.900]  (主席) 無論是信還是不信
[00:35:42.900 --> 00:35:44.900]  (主席) 都會面向一個結局
[00:35:44.900 --> 00:35:46.900]  (主席) 我問過一些不同的人
[00:35:46.900 --> 00:35:48.900]  (主席) 如果假如你的人生
[00:35:48.900 --> 00:35:50.900]  (主席) 還有一年 一個月
[00:35:50.900 --> 00:35:52.900]  (主席) 一個星期 或者一天
[00:35:52.900 --> 00:35:54.900]  (主席) 你會想著
[00:35:54.900 --> 00:35:56.900]  (主席) 做些什麼
[00:35:56.900 --> 00:35:58.900]  (主席) 那些人就會回應
[00:35:58.900 --> 00:36:00.900]  (主席) 有不同的人有不同的回答
[00:36:00.900 --> 00:36:02.900]  (主席) 他們會說把握時間
[00:36:02.900 --> 00:36:04.900]  (主席) 和我至親的人
[00:36:04.900 --> 00:36:06.900]  (主席) 多一些的陪伴
[00:36:06.900 --> 00:36:08.900]  (主席) 向未信的家人
[00:36:08.900 --> 00:36:10.900]  (主席) 親友傳福音
[00:36:10.900 --> 00:36:12.900]  (主席) 有些人就會說
[00:36:12.900 --> 00:36:14.900]  (主席) 捱了一輩子
[00:36:14.900 --> 00:36:16.900]  (主席) 去環遊世界
[00:36:16.900 --> 00:36:18.900]  (主席) 有一個很特別的
[00:36:18.900 --> 00:36:20.900]  (主席) 他跟我說應該先把信用卡清理好
[00:36:20.900 --> 00:36:22.900]  (主席) 我不知道是不是
[00:36:22.900 --> 00:36:24.900]  (主席) 經常欠信用卡
[00:36:24.900 --> 00:36:26.900]  (主席) 一直在滾存很多的錢
[00:36:26.900 --> 00:36:28.900]  (主席) 不過他很有責任 很明顯
[00:36:28.900 --> 00:36:30.900]  (主席) 有一個就說
[00:36:30.900 --> 00:36:32.900]  (主席) 很多事情不敢做
[00:36:32.900 --> 00:36:34.900]  (主席) 既然是這樣
[00:36:34.900 --> 00:36:36.900]  (主席) 那些我平時不敢做的事情
[00:36:36.900 --> 00:36:38.900]  (主席) 去玩一下空中滑翔
[00:36:38.900 --> 00:36:40.900]  (主席) 不知道大家有沒有玩過
[00:36:40.900 --> 00:36:42.900]  (主席) 其實我們
[00:36:42.900 --> 00:36:44.900]  (主席) 不同人
[00:36:44.900 --> 00:36:46.900]  (主席) 有不同的想法
[00:36:46.900 --> 00:36:48.900]  (主席) 當我這樣問的時候
[00:36:48.900 --> 00:36:50.900]  (主席) 不知道在你的腦海當中
[00:36:50.900 --> 00:36:52.900]  (主席) 你閃出一樣什麼的事
[00:36:52.900 --> 00:36:54.900]  (主席) 如果在你人生當中
[00:36:54.900 --> 00:36:56.900]  (主席) 原來
[00:36:56.900 --> 00:36:58.900]  (主席) 已經有一個限期
[00:36:58.900 --> 00:37:00.900]  (主席) 你會做些什麼呢
[00:37:00.900 --> 00:37:02.900]  (主席) 宗教改革家
[00:37:02.900 --> 00:37:04.900]  (主席) 馬丁路德 當有人問他的時候
[00:37:04.900 --> 00:37:06.900]  (主席) 他很快就這樣回答
[00:37:06.900 --> 00:37:08.900]  (主席) 他說我會如常地下田去耕種
[00:37:08.900 --> 00:37:10.900]  (主席) 土告 寫書
[00:37:10.900 --> 00:37:12.900]  (主席) 去探訪一些
[00:37:12.900 --> 00:37:14.900]  (主席) 關懷一些有需要的人
[00:37:14.900 --> 00:37:16.900]  (主席)
[00:37:16.900 --> 00:37:18.900]  (主席) 一個很簡單的答案
[00:37:18.900 --> 00:37:20.900]  (主席) 但其實想深一層
[00:37:20.900 --> 00:37:22.900]  (主席) 很有意思
[00:37:22.900 --> 00:37:24.900]  (主席) 因為如果一些
[00:37:24.900 --> 00:37:26.900]  (主席) 最重要
[00:37:26.900 --> 00:37:28.900]  (主席) 最有意思的事
[00:37:28.900 --> 00:37:30.900]  (主席) 為什麼要擺在
[00:37:30.900 --> 00:37:32.900]  (主席) 你不知道什麼時候
[00:37:32.900 --> 00:37:34.900]  (主席) 或者你還有
[00:37:34.900 --> 00:37:36.900]  (主席) 多少機會去做
[00:37:36.900 --> 00:37:38.900]  (主席) 然後才去做呢
[00:37:38.900 --> 00:37:40.900]  (主席) 所以問題是
[00:37:40.900 --> 00:37:42.900]  (主席) 其實在我們人生當中
[00:37:42.900 --> 00:37:44.900]  (主席) 在基督徒的生命當中
[00:37:44.900 --> 00:37:46.900]  (主席) 其實
[00:37:46.900 --> 00:37:48.900]  (主席) 最重要
[00:37:48.900 --> 00:37:50.900]  (主席) 最有意義的
[00:37:50.900 --> 00:37:52.900]  (主席) 是什麼呢
[00:37:52.900 --> 00:37:54.900]  (主席)
[00:37:54.900 --> 00:37:56.900]  (主席) 你花上最多的時間
[00:37:56.900 --> 00:37:58.900]  (主席) 做的那些
[00:37:58.900 --> 00:38:00.900]  (主席) 是什麼呢
[00:38:00.900 --> 00:38:02.900]  (主席) 結局是無可避免的
[00:38:02.900 --> 00:38:04.900]  (主席) 艱難總要面對
[00:38:04.900 --> 00:38:06.900]  (主席) 但是總有一天
[00:38:06.900 --> 00:38:08.900]  (主席) 我們知道是會要結帳
[00:38:08.900 --> 00:38:10.900]  (主席) 要結帳
[00:38:10.900 --> 00:38:12.900]  (主席) 要正視這個結局
[00:38:12.900 --> 00:38:14.900]  (主席) 所以我們每一天
[00:38:14.900 --> 00:38:16.900]  (主席) 我們過的生活
[00:38:16.900 --> 00:38:18.900]  (主席) 是不是在榮耀上帝呢
[00:38:18.900 --> 00:38:20.900]  (主席) 我們是不是好好準備
[00:38:20.900 --> 00:38:22.900]  (主席) 這樣去面向
[00:38:22.900 --> 00:38:24.900]  (主席) 正視這個結局呢
[00:38:24.900 --> 00:38:26.900]  (主席) 然後從低頭我們禱告
[00:38:26.900 --> 00:38:28.900]  (主席) 主耶穌
[00:38:28.900 --> 00:38:30.900]  (主席) 求你幫助我們
[00:38:30.900 --> 00:38:32.900]  (主席) 萬物的結局近了
[00:38:32.900 --> 00:38:34.900]  (主席) 幫助我們 教導我們
[00:38:34.900 --> 00:38:36.900]  (主席) 曉得去禱告
[00:38:36.900 --> 00:38:38.900]  (主席) 彼此的相愛 互相的款待
[00:38:38.900 --> 00:38:40.900]  (主席) 彼此的服侍
[00:38:40.900 --> 00:38:42.900]  (主席) 正視這個結局
[00:38:42.900 --> 00:38:44.900]  (主席) 以致我們能夠每一天
[00:38:44.900 --> 00:38:46.900]  (主席) 我們過著
[00:38:46.900 --> 00:38:48.900]  (主席) 土神喜悅的生活
[00:38:48.900 --> 00:38:50.900]  (主席) 榮耀祢 榮耀神
[00:38:50.900 --> 00:38:52.900]  (主席) 主耶穌祢告訴我們
[00:38:52.900 --> 00:38:54.900]  (主席) 施比受更為有福
[00:38:54.900 --> 00:38:56.900]  (主席) 求主祢幫助我們
[00:38:56.900 --> 00:38:58.900]  (主席) 在不同的日子當中
[00:38:58.900 --> 00:39:00.900]  (主席) 上帝祢都與我們同行
[00:39:02.900 --> 00:39:04.900]  (主席) 祢更加幫助我們
[00:39:04.900 --> 00:39:06.900]  (主席) 在病患當中
[00:39:06.900 --> 00:39:08.900]  (主席) 在艱難中的弟兄姊妹
[00:39:08.900 --> 00:39:10.900]  (主席) 來醫治我們 安慰我們
[00:39:10.900 --> 00:39:12.900]  (主席) 鼓勵我們 教導我們
[00:39:12.900 --> 00:39:14.900]  (主席) 奉耶穌基督名義禱告
[00:39:14.900 --> 00:39:16.900]  (主席) 阿門
