
[00:00:00.000 --> 00:00:06.160]  今天想和大家分享的經文是《約翰福音》一章二十九到四十二節
[00:26:24.400 --> 00:26:27.040]  又讓我們學做安德烈
[00:26:27.040 --> 00:26:29.440]  當我們發現生命裏面有豐富
[00:26:29.440 --> 00:26:31.160]  發現上帝你的美好的時候
[00:26:31.160 --> 00:26:33.200]  就快快的將這個信息
[00:26:33.200 --> 00:26:35.960]  和我們身邊所愛的人分享
[00:26:35.960 --> 00:26:37.240]  很緊張的
[00:26:37.240 --> 00:26:38.520]  很盡力的
[00:26:38.520 --> 00:26:41.480]  並且有很清晰的發現
[00:26:41.480 --> 00:26:43.720]  上帝你的請求要臨到我們
[00:26:43.720 --> 00:26:46.800]  更臨到我們身邊的每一個
[00:26:46.800 --> 00:26:49.800]  又讓我們學做西門人彼得
[00:26:49.800 --> 00:26:51.440]  去到主的面前
[00:26:51.440 --> 00:26:52.880]  承認自己
[00:26:52.880 --> 00:26:55.480]  並且接受基督的教訓
[00:26:55.480 --> 00:27:01.120]  成爲在教會里面去兼顧弟兄姊妹的
[00:27:01.120 --> 00:27:02.560]  幫助我們每一個
[00:27:02.560 --> 00:27:05.000]  特別是在這個這麼爛的世代裏面
[00:27:05.000 --> 00:27:08.640]  當身邊的人很多人在追求不同的價值的時候
[00:27:08.640 --> 00:27:10.840]  我們真的要更清楚
[00:27:10.840 --> 00:27:15.920]  更能夠看清我們生命要追求的是什麼
[00:27:15.920 --> 00:27:17.800]  我們知道這不容易
[00:27:17.800 --> 00:27:20.840]  甚至可能我們自己都覺得很難明白
[00:27:20.840 --> 00:27:24.360]  但我們深信在你的旨意當中
[00:27:24.360 --> 00:27:27.600]  在你的話語裏面我們找到答案
[00:27:27.600 --> 00:27:29.120]  如你帶領
[00:27:29.120 --> 00:27:30.680]  如你賜福
[00:27:30.680 --> 00:27:32.360]  如你恩待我們每一個
[00:27:32.360 --> 00:27:34.200]  找到生命的價值意義
[00:27:34.200 --> 00:27:35.480]  找到你
[00:27:35.480 --> 00:27:36.800]  多謝主
[00:27:36.800 --> 00:27:37.840]  聽我們禱告
[00:27:37.840 --> 00:27:39.640]  奉耶穌基督的名
