
[00:00:00.000 --> 00:00:04.320]  今天要和大家分享的訊息就是
[00:37:24.400 --> 00:37:26.400]  是神的話語
[00:37:26.400 --> 00:37:28.400]  試試看
[00:37:28.400 --> 00:37:31.400]  穆勒四十年來
[00:37:31.400 --> 00:37:33.400]  他說每一天起來
[00:37:33.400 --> 00:37:35.400]  第一件事要做的
[00:37:35.400 --> 00:37:37.400]  就是叫我的心靈
[00:37:37.400 --> 00:37:40.400]  能夠得到滿足和喜樂
[00:37:40.400 --> 00:37:41.400]  我相信每一朝早
[00:37:41.400 --> 00:37:42.400]  如果你能夠心靈喜樂
[00:37:42.400 --> 00:37:44.400]  歡樂和滿足
[00:37:44.400 --> 00:37:46.400]  你整天的工作
[00:37:46.400 --> 00:37:47.400]  整天的學習
[00:37:47.400 --> 00:37:49.400]  整天的做人
[00:37:49.400 --> 00:37:52.400]  對人的態度都一定不同
[00:37:52.400 --> 00:37:55.400]  另外在耶利米蘇的裏面
[00:37:55.400 --> 00:37:57.400]  耶利米蘇在極大痛苦的裏面
[00:37:57.400 --> 00:37:59.400]  他將神的話
[00:37:59.400 --> 00:38:00.400]  好像食物一樣吃了
[00:38:00.400 --> 00:38:03.400]  結果很歡喜很快樂
[00:38:03.400 --> 00:38:06.400]  耶利米蘇十五章十六節這樣說
[00:38:06.400 --> 00:38:08.400]  耶和華萬軍之神啊
[00:38:08.400 --> 00:38:10.400]  我得著你的言語
[00:38:10.400 --> 00:38:12.400]  就當食物吃了
[00:38:12.400 --> 00:38:16.400]  你的言語是我心中的歡喜快樂
[00:38:16.400 --> 00:38:20.400]  因我是稱為你名下的人
[00:38:20.400 --> 00:38:22.400]  所以頂姐妹
[00:38:22.400 --> 00:38:25.400]  接下來的落餉盛宴
[00:38:25.400 --> 00:38:27.400]  是一個很好的機會
[00:38:27.400 --> 00:38:28.400]  亦是一個
[00:38:28.400 --> 00:38:31.400]  不是我們孤單一人走這條路
[00:38:31.400 --> 00:38:33.400]  是我們全教會幾千人
[00:38:33.400 --> 00:38:35.400]  一起走的路
[00:38:35.400 --> 00:38:36.400]  落餉
[00:38:36.400 --> 00:38:37.400]  很歡喜快樂
[00:38:37.400 --> 00:38:41.400]  去享受神自己的說話
[00:38:41.400 --> 00:38:43.400]  而神自己的說話
[00:38:43.400 --> 00:38:45.400]  是很美味的
[00:38:45.400 --> 00:38:47.400]  你吃了沒有呢
[00:38:47.400 --> 00:38:50.400]  你吃了沒有呢
[00:38:50.400 --> 00:38:54.400]  願意我們都能夠
[00:38:54.400 --> 00:38:56.400]  再繼續來禱告
[00:38:56.400 --> 00:38:57.400]  為著自己禱告
[00:38:57.400 --> 00:38:59.400]  為著你的朋友禱告
[00:38:59.400 --> 00:39:01.400]  為著你的弟兄姊妹禱告
[00:39:01.400 --> 00:39:02.400]  為著你的成長班禱告
[00:39:02.400 --> 00:39:04.400]  為著教會來禱告
[00:39:04.400 --> 00:39:08.400]  盼望你都能夠
[00:39:08.400 --> 00:39:09.400]  同神
[00:39:09.400 --> 00:39:10.400]  不是同我
[00:39:10.400 --> 00:39:12.400]  同神立這個約
[00:39:12.400 --> 00:39:14.400]  神會幫助我們
[00:39:14.400 --> 00:39:16.400]  這張書籤
[00:39:16.400 --> 00:39:18.400]  你撕了這張小的東西出來
[00:39:18.400 --> 00:39:19.400]  放在那裏
[00:39:19.400 --> 00:39:20.400]  這張書籤
[00:39:20.400 --> 00:39:22.400]  就是送給你自己
[00:39:22.400 --> 00:39:23.400]  拿回去
[00:39:23.400 --> 00:39:24.400]  上上的
[00:39:24.400 --> 00:39:25.400]  你都會記得
[00:39:25.400 --> 00:39:26.400]  我們一起祈禱
[00:39:26.400 --> 00:39:27.400]  親愛的天父
[00:39:27.400 --> 00:39:28.400]  我們感謝讚美你
[00:39:28.400 --> 00:39:30.400]  因為你的話語
[00:39:30.400 --> 00:39:32.400]  是我們每日的食糧
[00:39:32.400 --> 00:39:34.400]  叫我們能夠
[00:39:34.400 --> 00:39:35.400]  吃了
[00:39:35.400 --> 00:39:36.400]  得能力
[00:39:36.400 --> 00:39:37.400]  吃了
[00:39:37.400 --> 00:39:39.400]  得歡喜快樂
[00:39:39.400 --> 00:39:40.400]  求你幫助我們
[00:39:40.400 --> 00:39:42.400]  能夠落餉
[00:39:42.400 --> 00:39:43.400]  盛宴
[00:39:43.400 --> 00:39:45.400]  在這個宴席裏邊
[00:39:45.400 --> 00:39:47.400]  我們能夠
[00:39:47.400 --> 00:39:49.400]  眼睛可以打得開
[00:39:49.400 --> 00:39:52.400]  我們生命能夠亮眼
[00:39:52.400 --> 00:39:55.400]  以致我們能夠去服侍你
[00:39:55.400 --> 00:39:56.400]  服侍別人
[00:39:56.400 --> 00:39:58.400]  服侍這個世代
[00:39:58.400 --> 00:39:59.400]  求主施恩幫助
[00:39:59.400 --> 00:40:00.400]  奉耶穌基督的名
[00:40:00.400 --> 00:40:01.400]  祈禱
[00:40:01.400 --> 00:40:02.400]  阿門
