
[00:00:00.000 --> 00:00:06.840]  好 那麼我們今天的講道題目是多結恩慈的果子
[00:30:58.280 --> 00:31:00.800]  我看見神對我的恩慈嗎
[00:31:00.800 --> 00:31:02.080]  我看見了
[00:31:02.080 --> 00:31:03.240]  我看見
[00:31:03.240 --> 00:31:04.400]  當我早上靈脩
[00:31:04.400 --> 00:31:06.200]  我在默想的時候
[00:31:06.200 --> 00:31:07.640]  上帝好像在對我說話
[00:31:07.640 --> 00:31:11.080]  祂說 孩子
[00:31:11.080 --> 00:31:14.480]  我知道你的付出
[00:31:14.480 --> 00:31:16.840]  我知道你的失望
[00:31:16.840 --> 00:31:20.200]  我知道你很想跟你的家人在一起
[00:31:20.200 --> 00:31:22.080]  我知道你也覺得很迷戀
[00:31:22.080 --> 00:31:23.880]  我知道你知道
[00:31:23.880 --> 00:31:29.400]  我委託給你的羣衆是重要的
[00:31:29.400 --> 00:31:31.280]  你要好好地牧羊
[00:31:31.280 --> 00:31:35.400]  所以我今天做了一件簡單的事情
[00:31:35.400 --> 00:31:37.760]  就是要提醒你
[00:31:37.760 --> 00:31:39.160]  我愛你
[00:31:39.160 --> 00:31:41.280]  我與你同在
[00:31:41.280 --> 00:31:46.040]  我是那一位與你同在的主
[00:31:46.040 --> 00:31:49.920]  我覺得這樣就是聽到神的聲音
[00:31:49.920 --> 00:31:54.040]  就是明白到上帝在我們生命裏面的恩慈
[00:31:54.040 --> 00:31:56.600]  弟兄姐妹
[00:31:56.600 --> 00:32:00.880]  神其實在你的生命中也做了很多事情的
[00:32:00.880 --> 00:32:01.680]  很多事情的
[00:32:01.680 --> 00:32:03.720]  你只要好好地去思想
[00:32:03.720 --> 00:32:05.320]  親近祂你就知道
[00:32:05.320 --> 00:32:09.120]  這位神是愛你愛得不得了不得了
[00:32:09.120 --> 00:32:14.880]  也是你活出的生命是一種恩慈的生命
[00:32:14.880 --> 00:32:17.280]  是一種自然的愛的生命
[00:32:17.280 --> 00:32:21.040]  你不會再跟其他人計較很多東西
[00:32:21.040 --> 00:32:25.160]  你是會be kind to others
[00:32:25.160 --> 00:32:29.680]  對人恩慈才能夠榮耀神的名
[00:32:29.680 --> 00:32:33.800]  今天我們要靠着上帝
[00:32:33.800 --> 00:32:36.000]  我們要活出恩慈
[00:32:36.000 --> 00:32:40.000]  我們要活出恩慈來榮耀上帝
[00:32:40.000 --> 00:32:41.680]  你知道嗎
[00:32:41.680 --> 00:32:43.440]  教會
[00:32:43.440 --> 00:32:49.280]  教會就是讓世人明白上帝的地方
[00:32:49.280 --> 00:32:51.640]  除了教會
[00:32:51.640 --> 00:32:58.560]  沒有其他的地方能夠讓世人更明白上帝的
[00:32:58.560 --> 00:33:01.120]  我們就是教會
[00:33:01.120 --> 00:33:07.920]  上帝把祂的形象 祂的名譽交給了我們
[00:33:07.920 --> 00:33:11.000]  我們要怎麼樣活出一種生命
[00:33:11.000 --> 00:33:15.040]  使到人知道上帝是一個恩慈的上帝
[00:33:15.040 --> 00:33:17.160]  讓我們一起禱告
[00:33:17.160 --> 00:33:22.440]  親愛的天父上帝 我們滿心感謝讚美你
[00:33:22.440 --> 00:33:25.200]  我們祈求禰讓我們知道
[00:33:25.200 --> 00:33:26.680]  主啊
[00:33:26.680 --> 00:33:29.920]  禰真是那一位愛我們的主
[00:33:29.920 --> 00:33:34.080]  真是那一位對我們不離不棄
[00:33:34.080 --> 00:33:38.640]  照顧到我們 愛到我們無微不至的主
[00:33:38.640 --> 00:33:41.960]  主啊 在我們生命裏面去數算禰的恩典的時候
[00:33:41.960 --> 00:33:43.560]  我們發現
[00:33:43.560 --> 00:33:46.880]  我們真的是可以勇敢地
[00:33:46.880 --> 00:33:48.280]  順服禰
[00:33:48.280 --> 00:33:50.120]  去做一個有恩慈的人
[00:33:50.120 --> 00:33:53.440]  多結出恩慈的果子
[00:33:53.440 --> 00:33:58.160]  可能其他人 外面的人不知道怎麼樣用這些詞語
[00:33:58.160 --> 00:33:59.640]  來形容我們
[00:33:59.640 --> 00:34:01.080]  但是他們以後
[00:34:01.080 --> 00:34:04.320]  講到港福堂的弟兄姐妹的時候
[00:34:04.320 --> 00:34:05.720]  他們就是說
[00:34:05.720 --> 00:34:07.680]  他們真的是很好的人
[00:34:07.680 --> 00:34:09.040]  很好的人
[00:34:09.040 --> 00:34:11.600]  這樣上帝你就得到榮耀了
[00:34:11.600 --> 00:34:13.320]  上帝啊幫助我們
[00:34:13.320 --> 00:34:17.240]  幫助我們從天上得到這樣的能力 智慧
[00:34:17.240 --> 00:34:18.920]  奉主耶穌的名禱告
[00:34:18.920 --> 00:34:20.920]  Amen
