
[00:00:00.000 --> 00:00:05.160]  弟兄姊妹平安 新年快樂
[00:36:30.800 --> 00:36:33.040]  最深刻印象是什麼 你知不知道
[00:36:33.040 --> 00:36:34.520]  我們的Field Trip
[00:36:34.520 --> 00:36:36.800]  我們出外去參觀
[00:36:36.800 --> 00:36:38.280]  去哪裡 你知不知道
[00:36:38.280 --> 00:36:39.440]  有人猜到了
[00:36:39.440 --> 00:36:42.720]  最恐怖的地方在哪裡
[00:36:42.720 --> 00:36:45.440]  胡文虎 是不是
[00:36:45.440 --> 00:36:49.240]  胡文虎是一個好像博覽館那樣
[00:36:49.240 --> 00:36:50.960]  就是你去的博物館
[00:36:50.960 --> 00:36:52.440]  我最不喜歡去的
[00:36:52.440 --> 00:36:54.160]  當然我也有去過西林寺
[00:36:54.160 --> 00:36:56.440]  什麼寺那些 旅行那些
[00:36:56.440 --> 00:36:59.560]  但是去參觀這個胡文虎是最害怕的
[00:36:59.560 --> 00:37:00.840]  因為那裡的圖畫
[00:37:00.840 --> 00:37:02.320]  嚇死人的 是不是
[00:37:02.320 --> 00:37:05.240]  又說有天堂 有地獄
[00:37:05.240 --> 00:37:06.560]  最好就不要去地獄
[00:37:06.560 --> 00:37:07.960]  有多少層地獄
[00:37:07.960 --> 00:37:11.040]  十八層 還不是一層 是十八層
[00:37:11.040 --> 00:37:12.200]  還有最慘的就是
[00:37:12.200 --> 00:37:14.600]  又說你撒謊就怎麼樣
[00:37:14.600 --> 00:37:16.960]  落地獄不但怎麼樣
[00:37:16.960 --> 00:37:19.680]  勾離根 才會讓人害怕 是不是
[00:37:19.680 --> 00:37:23.920]  所以這些教育是嚇人的教育
[00:37:23.920 --> 00:37:25.920]  有沒有好處 也有的
[00:37:25.920 --> 00:37:27.280]  因為被他嚇一嚇
[00:37:27.280 --> 00:37:30.160]  你哪有這麼隨便說謊的 是不是
[00:37:30.160 --> 00:37:32.320]  又說睡釘床 不知道什麼
[00:37:32.320 --> 00:37:34.320]  不知道牛頭馬面
[00:37:34.320 --> 00:37:38.360]  嚇得你根本晚上起床根本不敢看東西
[00:37:38.360 --> 00:37:42.120]  因為怕看到牛頭馬面
[00:37:42.120 --> 00:37:45.320]  那些教育其實有正面
[00:37:45.320 --> 00:37:46.800]  就是他很想正面
[00:37:46.800 --> 00:37:50.320]  但是也有負面的威嚇在那裡
[00:37:50.320 --> 00:37:53.680]  其實私人大衛也面對這件事
[00:37:53.680 --> 00:37:57.760]  但是他的信心去到一個地步
[00:37:57.760 --> 00:38:00.920]  他不讓這些東西拉低他
[00:38:00.920 --> 00:38:02.720]  就好像我們基督徒
[00:38:02.720 --> 00:38:07.560]  當我們面對人生死亡的威脅
[00:38:07.560 --> 00:38:10.320]  你相信你是落陰間
[00:38:10.320 --> 00:38:13.680]  還是你想去和天父一起
[00:38:13.680 --> 00:38:18.600]  去那個樂園和最終去天堂呢
[00:38:18.600 --> 00:38:21.760]  很多人一病 信心就沒有了
[00:38:21.760 --> 00:38:23.800]  因為這是一個考驗
[00:38:23.800 --> 00:38:26.480]  但是我想問大家一個問題
[00:38:26.480 --> 00:38:31.160]  今天如果我們真的走完人世間的道路了
[00:38:31.160 --> 00:38:33.920]  我們會去哪裡呢
[00:38:33.920 --> 00:38:35.640]  你可以先問這個問題
[00:38:35.640 --> 00:38:37.160]  我會去哪裡呢
[00:38:37.160 --> 00:38:38.600]  或者說不用問了
[00:38:38.600 --> 00:38:40.960]  我們坐在教會肯定會去天堂的
[00:38:40.960 --> 00:38:44.800]  直上的 第一層又第二層
[00:38:44.800 --> 00:38:46.880]  好了 我讓你上去了
[00:38:46.880 --> 00:38:49.520]  去到天堂門口了
[00:38:49.520 --> 00:38:52.600]  有一個守門大將軍在那裡
[00:38:52.600 --> 00:38:54.080]  那個是天使
[00:38:54.080 --> 00:38:56.200]  天使問Louise
[00:38:56.200 --> 00:38:58.480]  我找Louise做個例子
[00:38:58.480 --> 00:38:59.800]  Louise坐在前面
[00:38:59.800 --> 00:39:01.520]  你坐在前面很勇敢
[00:39:01.520 --> 00:39:03.960]  會被人問東西的
[00:39:03.960 --> 00:39:07.360]  Louise 你來了
[00:39:07.360 --> 00:39:10.360]  你說是呀 我來了
[00:39:10.360 --> 00:39:11.360]  你來幹什麼
[00:39:11.360 --> 00:39:13.800]  你說我就進去了
[00:39:13.800 --> 00:39:15.880]  那個天使問Louise
[00:39:15.880 --> 00:39:18.720]  我為什麼要讓你進去
[00:39:18.720 --> 00:39:23.840]  Louise 你怎麼回答
[00:39:23.840 --> 00:39:25.400]  去到天堂門口了
[00:39:25.400 --> 00:39:27.320]  那個天使問你一句話
[00:39:27.320 --> 00:39:29.640]  Louise 為什麼我要讓你進去
[00:39:29.640 --> 00:39:31.160]  因為你說要進去
[00:39:31.160 --> 00:39:35.360]  那你怎麼問 你怎麼回答
[00:39:35.360 --> 00:39:36.800]  有人幫你 這麼多人幫你
[00:39:36.800 --> 00:39:39.200]  你大聲一點幫就幫大聲一點
[00:39:39.200 --> 00:39:41.560]  Peter 你最多話說是不是
[00:39:41.560 --> 00:39:45.560]  不是 他最願意說話應該這麼說
[00:39:45.560 --> 00:39:48.760]  成見教 口裡承認心裡相信
[00:39:48.760 --> 00:39:50.200]  不用讓他進去
[00:39:50.200 --> 00:39:51.640]  OK 你得救
[00:39:51.640 --> 00:39:54.440]  那句話就是口裡承認心裡相信
[00:39:54.440 --> 00:39:55.880]  你就得救了 是不是
[00:39:55.880 --> 00:39:58.240]  好 還有沒有別人幫助Louise
[00:39:58.240 --> 00:40:00.400]  或者是補充的
[00:40:00.400 --> 00:40:03.520]  天使問我為什麼要讓你進去天堂
[00:40:03.520 --> 00:40:05.400]  你怎麼回答
[00:40:05.400 --> 00:40:08.520]  Louise 是我的天 還是我的鬼
[00:40:08.520 --> 00:40:10.480]  啊 你回家了 是不是
[00:40:10.480 --> 00:40:14.120]  是 瑋瑋你真的回答得很直接
[00:40:14.120 --> 00:40:16.880]  那個天使不敢攔你
[00:40:16.880 --> 00:40:18.240]  都不用鎖匙
[00:40:18.240 --> 00:40:20.440]  因為那個是我家來的
[00:40:20.440 --> 00:40:22.880]  我爸爸是開門給我的
[00:40:22.880 --> 00:40:26.280]  那我用什麼要拿通行證 是不是
[00:40:26.280 --> 00:40:29.520]  進門口的准許呢
[00:40:29.520 --> 00:40:31.320]  弟兄姐妹 真的
[00:40:31.320 --> 00:40:34.440]  怎麼可以做到天父的兒女呢
[00:40:34.440 --> 00:40:38.920]  凡接待他的就是信他命的人
[00:40:38.920 --> 00:40:44.320]  他就賜他們權柄作神的兒女
[00:40:44.320 --> 00:40:47.560]  就是接待 就是相信
[00:40:47.560 --> 00:40:49.400]  然後你就有一個權
[00:40:49.400 --> 00:40:52.240]  有一個 好像一個權利
[00:40:52.240 --> 00:40:55.360]  可以成為了神的兒女
[00:40:55.360 --> 00:40:58.360]  弟兄姐妹 這個是一個祝福
[00:40:58.360 --> 00:41:00.080]  什麼是幸福
[00:41:00.080 --> 00:41:02.760]  就是說我們有一位爸爸
[00:41:02.760 --> 00:41:06.480]  他將來要打開天堂的大門
[00:41:06.480 --> 00:41:08.680]  迎接我們進去
[00:41:08.680 --> 00:41:11.600]  我們不用怕被他扔進去陰間
[00:41:11.600 --> 00:41:13.320]  冥府就是地獄
[00:41:13.320 --> 00:41:17.760]  就是那個同神隔絕的地方
[00:41:17.760 --> 00:41:21.720]  他說他會將生命的道路指示我們
[00:41:21.720 --> 00:41:25.560]  耶穌說的 我就是道路 真理 生命
[00:41:25.560 --> 00:41:29.840]  若不藉著我 會有人能到乎那裡去
[00:41:29.840 --> 00:41:31.520]  凡是正在讀這項呼音
[00:41:31.520 --> 00:41:34.840]  在BSF的弟兄姐妹們
[00:41:34.840 --> 00:41:35.960]  很powerful 是不是
[00:41:35.960 --> 00:41:38.080]  很有力 很有能力
[00:41:38.080 --> 00:41:41.000]  道成肉身住在我們中間
[00:41:41.000 --> 00:41:43.680]  充充滿滿有恩典 有真理
[00:41:43.680 --> 00:41:44.880]  耶穌基督就是
[00:41:44.880 --> 00:41:47.080]  這裡說到生命的道路
[00:41:47.080 --> 00:41:50.600]  一個演繹 活了出來
[00:41:50.600 --> 00:41:53.600]  就是它是道路 真理 生命
[00:41:53.600 --> 00:41:55.240]  今天你一相信了耶穌
[00:41:55.240 --> 00:41:57.720]  你的道路就是去到永生的
[00:41:57.720 --> 00:41:59.680]  你的生命就是屬於神的
[00:41:59.680 --> 00:42:01.360]  是屬靈的生命
[00:42:01.360 --> 00:42:03.920]  還有 你有真理的
[00:42:03.920 --> 00:42:05.320]  要多點讀聖經
[00:42:05.320 --> 00:42:08.600]  將神的話成為你生命的一部份
[00:42:08.600 --> 00:42:11.960]  要明白它 要去實行它
[00:42:11.960 --> 00:42:14.840]  所以 弟兄姐妹
[00:42:14.840 --> 00:42:17.880]  我給你們做一個總結
[00:42:20.800 --> 00:42:22.640]  我們的祈求
[00:42:22.640 --> 00:42:26.560]  這裡說 神啊 我投靠你
[00:42:26.560 --> 00:42:29.520]  投靠神有什麼好處
[00:42:29.520 --> 00:42:30.320]  第一就是
[00:42:30.320 --> 00:42:33.640]  上主是我幸福的源頭
[00:42:33.640 --> 00:42:35.840]  這幾個聖經你都讀過了
[00:42:35.840 --> 00:42:38.360]  我也不想再和你們讀
[00:42:38.360 --> 00:42:39.680]  不過讓你們知道
[00:42:39.680 --> 00:42:40.760]  這裡是
[00:42:40.760 --> 00:42:44.520]  上主是我們一切幸福的源頭
[00:42:44.520 --> 00:42:48.480]  上主是我們一切福份的源頭
[00:42:48.480 --> 00:42:49.520]  今天你有什麼福
[00:42:49.520 --> 00:42:52.480]  你記得 感恩是神給你的
[00:42:52.480 --> 00:42:54.160]  你有眼睛可以看東西
[00:42:54.160 --> 00:42:55.400]  是神給你的
[00:42:55.400 --> 00:42:56.440]  你有耳朵可以聽東西
[00:42:56.440 --> 00:42:57.480]  是神給你的
[00:42:57.480 --> 00:43:01.600]  雖然現在聽得不是很清楚
[00:43:01.600 --> 00:43:04.360]  但是你還有耳朵可以聽
[00:43:04.360 --> 00:43:06.040]  你有口可以祈禱
[00:43:06.040 --> 00:43:07.240]  又可以唱詩
[00:43:07.240 --> 00:43:08.360]  可以讀經
[00:43:08.360 --> 00:43:11.320]  又是神給你的福氣
[00:43:11.320 --> 00:43:12.600]  福份
[00:43:12.600 --> 00:43:13.720]  還有這裡說
[00:43:13.720 --> 00:43:15.840]  是永遠的幸福
[00:43:15.840 --> 00:43:17.760]  這個福不是暫時的
[00:43:17.760 --> 00:43:19.360]  不是到我們離開世界就沒有的
[00:43:19.360 --> 00:43:21.640]  是永遠永遠的
[00:43:21.640 --> 00:43:22.920]  第二
[00:43:22.920 --> 00:43:27.640]  上主是我安穩的力量
[00:43:27.640 --> 00:43:29.200]  這裡說
[00:43:29.200 --> 00:43:30.840]  他重讚上主
[00:43:30.840 --> 00:43:33.600]  因為他指導我
[00:43:33.600 --> 00:43:37.680]  還有他喚醒我的良知
[00:43:37.680 --> 00:43:40.760]  還有他時時地來到
[00:43:40.760 --> 00:43:41.680]  在神的面前
[00:43:41.680 --> 00:43:45.080]  就是把神擺在面前的
[00:43:45.080 --> 00:43:46.480]  神在你的面前
[00:43:46.480 --> 00:43:48.640]  他都在你的身邊
[00:43:48.640 --> 00:43:51.040]  那你就不會動搖了
[00:43:51.040 --> 00:43:51.760]  如果不是的話
[00:43:51.760 --> 00:43:54.920]  我們很多時候會跌的
[00:43:54.920 --> 00:43:56.760]  你多厲害也好
[00:43:56.760 --> 00:43:58.600]  有時候你不留意會跌倒的
[00:43:58.600 --> 00:44:01.040]  就是會碰到東西會跌倒
[00:44:01.040 --> 00:44:02.400]  現在下雨天了
[00:44:02.400 --> 00:44:03.920]  大兄姊妹要小心
[00:44:03.920 --> 00:44:06.360]  當你進出入
[00:44:06.360 --> 00:44:08.080]  地面不同了
[00:44:08.080 --> 00:44:09.880]  很容易會滑倒的
[00:44:09.880 --> 00:44:12.640]  或者是停車位置有些東西高了出來的
[00:44:12.640 --> 00:44:15.400]  那你又要小心會碰到
[00:44:15.400 --> 00:44:17.800]  但是神在我們的面前
[00:44:17.800 --> 00:44:19.280]  在我們身邊
[00:44:19.280 --> 00:44:21.280]  他就會安穩我們
[00:44:21.280 --> 00:44:23.600]  成為我們的力量
[00:44:23.600 --> 00:44:25.920]  當你覺得軟弱的時候
[00:44:25.920 --> 00:44:28.600]  記得記得祈禱啊神啊
[00:44:28.600 --> 00:44:30.120]  你是我的力量
[00:44:30.120 --> 00:44:31.240]  你是我的依靠
[00:44:31.240 --> 00:44:32.480]  你是我的盆石
[00:44:32.480 --> 00:44:34.720]  你是我的山寨
[00:44:34.720 --> 00:44:36.680]  當你覺得你需要陪伴的時候
[00:44:36.680 --> 00:44:39.160]  神是你的陪伴者
[00:44:39.160 --> 00:44:41.280]  是你的指導者
[00:44:41.280 --> 00:44:43.040]  是你的護衛者
[00:44:43.040 --> 00:44:44.640]  這個是安穩的力量
[00:44:44.640 --> 00:44:45.640]  第三
[00:44:45.640 --> 00:44:49.400]  上主是我滿足的喜樂
[00:44:49.400 --> 00:44:52.640]  這裡三頁聖經大家都讀過了
[00:44:52.640 --> 00:44:56.360]  我們不過再溫習一下
[00:44:56.360 --> 00:44:57.720]  當我們跟大兄姊妹
[00:44:57.720 --> 00:45:00.440]  就是忠誠的子民一起的時候
[00:45:00.440 --> 00:45:02.720]  高貴的忠誠的子民
[00:45:02.720 --> 00:45:04.760]  高貴就是你是神所愛的
[00:45:04.760 --> 00:45:05.760]  你是神的兒女
[00:45:05.760 --> 00:45:07.880]  是公主王子
[00:45:07.880 --> 00:45:10.080]  你說不是高貴嗎
[00:45:10.080 --> 00:45:12.760]  我們一起是很大的喜樂的
[00:45:12.760 --> 00:45:14.560]  所以我不知道你每個禮拜回來
[00:45:14.560 --> 00:45:15.840]  主一崇拜
[00:45:15.840 --> 00:45:16.920]  是不是很開心呢
[00:45:16.920 --> 00:45:19.120]  還是說又要回來了
[00:45:19.120 --> 00:45:21.160]  又要坐在廳道
[00:45:21.160 --> 00:45:23.760]  哇 又要得教訓了
[00:45:23.760 --> 00:45:25.880]  我不知道是不是你會有種掙扎在這裡
[00:45:25.880 --> 00:45:28.920]  你覺得不知道是不是回不回去了
[00:45:28.920 --> 00:45:31.480]  但是你是不是每次回來都很開心呢
[00:45:31.480 --> 00:45:35.720]  因為跟高貴的子民一起敬拜
[00:45:35.720 --> 00:45:38.640]  還有就是我們的心歡喜
[00:45:38.640 --> 00:45:40.480]  我們的零快樂
[00:45:40.480 --> 00:45:43.520]  哇 肉身都安穩自在
[00:45:43.520 --> 00:45:45.640]  你有沒有覺得神的恩典很豐富
[00:45:45.640 --> 00:45:48.040]  豐富到可以滿足你的心
[00:45:48.040 --> 00:45:49.720]  很喜樂的
[00:45:49.720 --> 00:45:51.640]  還有呢
[00:45:51.640 --> 00:45:54.840]  神更加是指示我們生命的道路
[00:45:54.840 --> 00:45:59.080]  所以在我們前面是滿有喜樂的
[00:45:59.080 --> 00:46:00.800]  喜樂的源頭是誰呢
[00:46:00.800 --> 00:46:03.000]  喜樂的源頭是我們的天父
[00:46:03.000 --> 00:46:04.040]  因為聖經說
[00:46:04.040 --> 00:46:07.120]  「因靠也懷而得的喜樂」
[00:46:07.120 --> 00:46:09.680]  什麼 就是我們的力量
[00:46:09.680 --> 00:46:11.800]  還有喜樂的心是什麼
[00:46:11.800 --> 00:46:13.040]  是良藥
[00:46:13.040 --> 00:46:16.600]  所以我們在新的一年 2024 年
[00:46:16.600 --> 00:46:18.720]  大家多些喜樂
[00:46:18.720 --> 00:46:20.560]  多些笑一下
[00:46:20.560 --> 00:46:22.400]  多些歡喜一下
[00:46:22.400 --> 00:46:26.240]  多些彼此感恩 欣賞一下
[00:46:26.240 --> 00:46:29.520]  好 最後了
[00:46:29.520 --> 00:46:32.200]  上主是我永生的道路
[00:46:32.200 --> 00:46:34.480]  剛才才讀完
[00:46:34.480 --> 00:46:36.160]  祂是我生命的道路
[00:46:36.160 --> 00:46:40.240]  祂會指示我這個永生的道路
[00:46:40.240 --> 00:46:42.760]  神一直引領這首歌
[00:46:42.760 --> 00:46:46.240]  我最記得是何長老何師母教我們唱的
[00:46:46.240 --> 00:46:49.000]  何長老何師母我們認識很多歌
[00:46:49.000 --> 00:46:52.000]  那時我們在師班
[00:46:52.000 --> 00:46:55.240]  他教我們唱神一直引領
[00:46:55.240 --> 00:46:57.320]  想不到
[00:46:57.320 --> 00:47:00.120]  其實我們練習
[00:47:00.120 --> 00:47:03.280]  第一次獻詩是何時獻這首歌呢
[00:47:03.280 --> 00:47:05.040]  就是在黃漢心牧師
[00:47:05.040 --> 00:47:07.040]  就是我自己的先生
[00:47:07.040 --> 00:47:09.120]  那安息禮拜裡面
[00:47:09.120 --> 00:47:10.400]  在 Green Hills
[00:47:10.400 --> 00:47:11.040]  我還記得
[00:47:11.040 --> 00:47:13.920]  在 Memorial Chapel 裡面
[00:47:13.920 --> 00:47:16.000]  我們有一班弟兄姊妹
[00:47:16.000 --> 00:47:21.960]  這已經是二十九年多以前的事了
[00:47:21.960 --> 00:47:25.760]  何長老何師母帶著我們唱這首歌
[00:47:25.760 --> 00:47:30.200]  就是講過我們雖然經過死陰的幽谷
[00:47:30.200 --> 00:47:32.480]  但是神一直與我們同在
[00:47:32.480 --> 00:47:34.240]  祂引領我們
[00:47:34.240 --> 00:47:36.640]  還有就是無論經過火也好
[00:47:36.640 --> 00:47:38.320]  經過水也好
[00:47:38.320 --> 00:47:41.760]  祂說神也與我們同在
[00:47:41.760 --> 00:47:44.240]  唉
[00:47:44.240 --> 00:47:47.520]  我剛剛才回去看我兩個醫生
[00:47:47.520 --> 00:47:49.960]  因為一年已經結束了
[00:47:49.960 --> 00:47:54.600]  他們兩個都告訴我
[00:47:54.600 --> 00:47:57.880]  你可以很安心很感恩
[00:47:57.880 --> 00:48:01.600]  因為你的神醫治了你
[00:48:01.600 --> 00:48:04.000]  我就告訴他們
[00:48:04.000 --> 00:48:06.440]  你有什麼建議給我
[00:48:06.440 --> 00:48:10.520]  他說 你現在可以回到正常
[00:48:10.520 --> 00:48:12.840]  我說正常 什麼時候叫正常
[00:48:12.840 --> 00:48:15.400]  那就是你還沒病之前
[00:48:15.400 --> 00:48:17.480]  我說糟糕 那時候才是最不正常的
[00:48:17.480 --> 00:48:18.160]  為什麼呢
[00:48:18.160 --> 00:48:20.160]  如果是正常就不會病了
[00:48:20.160 --> 00:48:21.840]  因為那時候是最累
[00:48:21.840 --> 00:48:24.200]  突然間累得不得了
[00:48:24.200 --> 00:48:27.480]  突然間覺得裡面是冷冰冰的
[00:48:27.480 --> 00:48:32.760]  我是接種完預防疫情的疫苗之後
[00:48:32.760 --> 00:48:35.080]  我整個身體是變了很多
[00:48:35.080 --> 00:48:38.840]  我自己也跟醫生討論過
[00:48:38.840 --> 00:48:42.160]  已經有一兩年時間了
[00:48:42.160 --> 00:48:43.400]  醫生當然說沒什麼
[00:48:43.400 --> 00:48:44.680]  沒理由是你自己
[00:48:44.680 --> 00:48:47.080]  但我真的覺得自己完全不同了
[00:48:47.080 --> 00:48:48.120]  所以醫生一說
[00:48:48.120 --> 00:48:49.720]  回到正常不好吧
[00:48:49.720 --> 00:48:51.600]  以前的正常不行
[00:48:51.600 --> 00:48:54.720]  回到新的正常更好
[00:48:54.720 --> 00:48:56.080]  新的正常
[00:48:56.080 --> 00:49:00.800]  一個新的人 新做的人
[00:49:00.800 --> 00:49:02.960]  所以弟兄姊妹
[00:49:02.960 --> 00:49:05.880]  我從心底裡面很感恩
[00:49:05.880 --> 00:49:08.560]  也很感謝你們的代託
[00:49:08.560 --> 00:49:10.880]  一年 真的一年
[00:49:10.880 --> 00:49:12.920]  從二月份開始發言
[00:49:12.920 --> 00:49:15.880]  一直一直走到現在十二月
[00:49:15.880 --> 00:49:17.080]  但是是不是說
[00:49:17.080 --> 00:49:19.560]  我可以隨便 沒事了
[00:49:19.560 --> 00:49:23.200]  不是 我還要每六個月回去見醫生
[00:49:23.200 --> 00:49:25.960]  我還要時時要檢查自己
[00:49:25.960 --> 00:49:30.200]  當然這一番好像鬆了一口氣
[00:49:30.200 --> 00:49:32.760]  但是還有身體其他部分
[00:49:32.760 --> 00:49:33.800]  其他問題
[00:49:33.800 --> 00:49:34.920]  三高呢
[00:49:34.920 --> 00:49:39.640]  有沒有人還在面對三高那種挑戰
[00:49:39.640 --> 00:49:41.400]  很多事情
[00:49:41.400 --> 00:49:43.000]  而且經過手術的時候
[00:49:43.000 --> 00:49:44.080]  你真的有一種感覺
[00:49:44.080 --> 00:49:46.360]  就好像走過死刃的幽谷
[00:49:46.360 --> 00:49:49.160]  但是神與我同在
[00:49:49.160 --> 00:49:51.440]  神有一條永生的道路
[00:49:51.440 --> 00:49:54.240]  所以願意把榮耀歸給神
[00:49:54.240 --> 00:49:57.720]  也很感激大家
[00:49:57.720 --> 00:50:00.680]  你們陪我走這條路
[00:50:00.680 --> 00:50:05.720]  Jean姊妹是我走得最多最貼近的一個
[00:50:05.720 --> 00:50:06.920]  因為她有病我又有病
[00:50:06.920 --> 00:50:07.640]  我們都說
[00:50:07.640 --> 00:50:11.600]  我們是難者難會
[00:50:11.600 --> 00:50:13.160]  因為走這條路
[00:50:13.160 --> 00:50:15.160]  她的事情和我的事情大家比較
[00:50:15.160 --> 00:50:16.320]  原來都是這樣的
[00:50:16.320 --> 00:50:17.160]  Jean說
[00:50:17.160 --> 00:50:18.920]  每個人都病的
[00:50:18.920 --> 00:50:21.080]  不是這樣病那樣病的
[00:50:21.080 --> 00:50:22.880]  都是病 就是病
[00:50:22.880 --> 00:50:25.920]  但是Jean經常跟我說
[00:50:25.920 --> 00:50:27.480]  I am ready
[00:50:27.480 --> 00:50:31.480]  隨時神什麼時候叫我回去就回去
[00:50:31.480 --> 00:50:33.720]  我說會不會不捨得
[00:50:33.720 --> 00:50:35.760]  不捨得也要捨得
[00:50:35.760 --> 00:50:38.560]  因為那邊還有一個更加不捨得我們的人
[00:50:38.560 --> 00:50:39.600]  不是人
[00:50:39.600 --> 00:50:42.320]  天父在等著我們
[00:50:42.320 --> 00:50:44.280]  我們求神幫我們
[00:50:44.280 --> 00:50:48.000]  我們不是說恨見我們的配偶父母
[00:50:48.000 --> 00:50:50.520]  或者我們弟兄姊妹一個一個
[00:50:50.520 --> 00:50:52.720]  真的排隊上去了
[00:50:52.720 --> 00:50:54.120]  坐在這裡
[00:50:54.120 --> 00:50:55.960]  有時候坐在後面
[00:50:55.960 --> 00:50:57.400]  我真的數著數著
[00:50:57.400 --> 00:50:59.800]  在這裡真的三十幾年
[00:50:59.800 --> 00:51:01.800]  想想有多少人走了
[00:51:01.800 --> 00:51:04.440]  但是回到天家
[00:51:04.440 --> 00:51:07.320]  除了可以見他們之外
[00:51:07.320 --> 00:51:09.680]  第一其實我們要渴望的就是
[00:51:09.680 --> 00:51:12.120]  見我們的主耶穌基督
[00:51:12.120 --> 00:51:13.440]  我們的救主
[00:51:13.440 --> 00:51:15.000]  我們生命的主
[00:51:15.000 --> 00:51:17.160]  那個一直一生都愛我們
[00:51:17.160 --> 00:51:19.160]  從我五歲開始認識他
[00:51:19.160 --> 00:51:22.600]  他一直陪著我走過這幾十年
[00:51:22.600 --> 00:51:23.720]  感謝神
[00:51:23.720 --> 00:51:24.920]  前大帝一起祈禱
[00:51:24.920 --> 00:51:26.160]  或者我們這樣吧
[00:51:26.160 --> 00:51:28.720]  我們一起祈禱
[00:51:28.720 --> 00:51:30.640]  天父我們感謝祢
[00:51:30.640 --> 00:51:33.120]  很感謝祢
[00:51:33.120 --> 00:51:34.200]  總之
[00:51:34.200 --> 00:51:38.440]  千言萬語都不知道怎麼說感謝的話
[00:51:38.440 --> 00:51:42.600]  因為祢的恩典是超過我們所想所求
[00:51:42.600 --> 00:51:46.640]  我們雖然有時候是走在死人的幽谷裡面
[00:51:46.640 --> 00:51:48.520]  也不怕遭害
[00:51:48.520 --> 00:51:51.560]  因為祢與我同在
[00:51:51.560 --> 00:51:55.320]  祢的牆 祢的肝都安慰我
[00:51:55.320 --> 00:51:57.400]  願將榮耀歸給神
[00:51:57.400 --> 00:52:03.320]  平安 喜樂 健康 滿足
[00:52:03.320 --> 00:52:06.520]  都歸給我們每一個在地上的人
[00:52:06.520 --> 00:52:08.640]  就是土地喜悅的人
[00:52:08.640 --> 00:52:10.920]  奉耶穌基督得勝的名求
[00:52:10.920 --> 00:52:11.800]  阿們
