
[00:00:00.000 --> 00:00:05.000]  如果耶穌一出世已經是一個超能的嬰兒
[00:32:41.200 --> 00:32:43.800]  讓人感受到愛
[00:32:43.800 --> 00:32:45.900]  感受到恩典
[00:32:45.900 --> 00:32:47.300]  得到安慰
[00:32:47.300 --> 00:32:48.800]  得到力量
[00:32:48.800 --> 00:32:50.300]  耶穌作為超能BB
[00:32:50.300 --> 00:32:53.500]  他竟然讓人看到真正的超能
[00:32:53.500 --> 00:32:58.200]  是能夠令人生命改變
[00:32:58.200 --> 00:33:00.500]  生命得到更豐盛
[00:33:00.500 --> 00:33:01.700]  希望這個聖誕節
[00:33:01.700 --> 00:33:03.400]  你也一樣
[00:33:03.400 --> 00:33:05.500]  看到這個超能的BB
[00:33:05.500 --> 00:33:08.000]  而且願意接受這位超能的BB
[00:33:08.000 --> 00:33:09.700]  我們一起禱告好嗎
[00:33:09.700 --> 00:33:11.200]  主耶穌我們感謝你
[00:33:11.200 --> 00:33:13.900]  因為你是一位超能的BB
[00:33:13.900 --> 00:33:16.100]  你來到這個世界上
[00:33:16.100 --> 00:33:19.200]  你不是要告訴世人
[00:33:19.200 --> 00:33:20.500]  你有多麼厲害
[00:33:20.500 --> 00:33:22.300]  你有多麼恐怖有力
[00:33:22.300 --> 00:33:25.000]  甚至能夠征服整個世界的能力
[00:33:25.000 --> 00:33:26.800]  而是你用了一些
[00:33:26.800 --> 00:33:30.700]  就好像我們剛才在經文中看到的
[00:33:30.700 --> 00:33:33.700]  那種能力
[00:33:33.700 --> 00:33:35.800]  你願意謙卑的能力
[00:33:35.800 --> 00:33:37.700]  你願意同在的能力
[00:33:37.700 --> 00:33:40.100]  你願意拯救能力
[00:33:40.100 --> 00:33:44.000]  你願意改變生命的能力
[00:33:44.000 --> 00:33:46.700]  我們感謝你因為聖誕節
[00:33:46.700 --> 00:33:49.400]  其實就是慶祝你的降生
[00:33:49.400 --> 00:33:51.700]  你帶給這個世間的意義
[00:33:51.700 --> 00:33:53.300]  你帶給世人的意義
[00:33:53.300 --> 00:33:55.800]  我們但願每一個今天在座的人
[00:33:55.800 --> 00:33:58.400]  都能夠經歷到這一份耶穌的愛
[00:33:58.400 --> 00:33:58.800]  多謝你
[00:33:58.800 --> 00:34:00.800]  隨聽我們禱告鳳耶穌基督的恩主的命求
[00:34:00.800 --> 00:34:01.500]  阿們
