
[00:00:00.000 --> 00:00:01.280]  各位親愛的兄姊妹
[00:36:53.980 --> 00:36:55.980]  最後我們看到
[00:36:55.980 --> 00:36:59.980]  耶穌就叫他們不要告訴別人
[00:36:59.980 --> 00:37:01.980]  好了 我們看到彼得
[00:37:01.980 --> 00:37:03.980]  因為有愛慕主的心
[00:37:03.980 --> 00:37:05.980]  肯付代價
[00:37:05.980 --> 00:37:07.980]  又樂於維新
[00:37:07.980 --> 00:37:10.980]  所以得到神特別的啟示
[00:37:10.980 --> 00:37:15.980]  好了 也有更加因為這樣的緣故
[00:37:15.980 --> 00:37:18.980]  得到主賦予他特別的權柄
[00:37:18.980 --> 00:37:20.980]  去執行教會的紀律
[00:37:20.980 --> 00:37:23.980]  釐定教會的行為準則
[00:37:23.980 --> 00:37:25.980]  因為他體會到神的心
[00:37:25.980 --> 00:37:28.980]  更加貼近了神的心
[00:37:28.980 --> 00:37:29.980]  了解神的心意
[00:37:29.980 --> 00:37:31.980]  因此就是這個特權
[00:37:31.980 --> 00:37:33.980]  今天你和我
[00:37:33.980 --> 00:37:35.980]  如果多點親近神的時候
[00:37:35.980 --> 00:37:40.980]  同樣會得到神的賜福
[00:37:40.980 --> 00:37:41.980]  不要忘記
[00:37:41.980 --> 00:37:44.980]  教會是一個群體
[00:37:44.980 --> 00:37:46.980]  今天教會是一個德性的群體
[00:37:46.980 --> 00:37:48.980]  雖然我們有軟弱
[00:37:48.980 --> 00:37:49.980]  我們會有失敗
[00:37:49.980 --> 00:37:51.980]  但是陰間的權柄
[00:37:51.980 --> 00:37:54.980]  不能勝過教會
[00:37:54.980 --> 00:37:57.980]  我們要用信心去建立教會
[00:37:57.980 --> 00:38:00.980]  用信心去面對明天
[00:38:00.980 --> 00:38:03.980]  努力追求生命的聖贈
[00:38:03.980 --> 00:38:07.980]  就不會讓我們的主失望
[00:38:07.980 --> 00:38:09.980]  神你要幫助我們
[00:38:09.980 --> 00:38:11.980]  我們就會看
[00:38:11.980 --> 00:38:13.980]  上個星期的時候
[00:38:13.980 --> 00:38:15.980]  就是誤導受責
[00:38:15.980 --> 00:38:18.980]  耶穌剛剛讚賞完彼得
[00:38:18.980 --> 00:38:20.980]  然後馬上罵彼得
[00:38:20.980 --> 00:38:22.980]  為什麼這麼特別呢
[00:38:22.980 --> 00:38:26.980]  陰魂不定 陰晴不定
[00:38:26.980 --> 00:38:28.980]  當然有原因
[00:38:28.980 --> 00:38:29.980]  我們下個星期
[00:38:29.980 --> 00:38:31.980]  繼續的彼得去探討吧
