
[00:00:00.000 --> 00:00:02.920]  不單單是很多broken family
[00:31:58.760 --> 00:32:00.160]  我都沒人搞我
[00:32:00.160 --> 00:32:02.080]  你自己去搞定
[00:32:02.080 --> 00:32:03.640]  我生不生氣
[00:32:03.640 --> 00:32:04.400]  開不開心
[00:32:04.400 --> 00:32:05.760]  我生氣我不開心
[00:32:05.760 --> 00:32:06.840]  誰叫你是我的兒子
[00:32:06.840 --> 00:32:09.280]  不過是你的事
[00:32:09.280 --> 00:32:12.200]  你自己去面對自己去搞定
[00:32:12.200 --> 00:32:13.600]  大家明白我說什麼嗎
[00:32:13.600 --> 00:32:16.840]  原來我們家裏每個人做什麼事都好
[00:32:16.840 --> 00:32:18.560]  我們是彼此影響的
[00:32:18.560 --> 00:32:21.000]  而我們的影響是很深遠
[00:32:21.000 --> 00:32:23.160]  是會延續到我們的下一代
[00:32:23.160 --> 00:32:25.240]  下一代只不過這樣下去
[00:32:25.240 --> 00:32:27.320]  如果我們不去處理的話
[00:32:27.320 --> 00:32:29.600]  有些就輕可跌了
[00:32:29.600 --> 00:32:34.240]  有些嚴重到像壓沙龍一樣的地步
[00:32:34.240 --> 00:32:37.160]  好像暗戀一樣的地步
[00:32:37.160 --> 00:32:39.200]  很可怕
[00:32:39.200 --> 00:32:42.200]  你說感謝主不是發生在我們家庭身上
[00:32:42.200 --> 00:32:44.280]  是發生在別人的家庭身上
[00:32:44.280 --> 00:32:45.240]  但是弟兄妹妹
[00:32:45.240 --> 00:32:48.200]  如果我們容讓我們的創傷存在
[00:32:48.200 --> 00:32:50.680]  不去處理
[00:32:50.680 --> 00:32:52.520]  你永遠不會知道
[00:32:52.520 --> 00:32:54.360]  你不知道以後會發生什麼事
[00:32:54.360 --> 00:32:57.360]  我鼓勵大家
[00:32:57.360 --> 00:32:59.120]  我們每個人在家裏面
[00:32:59.120 --> 00:33:01.720]  都會有些創傷
[00:33:01.720 --> 00:33:02.720]  輕可的也好
[00:33:02.720 --> 00:33:03.320]  嚴重的也好
[00:33:03.320 --> 00:33:05.440]  我不知道
[00:33:05.440 --> 00:33:07.160]  但我鼓勵
[00:33:07.160 --> 00:33:09.800]  如果你受到傷害
[00:33:09.800 --> 00:33:12.040]  你需要幫忙
[00:33:12.040 --> 00:33:13.400]  找牧師聊聊天
[00:33:13.400 --> 00:33:15.800]  我們祈禱天使爲你祈禱
[00:33:15.800 --> 00:33:16.920]  甚至我鼓勵你有事
[00:33:16.920 --> 00:33:20.040]  你可能需要一些專業的輔導
[00:33:20.040 --> 00:33:21.680]  我感謝主
[00:33:21.680 --> 00:33:23.200]  我爲我的家庭感謝上帝
[00:33:23.200 --> 00:33:24.920]  有一個很支持我的師母
[00:33:24.920 --> 00:33:26.360]  兩個兒子都可以
[00:33:26.360 --> 00:33:28.960]  起碼不做壞事
[00:33:28.960 --> 00:33:30.080]  發生什麼事做牧師
[00:33:30.080 --> 00:33:32.280]  很開心
[00:33:32.280 --> 00:33:32.960]  但我告訴你
[00:33:32.960 --> 00:33:35.360]  在我們家庭生活裏面來說
[00:33:35.360 --> 00:33:36.840]  當我兒子depression的時候
[00:33:36.840 --> 00:33:39.040]  我告訴大家
[00:33:39.040 --> 00:33:41.040]  我自己去找counselor幫我
[00:33:41.040 --> 00:33:41.800]  因爲我不懂得怎麼
[00:33:41.800 --> 00:33:44.520]  handle我自己兒子的depression
[00:33:44.520 --> 00:33:45.360]  handle人的depression
[00:33:45.360 --> 00:33:47.400]  我給他很多意見沒問題
[00:33:47.400 --> 00:33:49.360]  handle我自己的兒子的時候
[00:33:49.360 --> 00:33:51.320]  到底怎麼辦
[00:33:51.320 --> 00:33:52.400]  一坨東西在那裏
[00:33:52.400 --> 00:33:54.160]  什麼都不動
[00:33:54.160 --> 00:33:55.800]  說上學又不見你
[00:33:55.800 --> 00:33:59.600]  到處去找你
[00:33:59.600 --> 00:34:01.720]  當教會弟兄姊妹來找我
[00:34:01.720 --> 00:34:03.240]  有些問題我處理不了
[00:34:03.240 --> 00:34:05.160]  弟兄姊妹你不知道
[00:34:05.160 --> 00:34:06.960]  牧師多謝你爲我祈禱
[00:34:06.960 --> 00:34:08.600]  牧師不是經常爲你祈禱
[00:34:08.600 --> 00:34:10.240]  當然爲你祈禱
[00:34:10.240 --> 00:34:11.360]  牧師不懂的那些
[00:34:11.360 --> 00:34:14.120]  我找人幫的
[00:34:14.120 --> 00:34:15.920]  我有很多counselor
[00:34:15.920 --> 00:34:17.920]  stand by
[00:34:17.920 --> 00:34:18.880]  這個有個問題
[00:34:18.880 --> 00:34:19.960]  我不講名字的當然
[00:34:19.960 --> 00:34:21.520]  有個情況我應該怎麼處理
[00:34:21.520 --> 00:34:22.880]  有什麼suggestion給我
[00:34:22.880 --> 00:34:25.160]  我有個friend幫我
[00:34:25.160 --> 00:34:26.400]  我鼓勵大家
[00:34:26.400 --> 00:34:27.920]  不要怕
[00:34:27.920 --> 00:34:29.600]  尋求幫助
[00:34:29.600 --> 00:34:30.680]  不要怕
[00:34:30.680 --> 00:34:34.040]  尋求幫助
[00:34:34.040 --> 00:34:35.680]  你的hurt
[00:34:35.680 --> 00:34:37.680]  你的wound
[00:34:37.680 --> 00:34:38.800]  你所受的傷害
[00:34:38.800 --> 00:34:40.000]  你的傷口
[00:34:40.000 --> 00:34:44.160]  不要讓它繼續發炎
[00:34:44.160 --> 00:34:45.680]  求神能夠去醫治我們
[00:34:45.680 --> 00:34:48.880]  幫助我們
[00:34:48.880 --> 00:34:53.240]  聖經告訴我們
[00:34:53.240 --> 00:34:57.640]  大胃變成這樣
[00:34:57.640 --> 00:34:59.720]  是家裏有關係的
[00:34:59.720 --> 00:35:03.080]  而傷害不去處理的時候
[00:35:03.080 --> 00:35:06.400]  會導致很嚴重的後果
[00:35:06.400 --> 00:35:09.760]  所以我鼓勵大家去尋求幫助
[00:35:09.760 --> 00:35:12.280]  但最重要我希望今天
[00:35:12.280 --> 00:35:13.720]  在你離開這個地方之前
[00:35:13.720 --> 00:35:16.680]  你記住這個信息
[00:35:16.680 --> 00:35:19.880]  人的幫助是有限的
[00:35:19.880 --> 00:35:22.960]  人的智慧是有限的
[00:35:22.960 --> 00:35:26.080]  但上帝的能力是無窮的
[00:35:26.080 --> 00:35:29.560]  上帝的智慧是無窮的
[00:35:29.560 --> 00:35:34.720]  我們在地上的父母會離開的
[00:35:34.720 --> 00:35:37.880]  但我在天上的父母永遠都在
[00:35:37.880 --> 00:35:39.640]  無論你什麼年紀
[00:35:39.640 --> 00:35:41.480]  他都會看顧你
[00:35:41.480 --> 00:35:44.320]  幫助你 賜給你力量
[00:35:44.320 --> 00:35:47.720]  大胃的家庭是不是很慘
[00:35:47.720 --> 00:35:48.720]  是不是很慘
[00:35:48.720 --> 00:35:49.880]  是
[00:35:49.880 --> 00:35:52.880]  不過你再看下去的時候
[00:35:52.880 --> 00:35:57.640]  大胃沒有被他的創傷摧毀他的一生
[00:35:57.640 --> 00:36:00.600]  雖然到了那個地步要被兒子追殺
[00:36:00.600 --> 00:36:02.600]  不過後來他重新登位
[00:36:02.600 --> 00:36:05.880]  阿沙隆事件平息了
[00:36:05.880 --> 00:36:07.400]  當然他很難過
[00:36:07.400 --> 00:36:09.840]  阿沙隆被殺
[00:36:09.840 --> 00:36:11.280]  他仍然坐在位上
[00:36:11.280 --> 00:36:14.120]  爲什麼呢?因爲他敬畏上帝
[00:36:14.120 --> 00:36:15.520]  上帝沒有丟棄他
[00:36:15.520 --> 00:36:18.600]  上帝認罰他
[00:36:18.600 --> 00:36:21.640]  但上帝沒有丟棄他
[00:36:21.640 --> 00:36:25.640]  大胃能夠繼續坐在皇位上
[00:36:25.640 --> 00:36:27.200]  並且神給他一個應許
[00:36:27.200 --> 00:36:29.640]  以後另一個後代出來
[00:36:29.640 --> 00:36:31.720]  這就是預表耶穌的基督
[00:36:31.720 --> 00:36:34.960]  他的國要永無窮盡
[00:36:34.960 --> 00:36:38.760]  但我想大家最要記得的是什麼
[00:36:38.760 --> 00:36:41.400]  接着他生了個兒子
[00:36:41.400 --> 00:36:44.120]  叫什麼名字呢?
[00:36:44.120 --> 00:36:45.480]  所羅門
[00:36:45.480 --> 00:36:46.880]  聽過沒有?
[00:36:46.880 --> 00:36:48.400]  聽過了
[00:36:48.400 --> 00:36:51.720]  所羅門
[00:36:51.720 --> 00:36:55.640]  所羅門到他上位的時候
[00:36:55.640 --> 00:36:57.720]  他向上帝求什麼呢?
[00:36:57.720 --> 00:36:59.160]  大家記得嗎?
[00:36:59.160 --> 00:37:01.080]  求智慧
[00:37:01.080 --> 00:37:02.280]  不是求財富
[00:37:02.280 --> 00:37:04.200]  不是求抗戰自己的國家
[00:37:04.200 --> 00:37:06.800]  是求智慧能夠管理這個國家
[00:37:06.800 --> 00:37:08.560]  所以所羅門開始的時候
[00:37:08.560 --> 00:37:09.440]  一個好皇帝
[00:37:09.440 --> 00:37:10.480]  不僅是一個好皇帝
[00:37:10.480 --> 00:37:12.520]  敬畏上帝
[00:37:12.520 --> 00:37:14.760]  相信上帝有這個能力
[00:37:14.760 --> 00:37:16.360]  有這個恩典去祝福他
[00:37:16.360 --> 00:37:18.360]  以及他的家 他的國家
[00:37:18.360 --> 00:37:22.320]  爲什麼所羅門王懂得這樣做
[00:37:22.320 --> 00:37:24.520]  能夠這樣做
[00:37:24.520 --> 00:37:28.520]  我相信是因爲他看大魏好那些東西
[00:37:28.520 --> 00:37:29.800]  他看大魏好那些東西
[00:37:29.800 --> 00:37:32.360]  大魏是一個敬畏上帝的人
[00:37:32.360 --> 00:37:34.200]  當拿丹仙姿一跟他說
[00:37:34.200 --> 00:37:35.800]  你這樣做是不對的
[00:37:35.800 --> 00:37:37.560]  他立刻認罪悔改
[00:37:37.560 --> 00:37:38.800]  是真的認罪悔改
[00:37:38.800 --> 00:37:40.000]  爲什麼我們這樣說呢
[00:37:40.000 --> 00:37:41.160]  詩篇三十二篇
[00:37:41.160 --> 00:37:42.360]  詩篇五十一篇
[00:37:42.360 --> 00:37:44.880]  是他的悔過詩
[00:37:44.880 --> 00:37:46.080]  他真的認錯
[00:37:46.080 --> 00:37:47.440]  他真的覺得很難過
[00:37:47.440 --> 00:37:48.440]  得罪上帝
[00:37:48.440 --> 00:37:51.560]  不過他衰在不懂得教導子女
[00:37:51.560 --> 00:37:53.680]  大家明白我的意思嗎
[00:37:53.680 --> 00:37:54.920]  他是一個敬畏上帝的人
[00:37:54.920 --> 00:37:59.160]  所以上帝才讓他坐在皇位上
[00:37:59.160 --> 00:38:01.480]  所羅門王看到這件事
[00:38:01.480 --> 00:38:04.680]  從父親敬畏上帝這件事裏
[00:38:04.680 --> 00:38:05.560]  學到一個功課
[00:38:05.560 --> 00:38:09.400]  所以所羅門王跟隨他的父親
[00:38:09.400 --> 00:38:12.840]  大魏有一個好兒子
[00:38:12.840 --> 00:38:14.720]  接約他做王
[00:38:14.720 --> 00:38:18.360]  Amen
[00:38:18.360 --> 00:38:20.640]  還有所羅門
[00:38:20.640 --> 00:38:22.080]  所羅門是誰呢
[00:38:22.080 --> 00:38:24.040]  穆斯林說過的大魏兒子
[00:38:24.040 --> 00:38:26.280]  跟誰生的
[00:38:26.280 --> 00:38:28.320]  跟誰生的
[00:38:28.320 --> 00:38:31.400]  跟另一個皇后生的
[00:38:31.400 --> 00:38:33.840]  跟拔茨巴生的
[00:38:33.840 --> 00:38:36.040]  就是他侵佔別人的妻子
[00:38:36.040 --> 00:38:39.880]  這個女人生出來的
[00:38:39.880 --> 00:38:40.720]  你想想
[00:38:40.720 --> 00:38:42.760]  如果你是所羅門王
[00:38:42.760 --> 00:38:44.120]  如果你是所羅門王
[00:38:44.120 --> 00:38:45.080]  你知道
[00:38:45.080 --> 00:38:45.800]  你父親是誰
[00:38:45.800 --> 00:38:46.960]  大魏王
[00:38:46.960 --> 00:38:48.400]  很威風的
[00:38:48.400 --> 00:38:49.520]  你母親是誰
[00:38:49.520 --> 00:38:53.760]  我父親搶回來的那個
[00:38:53.760 --> 00:38:55.760]  大家明白我說什麼嗎
[00:38:55.760 --> 00:38:59.560]  所羅門王可以很自卑的
[00:38:59.560 --> 00:39:01.560]  所羅門王知道他的身世
[00:39:01.560 --> 00:39:03.920]  可以覺得自己很羞恥的
[00:39:03.920 --> 00:39:05.320]  不是依拉生
[00:39:05.320 --> 00:39:06.760]  依拉生就好一點點
[00:39:06.760 --> 00:39:09.600]  是老爸搶人家老婆回來
[00:39:09.600 --> 00:39:10.600]  生出來的野仔
[00:39:10.600 --> 00:39:12.160]  說得不好聽
[00:39:12.160 --> 00:39:14.200]  說得粗俗點
[00:39:14.200 --> 00:39:17.920]  原來我是一個這樣的人
[00:39:17.920 --> 00:39:18.920]  大家明白嗎
[00:39:18.920 --> 00:39:20.400]  今天很多人自怨自艾
[00:39:20.400 --> 00:39:23.480]  因爲出身不好
[00:39:23.480 --> 00:39:26.720]  所羅門王出身相當不好
[00:39:26.720 --> 00:39:28.480]  但爲什麼他沒有被
[00:39:28.480 --> 00:39:31.760]  一樣東西摧毀他的生命
[00:39:31.760 --> 00:39:34.840]  因爲他敬拜上帝
[00:39:34.840 --> 00:39:36.800]  他相信上帝
[00:39:36.800 --> 00:39:40.320]  他讓上帝醫治他心裏的創傷
[00:39:40.320 --> 00:39:43.720]  正如大魏也讓神撫摸他的傷口
[00:39:43.720 --> 00:39:44.720]  讓他得醫治
[00:39:44.720 --> 00:39:46.480]  所以他能夠重新振作
[00:39:46.480 --> 00:39:50.280]  有機會再次建立他的家庭
[00:39:50.280 --> 00:39:52.360]  弟兄姐妹
[00:39:52.360 --> 00:39:54.360]  阿基亞我不知道你受過什麼傷害
[00:39:54.360 --> 00:39:55.280]  你家庭有什麼問題
[00:39:55.280 --> 00:39:57.480]  你是否一個破碎的家庭
[00:39:57.480 --> 00:40:00.440]  是否一個功能失調的家庭
[00:40:00.440 --> 00:40:01.640]  我不知道
[00:40:01.640 --> 00:40:04.400]  我剛纔一開始就說
[00:40:04.400 --> 00:40:07.040]  今天所有的家庭
[00:40:07.040 --> 00:40:10.280]  都有弱幹程度的功能失調
[00:40:10.280 --> 00:40:12.240]  每一個人我們都受過傷害
[00:40:12.240 --> 00:40:13.840]  每一個人都受過傷害
[00:40:13.840 --> 00:40:17.200]  但我想大家要知道
[00:40:17.200 --> 00:40:18.400]  神沒有放棄你
[00:40:18.400 --> 00:40:19.280]  你犯罪
[00:40:19.280 --> 00:40:20.560]  神不會放過你
[00:40:20.560 --> 00:40:21.840]  不會認罰你
[00:40:21.840 --> 00:40:23.120]  但你願意悔改
[00:40:23.120 --> 00:40:24.000]  歸向上帝
[00:40:24.000 --> 00:40:28.040]  神的愛不會離開你
[00:40:28.040 --> 00:40:29.240]  神會幫助你
[00:40:29.240 --> 00:40:31.760]  讓你的傷害能夠得到醫治
[00:40:31.760 --> 00:40:33.360]  但你要給上帝醫治纔行
[00:40:33.360 --> 00:40:34.800]  你肯不肯給他醫治呢
[00:40:34.800 --> 00:40:36.440]  上帝的能力
[00:40:36.440 --> 00:40:39.960]  可以幫助你重新建立一個健康的家庭
[00:40:39.960 --> 00:40:42.040]  或者變得更加的健康
[00:40:42.040 --> 00:40:45.840]  問題是你是否願意
[00:40:45.840 --> 00:40:47.520]  到神的面前
[00:40:47.520 --> 00:40:51.680]  靠神的憐憫幫助
[00:40:51.680 --> 00:40:52.400]  有一段聖經
[00:40:52.400 --> 00:40:53.640]  你們的outline是沒有的
[00:40:53.640 --> 00:40:56.760]  不過我想讀給大家聽
[00:40:56.760 --> 00:40:59.920]  這是在撒加里亞書第九章第八節
[00:40:59.920 --> 00:41:01.240]  如果你喜歡寫就寫吧
[00:41:01.240 --> 00:41:06.040]  撒加里亞書第九章第八節是怎樣說的呢
[00:41:06.040 --> 00:41:07.560]  這裏是耶和博上帝說的
[00:41:07.560 --> 00:41:14.200]  我必在我家的四圍安營使敵軍不得任意往來
[00:41:14.200 --> 00:41:16.680]  暴虐的人也不再經過
[00:41:16.680 --> 00:41:23.960]  因爲我親眼看顧我的家
[00:41:23.960 --> 00:41:25.480]  兄弟姐妹
[00:41:25.480 --> 00:41:27.320]  我剛纔說過我們的父親會走的
[00:41:27.320 --> 00:41:28.320]  我們的母親會走的
[00:41:28.320 --> 00:41:31.520]  我們的家庭子女都會走的
[00:41:31.520 --> 00:41:33.520]  但是我們的天父是不會的
[00:41:33.520 --> 00:41:34.760]  而天父給我們的應許是
[00:41:34.760 --> 00:41:38.280]  我必親眼看顧我的家
[00:41:38.280 --> 00:41:41.280]  只要我們成爲神家裏面的人
[00:41:41.280 --> 00:41:43.120]  上帝是會看着我們的
[00:41:43.120 --> 00:41:44.320]  祂知道你的痛苦
[00:41:44.320 --> 00:41:48.360]  祂知道你的難處
[00:41:48.360 --> 00:41:50.480]  祂從來沒有說我們生活沒有難處沒有問題
[00:41:50.480 --> 00:41:51.760]  但是祂說
[00:41:51.760 --> 00:41:53.480]  在這個困難當中這個難處裏面
[00:41:53.480 --> 00:41:54.440]  我賜給你力量
[00:41:54.440 --> 00:41:56.320]  因爲這是我磨練你
[00:41:56.320 --> 00:41:59.680]  讓你變得更加成熟像耶穌的一個方法
[00:41:59.680 --> 00:42:01.160]  如果你無風無浪的時候
[00:42:01.160 --> 00:42:03.760]  你的人是不耐煩的
[00:42:03.760 --> 00:42:05.640]  就是因爲你經歷風浪的時候
[00:42:05.640 --> 00:42:07.520]  你纔可以撐得久
[00:42:07.520 --> 00:42:09.400]  經歷風浪以來我克服它
[00:42:09.400 --> 00:42:11.000]  靠着上帝的能力
[00:42:11.000 --> 00:42:13.920]  而上帝說我一路看着你的
[00:42:13.920 --> 00:42:15.920]  當你真的不行的時候我會出手的
[00:42:15.920 --> 00:42:17.440]  你會說我現在就不行了
[00:42:17.440 --> 00:42:18.640]  我現在就受不了了
[00:42:18.640 --> 00:42:21.120]  我知道你可以頂着過來的
[00:42:21.120 --> 00:42:23.240]  因爲我創造你
[00:42:23.240 --> 00:42:24.640]  When the time comes
[00:42:24.640 --> 00:42:26.960]  my hand will be with you
[00:42:26.960 --> 00:42:28.720]  我會一直站在你後面
[00:42:28.720 --> 00:42:29.720]  Do you believe it?
[00:42:29.720 --> 00:42:32.200]  你相信嗎?
[00:42:32.200 --> 00:42:34.640]  求神憐憫我們 幫助我們
[00:42:34.640 --> 00:42:35.960]  無論你受了什麼問題
[00:42:35.960 --> 00:42:38.400]  家裏有什麼問題 受了什麼傷害
[00:42:38.400 --> 00:42:39.560]  尋求神的幫助
[00:42:39.560 --> 00:42:41.480]  有一段聖經一起讀一讀
[00:42:41.480 --> 00:42:44.880]  是撒慕爾紀下的第七章27到29節
[00:42:44.880 --> 00:42:48.200]  撒慕爾紀下的第七章27到29節
[00:42:48.200 --> 00:42:50.680]  是歐拉最後一段聖經
[00:42:50.680 --> 00:42:54.240]  可不可以用這個作爲我們的祈禱
[00:42:54.240 --> 00:42:56.720]  用這個作爲我們的禱告
[00:42:56.720 --> 00:43:01.280]  撒慕爾紀下第七章27到29節
[00:43:01.280 --> 00:43:04.480]  如果你有歐拉的話一起讀
[00:43:04.480 --> 00:43:07.600]  萬君之耶和華 以消你的上帝
[00:43:07.600 --> 00:43:09.280]  你們有沒有歐拉?
[00:43:09.280 --> 00:43:11.120]  OK 大家一起來
[00:43:11.120 --> 00:43:14.200]  萬君之耶和華 以消你的上帝
[00:43:14.200 --> 00:43:16.480]  因你啓示你的僕人說
[00:43:16.480 --> 00:43:19.040]  我必爲你建立家室
[00:43:19.040 --> 00:43:22.720]  所以僕人大膽向你如此祈禱
[00:43:22.720 --> 00:43:24.920]  現在主耶和華
[00:43:24.920 --> 00:43:28.800]  唯有你是上帝 你的話是真實的
[00:43:28.800 --> 00:43:32.360]  你也應許將這福氣賜給僕人
[00:43:32.360 --> 00:43:36.040]  現在求你賜福給你僕人的家
[00:43:36.040 --> 00:43:38.520]  可以永存在你面前
[00:43:38.520 --> 00:43:42.720]  主耶和華 因爲你是你所應許的
[00:43:42.720 --> 00:43:47.080]  願你的福分永遠賜給你僕人的家
[00:43:47.080 --> 00:43:50.000]  始至蒙福
[00:43:50.000 --> 00:43:51.680]  我們一起祈禱
[00:43:51.680 --> 00:43:54.880]  天保上帝 願這個就是我們的禱告
[00:43:54.880 --> 00:43:56.560]  我們知道其實我們
[00:43:56.560 --> 00:44:01.120]  在家庭裏面曾經遇到問題 受過傷害
[00:44:01.120 --> 00:44:03.440]  可能程度不一樣
[00:44:03.440 --> 00:44:05.320]  有些比較嚴重
[00:44:05.320 --> 00:44:07.360]  有些比較輕和
[00:44:07.360 --> 00:44:09.360]  但無論是什麼問題
[00:44:09.360 --> 00:44:14.360]  當我們容讓罪有機會存在在我們的生命當中
[00:44:14.360 --> 00:44:18.640]  容讓魔鬼在我們家裏面有生存的空間的時候
[00:44:18.640 --> 00:44:20.720]  它就會把握每一個機會
[00:44:20.720 --> 00:44:22.920]  去摧毀我們的生命
[00:44:22.920 --> 00:44:24.720]  去摧毀我們的家庭
[00:44:24.720 --> 00:44:27.920]  使我們的家庭破碎 使我們的家庭變得
[00:44:27.920 --> 00:44:31.440]  失去了家庭應有的那種喜樂
[00:44:31.440 --> 00:44:34.360]  天保上帝 祈求你憐憫我們
[00:44:34.360 --> 00:44:36.840]  讓我們有那種警覺性
[00:44:36.840 --> 00:44:40.240]  當我們看到我們家裏面好像越來越靜
[00:44:40.240 --> 00:44:43.240]  家人除了喫飯之外不會坐在一起
[00:44:43.240 --> 00:44:45.320]  各人各自修行
[00:44:45.320 --> 00:44:48.400]  我們不想去搞擾別人 也不想被人搞擾
[00:44:48.400 --> 00:44:51.000]  天父讓我們不要欺騙自己
[00:44:51.000 --> 00:44:55.800]  以爲家裏風平浪靜 沒有事情發生
[00:44:55.800 --> 00:44:59.880]  事實上可能我們很多人心裏在流血
[00:44:59.880 --> 00:45:05.880]  天父上帝 讓我們有勇氣去面對自己的創傷
[00:45:05.880 --> 00:45:08.800]  幫助我們不要懼怕止血
[00:45:08.800 --> 00:45:11.360]  怕着更加的痛苦
[00:45:11.360 --> 00:45:15.400]  天父啊 賜給我們勇氣力量
[00:45:15.400 --> 00:45:18.000]  去面對我們的創傷
[00:45:18.000 --> 00:45:21.040]  如果我們缺乏能力
[00:45:21.040 --> 00:45:23.320]  讓我們懂得去尋求幫助
[00:45:23.320 --> 00:45:26.680]  特別是尋求你那個幫助
[00:45:26.680 --> 00:45:31.080]  天父上帝 憑着信心 憑着心機讓我們應許
[00:45:31.080 --> 00:45:33.560]  我們可以向你大膽地求
[00:45:33.560 --> 00:45:35.680]  不單單依治我們的創傷
[00:45:35.680 --> 00:45:37.840]  賜給我們力量去處理
[00:45:37.840 --> 00:45:42.480]  去解決我們家庭裏面的糾紛和問題
[00:45:42.480 --> 00:45:48.080]  只要我們能夠有機會享受你所應許婚姻的美善
[00:45:48.080 --> 00:45:50.280]  和家庭的幸福
[00:45:50.280 --> 00:45:53.120]  天父上帝 祈求你憐憫
[00:45:53.120 --> 00:45:56.120]  我們每個人的情況不同 但你清楚知道
[00:45:56.120 --> 00:45:58.680]  你就按照你自己豐盛的恩典
[00:45:58.680 --> 00:46:00.720]  按照我們自己的處境
[00:46:00.720 --> 00:46:03.520]  賜給我們力量 賜給我們恩典
[00:46:03.520 --> 00:46:05.520]  讓我們能夠經歷到你是一個
[00:46:05.520 --> 00:46:07.800]  多麼有恩典能力的上帝
[00:46:07.800 --> 00:46:11.800]  大衛的家破碎到這個地步
[00:46:11.800 --> 00:46:15.200]  你仍然讓所羅門誕生在他這個家當中
[00:46:15.200 --> 00:46:18.800]  所羅門王應該可以很自卑
[00:46:18.800 --> 00:46:23.480]  可以自己覺得很慚愧 羞辱的
[00:46:23.480 --> 00:46:25.200]  但你可以賜給他力量
[00:46:25.200 --> 00:46:27.680]  帶來以色列國的盛世
[00:46:27.680 --> 00:46:29.680]  天父啊 我們就看到
[00:46:29.680 --> 00:46:31.360]  原來你的能力就是這麼好的
[00:46:31.360 --> 00:46:33.160]  你的恩典就是這麼大的
[00:46:33.160 --> 00:46:35.040]  幫助我們有同樣的信心
[00:46:35.040 --> 00:46:38.600]  這樣去跟隨你 仰望你 以及依靠你
[00:46:38.600 --> 00:46:40.840]  聽我們的祈福 賜福我們
[00:46:40.840 --> 00:46:43.080]  正如剛才我們所禱告的一樣
[00:46:43.080 --> 00:46:45.080]  奉耶穌基督的聖名
