
[00:00:00.000 --> 00:00:03.400]  但其他資料就不清楚是何時寫的
[00:31:44.560 --> 00:31:47.680]  將會有一個嬰孩為你兒身的時候
[00:31:47.680 --> 00:31:50.160]  他就得著平安
[00:31:50.160 --> 00:31:51.840]  得著盼望
[00:31:51.840 --> 00:31:53.360]  和得著喜樂
[00:31:53.360 --> 00:31:56.080]  這就是主耶穌基督給我們寶貴的救恩
[00:31:56.080 --> 00:31:58.800]  我們同心祈禱
[00:31:58.800 --> 00:32:01.680]  秋月天父 多謝祢
[00:32:01.680 --> 00:32:03.840]  讓我們能夠有主
[00:32:03.840 --> 00:32:07.280]  成為我們生命當中最大的福樂
[00:32:07.280 --> 00:32:09.680]  當我們今天去思想喜樂的源頭的時候
[00:32:09.680 --> 00:32:11.200]  求主祢幫助我們
[00:32:11.200 --> 00:32:13.280]  能夠瞻仰祢
[00:32:13.280 --> 00:32:15.040]  能夠回想祢
[00:32:15.040 --> 00:32:19.520]  能夠將自己毫無保留地交託給祢
[00:32:19.520 --> 00:32:22.080]  以致我們有經歷到上帝的喜樂
[00:32:22.080 --> 00:32:24.800]  祢的恩典在我們生命當中
[00:32:24.800 --> 00:32:26.960]  禱告奉耶穌基督名求
[00:32:26.960 --> 00:32:27.920]  阿門
