
[00:00:00.000 --> 00:00:02.000]  頂姊妹當我站在這裏的時候
[00:32:50.000 --> 00:32:52.000]  女牧師都會請人的
[00:32:52.000 --> 00:32:56.000]  但我學習
[00:32:56.000 --> 00:32:58.000]  是請那些真正
[00:32:58.000 --> 00:33:00.000]  有壞的人
[00:33:00.000 --> 00:33:06.000]  律法師的問題說
[00:33:06.000 --> 00:33:08.000]  誰是我的倫赦
[00:33:08.000 --> 00:33:10.000]  但耶穌卻說
[00:33:10.000 --> 00:33:12.000]  理想者三個人
[00:33:12.000 --> 00:33:14.000]  誰是落在強盜手中的倫赦呢
[00:33:14.000 --> 00:33:18.000]  他將律法師的問題
[00:33:18.000 --> 00:33:20.000]  反過來
[00:33:20.000 --> 00:33:22.000]  你問誰是你的倫赦
[00:33:22.000 --> 00:33:24.000]  不要問這個問題
[00:33:24.000 --> 00:33:26.000]  你不如問
[00:33:26.000 --> 00:33:28.000]  你願意
[00:33:28.000 --> 00:33:30.000]  你願不願意
[00:33:30.000 --> 00:33:32.000]  做有壞人的倫赦
[00:33:32.000 --> 00:33:38.000]  中國近代著名學者林語堂博士
[00:33:38.000 --> 00:33:40.000]  他說
[00:33:40.000 --> 00:33:42.000]  基督教是一個有生命力的宗教
[00:33:42.000 --> 00:33:44.000]  他使我們今生今世
[00:33:44.000 --> 00:33:46.000]  有充實的生命
[00:33:46.000 --> 00:33:48.000]  所以基督教
[00:33:48.000 --> 00:33:50.000]  是生命的根基
[00:33:50.000 --> 00:33:52.000]  頂姐妹
[00:33:52.000 --> 00:33:54.000]  既然我們擁有生命的根基
[00:33:54.000 --> 00:33:56.000]  我們就要學習
[00:33:56.000 --> 00:33:58.000]  盡所能的愛神愛人
[00:33:58.000 --> 00:34:00.000]  但記住
[00:34:00.000 --> 00:34:02.000]  這不像律法師所說
[00:34:02.000 --> 00:34:04.000]  這是我們承受永生的
[00:34:04.000 --> 00:34:06.000]  一個渠道或條件
[00:34:06.000 --> 00:34:08.000]  是因為我們
[00:34:08.000 --> 00:34:10.000]  領受十價的愛
[00:34:10.000 --> 00:34:12.000]  以致我們可以
[00:34:12.000 --> 00:34:14.000]  盡所能的愛神愛人
[00:34:16.000 --> 00:34:18.000]  基督徒應該活出
[00:34:18.000 --> 00:34:20.000]  愛人的精神
[00:34:20.000 --> 00:34:22.000]  真誠無偽
[00:34:22.000 --> 00:34:24.000]  我們有必要好好的正視
[00:34:24.000 --> 00:34:26.000]  我們一直所持的信仰
[00:34:26.000 --> 00:34:28.000]  思考甚麼是理性的信仰
[00:34:28.000 --> 00:34:30.000]  信仰的重心
[00:34:30.000 --> 00:34:32.000]  又應該是怎樣
[00:34:32.000 --> 00:34:34.000]  信仰不只是敬拜那麼簡單
[00:34:34.000 --> 00:34:36.000]  信仰不只是坐著聽道理
[00:34:36.000 --> 00:34:38.000]  唱詩歌
[00:34:38.000 --> 00:34:40.000]  信仰是活出來的
[00:34:40.000 --> 00:34:42.000]  因為我們信仰
[00:34:42.000 --> 00:34:44.000]  是建基在永活的上帝裡面
[00:34:46.000 --> 00:34:48.000]  最後我想
[00:34:48.000 --> 00:34:50.000]  用一節聖經來結束
[00:34:50.000 --> 00:34:52.000]  我們一起讀螢幕上的經文
[00:34:52.000 --> 00:34:54.000]  預備起
[00:34:54.000 --> 00:34:56.000]  使你們無可指責
[00:34:56.000 --> 00:34:58.000]  誠實無偽
[00:34:58.000 --> 00:35:00.000]  在這彎曲薄幕的世代
[00:35:00.000 --> 00:35:02.000]  作神無瑕疵的兒女
[00:35:02.000 --> 00:35:04.000]  你們顯在這世代中
[00:35:04.000 --> 00:35:06.000]  好在明光逍遙
[00:35:06.000 --> 00:35:08.000]  將生命的道
[00:35:08.000 --> 00:35:10.000]  表明出來
[00:35:10.000 --> 00:35:12.000]  叫我在基督的日子
[00:35:12.000 --> 00:35:14.000]  好誇我沒有胸炮
[00:35:14.000 --> 00:35:16.000]  有屠龍
[00:35:16.000 --> 00:35:18.000]  我們能不能好在明光逍遙呢
[00:35:18.000 --> 00:35:20.000]  那麼多的呼聲
[00:35:20.000 --> 00:35:22.000]  那麼多的呼喊
[00:35:22.000 --> 00:35:24.000]  那麼多的呼喊
[00:35:24.000 --> 00:35:26.000]  那些人
[00:35:26.000 --> 00:35:28.000]  能不能從我們看到
[00:35:28.000 --> 00:35:30.000]  明光
[00:35:30.000 --> 00:35:32.000]  一盞的光柱呢
[00:35:32.000 --> 00:35:34.000]  我們能不能將
[00:35:34.000 --> 00:35:36.000]  我們從耶穌基督裡面
[00:35:36.000 --> 00:35:38.000]  所領受的永生之道
[00:35:38.000 --> 00:35:40.000]  去表明出來呢
[00:35:40.000 --> 00:35:42.000]  正如我之前
[00:35:42.000 --> 00:35:44.000]  所講的訊息
[00:35:44.000 --> 00:35:46.000]  但願我們
[00:35:46.000 --> 00:35:48.000]  是活出信仰
[00:35:48.000 --> 00:35:50.000]  而不是
[00:35:50.000 --> 00:35:52.000]  談論信仰
[00:35:52.000 --> 00:35:54.000]  我們一起祈禱
[00:35:54.000 --> 00:35:58.000]  天父上帝求你借助這個比喻
[00:35:58.000 --> 00:36:00.000]  教導我們
[00:36:00.000 --> 00:36:02.000]  擁有永恆生命之道的基督徒
[00:36:02.000 --> 00:36:04.000]  能夠將我們
[00:36:04.000 --> 00:36:06.000]  那麼偉大的信仰
[00:36:06.000 --> 00:36:08.000]  那麼實在那麼有生命的信仰
[00:36:08.000 --> 00:36:10.000]  和我們身邊的人分享
[00:36:10.000 --> 00:36:12.000]  時代有很大的需要
[00:36:12.000 --> 00:36:14.000]  世人有很大的呼喊
[00:36:14.000 --> 00:36:16.000]  我們不能夠
[00:36:16.000 --> 00:36:18.000]  坐視不理
[00:36:18.000 --> 00:36:20.000]  放下我們自己
[00:36:20.000 --> 00:36:22.000]  你知道我們懼怕
[00:36:22.000 --> 00:36:24.000]  你知道我們軟弱
[00:36:24.000 --> 00:36:26.000]  你知道我們有很多限制
[00:36:26.000 --> 00:36:28.000]  但我們願意學習
[00:36:28.000 --> 00:36:30.000]  靠著你去實踐這份愛
[00:36:30.000 --> 00:36:32.000]  求主幫助
[00:36:32.000 --> 00:36:34.000]  賜福每一個願意進行的人
[00:36:34.000 --> 00:36:36.000]  奉耶穌基督的聖名禱告
[00:36:36.000 --> 00:36:38.000]  阿們
