
[00:00:00.000 --> 00:00:05.160]  1942年大戰盡得如火如荼
[00:43:34.980 --> 00:43:37.940]  就請祢賜我們平安
[00:43:37.940 --> 00:43:40.500]  那歇息的平安
[00:43:40.500 --> 00:43:41.780]  安息的平安
[00:43:41.780 --> 00:43:44.100]  沒有日落的平安
[00:43:44.100 --> 00:43:47.940]  一切受造之物雖然美善
[00:43:47.940 --> 00:43:51.060]  但它都要消逝
[00:43:51.060 --> 00:43:52.660]  時限將到
[00:43:52.660 --> 00:43:55.860]  美好的一切也會結束
[00:43:55.860 --> 00:43:58.180]  他們有他自己的清晨
[00:43:58.180 --> 00:44:00.740]  有各自的黃昏
[00:44:00.740 --> 00:44:03.860]  可是第七天卻沒有日落
[00:44:03.860 --> 00:44:05.780]  因為祢賜福這一天
[00:44:05.780 --> 00:44:09.220]  只會永遠成為永恆的白晝
[00:44:09.220 --> 00:44:11.060]  雖然創造的工作
[00:44:11.060 --> 00:44:14.580]  沒有間斷祢永恆的安息
[00:44:14.580 --> 00:44:16.340]  但祢造物之後
[00:44:16.340 --> 00:44:18.020]  看見所有都是美好的
[00:44:18.020 --> 00:44:20.420]  第七天就安息了
[00:44:20.420 --> 00:44:24.420]  在聖言裡面我們看見一個預兆
[00:44:24.420 --> 00:44:26.260]  我們完成今生的工作之後
[00:44:26.260 --> 00:44:29.940]  也會在懷中得著永恆的生命
[00:44:29.940 --> 00:44:32.180]  永恆的潔息
[00:44:32.180 --> 00:44:33.380]  然而
[00:44:33.380 --> 00:44:34.900]  只要靠著祢的恩典
[00:44:34.900 --> 00:44:39.060]  我們才能夠妥善完成工作
[00:44:39.060 --> 00:44:40.180]  很長的禱文
[00:44:40.180 --> 00:44:47.060]  你可以去看網上的文字稿
[00:44:47.060 --> 00:44:48.500]  最後一段就說
[00:44:48.500 --> 00:44:51.060]  祢不在時間下來看見
[00:44:51.060 --> 00:44:53.140]  也不是在時間下來活動
[00:44:53.140 --> 00:44:54.900]  也不在時間下來潔息
[00:44:54.900 --> 00:44:57.060]  但我們在時間裡面看見的一切
[00:44:57.060 --> 00:44:59.540]  都是祢輔作而成
[00:44:59.540 --> 00:45:01.060]  祢創造時間
[00:45:01.060 --> 00:45:02.660]  祢是時間的盡頭
[00:45:02.660 --> 00:45:05.460]  前來安息,阿門
[00:45:05.460 --> 00:45:07.060]  我猜想
[00:45:07.060 --> 00:45:10.260]  他們的宗末是充滿期待
[00:45:10.260 --> 00:45:13.300]  因為那裡有永恆的安息
[00:45:13.300 --> 00:45:16.340]  萬物朝宗是我們的題目
[00:45:16.340 --> 00:45:20.580]  沒有人曉得何時是宗末
[00:45:20.580 --> 00:45:21.940]  那日時,那時辰
[00:45:21.940 --> 00:45:23.380]  沒有人知道
[00:45:23.380 --> 00:45:25.700]  認見上帝有兩個方式
[00:45:25.700 --> 00:45:27.460]  一是祂來
[00:45:27.460 --> 00:45:31.060]  一是你去
[00:45:31.060 --> 00:45:37.860]  我們不能選擇何時何處生在這個世界
[00:45:37.860 --> 00:45:45.140]  也不能掌控我們何時何處離開這個世界
[00:45:45.140 --> 00:45:47.620]  但我們有自由
[00:45:47.620 --> 00:45:50.740]  活得精彩
[00:45:50.740 --> 00:45:55.380]  結束的時候我們做一個新年的禱告
[00:45:55.380 --> 00:45:58.180]  四篇八十篇第三節的禱告
[00:45:58.180 --> 00:46:04.740]  神啊,求祢使我們復興
[00:46:04.740 --> 00:46:07.380]  使祢的念法光
[00:46:07.380 --> 00:46:10.260]  我們便要得救
[00:46:10.260 --> 00:46:12.340]  復興我們的生命
[00:46:12.340 --> 00:46:15.140]  活出優美的生命
[00:46:15.140 --> 00:46:17.220]  使祢的念法光
[00:46:17.220 --> 00:46:20.100]  驅走我們心中的憂暗
[00:46:20.100 --> 00:46:21.780]  我們要得救
[00:46:21.780 --> 00:46:24.820]  我們要經歷祢請求的能力
[00:46:24.820 --> 00:46:26.340]  阿門
