
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹 各位來賓 早安
[00:32:18.000 --> 00:32:19.000]  我們的親人
[00:32:19.000 --> 00:32:20.000]  是未信主的
[00:32:20.000 --> 00:32:21.000]  我們要把握機會
[00:32:21.000 --> 00:32:22.000]  跟她傳福音
[00:32:22.000 --> 00:32:24.000]  讓她在有限人生裡
[00:32:24.000 --> 00:32:27.000]  可以掌握到永恆
[00:32:27.000 --> 00:32:29.000]  我們一起來祈禱
[00:32:29.000 --> 00:32:39.000]  差天父我們謝謝你
[00:32:39.000 --> 00:32:43.000]  因為藉著彼得和約翰
[00:32:43.000 --> 00:32:49.000]  他們在聖殿的門口
[00:32:49.000 --> 00:32:51.000]  他們行神蹟
[00:32:51.000 --> 00:32:54.000]  聖經有這樣的記錄
[00:32:54.000 --> 00:32:56.000]  表示他們的膽量
[00:32:56.000 --> 00:32:59.000]  為主的名去傳福音
[00:32:59.000 --> 00:33:01.000]  他們不懼怕
[00:33:01.000 --> 00:33:02.000]  因為我們知道
[00:33:02.000 --> 00:33:04.000]  這個福音是很真實
[00:33:04.000 --> 00:33:08.000]  也是我們人類的盼望
[00:33:08.000 --> 00:33:10.000]  求你親自幫助我們
[00:33:10.000 --> 00:33:13.000]  從聖靈裡領受這種膽量
[00:33:13.000 --> 00:33:14.000]  這種能力
[00:33:14.000 --> 00:33:18.000]  去為主的名去傳揚福音
[00:33:18.000 --> 00:33:20.000]  我知道還有很多人在等
[00:33:20.000 --> 00:33:24.000]  聽這個好訊息
[00:33:24.000 --> 00:33:25.000]  求你叫我們
[00:33:25.000 --> 00:33:27.000]  都能夠有那份動力
[00:33:27.000 --> 00:33:30.000]  去為主的名開口去傳揚
[00:33:30.000 --> 00:33:33.000]  在我們的日常生活當中
[00:33:33.000 --> 00:33:35.000]  也都能夠彰顯到
[00:33:35.000 --> 00:33:38.000]  我們因為信主而有的德行
[00:33:38.000 --> 00:33:40.000]  無論我們的生命
[00:33:40.000 --> 00:33:41.000]  我們的言語
[00:33:41.000 --> 00:33:42.000]  我們的行為
[00:33:42.000 --> 00:33:44.000]  都能夠去見證主
[00:33:44.000 --> 00:33:49.000]  都能夠為主的名去傳揚福音
[00:33:49.000 --> 00:33:50.000]  求你幫助我們當中
[00:33:50.000 --> 00:33:51.000]  或者還有一些
[00:33:51.000 --> 00:33:54.000]  未認識你的朋友
[00:33:54.000 --> 00:33:56.000]  他們來了教會聽到
[00:33:56.000 --> 00:33:57.000]  或者是第一次
[00:33:57.000 --> 00:33:59.000]  或者是很多次
[00:33:59.000 --> 00:34:02.000]  願你的靈親自感動他們
[00:34:02.000 --> 00:34:04.000]  光照他們
[00:34:04.000 --> 00:34:06.000]  改變他們的心懷意念
[00:34:06.000 --> 00:34:08.000]  讓他們看到
[00:34:08.000 --> 00:34:10.000]  在短暫有限的人生裡
[00:34:10.000 --> 00:34:14.000]  掌握到永恆是最重要的
[00:34:14.000 --> 00:34:15.000]  除你以外
[00:34:15.000 --> 00:34:16.000]  別無拯救
[00:34:16.000 --> 00:34:18.000]  這是唯一的救法
[00:34:18.000 --> 00:34:20.000]  讓我們用信心來接受
[00:34:20.000 --> 00:34:23.000]  用行動來實踐
[00:34:23.000 --> 00:34:25.000]  多謝您聽我們祈禱
[00:34:25.000 --> 00:34:27.000]  奉主耶穌基督的聖名祈求
[00:34:27.000 --> 00:34:28.000]  阿門
