
[00:00:00.000 --> 00:00:05.640]  學校基督就不是三腳貓功夫
[00:36:24.600 --> 00:36:25.680]  全都死了
[00:36:25.680 --> 00:36:28.600]  死剩哪幾個
[00:36:28.600 --> 00:36:30.360]  我們知道只有兩個
[00:36:30.360 --> 00:36:31.840]  一個叫什麼
[00:36:31.840 --> 00:36:33.360]  加勒全全有
[00:36:33.360 --> 00:36:34.920]  和約書雅全全有
[00:36:34.920 --> 00:36:37.920]  只有兩個
[00:36:37.920 --> 00:36:42.640]  他們必須要再一次去經歷
[00:36:42.640 --> 00:36:45.240]  所以聖經裡面告訴我們
[00:36:45.240 --> 00:36:48.200]  信仰是沒有信二代的
[00:36:48.200 --> 00:36:50.240]  個個都是第一代的
[00:36:50.240 --> 00:36:53.240]  一路過紅海 過瀉
[00:36:53.240 --> 00:36:54.640]  到曠野
[00:36:54.640 --> 00:36:55.880]  去經歷
[00:36:55.880 --> 00:36:56.240]  阿們
