
[00:00:00.000 --> 00:00:03.500]  主一讓我們真的來到你面前的時候
[00:38:20.800 --> 00:38:22.880]  一個專注力不可以那麼久
[00:38:22.880 --> 00:38:25.240]  面對羣衆對他都一定有壓力
[00:38:25.240 --> 00:38:27.680]  但他又知道信耶穌呢
[00:38:27.680 --> 00:38:29.560]  其實是應該要有教會
[00:38:29.560 --> 00:38:33.120]  信耶穌應該要有崇拜
[00:38:33.120 --> 00:38:35.720]  信耶穌應該要有小組
[00:38:35.720 --> 00:38:38.480]  這些全部他都知道
[00:38:38.480 --> 00:38:42.320]  不過現實他做不到
[00:38:42.320 --> 00:38:46.440]  所以很多時候我就和他保持通話
[00:38:46.440 --> 00:38:48.200]  希望可以鼓勵到他
[00:38:48.200 --> 00:38:49.720]  這次我沒接電話之前
[00:38:49.720 --> 00:38:51.520]  我第一個反應就想
[00:38:51.520 --> 00:38:56.160]  我要怎樣可以去安慰他鼓勵他呢
[00:38:56.160 --> 00:38:58.400]  誰知道這個弟兄
[00:38:58.400 --> 00:39:00.640]  當我接通了電話和他說的時候
[00:39:00.640 --> 00:39:03.960]  他和我說了一些很鼓勵的說話
[00:39:03.960 --> 00:39:06.440]  當然他都說到現在的環境
[00:39:06.440 --> 00:39:09.160]  都令到他很不舒服
[00:39:09.160 --> 00:39:11.560]  但是他說了一樣東西
[00:39:11.560 --> 00:39:14.160]  當他回到神面前的時候
[00:39:14.160 --> 00:39:15.640]  當他真的祈禱
[00:39:15.640 --> 00:39:18.200]  他願意祈禱
[00:39:18.200 --> 00:39:20.320]  當他真的看神的話
[00:39:20.320 --> 00:39:22.720]  他願意在聖經裏面
[00:39:22.720 --> 00:39:25.720]  找上帝話語的應許的時候
[00:39:25.720 --> 00:39:27.680]  他就能夠得安慰
[00:39:27.680 --> 00:39:29.840]  他就能夠得釋放
[00:39:29.840 --> 00:39:32.160]  他甚至告訴我
[00:39:32.160 --> 00:39:36.960]  沒有其他的宗教可以做到這件事
[00:39:36.960 --> 00:39:40.000]  因爲他相信
[00:39:40.000 --> 00:39:42.640]  他在信的那位上帝
[00:39:42.640 --> 00:39:44.160]  是一個能夠又真又活
[00:39:44.160 --> 00:39:47.880]  去幫助他的上帝
[00:39:47.880 --> 00:39:49.840]  弟兄姐妹
[00:39:49.840 --> 00:39:52.320]  在這個時候都很想
[00:39:52.320 --> 00:39:54.600]  來邀請大家
[00:39:54.600 --> 00:39:56.400]  我們信了耶穌
[00:39:56.400 --> 00:39:59.320]  但我們能不能活在基督裏呢
[00:39:59.320 --> 00:40:00.960]  我們能不能活在基督裏呢
[00:40:00.960 --> 00:40:03.520]  這個很重要的
[00:40:03.520 --> 00:40:05.960]  所以很希望邀請弟兄姐妹
[00:40:05.960 --> 00:40:08.240]  每一個弟兄姐妹
[00:40:08.240 --> 00:40:10.480]  你來吧
[00:40:10.480 --> 00:40:12.200]  讓我們每一個
[00:40:12.200 --> 00:40:16.360]  我們都可以常常地活在基督裏
[00:40:16.360 --> 00:40:18.520]  能夠和神有親密的關係
[00:40:18.520 --> 00:40:20.200]  能夠和弟兄姐妹
[00:40:20.200 --> 00:40:22.200]  在人生的路上
[00:40:22.200 --> 00:40:25.400]  來到並肩同行
