
[00:00:00.000 --> 00:00:03.200]  早晨,哥林多前書
[00:38:37.200 --> 00:38:39.200]  不再追求世俗的虛榮
[00:38:39.200 --> 00:38:42.200]  而去高舉的就是十價聖靈
[00:38:42.200 --> 00:38:45.200]  真理作為生命的基礎
[00:38:45.200 --> 00:38:47.200]  當我們每個人都願意改變的時候
[00:38:47.200 --> 00:38:49.200]  教會就會改變
[00:38:49.200 --> 00:38:50.200]  教會就會看見
[00:38:50.200 --> 00:38:52.200]  其實我們每個人都平等
[00:38:52.200 --> 00:38:54.200]  我們只是大家在不同的崗位裡面
[00:38:54.200 --> 00:38:56.200]  但是我們每個人都是神寄兒女
[00:38:56.200 --> 00:38:59.200]  我們都是上帝所寶貝的弟兄姊妹
[00:38:59.200 --> 00:39:00.200]  我們一起依靠主
[00:39:00.200 --> 00:39:02.200]  去尋求神的心意
[00:39:02.200 --> 00:39:04.200]  就不再用人的方法
[00:39:04.200 --> 00:39:07.200]  我們不再用理性去解決問題
[00:39:07.200 --> 00:39:09.200]  先去尋求神的心意
[00:39:09.200 --> 00:39:11.200]  所以這段時間
[00:39:11.200 --> 00:39:14.200]  我們同工作了一個不理性的決定
[00:39:14.200 --> 00:39:17.200]  我們每天都用十五分鐘的時間
[00:39:17.200 --> 00:39:19.200]  去為教會祈禱
[00:39:19.200 --> 00:39:20.200]  當九點三的時候
[00:39:20.200 --> 00:39:21.200]  我們的電話就會響起
[00:39:21.200 --> 00:39:23.200]  我們一起做一個電話的會議
[00:39:23.200 --> 00:39:25.200]  在一至六的時候
[00:39:25.200 --> 00:39:29.200]  為自己認罪
[00:39:29.200 --> 00:39:31.200]  為教會復興祈禱
[00:39:31.200 --> 00:39:34.200]  為我們的執事、理事、童工
[00:39:34.200 --> 00:39:37.200]  為我們的弟兄姊妹去守望
[00:39:37.200 --> 00:39:38.200]  但是在這個祈禱時間裡面
[00:39:38.200 --> 00:39:40.200]  我們發覺越來越多問題出現
[00:39:40.200 --> 00:39:43.200]  我們都好像想氣餒
[00:39:43.200 --> 00:39:45.200]  但是我們都見到神的恩典
[00:39:45.200 --> 00:39:47.200]  仍然在困難當中出現
[00:39:47.200 --> 00:39:48.200]  求主幫助我們
[00:39:48.200 --> 00:39:52.200]  我們相信當越多祈禱的力量集結的時候
[00:39:52.200 --> 00:39:55.200]  就是上帝要改變教會的時候
[00:39:55.200 --> 00:39:57.200]  教會問題多
[00:39:57.200 --> 00:39:58.200]  求主憐憫我們
[00:39:58.200 --> 00:40:01.200]  借圖告把這些問題一刻拆解
[00:40:01.200 --> 00:40:03.200]  讓我們放下我們的理性
[00:40:03.200 --> 00:40:05.200]  去尋求十甲的大能
[00:40:05.200 --> 00:40:07.200]  我們同心祈禱
[00:40:07.200 --> 00:40:08.200]  七位主求你幫助我們
[00:40:08.200 --> 00:40:10.200]  我們都是一群軟弱無力的人
[00:40:10.200 --> 00:40:12.200]  讓我們謙卑在你面前
[00:40:12.200 --> 00:40:14.200]  誠心的圖告
[00:40:14.200 --> 00:40:18.200]  拆走我們只為能力驕傲的地方
[00:40:18.200 --> 00:40:19.200]  以致我們每一個
[00:40:19.200 --> 00:40:22.200]  都成為你所揀選謙卑的僕人
[00:40:22.200 --> 00:40:24.200]  求主你使用我們
[00:40:24.200 --> 00:40:25.200]  聽我們的圖告
[00:40:25.200 --> 00:40:26.200]  奉耶穌基督命求
[00:40:26.200 --> 00:40:27.000]  阿母
