
[00:00:00.000 --> 00:00:04.540]  正如剛才所說 今年的2020年
[00:43:36.580 --> 00:43:37.900]  晚上又有很多事情要做
[00:43:37.900 --> 00:43:39.940]  今晚又想放鬆一下
[00:43:39.940 --> 00:43:42.740]  我都沒什麼心情想聽聖經
[00:43:42.740 --> 00:43:44.940]  你聽這些聲音的時候
[00:43:44.940 --> 00:43:46.820]  你就一定影響你
[00:43:46.820 --> 00:43:48.340]  你想一下想一下
[00:43:48.340 --> 00:43:51.140]  然後你就不來了
[00:43:51.140 --> 00:43:53.700]  但是你學習要致死你身體的惡行的時候
[00:43:53.700 --> 00:43:56.500]  就是說我不聽這些聲音
[00:43:56.500 --> 00:43:58.100]  我不會給自己一個選擇
[00:43:58.100 --> 00:44:00.180]  我聽一聽我就不去
[00:44:00.180 --> 00:44:01.740]  我不會給自己一個選擇
[00:44:01.740 --> 00:44:03.300]  今晚要去還是不去
[00:44:03.300 --> 00:44:05.100]  不去的選擇
[00:44:05.100 --> 00:44:08.940]  已經排除了
[00:44:08.940 --> 00:44:12.460]  因為我不會聽我的聲音
[00:44:12.460 --> 00:44:13.540]  今晚又累了
[00:44:13.540 --> 00:44:14.700]  今晚又沒心情了
[00:44:14.700 --> 00:44:16.300]  今晚又想放鬆一下
[00:44:16.300 --> 00:44:19.380]  今晚又諸如此類
[00:44:19.380 --> 00:44:21.060]  你不會聽這些聲音
[00:44:21.060 --> 00:44:22.540]  這些是從惡者而來的
[00:44:22.540 --> 00:44:23.820]  從私慾而來的
[00:44:23.820 --> 00:44:26.980]  從世界而來的
[00:44:26.980 --> 00:44:28.700]  你說我已經死了
[00:44:28.700 --> 00:44:32.140]  我知道今天我在基督裡面
[00:44:32.140 --> 00:44:35.180]  我就是要完成神的旨意
[00:44:35.180 --> 00:44:38.260]  我就是要遵行神的計劃
[00:44:38.260 --> 00:44:39.740]  我就是活著
[00:44:39.740 --> 00:44:41.260]  就是基督
[00:44:41.260 --> 00:44:44.980]  我的舊人死了就有益處
[00:44:44.980 --> 00:44:47.780]  就是這樣你與神聯合的時候
[00:44:47.780 --> 00:44:49.700]  你才能夠勝過惡者
[00:44:49.700 --> 00:44:52.980]  勝過惡者一切的影響
[00:44:52.980 --> 00:44:55.140]  求神幫助我們
[00:44:55.140 --> 00:44:59.820]  去脫離惡者一切的攻擊和影響
[00:44:59.820 --> 00:45:03.380]  接著去到結尾的時候
[00:45:03.380 --> 00:45:04.340]  他說
[00:45:04.340 --> 00:45:07.500]  因為各道權兵榮耀
[00:45:07.500 --> 00:45:08.620]  全是你的
[00:45:08.620 --> 00:45:10.860]  直到永遠
[00:45:10.860 --> 00:45:13.940]  一切的各道榮耀
[00:45:13.940 --> 00:45:16.460]  權兵都是神
[00:45:16.460 --> 00:45:18.820]  沒錯這個世界好像惡者掌權
[00:45:18.820 --> 00:45:21.020]  沒錯這個世界好像很多的
[00:45:21.020 --> 00:45:22.940]  就是太多不濟
[00:45:22.940 --> 00:45:25.140]  太多不如意
[00:45:25.140 --> 00:45:28.580]  太多甚至乎很糟糕
[00:45:28.580 --> 00:45:30.980]  但是我們仍然有信心
[00:45:30.980 --> 00:45:34.140]  基督徒永遠都有盼望
[00:45:34.140 --> 00:45:37.020]  因為我們的盼望不是在這個世界
[00:45:37.020 --> 00:45:39.380]  這個盼望也不是在乎我們自己
[00:45:39.380 --> 00:45:41.460]  這個盼望是在乎神
[00:45:41.460 --> 00:45:43.140]  我們知道我們所仰望的神
[00:45:43.140 --> 00:45:45.660]  仍然都有各道權兵榮耀
[00:45:45.660 --> 00:45:46.620]  全部都是神
[00:45:46.620 --> 00:45:47.780]  將來有一天
[00:45:47.780 --> 00:45:49.220]  現在雖然多麼的黑暗
[00:45:49.220 --> 00:45:51.420]  那個公義的日頭會顯現
[00:45:51.420 --> 00:45:52.740]  現在無論是多麼的黑暗
[00:45:52.740 --> 00:45:55.980]  前面都會有大光來照亮
[00:45:55.980 --> 00:45:59.180]  照遍這一切的黑暗
[00:45:59.180 --> 00:46:02.020]  所以我們可以有信心
[00:46:02.020 --> 00:46:03.180]  我們每天
[00:46:03.180 --> 00:46:04.980]  我們不是一群
[00:46:04.980 --> 00:46:08.180]  好像預了打敗仗的人
[00:46:08.180 --> 00:46:10.540]  我們每天是可以
[00:46:10.540 --> 00:46:15.500]  憑著信心去過得勝生活的人
[00:46:15.500 --> 00:46:17.580]  你要這樣來去相信
[00:46:17.580 --> 00:46:19.860]  這個不是自我催眠
[00:46:19.860 --> 00:46:20.820]  阿Q精神
[00:46:20.820 --> 00:46:22.660]  而是因為我們知道
[00:46:22.660 --> 00:46:24.060]  我們所信的神
[00:46:24.060 --> 00:46:26.020]  各道榮耀、權兵
[00:46:26.020 --> 00:46:27.340]  全都是祂
[00:46:27.340 --> 00:46:28.340]  祂的守衛求神
[00:46:28.340 --> 00:46:29.900]  給我們有信心
[00:46:29.900 --> 00:46:31.020]  好像我們明白
[00:46:31.020 --> 00:46:33.340]  這個世界雖然糟糕和不濟
[00:46:33.340 --> 00:46:35.900]  但是罪惡好像掌權
[00:46:35.900 --> 00:46:37.420]  但是我們的神
[00:46:37.420 --> 00:46:40.660]  仍然都是至高的掌權者
[00:46:40.660 --> 00:46:41.700]  去到最後一句
[00:46:41.700 --> 00:46:43.380]  祂說「阿門」
[00:46:43.380 --> 00:46:44.780]  「阿門」的意思
[00:46:44.780 --> 00:46:46.220]  大家都知道
[00:46:46.220 --> 00:46:47.660]  就是誠心所願的意思
[00:46:47.660 --> 00:46:49.860]  就是我心悅誠服的
[00:46:49.860 --> 00:46:54.900]  來去相信我剛才所禱告的內容
[00:46:54.900 --> 00:46:57.980]  我誠心相信禱告的大能
[00:46:57.980 --> 00:47:00.500]  在這個世界當中
[00:47:00.500 --> 00:47:02.020]  沒有一樣東西
[00:47:02.020 --> 00:47:04.260]  我們可以抓得緊
[00:47:04.260 --> 00:47:05.460]  依靠得到
[00:47:05.460 --> 00:47:07.180]  但是有一樣
[00:47:07.180 --> 00:47:09.180]  支取力量的方式
[00:47:09.180 --> 00:47:10.300]  是很實在的
[00:47:10.300 --> 00:47:12.580]  就是禱告
[00:47:12.580 --> 00:47:14.260]  所以我誠心相信
[00:47:14.260 --> 00:47:16.220]  禱告是有能力的
[00:47:16.220 --> 00:47:18.820]  禱告是每天的必需
[00:47:18.820 --> 00:47:20.620]  我心悅誠服的
[00:47:20.620 --> 00:47:23.420]  就這樣來去禱告
[00:47:23.420 --> 00:47:25.620]  在結束的時候
[00:47:25.620 --> 00:47:27.540]  我都想和大英姐妹
[00:47:27.540 --> 00:47:30.180]  再一次的來去
[00:47:30.180 --> 00:47:32.420]  藉著這個主禱文
[00:47:32.420 --> 00:47:33.940]  再一次的禱告
[00:47:33.940 --> 00:47:34.980]  在結束的時候
[00:47:34.980 --> 00:47:37.900]  我們再讀一讀這個主禱文
[00:47:37.900 --> 00:47:38.660]  如果你記得
[00:47:38.660 --> 00:47:40.020]  你會背的時候
[00:47:40.020 --> 00:47:44.380]  你就跟我一起去背這個主禱文
[00:47:44.380 --> 00:47:49.300]  我們來做一個禱告
[00:47:49.300 --> 00:47:51.540]  我們在天上的父
[00:47:51.540 --> 00:47:54.380]  願人都尊你的名為聖
[00:47:54.380 --> 00:47:56.300]  願你的國降臨
[00:47:56.300 --> 00:47:59.260]  願你的旨意行在地上
[00:47:59.260 --> 00:48:01.260]  如同行在天上
[00:48:01.260 --> 00:48:03.060]  我們日用的飲食
[00:48:03.060 --> 00:48:05.060]  今日賜給我們
[00:48:05.060 --> 00:48:06.620]  免我們的債
[00:48:06.620 --> 00:48:09.020]  如同我們免了人的債
[00:48:09.020 --> 00:48:11.460]  不叫我們遇見試探
[00:48:11.460 --> 00:48:13.700]  救我們脫離凶惡
[00:48:13.700 --> 00:48:17.220]  因為各道權柄榮耀
[00:48:17.220 --> 00:48:18.620]  全是你的
[00:48:18.620 --> 00:48:20.220]  直到永遠
[00:48:20.220 --> 00:48:22.220]  阿門
