
[00:00:00.000 --> 00:00:06.000]  我們很快又來到《雅各書》的第八講
[00:36:37.160 --> 00:36:40.160]  因為你的愛的緣故
[00:36:40.160 --> 00:36:43.160]  我們得成為你寶貝的兒女
[00:36:43.160 --> 00:36:46.160]  我們深知我們得救是本乎因
[00:36:46.160 --> 00:36:48.160]  也是因著信
[00:36:48.160 --> 00:36:50.160]  我們也被提醒
[00:36:50.160 --> 00:36:54.160]  真正的信仰是要有行為
[00:36:54.160 --> 00:36:58.160]  也是與行為並行的
[00:36:58.160 --> 00:37:08.160]  也要有那份反映我們信仰的行為
[00:37:08.160 --> 00:37:10.160]  人家才能夠看得出
[00:37:10.160 --> 00:37:12.160]  我們是屬於你的
[00:37:12.160 --> 00:37:15.160]  才能夠被吸引來到你的面前
[00:37:15.160 --> 00:37:18.160]  也成為蒙恩得救的人
[00:37:18.160 --> 00:37:25.160]  主啊讓我們都信得深又信得真
[00:37:25.160 --> 00:37:31.160]  讓人看見都歸榮耀給我們的神
[00:37:31.160 --> 00:37:34.160]  討個風靠耶穌基督得勝的名
[00:37:34.160 --> 00:37:35.160]  Amen
