
[00:00:00.000 --> 00:00:03.120]  我選擇了一個題目叫「為耶穌齋戒」
[00:29:41.000 --> 00:29:42.520]  去反思自己的生命
[00:29:42.520 --> 00:29:43.880]  讓我們一起去祈禱
[00:29:43.880 --> 00:29:45.960]  慈悲的天父我們多謝你
[00:29:45.960 --> 00:29:48.680]  讓我們今天能夠一起去學習上帝的話語
[00:29:48.680 --> 00:29:50.600]  願上帝的靈透過今天
[00:29:50.600 --> 00:29:52.360]  耶穌登山變相
[00:29:52.360 --> 00:29:54.280]  這段經文提醒我們
[00:29:54.280 --> 00:29:56.920]  我們要好好學習去放下自己
[00:29:56.920 --> 00:29:58.440]  躺開自己
[00:29:58.440 --> 00:30:00.440]  讓神放在我們心裏當中
[00:30:00.440 --> 00:30:02.840]  一切阻攔我們和上帝關係的東西
[00:30:02.840 --> 00:30:04.280]  我們要學習去放下
[00:30:04.280 --> 00:30:06.920]  由於我們將上帝的話語放在心裏當中
[00:30:06.920 --> 00:30:08.280]  最重要的位置
[00:30:08.280 --> 00:30:09.880]  去判斷我們的生命
[00:30:09.880 --> 00:30:11.640]  如果我們有不合神心意的地方
[00:30:11.640 --> 00:30:13.640]  求主你亦都提醒我們
[00:30:13.640 --> 00:30:15.400]  在未來這四十天裏面
[00:30:15.400 --> 00:30:16.760]  我們要去學習
[00:30:16.760 --> 00:30:18.520]  默想神的話語
[00:30:18.520 --> 00:30:19.640]  求主帶領
[00:30:19.640 --> 00:30:22.120]  讓我們和祢建立一個更緊密的關係
[00:30:22.120 --> 00:30:23.320]  多謝贊美主
[00:30:23.320 --> 00:30:24.840]  奉耶穌基督名求
[00:30:24.840 --> 00:30:25.640]  阿們
