
[00:00:00.000 --> 00:00:01.400]  各位音福家的大型節目
[00:35:17.440 --> 00:35:19.440]  甚至有奇妙的供應
[00:35:19.440 --> 00:35:22.440]  正如你也說
[00:35:22.440 --> 00:35:24.440]  主耶穌我要為你撇下所有
[00:35:24.440 --> 00:35:25.440]  但是主耶穌說
[00:35:25.440 --> 00:35:26.440]  你不撇下的話
[00:35:26.440 --> 00:35:28.440]  其實你會得到更多
[00:35:28.440 --> 00:35:30.440]  耶穌說 我實在告訴你們
[00:35:30.440 --> 00:35:32.440]  任為我和福音撇下房屋
[00:35:32.440 --> 00:35:36.440]  或是弟兄姊妹父母兒女田地
[00:35:36.440 --> 00:35:38.440]  沒有不在今世得百倍的
[00:35:38.440 --> 00:35:42.440]  就是房屋弟兄姊妹母親兒女田地
[00:35:42.440 --> 00:35:43.440]  並且要受逼迫
[00:35:43.440 --> 00:35:45.440]  在來世必得永生
[00:35:45.440 --> 00:35:46.440]  我們為主打上
[00:35:46.440 --> 00:35:49.440]  原來神會供應更多的給我們
[00:35:49.440 --> 00:35:52.440]  當然當中都會有受逼迫
[00:35:52.440 --> 00:35:55.440]  會有一些衝擊在我們當中
[00:35:55.440 --> 00:35:57.440]  但我們沒有這份信心
[00:35:57.440 --> 00:35:58.440]  當我們樂於遵行的時候
[00:35:58.440 --> 00:36:02.440]  記住 我們願意為神擺上
[00:36:02.440 --> 00:36:04.440]  有奉獻 我們是不會有缺乏
[00:36:04.440 --> 00:36:07.440]  正如以色列人在抗日四十年
[00:36:07.440 --> 00:36:10.440]  十八多年都沒有穿上這件衣服
[00:36:10.440 --> 00:36:11.440]  沒得去換
[00:36:11.440 --> 00:36:13.440]  穿爛那雙鞋
[00:36:13.440 --> 00:36:14.440]  有沒有得去替換呢
[00:36:14.440 --> 00:36:15.440]  是沒有的
[00:36:15.440 --> 00:36:17.440]  神是會供應他們
[00:36:17.440 --> 00:36:19.440]  所以求神來幫助我們
[00:36:19.440 --> 00:36:20.440]  我們很熟悉的
[00:36:20.440 --> 00:36:24.440]  就說到你們要將當立的十分之一
[00:36:24.440 --> 00:36:26.440]  奉獻是應該要給的
[00:36:26.440 --> 00:36:28.440]  不是你甘不甘心的
[00:36:28.440 --> 00:36:30.440]  傳言送入倉庫
[00:36:30.440 --> 00:36:31.440]  使我皆有良
[00:36:31.440 --> 00:36:33.440]  以此事是我
[00:36:33.440 --> 00:36:35.440]  聖經從來沒有說過
[00:36:35.440 --> 00:36:37.440]  我們可以試探神
[00:36:37.440 --> 00:36:39.440]  但這都是神挑戰我們
[00:36:39.440 --> 00:36:40.440]  你儘管奉獻
[00:36:40.440 --> 00:36:42.440]  看我會不會祝福你們
[00:36:42.440 --> 00:36:43.440]  甚至傾覆於你們
[00:36:43.440 --> 00:36:45.440]  甚至無處可用
[00:36:45.440 --> 00:36:47.440]  所以求神來幫助我們
[00:36:47.440 --> 00:36:49.440]  當年在四川
[00:36:49.440 --> 00:36:51.440]  有一個乞丐
[00:36:51.440 --> 00:36:53.440]  他看到四川地震
[00:36:53.440 --> 00:36:54.440]  他是在廣州來的
[00:36:54.440 --> 00:36:58.440]  他就去捐一些錢
[00:36:58.440 --> 00:36:59.440]  前後兩次
[00:36:59.440 --> 00:37:02.440]  捐了三十多元的人民幣
[00:37:02.440 --> 00:37:04.440]  但已經得到什麼結果
[00:37:04.440 --> 00:37:06.440]  他是乞丐來的
[00:37:06.440 --> 00:37:08.440]  他是乞食的
[00:37:08.440 --> 00:37:11.440]  相信這個都不是職業乞丐來的
[00:37:11.440 --> 00:37:13.440]  但最後他竟然做了老闆
[00:37:13.440 --> 00:37:16.440]  那為什麼呢
[00:37:16.440 --> 00:37:18.440]  原來有一個香港人
[00:37:18.440 --> 00:37:22.440]  看到這個乞丐的善行
[00:37:22.440 --> 00:37:23.440]  於是怎麼樣呢
[00:37:23.440 --> 00:37:25.440]  他有這份熱心
[00:37:25.440 --> 00:37:27.440]  就去探訪他
[00:37:27.440 --> 00:37:28.440]  問他有什麼期望
[00:37:28.440 --> 00:37:30.440]  他很想開一間涼茶店
[00:37:30.440 --> 00:37:32.440]  於是那個香港人
[00:37:32.440 --> 00:37:35.440]  就每一個月用五千八元人民幣
[00:37:35.440 --> 00:37:38.440]  租了一間店鋪給他
[00:37:38.440 --> 00:37:39.440]  再給他一些錢
[00:37:39.440 --> 00:37:44.440]  然後就給他三年的經營期
[00:37:44.440 --> 00:37:45.440]  就是我支持你三年
[00:37:45.440 --> 00:37:46.440]  三年之後
[00:37:46.440 --> 00:37:48.440]  如果你繼續賺到錢就繼續做
[00:37:48.440 --> 00:37:49.440]  如果沒有的時候
[00:37:49.440 --> 00:37:51.440]  就收起來
[00:37:51.440 --> 00:37:52.440]  這個乞丐怎麼想到
[00:37:52.440 --> 00:37:55.440]  他擺上幾十元人民幣
[00:37:55.440 --> 00:37:57.440]  是一個這麼好的回報呢
[00:37:57.440 --> 00:37:58.440]  所以記住
[00:37:58.440 --> 00:38:02.440]  當然哥倫巴奧書第九章和第八章
[00:38:02.440 --> 00:38:04.440]  不是講到奉獻的
[00:38:04.440 --> 00:38:05.440]  不是教會奉獻
[00:38:05.440 --> 00:38:06.440]  是講慈善的
[00:38:06.440 --> 00:38:10.440]  就好像你去幫助到土耳其那些難民
[00:38:10.440 --> 00:38:13.440]  或者是烏克蘭裡面那些人
[00:38:13.440 --> 00:38:15.440]  這些是捐獻來的
[00:38:15.440 --> 00:38:17.440]  但都是一個原則給你看到
[00:38:17.440 --> 00:38:18.440]  小中的小受
[00:38:18.440 --> 00:38:19.440]  多中的多受
[00:38:19.440 --> 00:38:20.440]  這是真的
[00:38:20.440 --> 00:38:22.440]  各人要隨本心所著定的
[00:38:22.440 --> 00:38:23.440]  不要作難
[00:38:23.440 --> 00:38:24.440]  不要勉強
[00:38:24.440 --> 00:38:25.440]  因為捐得下義的
[00:38:25.440 --> 00:38:27.440]  是人所喜愛的
[00:38:27.440 --> 00:38:29.440]  神能將各樣的恩惠
[00:38:29.440 --> 00:38:31.440]  多多的加給你們
[00:38:31.440 --> 00:38:33.440]  使你們凡事常常充足
[00:38:33.440 --> 00:38:35.440]  能多行各樣的善事
[00:38:35.440 --> 00:38:36.440]  我再講這個
[00:38:36.440 --> 00:38:38.440]  是講慈惠的捐獻
[00:38:38.440 --> 00:38:39.440]  但都是一個原則
[00:38:39.440 --> 00:38:41.440]  你有沒有看到波羅園很多疊字
[00:38:41.440 --> 00:38:45.440]  神能將各樣的恩惠
[00:38:45.440 --> 00:38:48.440]  神能將恩惠加給你們
[00:38:48.440 --> 00:38:50.440]  使你們充足
[00:38:50.440 --> 00:38:52.440]  能行善事就行了
[00:38:52.440 --> 00:38:54.440]  但又要多多的加給你們
[00:38:54.440 --> 00:38:58.440]  所以凡事常常充足
[00:38:58.440 --> 00:39:00.440]  能多行各樣的善事
[00:39:00.440 --> 00:39:01.440]  所以看到
[00:39:01.440 --> 00:39:03.440]  原來當我們肯奉獻
[00:39:03.440 --> 00:39:05.440]  我們肯擺上
[00:39:05.440 --> 00:39:07.440]  這是對神愛的表現
[00:39:07.440 --> 00:39:09.440]  我們會得到的是更多
[00:39:09.440 --> 00:39:11.440]  我們的不是損失
[00:39:11.440 --> 00:39:13.440]  今天記住
[00:39:13.440 --> 00:39:15.440]  原來在神的角度裡面
[00:39:15.440 --> 00:39:17.440]  都是先書後刑的
[00:39:17.440 --> 00:39:18.440]  不要忘記
[00:39:18.440 --> 00:39:20.440]  我們為什麼會信耶穌
[00:39:20.440 --> 00:39:22.440]  我們要擺下我們的自我
[00:39:22.440 --> 00:39:24.440]  我們承認自己有罪
[00:39:24.440 --> 00:39:26.440]  於是我們才可以得救
[00:39:26.440 --> 00:39:29.440]  我們先付出
[00:39:29.440 --> 00:39:31.440]  然後我們就會得到更多
[00:39:31.440 --> 00:39:32.440]  很願意
[00:39:32.440 --> 00:39:34.440]  我們不只是聽一聽同道
[00:39:34.440 --> 00:39:35.440]  我不知道
[00:39:35.440 --> 00:39:38.440]  陰福家的經濟情況是怎樣
[00:39:38.440 --> 00:39:39.440]  但我只是期望
[00:39:39.440 --> 00:39:41.440]  每一家教會的弟兄姊妹
[00:39:41.440 --> 00:39:43.440]  都盡上他們當盡的本分
[00:39:43.440 --> 00:39:46.440]  使教會的牧者有良
[00:39:46.440 --> 00:39:48.440]  也都可以推行事工
[00:39:48.440 --> 00:39:50.440]  信耶穌是不用給錢的
[00:39:50.440 --> 00:39:52.440]  但是傳講耶穌
[00:39:52.440 --> 00:39:55.440]  搞報道會搞活動是要錢的
[00:39:55.440 --> 00:39:57.440]  但當我們肯擺上的時候
[00:39:57.440 --> 00:39:59.440]  這一個都是什麼呢
[00:39:59.440 --> 00:40:01.440]  我們在福音的事工裡面
[00:40:01.440 --> 00:40:03.440]  是有份神必定會祝福
[00:40:03.440 --> 00:40:05.440]  其實是幫助我們
[00:40:05.440 --> 00:40:06.440]  讓我們不是聽到
[00:40:06.440 --> 00:40:08.440]  然後去行道
