
[00:00:00.000 --> 00:00:05.000]  有一年的聖誕,Benny和Lily和我們玩了一個遊戲
[00:38:21.000 --> 00:38:23.000]  在中國人的歷史當中我們見過
[00:38:23.000 --> 00:38:28.000]  有很多人因為說錯話而招來殺身之禍
[00:38:28.000 --> 00:38:31.000]  針研的十七章二十八節
[00:38:31.000 --> 00:38:36.000]  說愚昧人若沉默不言也可算為智慧
[00:38:36.000 --> 00:38:40.000]  閉口不說也可算為聰明
[00:38:40.000 --> 00:38:44.000]  這一節的經文經常被我用來借鏡
[00:38:44.000 --> 00:38:48.000]  來警惕自己少說話
[00:38:48.000 --> 00:38:52.000]  因為我知道我自己不是一個很有智慧的人
[00:38:52.000 --> 00:38:54.000]  所以很多時候不知道大家有沒有留意
[00:38:54.000 --> 00:38:56.000]  我都不是很說話
[00:38:56.000 --> 00:39:00.000]  不是說我是故作謙虛
[00:39:00.000 --> 00:39:01.000]  是真的
[00:39:01.000 --> 00:39:03.000]  我覺得自己不是那麼有智慧的時候
[00:39:03.000 --> 00:39:05.000]  最好就是不要說那麼多話
[00:39:05.000 --> 00:39:08.000]  這個也不是我自己一個人說的
[00:39:08.000 --> 00:39:10.000]  有一個姐妹也是這樣告訴我
[00:39:10.000 --> 00:39:12.000]  這個姐妹在疫情的時候
[00:39:12.000 --> 00:39:15.000]  每個星期都會打電話給我
[00:39:15.000 --> 00:39:17.000]  她都會問我有關聖經的事
[00:39:17.000 --> 00:39:19.000]  談完聖經的事之後
[00:39:19.000 --> 00:39:22.000]  她就會說一些其他的事
[00:39:22.000 --> 00:39:23.000]  有一次她跟我說
[00:39:23.000 --> 00:39:24.000]  她說袁牧師
[00:39:24.000 --> 00:39:27.000]  她說我跟你說聖經裡面的事
[00:39:27.000 --> 00:39:29.000]  你是答得頭頭是道
[00:39:29.000 --> 00:39:33.000]  但如果我跟你說聖經以外的事
[00:39:33.000 --> 00:39:36.000]  她說我覺得你好像是對牛彈琴
[00:39:36.000 --> 00:39:39.000]  對你好像是對牛彈琴一樣
[00:39:39.000 --> 00:39:41.000]  意思就是說
[00:39:41.000 --> 00:39:43.000]  我真的不是那麼懂得世上的事
[00:39:43.000 --> 00:39:45.000]  我不是一個那麼有智慧的人
[00:39:45.000 --> 00:39:47.000]  所以我開口的時候
[00:39:47.000 --> 00:39:49.000]  我都是希望說神的話語
[00:39:49.000 --> 00:39:52.000]  比較我有一點把握
[00:39:52.000 --> 00:39:54.000]  在這裡結束的時候
[00:39:54.000 --> 00:39:57.000]  想跟大家一起來看一節經文
[00:39:57.000 --> 00:39:58.000]  這一節的經文在這裡
[00:39:58.000 --> 00:40:01.000]  《針研》的十八章第四節
[00:40:01.000 --> 00:40:05.000]  經文說 人口中的言語如同深水
[00:40:05.000 --> 00:40:09.000]  智慧的泉源好像湧流的河水
[00:40:09.000 --> 00:40:11.000]  這一節的經文告訴我們
[00:40:11.000 --> 00:40:13.000]  原來我們口中的言語
[00:40:13.000 --> 00:40:15.000]  是由心處出來的
[00:40:15.000 --> 00:40:18.000]  是由我們的內心出來的
[00:40:18.000 --> 00:40:21.000]  這一句經文其實是
[00:40:21.000 --> 00:40:24.000]  跟《馬太福音》十二章三十四節
[00:40:24.000 --> 00:40:27.000]  耶穌基督所說的一模一樣
[00:40:27.000 --> 00:40:28.000]  耶穌基督說
[00:40:28.000 --> 00:40:33.000]  因為你們心裡所充滿的口裡就說出來
[00:40:33.000 --> 00:40:35.000]  我們口裡說的
[00:40:35.000 --> 00:40:38.000]  都是反映我們心裡在想什麼
[00:40:38.000 --> 00:40:41.000]  有很多弟兄姊妹
[00:40:41.000 --> 00:40:44.000]  相信聽了我講今天的正道
[00:40:44.000 --> 00:40:47.000]  會說原來有拆毀的舌頭
[00:40:47.000 --> 00:40:48.000]  我們不講了
[00:40:48.000 --> 00:40:50.000]  原來有建立的舌頭
[00:40:50.000 --> 00:40:52.000]  我們講多一點
[00:40:52.000 --> 00:40:54.000]  很多時候我們做基督徒
[00:40:54.000 --> 00:40:56.000]  就是靠著自己的力量
[00:40:56.000 --> 00:40:58.000]  去做一個基督徒
[00:40:58.000 --> 00:40:59.000]  盡量勒住舌頭
[00:40:59.000 --> 00:41:01.000]  盡量不要犯罪
[00:41:01.000 --> 00:41:04.000]  這個是我們懂得怎樣去做基督徒
[00:41:04.000 --> 00:41:06.000]  其實不是
[00:41:06.000 --> 00:41:09.000]  其實真正要做一個基督徒的話
[00:41:09.000 --> 00:41:12.000]  我們應該由聖靈來帶領我們
[00:41:12.000 --> 00:41:14.000]  由聖靈來改變我們的心
[00:41:14.000 --> 00:41:16.000]  改變了我們的心
[00:41:16.000 --> 00:41:18.000]  然後我們的行為
[00:41:18.000 --> 00:41:20.000]  我們嘴裡所說的話
[00:41:20.000 --> 00:41:23.000]  都會反映出我們的心裡所想
[00:41:23.000 --> 00:41:26.000]  這個才是正確的途徑
[00:41:26.000 --> 00:41:28.000]  你說有什麼不同
[00:41:28.000 --> 00:41:30.000]  我不講就不講
[00:41:30.000 --> 00:41:32.000]  為什麼一定要影響我的心
[00:41:32.000 --> 00:41:34.000]  然後我的口才不講
[00:41:34.000 --> 00:41:35.000]  有一個例子
[00:41:35.000 --> 00:41:37.000]  就是前兩天我的女兒
[00:41:37.000 --> 00:41:39.000]  在德薩斯州打電話給我
[00:41:39.000 --> 00:41:41.000]  她說有一個男同事
[00:41:41.000 --> 00:41:43.000]  在開會的時候
[00:41:43.000 --> 00:41:45.000]  是非常態度不好
[00:41:45.000 --> 00:41:47.000]  她說直接看低她
[00:41:47.000 --> 00:41:49.000]  好像貶低我的女兒
[00:41:49.000 --> 00:41:51.000]  我的女兒很不開心
[00:41:51.000 --> 00:41:54.000]  她說爸爸我要和上司來投訴
[00:41:54.000 --> 00:41:56.000]  她直接哭了
[00:41:56.000 --> 00:41:58.000]  她說對方對她的態度差得很厲害
[00:41:58.000 --> 00:42:02.000]  她就問我應該要怎樣來和上司說
[00:42:02.000 --> 00:42:05.000]  有時候做爸爸真的很慘
[00:42:05.000 --> 00:42:06.000]  你看到女兒哭
[00:42:06.000 --> 00:42:08.000]  你又想安慰她
[00:42:08.000 --> 00:42:10.000]  但是她做的事情
[00:42:10.000 --> 00:42:11.000]  我又不是那麼同意
[00:42:11.000 --> 00:42:14.000]  想勸她應該要寬恕、饒恕人
[00:42:14.000 --> 00:42:18.000]  但是相信大家都試過去勸自己的親人
[00:42:18.000 --> 00:42:21.000]  不是那麼容易能夠接受你的勸告
[00:42:21.000 --> 00:42:24.000]  所以很多時候都只可以交給神
[00:42:24.000 --> 00:42:25.000]  感謝神
[00:42:25.000 --> 00:42:28.000]  上午她打電話給我說這件事
[00:42:28.000 --> 00:42:30.000]  下午她又打電話給我
[00:42:30.000 --> 00:42:31.000]  她說爸爸
[00:42:31.000 --> 00:42:33.000]  她說我讀了一節經文
[00:42:33.000 --> 00:42:35.000]  這節經文感動了我
[00:42:35.000 --> 00:42:39.000]  她說我不想再和同事爭吵
[00:42:39.000 --> 00:42:43.000]  我不想將這件事告給我的上司聽
[00:42:43.000 --> 00:42:45.000]  原來她讀了一節經文
[00:42:45.000 --> 00:42:48.000]  是彼得前書的四章十二至十四節
[00:42:48.000 --> 00:42:50.000]  說基督徒會受苦
[00:42:50.000 --> 00:42:52.000]  是因為耶穌基督的名
[00:42:52.000 --> 00:42:55.000]  所以我們受苦應該有喜樂
[00:42:55.000 --> 00:42:57.000]  當然我的女兒受苦
[00:42:57.000 --> 00:43:00.000]  我的女兒被人看低、踩她
[00:43:00.000 --> 00:43:04.000]  不是因為她是為了基督而受苦
[00:43:04.000 --> 00:43:08.000]  但是她說如果我是為了榮耀神
[00:43:08.000 --> 00:43:10.000]  而我不去和這個人爭
[00:43:10.000 --> 00:43:11.000]  我不去告他
[00:43:11.000 --> 00:43:13.000]  我要榮耀神
[00:43:13.000 --> 00:43:16.000]  這就等於我吃了苦
[00:43:16.000 --> 00:43:18.000]  是因為耶穌基督
[00:43:18.000 --> 00:43:22.000]  大家相信可以看得到不同的地方
[00:43:22.000 --> 00:43:29.000]  如果她只不過是透過爸爸勸她不要去告人
[00:43:29.000 --> 00:43:32.000]  又或者她自己說好吧我不告了
[00:43:32.000 --> 00:43:35.000]  是不是她從心裡發出來
[00:43:35.000 --> 00:43:37.000]  不是從心裡發出來
[00:43:37.000 --> 00:43:40.000]  她的心仍然是不順的
[00:43:40.000 --> 00:43:44.000]  所以當下一次同事又是照板煮碗的時候
[00:43:44.000 --> 00:43:46.000]  她就會爆發了
[00:43:46.000 --> 00:43:48.000]  但是現在是怎樣?
[00:43:48.000 --> 00:43:50.000]  她是讀神的話語
[00:43:50.000 --> 00:43:52.000]  然後聖靈去感動她
[00:43:52.000 --> 00:43:54.000]  改變了她的心
[00:43:54.000 --> 00:43:56.000]  以至好像這節經文
[00:43:56.000 --> 00:43:58.000]  針研的十八章四節
[00:43:58.000 --> 00:44:00.000]  或者是馬太福音十二章三十四節
[00:44:00.000 --> 00:44:02.000]  以至是改變她的口
[00:44:02.000 --> 00:44:03.000]  改變她的態度
[00:44:03.000 --> 00:44:05.000]  改變她的行為
[00:44:05.000 --> 00:44:08.000]  這個才是基督徒應該做的事
[00:44:08.000 --> 00:44:10.000]  很可惜
[00:44:10.000 --> 00:44:12.000]  我可以說大部分的基督徒
[00:44:12.000 --> 00:44:14.000]  都是靠自己的能力
[00:44:14.000 --> 00:44:17.000]  自己的辦法來做一個基督徒
[00:44:17.000 --> 00:44:18.000]  如果是這樣的時候
[00:44:18.000 --> 00:44:21.000]  沒有辦法可以做得好
[00:44:21.000 --> 00:44:24.000]  《已忽所書》就是一部很重要的書
[00:44:24.000 --> 00:44:27.000]  我們講完針研就會講《已忽所書》
[00:44:27.000 --> 00:44:30.000]  《已忽所書》是告訴我們教會是怎樣
[00:44:30.000 --> 00:44:34.000]  基督徒是應該怎樣被聖靈充滿
[00:44:34.000 --> 00:44:36.000]  怎樣被聖靈來帶領
[00:44:36.000 --> 00:44:39.000]  透過一個為神喜悅的生命
[00:44:39.000 --> 00:44:42.000]  我可以先講一點
[00:44:42.000 --> 00:44:45.000]  就是被神充滿被神帶領
[00:44:45.000 --> 00:44:47.000]  其實有兩件事我時時都講
[00:44:47.000 --> 00:44:49.000]  一件事是神的話語
[00:44:49.000 --> 00:44:51.000]  一件事是聖靈的帶領
[00:44:51.000 --> 00:44:54.000]  兩者不能夠缺少一樣
[00:44:54.000 --> 00:44:57.000]  如果你只是讀很多話語
[00:44:57.000 --> 00:44:59.000]  滿腦子都是這些知識
[00:44:59.000 --> 00:45:01.000]  你不給聖靈來帶領也是沒有用
[00:45:01.000 --> 00:45:04.000]  但你也不可以沒有了神的話語
[00:45:04.000 --> 00:45:05.000]  你只有聖靈的帶領
[00:45:05.000 --> 00:45:07.000]  有時你想做的事
[00:45:07.000 --> 00:45:09.000]  你就以為是聖靈帶領
[00:45:09.000 --> 00:45:10.000]  撒旦來引誘你
[00:45:10.000 --> 00:45:12.000]  你就以為是聖靈的帶領
[00:45:12.000 --> 00:45:15.000]  你一定要走回神的話語
[00:45:15.000 --> 00:45:18.000]  讓神的話語來感動你
[00:45:18.000 --> 00:45:20.000]  讓聖靈來感動你
[00:45:20.000 --> 00:45:23.000]  以致你有個內心的轉變
[00:45:23.000 --> 00:45:25.000]  以致會影響你的行為
[00:45:25.000 --> 00:45:27.000]  影響你的舌頭
[00:45:27.000 --> 00:45:29.000]  這個是我們所講
[00:45:29.000 --> 00:45:31.000]  雖然我們現在還在針研裏面
[00:45:31.000 --> 00:45:34.000]  我已經在想《已忽所書》
[00:45:34.000 --> 00:45:36.000]  這實在是太重要的一部書
[00:45:36.000 --> 00:45:39.000]  我們在針研裏面講了很多智慧
[00:45:39.000 --> 00:45:41.000]  要怎樣做怎樣做
[00:45:41.000 --> 00:45:44.000]  但真真正正怎樣能夠做得到
[00:45:44.000 --> 00:45:47.000]  是在《已忽所書》裏面教我們
[00:45:47.000 --> 00:45:52.000]  怎樣才能夠造成一個為神喜悅的兒女
[00:45:52.000 --> 00:45:54.000]  願神祝福他自己的話語
[00:45:54.000 --> 00:45:56.000]  讓我們一起低頭禱告
[00:45:56.000 --> 00:45:57.000]  主要我們感謝祢
[00:45:57.000 --> 00:45:59.000]  感謝祢讓我們有針研
[00:45:59.000 --> 00:46:03.000]  感謝祢讓我們有智慧的舌頭
[00:46:03.000 --> 00:46:05.000]  的教導
[00:46:05.000 --> 00:46:08.000]  願祢透過祢的話語
[00:46:08.000 --> 00:46:10.000]  讓聖靈來感動我們
[00:46:10.000 --> 00:46:12.000]  以致我們有個改變的心
[00:46:12.000 --> 00:46:15.000]  能夠將我們的行為
[00:46:15.000 --> 00:46:16.000]  將我們的舌頭
[00:46:16.000 --> 00:46:18.000]  都因為我們的心有改變
[00:46:18.000 --> 00:46:20.000]  而反映出來
[00:46:20.000 --> 00:46:22.000]  將一切的榮耀和重讚都歸給祢
[00:46:22.000 --> 00:46:24.000]  我們今天的禱告
[00:46:24.000 --> 00:46:25.000]  奉主耶穌基督的名而求
[00:46:25.000 --> 00:46:26.000]  阿門
