
[00:00:00.000 --> 00:00:05.000]  這一年我們第一個禮拜都在講長大成熟,滿有基督長成的聲量。
[00:31:55.000 --> 00:31:57.000]  牧師在那邊想了半天要怎麼答,
[00:31:57.000 --> 00:31:59.000]  那個師母很有智慧就站起來說,
[00:31:59.000 --> 00:32:01.000]  我來答,
[00:32:01.000 --> 00:32:03.000]  我們奉獻給神,
[00:32:03.000 --> 00:32:05.000]  那麼神給我們的更多,
[00:32:05.000 --> 00:32:10.000]  你希望神給我們的是睡前還睡後啊,
[00:32:10.000 --> 00:32:13.000]  你知道神給我們的叫做bonus,
[00:32:13.000 --> 00:32:16.000]  我們給神的叫做income,
[00:32:16.000 --> 00:32:17.000]  我賺的錢,
[00:32:17.000 --> 00:32:20.000]  那大概是拿百分之三十,
[00:32:20.000 --> 00:32:22.000]  但是神給你的叫做bonus,
[00:32:22.000 --> 00:32:25.000]  那是差不多可以拿到百分之五十到百分之七十五,
[00:32:25.000 --> 00:32:27.000]  國稅局要把你拿去的,
[00:32:27.000 --> 00:32:31.000]  所以你希望神給你的bonus是睡前還睡後,
[00:32:31.000 --> 00:32:33.000]  你就按照這個原則,
[00:32:33.000 --> 00:32:36.000]  看你多甘心多樂意,
[00:32:36.000 --> 00:32:41.000]  因爲這一切神都爲你預備好了,
[00:32:41.000 --> 00:32:44.000]  你多取一份也不會多餘,
[00:32:44.000 --> 00:32:46.000]  少收一份也不會少喫,
[00:32:46.000 --> 00:32:48.000]  你知道嗎,
[00:32:48.000 --> 00:32:50.000]  有的時候我想說,
[00:32:50.000 --> 00:32:51.000]  我喫飽了,
[00:32:51.000 --> 00:32:53.000]  我衣服穿了,
[00:32:53.000 --> 00:32:56.000]  我漂漂亮亮光光鮮鮮的,
[00:32:56.000 --> 00:32:58.000]  我什麼都不缺,
[00:32:58.000 --> 00:33:00.000]  生意都不用給我,
[00:33:00.000 --> 00:33:02.000]  給那些有需要的人吧,
[00:33:02.000 --> 00:33:04.000]  是不是,
[00:33:04.000 --> 00:33:06.000]  我雖然沒有Lamborghini,
[00:33:06.000 --> 00:33:08.000]  沒有Lexus,
[00:33:08.000 --> 00:33:10.000]  但是我也有Scion啊,
[00:33:10.000 --> 00:33:12.000]  我也可以開啊,
[00:33:12.000 --> 00:33:14.000]  我雖然沒有豪宅,
[00:33:14.000 --> 00:33:18.000]  但是我也有三房兩廳啊,
[00:33:18.000 --> 00:33:20.000]  我雖然沒有喫大魚大肉,
[00:33:20.000 --> 00:33:22.000]  但是這年頭喫番薯,
[00:33:22.000 --> 00:33:25.000]  喫番薯葉也是很健康的啊,
[00:33:25.000 --> 00:33:26.000]  是不是,
[00:33:26.000 --> 00:33:28.000]  我雖然沒有世界最好的健康保險,
[00:33:28.000 --> 00:33:30.000]  我雖然沒有世界最棒的名醫,
[00:33:30.000 --> 00:33:33.000]  但是神是我的醫生啊,
[00:33:33.000 --> 00:33:36.000]  我生病我就向神來醫藥啦,
[00:33:36.000 --> 00:33:37.000]  他眷顧我的強項,
[00:33:37.000 --> 00:33:38.000]  他帶領我,
[00:33:38.000 --> 00:33:39.000]  他保守我,
[00:33:39.000 --> 00:33:40.000]  他愛我啊,
[00:33:40.000 --> 00:33:42.000]  我是一無所缺啊,
[00:33:42.000 --> 00:33:45.000]  所以你給那些我們弟兄姐妹有需要的,
[00:33:45.000 --> 00:33:46.000]  你就給他們,
[00:33:46.000 --> 00:33:48.000]  然後讓他們看到神的恩典祝福,
[00:33:48.000 --> 00:33:50.000]  他們就願意再給出來,
[00:33:50.000 --> 00:33:53.000]  讓那個神的恩典能夠流啊流啊,
[00:33:53.000 --> 00:33:55.000]  江河涌流不斷,
[00:33:55.000 --> 00:33:58.000]  像是加利利湖裏面的水,
[00:33:58.000 --> 00:34:00.000]  漁場豐富,
[00:34:00.000 --> 00:34:03.000]  這是神的原則,
[00:34:03.000 --> 00:34:08.000]  誒,各位有沒有去過菲律賓啊,
[00:34:08.000 --> 00:34:09.000]  費城啊,
[00:34:09.000 --> 00:34:13.000]  費城市中心有一個,
[00:34:13.000 --> 00:34:17.000]  叫做Temple Baptist Church,
[00:34:17.000 --> 00:34:20.000]  還有一個Temple University,
[00:34:20.000 --> 00:34:22.000]  還有一個Good Samaritan Hospital,
[00:34:22.000 --> 00:34:26.000]  好撒瑪利亞人的醫院,
[00:34:26.000 --> 00:34:27.000]  還有Temple大學,
[00:34:27.000 --> 00:34:31.000]  還有Temple進行會,
[00:34:31.000 --> 00:34:33.000]  這是怎麼來的,
[00:34:33.000 --> 00:34:35.000]  大概20世紀初的時候,
[00:34:35.000 --> 00:34:38.000]  19若干年的時候,
[00:34:38.000 --> 00:34:39.000]  有一個小女孩,
[00:34:39.000 --> 00:34:41.000]  她很想要去上主日學,
[00:34:41.000 --> 00:34:43.000]  到教會去,
[00:34:43.000 --> 00:34:45.000]  她很窮,
[00:34:45.000 --> 00:34:50.000]  所以她都沒有像主日學上教會穿得漂漂亮亮,
[00:34:50.000 --> 00:34:54.000]  她就很興奮要去教會上主日學,
[00:34:54.000 --> 00:34:55.000]  到了教會,
[00:34:55.000 --> 00:34:56.000]  到了主日學門口,
[00:34:56.000 --> 00:34:57.000]  人家說,
[00:34:57.000 --> 00:34:58.000]  對不起啊,
[00:34:58.000 --> 00:35:00.000]  擠不下了,
[00:35:00.000 --> 00:35:02.000]  她就在那邊哭,
[00:35:02.000 --> 00:35:03.000]  在教室外面哭,
[00:35:03.000 --> 00:35:05.000]  牧師正好經過那邊,
[00:35:05.000 --> 00:35:07.000]  就前面面你哭什麼,
[00:35:07.000 --> 00:35:09.000]  她說我要上主日學,
[00:35:09.000 --> 00:35:11.000]  但是人家說擠不下,
[00:35:11.000 --> 00:35:12.000]  牧師看了一看,
[00:35:12.000 --> 00:35:14.000]  也知道是怎麼回事,
[00:35:14.000 --> 00:35:16.000]  就是來我牽着你,
[00:35:16.000 --> 00:35:18.000]  就牽着她進去主日學,
[00:35:18.000 --> 00:35:20.000]  就給她搬了一張椅子來,
[00:35:20.000 --> 00:35:22.000]  你就坐在這兒,
[00:35:22.000 --> 00:35:24.000]  我等一下再來看你,
[00:35:24.000 --> 00:35:25.000]  哇,
[00:35:25.000 --> 00:35:28.000]  那個小女孩好高興哦,
[00:35:28.000 --> 00:35:30.000]  她那天回家,
[00:35:30.000 --> 00:35:31.000]  歡喜得不得了,
[00:35:31.000 --> 00:35:32.000]  我上了主日學,
[00:35:32.000 --> 00:35:36.000]  我上了主日學,
[00:35:36.000 --> 00:35:38.000]  但是這小女孩常常生病,
[00:35:38.000 --> 00:35:41.000]  也常常不能來,
[00:35:41.000 --> 00:35:43.000]  兩年以後,
[00:35:43.000 --> 00:35:45.000]  小女孩過世了,
[00:35:45.000 --> 00:35:47.000]  沒長大就走了,
[00:35:47.000 --> 00:35:51.000]  我相信神接她去做天使去,
[00:35:51.000 --> 00:35:53.000]  那這個家裏麪人就來找牧師,
[00:35:53.000 --> 00:35:55.000]  因爲知道小女孩常常回家,
[00:35:55.000 --> 00:35:58.000]  講這牧師多好,
[00:35:58.000 --> 00:36:02.000]  這牧師就到她家去幫她辦喪事,
[00:36:02.000 --> 00:36:04.000]  把這屍體抱起來,
[00:36:04.000 --> 00:36:06.000]  然後要去把它清洗乾淨,
[00:36:06.000 --> 00:36:09.000]  要換上漂亮的衣服,
[00:36:09.000 --> 00:36:13.000]  結果就發現這個掉下來一個錢包,
[00:36:13.000 --> 00:36:16.000]  就一看那個錢包是破破爛爛,
[00:36:16.000 --> 00:36:19.000]  就知道是哪邊撿來的,
[00:36:19.000 --> 00:36:20.000]  結果打開一看,
[00:36:20.000 --> 00:36:23.000]  裏面有57C,
[00:36:23.000 --> 00:36:25.000]  五毛七分,
[00:36:25.000 --> 00:36:27.000]  然後一張紙條,
[00:36:27.000 --> 00:36:29.000]  他說牧師,
[00:36:29.000 --> 00:36:32.000]  這是我一路存,
[00:36:32.000 --> 00:36:38.000]  我希望能夠給教會去蓋一個大堂,
[00:36:38.000 --> 00:36:44.000]  讓許多小朋友能夠來上主日學,
[00:36:44.000 --> 00:36:48.000]  這牧師第二個禮拜天就用這個57分,
[00:36:48.000 --> 00:36:49.000]  還有這個信,
[00:36:49.000 --> 00:36:52.000]  就講了一篇道,
[00:36:52.000 --> 00:36:55.000]  整個教會都非常感動,
[00:36:55.000 --> 00:37:00.000]  那麼新聞記者也把這個事情用57分,
[00:37:00.000 --> 00:37:04.000]  這個title上了報,
[00:37:04.000 --> 00:37:07.000]  講道歸講道,
[00:37:07.000 --> 00:37:12.000]  但是還是需要錢才能做事,
[00:37:12.000 --> 00:37:15.000]  牧師正在鼓勵大家,
[00:37:15.000 --> 00:37:18.000]  我們要爲這個小女孩來完成她的心願,
[00:37:18.000 --> 00:37:20.000]  讓我們教會能夠蓋一個大教堂,
[00:37:20.000 --> 00:37:21.000]  大主日學,
[00:37:21.000 --> 00:37:25.000]  讓每一個小朋友要來都能夠有地方坐,
[00:37:25.000 --> 00:37:29.000]  結果有一個商人打電話來跟牧師說,
[00:37:29.000 --> 00:37:31.000]  我在市中心有一大塊地,
[00:37:31.000 --> 00:37:32.000]  我賣給你,
[00:37:32.000 --> 00:37:34.000]  你去蓋,
[00:37:34.000 --> 00:37:36.000]  牧師說我不可能,
[00:37:36.000 --> 00:37:37.000]  我沒錢,
[00:37:37.000 --> 00:37:39.000]  那個商人說,
[00:37:39.000 --> 00:37:41.000]  我只收你57C,
[00:37:41.000 --> 00:37:44.000]  我這塊地賣給你,
[00:37:44.000 --> 00:37:46.000]  就這樣子就賣成了,
[00:37:46.000 --> 00:37:48.000]  然後大家捐錢,
[00:37:48.000 --> 00:37:49.000]  捐了五年,
[00:37:49.000 --> 00:37:51.000]  捐到五十萬,
[00:37:51.000 --> 00:37:53.000]  相當於今天的一千多萬,
[00:37:53.000 --> 00:37:55.000]  那個時候,
[00:37:55.000 --> 00:37:58.000]  結果就蓋了Temple Baptist Church,
[00:37:58.000 --> 00:38:00.000]  天普靜心會,
[00:38:00.000 --> 00:38:02.000]  又蓋了Temple University,
[00:38:02.000 --> 00:38:04.000]  天普大學,
[00:38:04.000 --> 00:38:06.000]  又蓋了好薩瑪利亞人醫院,
[00:38:06.000 --> 00:38:09.000]  現在全美都有好薩瑪利亞人醫院,
[00:38:09.000 --> 00:38:12.000]  又蓋了一個主日學,
[00:38:12.000 --> 00:38:14.000]  你如果有空到,
[00:38:14.000 --> 00:38:16.000]  費城區市中心,
[00:38:16.000 --> 00:38:17.000]  那個教堂,
[00:38:17.000 --> 00:38:19.000]  還有主日學的大樓,
[00:38:19.000 --> 00:38:21.000]  一進去,
[00:38:21.000 --> 00:38:24.000]  就放了這個小妹妹的相片,
[00:38:24.000 --> 00:38:26.000]  她的名字叫,
[00:38:26.000 --> 00:38:29.000]  維提梅黑提,
[00:38:29.000 --> 00:38:31.000]  旁邊就是那個牧師的相片,
[00:38:31.000 --> 00:38:32.000]  畫像,
[00:38:32.000 --> 00:38:36.000]  那牧師後來也寫了好幾本書,
[00:38:36.000 --> 00:38:39.000]  你就想到,我們的神,
[00:38:39.000 --> 00:38:41.000]  他能夠用一個最卑微的一個人,
[00:38:41.000 --> 00:38:43.000]  只要他有一個願意的心,
[00:38:43.000 --> 00:38:45.000]  五十七聖,
[00:38:45.000 --> 00:38:48.000]  神要爲你來做神蹟啓示,
[00:38:48.000 --> 00:38:50.000]  只要你願意,
[00:38:50.000 --> 00:38:51.000]  Hallelujah,
[00:38:51.000 --> 00:38:52.000]  James,
[00:38:52.000 --> 00:38:54.000]  I'm Peter 打稿。
