
[00:00:00.000 --> 00:00:02.360]  今天要跟大家分享的題目
[00:37:56.640 --> 00:37:59.880]  再沒有第二些
[00:37:59.880 --> 00:38:01.320]  巧合
[00:38:01.320 --> 00:38:02.880]  在人看來
[00:38:02.880 --> 00:38:05.760]  這個叫做巧合
[00:38:05.760 --> 00:38:07.560]  但是跟聖經的預言
[00:38:07.560 --> 00:38:08.960]  你會看得見
[00:38:08.960 --> 00:38:12.440]  絕對不是巧合
[00:38:12.440 --> 00:38:16.720]  這個就是將來的大霸主
[00:38:16.720 --> 00:38:17.880]  的基督
[00:38:17.880 --> 00:38:19.280]  沉淪之子
[00:38:19.280 --> 00:38:20.600]  高抬自己
[00:38:20.600 --> 00:38:22.160]  他比現在的特朗普
[00:38:22.160 --> 00:38:24.200]  是更加多
[00:38:24.200 --> 00:38:25.760]  更加狂
[00:38:25.760 --> 00:38:27.440]  更加厲害
[00:38:27.440 --> 00:38:28.440]  控制人
[00:38:28.440 --> 00:38:30.320]  控制得更加厲害
[00:38:30.320 --> 00:38:32.680]  甚至
[00:38:32.680 --> 00:38:35.200]  嗜血如酒
[00:38:35.200 --> 00:38:37.520]  只當人的生命
[00:38:37.520 --> 00:38:41.360]  不當是東西
[00:38:41.360 --> 00:38:44.680]  他要坐在聖殿
[00:38:44.680 --> 00:38:47.800]  接受人對他的敬拜
[00:38:47.800 --> 00:38:52.360]  還是稱自己是高過一切的神
[00:38:52.360 --> 00:38:55.120]  他叫自己做萬神的神
[00:38:55.120 --> 00:38:56.440]  你會看到將來
[00:38:56.440 --> 00:38:58.800]  這些人會出現
[00:38:58.800 --> 00:39:01.000]  就是他
[00:39:01.000 --> 00:39:05.160]  來去將《薩加里亞書》十三章七到九節
[00:39:05.160 --> 00:39:06.600]  這件事
[00:39:06.600 --> 00:39:08.360]  扶植於城
[00:39:08.360 --> 00:39:10.720]  將整個以色列
[00:39:10.720 --> 00:39:13.000]  滅絕
[00:39:13.000 --> 00:39:14.600]  最後
[00:39:14.600 --> 00:39:16.080]  我很感恩
[00:39:16.080 --> 00:39:17.880]  我跟人查經查到這裡的時候
[00:39:17.880 --> 00:39:19.880]  我就告訴他們
[00:39:19.880 --> 00:39:22.040]  你們信不信這個世界
[00:39:22.040 --> 00:39:25.040]  最終最終
[00:39:25.040 --> 00:39:27.000]  一個這樣的霸主
[00:39:27.000 --> 00:39:29.640]  全世界都是他的了
[00:39:29.640 --> 00:39:33.080]  有誰可以收拾他呢
[00:39:33.080 --> 00:39:34.520]  誰都知道
[00:39:34.520 --> 00:39:36.160]  沒有人收拾得到的
[00:39:36.160 --> 00:39:37.440]  耶穌來
[00:39:37.440 --> 00:39:39.560]  神就會出現
[00:39:39.560 --> 00:39:41.240]  結果這個世界的結局
[00:39:41.240 --> 00:39:44.920]  就是和平之骨來到這個世界
[00:39:44.920 --> 00:39:46.720]  來到這個世界
[00:39:46.720 --> 00:39:49.000]  他首先在這個天上
[00:39:49.000 --> 00:39:51.400]  完結基督台前的審判
[00:39:51.400 --> 00:39:53.880]  所有信徒論功行賞
[00:39:53.880 --> 00:39:54.840]  賞完了
[00:39:54.840 --> 00:39:56.440]  接著
[00:39:56.440 --> 00:39:57.920]  高揚的分宴
[00:39:57.920 --> 00:39:59.000]  和教會結合
[00:39:59.000 --> 00:40:00.920]  在上面有個分宴
[00:40:00.920 --> 00:40:02.960]  分宴完了之後
[00:40:02.960 --> 00:40:06.320]  耶穌基督就和這幫信徒
[00:40:06.320 --> 00:40:09.120]  是永遠不再需要死的信徒
[00:40:09.120 --> 00:40:10.920]  已經復活了的聖徒
[00:40:10.920 --> 00:40:13.640]  一起降臨到地上
[00:40:13.640 --> 00:40:15.520]  在這個地上做什麼呢
[00:40:15.520 --> 00:40:17.120]  要將這個敵基督
[00:40:17.120 --> 00:40:19.440]  和他的軍隊
[00:40:19.440 --> 00:40:21.080]  打敗
[00:40:21.080 --> 00:40:23.680]  然後將敵基督
[00:40:23.680 --> 00:40:24.920]  假先知
[00:40:24.920 --> 00:40:29.920]  瘋在火湖裡面
[00:40:29.920 --> 00:40:32.160]  這個最後就是火湖
[00:40:32.160 --> 00:40:34.000]  但當中有一千年的時間
[00:40:34.000 --> 00:40:36.080]  給他暫時就是一個無底坑
[00:40:36.080 --> 00:40:37.720]  就是過渡的時間
[00:40:37.720 --> 00:40:39.400]  完結之後
[00:40:39.400 --> 00:40:42.800]  連那個白色大寶座的審判都完結了
[00:40:42.800 --> 00:40:44.200]  然後接著
[00:40:44.200 --> 00:40:45.400]  就去到
[00:40:45.400 --> 00:40:48.920]  將他們瘋在硫磺的火湖當中
[00:40:48.920 --> 00:40:52.880]  耶穌基督就在那個地方作亡
[00:40:52.880 --> 00:40:54.040]  我現在
[00:40:54.040 --> 00:41:00.360]  很想和大家看看啟示錄的二十章一到三節
[00:41:00.360 --> 00:41:03.680]  啟示錄二十章一到三節
[00:41:03.680 --> 00:41:04.600]  我們一起讀
[00:41:04.600 --> 00:41:07.440]  我又看見一位天使從天降下
[00:41:07.440 --> 00:41:10.040]  手裡拿著無底坑的鑰匙
[00:41:10.040 --> 00:41:11.680]  和一條大鏈子
[00:41:11.680 --> 00:41:13.360]  他捉著那龍
[00:41:13.360 --> 00:41:14.440]  就是古蛇
[00:41:14.440 --> 00:41:15.880]  又是魔鬼
[00:41:15.880 --> 00:41:17.280]  也叫做撒旦
[00:41:17.280 --> 00:41:19.200]  把他捆綁一千年
[00:41:19.200 --> 00:41:20.880]  瘋在無底坑
[00:41:20.880 --> 00:41:22.720]  將無底坑關閉
[00:41:22.720 --> 00:41:24.040]  容刃封上
[00:41:24.040 --> 00:41:26.200]  時刻不得再迷惑烈光
[00:41:26.200 --> 00:41:28.000]  等到那一千年完了
[00:41:28.000 --> 00:41:32.280]  以後必須暫時釋放他
[00:41:32.280 --> 00:41:33.840]  耶穌基督
[00:41:33.840 --> 00:41:37.200]  祂一定要回來作亡
[00:41:37.200 --> 00:41:41.720]  然後建立千禧年的國度
[00:41:41.720 --> 00:41:43.600]  是因為這樣
[00:41:43.600 --> 00:41:45.760]  各位頂子妹
[00:41:45.760 --> 00:41:48.440]  你看看聖經
[00:41:48.440 --> 00:41:50.880]  你看看現在
[00:41:50.880 --> 00:41:54.320]  你對這個世界還有什麼期望呢?
[00:41:54.320 --> 00:41:56.120]  人能不能做到呢?
[00:41:56.120 --> 00:41:57.120]  第二
[00:41:57.120 --> 00:41:58.640]  教會如何回應
[00:41:58.640 --> 00:42:05.120]  現在這樣的時勢和處境呢?
[00:42:05.120 --> 00:42:07.640]  我發覺
[00:42:07.640 --> 00:42:09.240]  今天
[00:42:09.240 --> 00:42:13.160]  如果我們能夠裝備我們的信徒
[00:42:13.160 --> 00:42:15.360]  人家問的問題
[00:42:15.360 --> 00:42:19.280]  我們能夠提出一個合情合理
[00:42:19.280 --> 00:42:20.720]  合乎聖經
[00:42:20.720 --> 00:42:23.880]  而且是令人信服的答案
[00:42:23.880 --> 00:42:26.120]  給他看歷史發生的事情
[00:42:26.120 --> 00:42:28.680]  原來完全是根據聖經的預言
[00:42:28.680 --> 00:42:30.400]  是這樣發生的
[00:42:30.400 --> 00:42:31.960]  現在的局勢
[00:42:31.960 --> 00:42:34.560]  是聖經就是這樣發生的
[00:42:34.560 --> 00:42:36.440]  這種裝備
[00:42:36.440 --> 00:42:39.040]  我們每一個都需要
[00:42:39.040 --> 00:42:43.920]  是因為這樣
[00:42:43.920 --> 00:42:45.760]  我自己就安著
[00:42:45.760 --> 00:42:47.760]  下面樓下
[00:42:47.760 --> 00:42:49.040]  入大堂
[00:42:49.040 --> 00:42:52.000]  之前那條大柱上面
[00:42:52.000 --> 00:42:54.760]  立足香港
[00:42:54.760 --> 00:42:57.160]  胸懷普世
[00:42:57.160 --> 00:42:58.560]  去做什麼?
[00:42:58.560 --> 00:43:00.480]  成全聖徒
[00:43:00.480 --> 00:43:03.680]  國進奇蹟
[00:43:03.680 --> 00:43:06.080]  所以建立兩間的神樂院
[00:43:06.080 --> 00:43:08.880]  就是要裝備我們在真理的上面
[00:43:08.880 --> 00:43:10.400]  有禁紮實
[00:43:10.400 --> 00:43:12.360]  不禁紮實
[00:43:12.360 --> 00:43:14.360]  一間就是殷福神樂院
[00:43:14.360 --> 00:43:16.200]  我鼓勵大家
[00:43:16.200 --> 00:43:19.200]  盡量抽出明天晚上的時間
[00:43:19.200 --> 00:43:23.240]  來出席一個神學的晚會
[00:43:23.240 --> 00:43:26.680]  羅博會主講
[00:43:26.680 --> 00:43:28.200]  在十一樓
[00:43:28.200 --> 00:43:30.200]  我鼓勵大家都去出席
[00:43:30.200 --> 00:43:31.200]  另一方面
[00:43:31.200 --> 00:43:33.600]  如果你從來沒有
[00:43:33.600 --> 00:43:36.840]  盡心認識過神自己的話
[00:43:36.840 --> 00:43:40.520]  我鼓勵你們全部漸進
[00:43:40.520 --> 00:43:42.240]  循序漸進
[00:43:42.240 --> 00:43:45.400]  去認識聖經裏面這些說話
[00:43:45.400 --> 00:43:46.960]  以致到將來的時候
[00:43:46.960 --> 00:43:48.440]  人家問到什麼
[00:43:48.440 --> 00:43:50.040]  你可以用回
[00:43:50.040 --> 00:43:51.840]  聖經裏面的英語
[00:43:51.840 --> 00:43:53.800]  告訴他
[00:43:53.800 --> 00:43:56.240]  如果你能夠跟人查經的時候
[00:43:56.240 --> 00:43:58.880]  那是一個最好的機會
[00:43:58.880 --> 00:44:00.680]  去大人順主
[00:44:00.680 --> 00:44:02.280]  去到獄中
[00:44:02.280 --> 00:44:04.280]  都是查經
[00:44:04.280 --> 00:44:06.440]  大人順主
[00:44:06.440 --> 00:44:08.080]  鼓勵大家
[00:44:08.080 --> 00:44:12.560]  我們一起低頭做個禱告
[00:44:12.560 --> 00:44:13.400]  在禱告的時候
[00:44:13.400 --> 00:44:17.840]  我也很想問問在座中有多少人
[00:44:17.840 --> 00:44:20.120]  你深深感覺到
[00:44:20.120 --> 00:44:24.160]  你需要接受更多聖經的裝備
[00:44:24.160 --> 00:44:29.240]  去回應現在這麼紛亂
[00:44:29.240 --> 00:44:30.840]  一個這樣的世代
[00:44:30.840 --> 00:44:32.800]  有的人覺得你需要
[00:44:32.800 --> 00:44:34.080]  我請你舉手
[00:44:34.080 --> 00:44:37.200]  舉高一點
[00:44:37.200 --> 00:44:39.760]  我現在就直接想問大家
[00:44:39.760 --> 00:44:41.160]  有多少人
[00:44:41.160 --> 00:44:43.680]  你願意對著你的親戚
[00:44:43.680 --> 00:44:44.800]  你的朋友
[00:44:44.800 --> 00:44:48.640]  如果他們問到這些問題的時候
[00:44:48.640 --> 00:44:51.760]  你都希望能夠回應到他們的需要
[00:44:51.760 --> 00:44:54.240]  你願意回應他們的需要的
[00:44:54.240 --> 00:44:55.440]  願意的那些
[00:44:55.440 --> 00:44:57.880]  我請你舉手
[00:44:57.880 --> 00:44:59.120]  很多人願意
[00:44:59.120 --> 00:45:00.120]  是因為這樣
[00:45:00.120 --> 00:45:01.080]  我就鼓勵大家
[00:45:01.080 --> 00:45:05.160]  你就按照你自己的時間表
[00:45:05.160 --> 00:45:08.680]  循序漸進去裝備你自己
[00:45:08.680 --> 00:45:13.840]  有多少人願意在神的話語裡裝備自己
[00:45:13.840 --> 00:45:15.520]  我請你舉手
[00:45:15.520 --> 00:45:16.960]  舉高一點
[00:45:16.960 --> 00:45:18.040]  我請願意的
[00:45:18.040 --> 00:45:19.240]  你們一起起身
[00:45:19.240 --> 00:45:23.560]  我祝福你們
[00:45:23.560 --> 00:45:25.320]  我為你們禱告
[00:45:25.320 --> 00:45:26.720]  凡是願意的
[00:45:26.720 --> 00:45:28.520]  你就可以起身
[00:45:28.520 --> 00:45:31.080]  我為你們禱告
[00:45:31.080 --> 00:45:33.160]  親愛的居民
[00:45:33.160 --> 00:45:36.920]  你看到這班站在這裡的頂子妹
[00:45:36.920 --> 00:45:38.880]  我們的心何等渴慕
[00:45:38.880 --> 00:45:41.640]  更深認識你的話
[00:45:41.640 --> 00:45:44.760]  又能夠落地去應用你的話
[00:45:44.760 --> 00:45:49.400]  在每一天人常常問的問題裡面
[00:45:49.400 --> 00:45:52.840]  就可以當是如你一樣勾到他們
[00:45:52.840 --> 00:45:54.920]  進入你自己的話裡面
[00:45:54.920 --> 00:45:56.880]  我求你幫助我們
[00:45:56.880 --> 00:45:58.200]  又讓我們能夠
[00:45:58.200 --> 00:46:03.360]  將這個看成是我們非要不可的事
[00:46:03.360 --> 00:46:05.320]  帶領我們的人生
[00:46:05.320 --> 00:46:07.320]  奉耶穌基督的名堂
[00:46:07.320 --> 00:46:09.320]  阿們
