
[00:00:00.000 --> 00:00:03.080]  各位女性姐妹 新年蒙福
[00:32:54.560 --> 00:32:56.560]  控制我們的生命
[00:32:56.560 --> 00:32:58.560]  影響我們的生命
[00:32:58.560 --> 00:33:00.560]  今年如果送舊之後
[00:33:00.560 --> 00:33:02.560]  要迎新是什麼呢
[00:33:02.560 --> 00:33:04.560]  我們要時時刻刻
[00:33:04.560 --> 00:33:06.560]  在神面前
[00:33:06.560 --> 00:33:08.560]  來參悔
[00:33:08.560 --> 00:33:10.560]  迴轉
[00:33:10.560 --> 00:33:12.560]  不單止是每年每月一次
[00:33:12.560 --> 00:33:14.560]  是每月每時每刻
[00:33:14.560 --> 00:33:16.560]  我們都需要在神
[00:33:16.560 --> 00:33:18.560]  在很多婚姻的
[00:33:18.560 --> 00:33:20.560]  講座裏面用一個名詞
[00:33:20.560 --> 00:33:22.560]  就是你要入錢
[00:33:22.560 --> 00:33:24.560]  你要倒垃圾
[00:33:24.560 --> 00:33:26.560]  倒垃圾就是妨礙
[00:33:26.560 --> 00:33:28.560]  婚姻裏面一些東西
[00:33:28.560 --> 00:33:30.560]  要清除
[00:33:30.560 --> 00:33:32.560]  入錢就是
[00:33:32.560 --> 00:33:34.560]  爲你的愛情
[00:33:34.560 --> 00:33:36.560]  增加資本
[00:33:36.560 --> 00:33:38.560]  當危機來到的時候
[00:33:38.560 --> 00:33:40.560]  這些平時
[00:33:40.560 --> 00:33:42.560]  你所付出的東西
[00:33:42.560 --> 00:33:44.560]  能夠成爲一種力量
[00:33:44.560 --> 00:33:46.560]  去抵消
[00:33:46.560 --> 00:33:48.560]  每晚的時候
[00:33:48.560 --> 00:33:50.560]  我們去禱告
[00:33:50.560 --> 00:33:52.560]  無論你的配偶在不在
[00:33:52.560 --> 00:33:54.560]  你都可以
[00:33:54.560 --> 00:33:56.560]  爲他禱告
[00:33:56.560 --> 00:33:58.560]  和自己禱告
[00:33:58.560 --> 00:34:00.560]  求神將你生命裏面一些不潔的東西
[00:34:00.560 --> 00:34:02.560]  除去
[00:34:02.560 --> 00:34:04.560]  悔改不會遲
[00:34:04.560 --> 00:34:06.560]  臺灣以前
[00:34:06.560 --> 00:34:08.560]  有一個
[00:34:08.560 --> 00:34:10.560]  是強姦殺人
[00:34:10.560 --> 00:34:12.560]  綁票的重犯
[00:34:12.560 --> 00:34:14.560]  臨槍缺的時候
[00:34:14.560 --> 00:34:16.560]  他先來信耶穌
[00:34:16.560 --> 00:34:18.560]  有沒有這麼好啊
[00:34:18.560 --> 00:34:20.560]  這樣都信耶穌
[00:34:20.560 --> 00:34:24.560]  我們交給上帝去裁斷
[00:34:24.560 --> 00:34:26.560]  但在媒體來看
[00:34:26.560 --> 00:34:28.560]  這個人在他生命最後一刻
[00:34:28.560 --> 00:34:30.560]  他希望有一個改變
[00:34:30.560 --> 00:34:32.560]  臨終的病人
[00:34:32.560 --> 00:34:34.560]  臨終的病人
[00:34:34.560 --> 00:34:36.560]  無論他一生走的路是怎樣
[00:34:36.560 --> 00:34:38.560]  在他昏迷當中
[00:34:38.560 --> 00:34:40.560]  你在他耳邊說
[00:34:40.560 --> 00:34:42.560]  他如果接受的話
[00:34:42.560 --> 00:34:44.560]  他仍然是
[00:34:44.560 --> 00:34:46.560]  屬乎上帝的
[00:34:46.560 --> 00:34:48.560]  雖然他一生人沒有侍奉
[00:34:48.560 --> 00:34:50.560]  好像光棍一條
[00:34:50.560 --> 00:34:52.560]  但他是火中抽出一根柴
[00:34:52.560 --> 00:34:54.560]  如果這些人
[00:34:54.560 --> 00:34:56.560]  仍然有迴轉的機會
[00:34:56.560 --> 00:34:58.560]  我們今天
[00:34:58.560 --> 00:35:00.560]  仍然這麼健康
[00:35:00.560 --> 00:35:02.560]  儘管至少還有一些光陰
[00:35:02.560 --> 00:35:04.560]  在掌握的話
[00:35:04.560 --> 00:35:06.560]  都是你去改變
[00:35:06.560 --> 00:35:08.560]  在你去見上帝之前
[00:35:08.560 --> 00:35:10.560]  可以改變
[00:35:10.560 --> 00:35:12.560]  迴轉的機會
[00:35:12.560 --> 00:35:14.560]  悔改回轉
[00:35:14.560 --> 00:35:16.560]  並不會遲
[00:35:16.560 --> 00:35:18.560]  而且上帝
[00:35:18.560 --> 00:35:20.560]  一定能夠跟進
[00:35:20.560 --> 00:35:22.560]  幫你去糾正你的生命
[00:35:22.560 --> 00:35:24.560]  如果你願意的話
[00:35:24.560 --> 00:35:26.560]  所以我們求主
[00:35:26.560 --> 00:35:28.560]  讓我們能夠謙卑
[00:35:28.560 --> 00:35:30.560]  聆聽真理
[00:35:30.560 --> 00:35:32.560]  辨識什麼是好
[00:35:32.560 --> 00:35:34.560]  什麼是壞
[00:35:34.560 --> 00:35:36.560]  接受好的
[00:35:36.560 --> 00:35:38.560]  抗拒壞的
[00:35:38.560 --> 00:35:40.560]  行在主的愛和真理裏
[00:35:40.560 --> 00:35:42.560]  新的一年
[00:35:42.560 --> 00:35:44.560]  你一定會
[00:35:44.560 --> 00:35:46.560]  諸事大吉
[00:35:46.560 --> 00:35:48.560]  諸事順利
[00:35:48.560 --> 00:35:50.560]  每一件事
[00:35:50.560 --> 00:35:52.560]  都是蒙神的恩典
[00:35:52.560 --> 00:35:54.560]  祝福大家
[00:35:54.560 --> 00:35:56.560]  新年繼續蒙恩
