
[00:00:00.000 --> 00:00:04.160]  多謝剛才Chris Chan 弟兄給我的介紹
[00:39:58.360 --> 00:40:02.360]  你感覺到不像原諒別人
[00:40:02.360 --> 00:40:06.360]  反而好像你寬恕了你自己
[00:40:06.360 --> 00:40:10.360]  寬恕了你自己多年來的怨恨
[00:40:10.360 --> 00:40:14.360]  鬆開了你自己的枷鎖
[00:40:14.360 --> 00:40:17.360]  你為什麼用別人的過錯
[00:40:17.360 --> 00:40:21.360]  來折磨你自己呢
[00:40:21.360 --> 00:40:24.360]  將你現在內心的重擔
[00:40:24.360 --> 00:40:26.360]  寄給我們的天父吧
[00:40:26.360 --> 00:40:28.360]  寄給我們的主吧
[00:40:28.360 --> 00:40:31.360]  如果你現時心裡面不平安
[00:40:31.360 --> 00:40:34.360]  腦海中浮現了一些人的面孔
[00:40:34.360 --> 00:40:38.360]  一些需要你作出饒恕的面孔
[00:40:38.360 --> 00:40:41.360]  又或者你需要尋求別人
[00:40:41.360 --> 00:40:45.360]  對方饒恕你的那些人的面孔的話
[00:40:45.360 --> 00:40:47.360]  不要再等
[00:40:47.360 --> 00:40:51.360]  你心裡面現在要作出饒恕
[00:40:51.360 --> 00:40:55.360]  現在就說我要尋求對方的饒恕
[00:40:55.360 --> 00:40:57.360]  你願意嗎
[00:40:57.360 --> 00:40:58.360]  我盼望你願意
[00:40:58.360 --> 00:41:01.360]  因為這是聖經的真理教導
[00:41:01.360 --> 00:41:02.360]  親愛的天父
[00:41:02.360 --> 00:41:05.360]  求你賜給我們從你而來的力量
[00:41:05.360 --> 00:41:06.360]  智慧
[00:41:06.360 --> 00:41:08.360]  去愛和去饒恕
[00:41:08.360 --> 00:41:12.360]  包括那些被公認不可愛的人
[00:41:12.360 --> 00:41:16.360]  也包括那些被公認為不能饒恕的人
[00:41:16.360 --> 00:41:19.360]  奉我們從死裡奉的主耶穌基督
[00:41:19.360 --> 00:41:20.360]  阿們
