
[00:00:00.000 --> 00:00:03.400]  有冇記得以前睇報紙要睇報紙㗎
[00:31:01.040 --> 00:31:03.040]  喊得一句句
[00:31:03.040 --> 00:31:05.040]  所以以色列人哋而家喊
[00:31:05.040 --> 00:31:07.040]  因為神講嘅說話真係
[00:31:07.040 --> 00:31:09.040]  實言
[00:31:09.040 --> 00:31:11.040]  所以
[00:31:11.040 --> 00:31:13.040]  頂姐妹唔好輕忽神嘅話
[00:31:13.040 --> 00:31:15.040]  有好多神嘅話語
[00:31:15.040 --> 00:31:17.040]  講咗
[00:31:17.040 --> 00:31:19.040]  我係喺度再講一次
[00:31:19.040 --> 00:31:21.040]  要好好返去讀聖經
[00:31:21.040 --> 00:31:25.040]  唔使讀得多嘅
[00:31:25.040 --> 00:31:27.040]  慢慢讀
[00:31:27.040 --> 00:31:31.040]  喺你個筆記嗰度
[00:31:31.040 --> 00:31:33.040]  我講咗好多
[00:31:33.040 --> 00:31:35.040]  呢條經文講佢哋喊完
[00:31:35.040 --> 00:31:37.040]  咁我哋提醒返佢
[00:31:37.040 --> 00:31:39.040]  要依靠神得嘅喜樂
[00:31:39.040 --> 00:31:41.040]  就係我哋嘅力量
[00:31:41.040 --> 00:31:43.040]  一個有喜樂
[00:31:43.040 --> 00:31:45.040]  即係內心能夠正面樂觀
[00:31:45.040 --> 00:31:47.040]  能夠睇到神嘅恩典
[00:31:47.040 --> 00:31:49.040]  呢個就係我哋人生嘅力量
[00:31:49.040 --> 00:31:51.040]  你人生冇力量
[00:31:51.040 --> 00:31:53.040]  因為你冇喜樂
[00:31:53.040 --> 00:31:55.040]  咁我又冇喜樂
[00:31:55.040 --> 00:31:57.040]  因為你冇依靠
[00:31:57.040 --> 00:31:59.040]  依靠咩
[00:31:59.040 --> 00:32:01.040]  依靠神嘅應許
[00:32:01.040 --> 00:32:03.040]  所以呢度聖經講
[00:32:03.040 --> 00:32:05.040]  佢哋明白咗神嘅話
[00:32:05.040 --> 00:32:07.040]  就好似兒童主義學嗰啲
[00:32:07.040 --> 00:32:09.040]  呢頭喊完
[00:32:09.040 --> 00:32:11.040]  跟住嗰頭又大大歡樂
[00:32:11.040 --> 00:32:13.040]  因為佢明白神嘅話
[00:32:13.040 --> 00:32:15.040]  嗰個應用結語嗰度
[00:32:15.040 --> 00:32:17.040]  我講點樣經歷
[00:32:17.040 --> 00:32:19.040]  點樣活出神嘅話
[00:32:19.040 --> 00:32:21.040]  關於聖經
[00:32:21.040 --> 00:32:23.040]  我寫咗一啲重要嘅金句
[00:32:23.040 --> 00:32:27.040]  讀聖經係令我哋有福嘅
[00:32:27.040 --> 00:32:29.040]  神嘅話語
[00:32:29.040 --> 00:32:31.040]  一點一劃
[00:32:31.040 --> 00:32:33.040]  《馬太福音》五章十七十八節
[00:32:33.040 --> 00:32:35.040]  一點一劃都唔會廢去
[00:32:35.040 --> 00:32:37.040]  你記住
[00:32:37.040 --> 00:32:39.040]  一點一劃都唔會廢去
[00:32:39.040 --> 00:32:41.040]  神嘅話語係好可靠
[00:32:41.040 --> 00:32:43.040]  好真確
[00:32:43.040 --> 00:32:45.040]  係會實現嘅
[00:32:45.040 --> 00:32:47.040]  跟住
[00:32:47.040 --> 00:32:49.040]  聖經嗰度講
[00:32:49.040 --> 00:32:51.040]  《雅各書》一章二十五節
[00:32:51.040 --> 00:32:53.040]  我哋一齊讀《雅各書》一章二十五節
[00:32:53.040 --> 00:32:55.040]  預備起
[00:32:55.040 --> 00:32:57.040]  呢度又講蒙福
[00:32:57.040 --> 00:32:59.040]  除咗晝夜去思想神嘅話
[00:32:59.040 --> 00:33:01.040]  即係默想神嘅話
[00:33:01.040 --> 00:33:03.040]  呢度話唯有詳細察看
[00:33:03.040 --> 00:33:05.040]  嗰個完美私人自由
[00:33:05.040 --> 00:33:07.040]  同時時都係咁
[00:33:07.040 --> 00:33:09.040]  仲要咩呀
[00:33:09.040 --> 00:33:11.040]  一齊咁行出嚟
[00:33:11.040 --> 00:33:13.040]  所以點解我哋團契會有查經呢
[00:33:13.040 --> 00:33:15.040]  點解我哋崇拜
[00:33:15.040 --> 00:33:17.040]  有講道呢
[00:33:17.040 --> 00:33:19.040]  點解我哋會有主一學呢
[00:33:19.040 --> 00:33:21.040]  點解出面有生命之道呢
[00:33:21.040 --> 00:33:23.040]  就係
[00:33:23.040 --> 00:33:25.040]  神嘅話語對我哋生命好寶貴
[00:33:25.040 --> 00:33:27.040]  你如果靈修呢
[00:33:27.040 --> 00:33:29.040]  你就會健康
[00:33:29.040 --> 00:33:31.040]  但係你查經你先會強壯
[00:33:31.040 --> 00:33:33.040]  認真去讀神嘅話
[00:33:33.040 --> 00:33:35.040]  所以弟兄姊妹
[00:33:35.040 --> 00:33:37.040]  我想問下
[00:33:37.040 --> 00:33:39.040]  我哋查經
[00:33:39.040 --> 00:33:41.040]  係會預備㗎
[00:33:41.040 --> 00:33:43.040]  或者多數會預備㗎
[00:33:43.040 --> 00:33:45.040]  我望住你㗎
[00:33:45.040 --> 00:33:47.040]  就係你
[00:33:47.040 --> 00:33:49.040]  我睇到你冇預備
[00:33:49.040 --> 00:33:51.040]  我哋查經有四級嘅
[00:33:51.040 --> 00:33:53.040]  一種嘢係屬靈
[00:33:53.040 --> 00:33:55.040]  即係靈膽個靈
[00:33:55.040 --> 00:33:57.040]  即係
[00:33:57.040 --> 00:33:59.040]  嗰日返到嚟
[00:33:59.040 --> 00:34:01.040]  今日查經咩
[00:34:01.040 --> 00:34:03.040]  跟住查咩
[00:34:03.040 --> 00:34:05.040]  嗰啲你返嚟都唔知今日查到邊
[00:34:05.040 --> 00:34:07.040]  都唔知
[00:34:07.040 --> 00:34:09.040]  今日唔使查經
[00:34:09.040 --> 00:34:11.040]  嗰啲呢
[00:34:11.040 --> 00:34:13.040]  屬靈級
[00:34:13.040 --> 00:34:15.040]  但係佢都好返嚟
[00:34:15.040 --> 00:34:17.040]  佢返嚟接收聽
[00:34:17.040 --> 00:34:19.040]  OK
[00:34:19.040 --> 00:34:21.040]  第二叫一級
[00:34:21.040 --> 00:34:23.040]  佢至少知道查咩
[00:34:23.040 --> 00:34:25.040]  佢係寶光樓下坐坐都讀一讀
[00:34:25.040 --> 00:34:27.040]  或者搭巴士都望一望
[00:34:27.040 --> 00:34:29.040]  今日查馬太第五章
[00:34:29.040 --> 00:34:31.040]  都讀咗
[00:34:31.040 --> 00:34:33.040]  合返埋
[00:34:33.040 --> 00:34:35.040]  有少少印象
[00:34:35.040 --> 00:34:37.040]  OK
[00:34:37.040 --> 00:34:39.040]  呢啲都叫一級
[00:34:39.040 --> 00:34:41.040]  二級呢就係
[00:34:41.040 --> 00:34:43.040]  之前知道要查邊段
[00:34:43.040 --> 00:34:45.040]  又睇下有啲唔明
[00:34:45.040 --> 00:34:47.040]  又睇下啲參考書
[00:34:47.040 --> 00:34:49.040]  即係自己做啲查經筆記
[00:34:49.040 --> 00:34:51.040]  呢個係第二級
[00:34:51.040 --> 00:34:55.040]  咁第一種叫Receiver
[00:34:55.040 --> 00:34:57.040]  嚟接收嘅啫
[00:34:57.040 --> 00:34:59.040]  第二種呢就係一個Reader
[00:34:59.040 --> 00:35:01.040]  我有讀到我有基本嘅預備
[00:35:01.040 --> 00:35:03.040]  讀咗幾次嘅
[00:35:03.040 --> 00:35:05.040]  第三種呢就係我有本筆記簿寫低
[00:35:05.040 --> 00:35:07.040]  寫低我唔明嘅問題
[00:35:07.040 --> 00:35:09.040]  或者寫低我觀察嘅心得
[00:35:09.040 --> 00:35:11.040]  或者寫低我啲學習咗
[00:35:11.040 --> 00:35:13.040]  覺得可以實踐嘅嘢
[00:35:13.040 --> 00:35:15.040]  有筆記簿寫低嘅
[00:35:15.040 --> 00:35:17.040]  去到分組就人哋講咗啲
[00:35:17.040 --> 00:35:19.040]  呢個好好分享我就寫低
[00:35:19.040 --> 00:35:21.040]  呢個好得著我就寫低
[00:35:21.040 --> 00:35:23.040]  手上有啲渣拿嘅
[00:35:23.040 --> 00:35:25.040]  所以第一種靈級嗰啲係
[00:35:25.040 --> 00:35:27.040]  叫做水貨
[00:35:27.040 --> 00:35:29.040]  即係嚟噴口水嘅啫
[00:35:29.040 --> 00:35:31.040]  我就都有啲睇法
[00:35:31.040 --> 00:35:33.040]  咁啲睇法都係
[00:35:33.040 --> 00:35:35.040]  好初步嘅啫咁梗係初步
[00:35:35.040 --> 00:35:37.040]  你都啱啱先睇㗎嘛
[00:35:37.040 --> 00:35:39.040]  咁你叫水貨呀
[00:35:39.040 --> 00:35:41.040]  噴口水㗎嘛咁第二種叫行貨
[00:35:41.040 --> 00:35:43.040]  即係都讀咗幾行
[00:35:43.040 --> 00:35:45.040]  係咪呀
[00:35:45.040 --> 00:35:47.040]  咁就睇十行讀咗個十行八行
[00:35:47.040 --> 00:35:49.040]  咁行貨呀
[00:35:49.040 --> 00:35:51.040]  咁都好過好過水貨嘅
[00:35:51.040 --> 00:35:53.040]  咁行貨都OK呀
[00:35:53.040 --> 00:35:55.040]  都有啲咁第三個
[00:35:55.040 --> 00:35:57.040]  淨貨呀真係
[00:35:57.040 --> 00:35:59.040]  做筆記有啲嘢渣拿嘅
[00:35:59.040 --> 00:36:01.040]  係咪睇完唔明
[00:36:01.040 --> 00:36:03.040]  寫低第四種呢
[00:36:03.040 --> 00:36:05.040]  就係好似一個組長咁
[00:36:05.040 --> 00:36:07.040]  做咗萬一
[00:36:07.040 --> 00:36:09.040]  隨時Doris呀隨時組長
[00:36:09.040 --> 00:36:11.040]  今日肚痛呀或者
[00:36:11.040 --> 00:36:13.040]  今日唔舒服冇返呢阿亨因冇返呢
[00:36:13.040 --> 00:36:15.040]  等我嚟我都有預備OK嘅
[00:36:15.040 --> 00:36:17.040]  OK嘅我都足夠
[00:36:17.040 --> 00:36:19.040]  預備嘅我都睇咗都睇咗
[00:36:19.040 --> 00:36:21.040]  㗎啦咁就做咗好多反覆嘅思考
[00:36:21.040 --> 00:36:23.040]  可以所以我哋嗰陣話
[00:36:23.040 --> 00:36:25.040]  個個都預備今日
[00:36:25.040 --> 00:36:27.040]  就抽籤邊個帶茶經
[00:36:27.040 --> 00:36:29.040]  好驚呀
[00:36:29.040 --> 00:36:31.040]  抽到你韓恩
[00:36:31.040 --> 00:36:33.040]  咁呀
[00:36:33.040 --> 00:36:35.040]  阿細何今日可以幫手
[00:36:35.040 --> 00:36:37.040]  你明嗎
[00:36:37.040 --> 00:36:39.040]  第四種就係我充足
[00:36:39.040 --> 00:36:41.040]  個預備同埋好似煮好咗
[00:36:41.040 --> 00:36:43.040]  啲餸呢我炒好
[00:36:43.040 --> 00:36:45.040]  啲餸返嚟分享茶經
[00:36:45.040 --> 00:36:47.040]  我呢隻茶經就係大家有咗預備
[00:36:47.040 --> 00:36:49.040]  返嚟分享我哋喺聖經學習
[00:36:49.040 --> 00:36:51.040]  嘅心得即係大家攞啲餸返嚟
[00:36:51.040 --> 00:36:53.040]  咁咪豐富囉次次
[00:36:53.040 --> 00:36:55.040]  都係個組長煮嗰幾味
[00:36:55.040 --> 00:36:57.040]  食到厭啦
[00:36:57.040 --> 00:36:59.040]  又係呢啲應用呀又係叫我
[00:36:59.040 --> 00:37:01.040]  背經又係叫我靈修呀又係叫我
[00:37:01.040 --> 00:37:03.040]  返煮嘅鶴哎呀好悶呀
[00:37:03.040 --> 00:37:05.040]  組長有冇啲新嘢呀
[00:37:05.040 --> 00:37:07.040]  又係嗰個get好爛囉
[00:37:07.040 --> 00:37:09.040]  你明嗎
[00:37:09.040 --> 00:37:11.040]  咁如果你覺得唔滿足
[00:37:11.040 --> 00:37:13.040]  咁你可以個個都
[00:37:13.040 --> 00:37:15.040]  我都唔知邊個帶茶經你知唔知嘛
[00:37:15.040 --> 00:37:17.040]  邊個帶個個都好似咁好
[00:37:17.040 --> 00:37:19.040]  預備嘅
[00:37:19.040 --> 00:37:21.040]  但係好簡單啫我盲嘅都睇到
[00:37:21.040 --> 00:37:23.040]  你哋冇筆記簿嘅
[00:37:23.040 --> 00:37:25.040]  係咪呀有時攞個手機
[00:37:25.040 --> 00:37:27.040]  出嚟扮下篤下篤下咁其實都係冇嘅
[00:37:27.040 --> 00:37:29.040]  所以有筆記簿
[00:37:29.040 --> 00:37:31.040]  要睇聖經但係要時間嘅
[00:37:31.040 --> 00:37:33.040]  所以我鼓勵你盡量
[00:37:33.040 --> 00:37:35.040]  盡量安排啲時間
[00:37:35.040 --> 00:37:37.040]  咁好簡單啫你
[00:37:37.040 --> 00:37:39.040]  畀幾多時間睇電視就幾多時間預備茶經
[00:37:39.040 --> 00:37:41.040]  得㗎咁樣
[00:37:41.040 --> 00:37:43.040]  好似要求高咁咪一半啦
[00:37:43.040 --> 00:37:45.040]  一半勁唔勁呀
[00:37:45.040 --> 00:37:47.040]  都好勁㗎囉
[00:37:47.040 --> 00:37:49.040]  有幾多個人你
[00:37:49.040 --> 00:37:51.040]  一個星期大概有六個鐘頭睇電視嘅
[00:37:51.040 --> 00:37:53.040]  平均六個鐘即係每一個鐘
[00:37:53.040 --> 00:37:55.040]  擺下手衣
[00:37:55.040 --> 00:37:57.040]  唔止六個呀
[00:37:57.040 --> 00:37:59.040]  你拍
[00:37:59.040 --> 00:38:01.040]  我認唔到你係邊個㗎喎
[00:38:01.040 --> 00:38:03.040]  所以呢
[00:38:03.040 --> 00:38:05.040]  你只要需要
[00:38:05.040 --> 00:38:07.040]  八十八個鐘
[00:38:07.040 --> 00:38:09.040]  就聽晒啲聖經
[00:38:09.040 --> 00:38:11.040]  你每個星期只要用一個鐘
[00:38:11.040 --> 00:38:13.040]  認真少少
[00:38:13.040 --> 00:38:15.040]  打開筆記簿打開聖經
[00:38:15.040 --> 00:38:17.040]  寫低你茶經
[00:38:17.040 --> 00:38:19.040]  一啲難題
[00:38:19.040 --> 00:38:21.040]  帶返黎一齊討論
[00:38:21.040 --> 00:38:23.040]  分享討論咩呀
[00:38:23.040 --> 00:38:25.040]  呢段聖經
[00:38:25.040 --> 00:38:27.040]  係咩意思呢段聖經對我有咩意義呢
[00:38:27.040 --> 00:38:29.040]  我點樣實踐
[00:38:29.040 --> 00:38:31.040]  有啲咩困難我地一齊傾
[00:38:31.040 --> 00:38:33.040]  其實最好就係
[00:38:33.040 --> 00:38:35.040]  我地返黎頭嗰半個鐘
[00:38:35.040 --> 00:38:37.040]  多啲就處理完聖經難解嘅地方
[00:38:37.040 --> 00:38:39.040]  後面嗰大半個鐘
[00:38:39.040 --> 00:38:41.040]  我地就討論呢段聖經我點樣實踐
[00:38:41.040 --> 00:38:43.040]  喺生活裏面會有咩困難
[00:38:43.040 --> 00:38:45.040]  有咩難處
[00:38:45.040 --> 00:38:47.040]  如果一個有誠信正直嘅人
[00:38:47.040 --> 00:38:49.040]  真係唔講大話
[00:38:49.040 --> 00:38:51.040]  都好難㗎喎喺世界
[00:38:51.040 --> 00:38:53.040]  咁咪大家分享下點樣
[00:38:53.040 --> 00:38:55.040]  可以做到個正直嘅人
[00:38:55.040 --> 00:38:57.040]  點樣掙扎點樣面對呢啲挑戰
[00:38:57.040 --> 00:38:59.040]  最近我地星期五全劇
[00:38:59.040 --> 00:39:01.040]  有個弟兄都講
[00:39:01.040 --> 00:39:03.040]  佢都掙扎佢賣嘢嘅
[00:39:03.040 --> 00:39:05.040]  佢掙扎就係
[00:39:05.040 --> 00:39:07.040]  唔講大話
[00:39:07.040 --> 00:39:09.040]  你知一個賣嘢嘅人唔講大話
[00:39:09.040 --> 00:39:11.040]  容易唔容易呀
[00:39:13.040 --> 00:39:15.040]  好生意嗰陣冇所謂
[00:39:15.040 --> 00:39:17.040]  冇乜生意
[00:39:17.040 --> 00:39:21.040]  所以如果你睇樓
[00:39:21.040 --> 00:39:23.040]  你係地產經紀佢問你
[00:39:23.040 --> 00:39:25.040]  呢座樓請問有冇死過人
[00:39:25.040 --> 00:39:29.040]  聽就冇聽過
[00:39:29.040 --> 00:39:33.040]  你都唔敢話冇呀
[00:39:33.040 --> 00:39:35.040]  工業以外嘅嘢好難講嘅
[00:39:35.040 --> 00:39:37.040]  唔知佢起嗰陣有冇呢
[00:39:37.040 --> 00:39:39.040]  你知我又對呢度
[00:39:39.040 --> 00:39:41.040]  嘅歷史又唔係好知
[00:39:41.040 --> 00:39:43.040]  八年㗎啦
[00:39:43.040 --> 00:39:45.040]  講到好遠呀
[00:39:45.040 --> 00:39:47.040]  總有人死過嘅
[00:39:47.040 --> 00:39:49.040]  所以唔緊要嘅
[00:39:49.040 --> 00:39:51.040]  講到好大啦
[00:39:51.040 --> 00:39:53.040]  第二次世界大戰嗰度講起
[00:39:53.040 --> 00:39:55.040]  香港係邊個地方冇人死過呢
[00:39:55.040 --> 00:39:57.040]  所以冇事嘅
[00:39:57.040 --> 00:39:59.040]  如果呢度係填海嘅
[00:39:59.040 --> 00:40:01.040]  冇 梗係冇人死過啦
[00:40:01.040 --> 00:40:03.040]  頂姐妹
[00:40:03.040 --> 00:40:05.040]  我地查經係要咁呀嘛
[00:40:05.040 --> 00:40:07.040]  好快
[00:40:07.040 --> 00:40:09.040]  我唔會講曬嘅你放心
[00:40:09.040 --> 00:40:11.040]  但係我想講神嘅話語
[00:40:11.040 --> 00:40:13.040]  對我地好重要
[00:40:13.040 --> 00:40:15.040]  一點一話都唔會廢去
[00:40:15.040 --> 00:40:17.040]  你默想神嘅話語有幅嘅
[00:40:17.040 --> 00:40:19.040]  嗰度
[00:40:19.040 --> 00:40:21.040]  唯有詳細查看
[00:40:21.040 --> 00:40:23.040]  雅各書一章廿五節
[00:40:23.040 --> 00:40:25.040]  鼓勵你查經
[00:40:25.040 --> 00:40:27.040]  要預備我希望每個小組
[00:40:27.040 --> 00:40:29.040]  都彼此鼓勵
[00:40:29.040 --> 00:40:31.040]  預備查經
[00:40:31.040 --> 00:40:33.040]  讀聖經最重要
[00:40:33.040 --> 00:40:35.040]  係幫我地
[00:40:35.040 --> 00:40:37.040]  同神建立關係
[00:40:37.040 --> 00:40:39.040]  好快掃落去
[00:40:39.040 --> 00:40:41.040]  關於聖經有兩個
[00:40:41.040 --> 00:40:43.040]  最基本嘅問題
[00:40:43.040 --> 00:40:45.040]  我地手上呢本聖經
[00:40:45.040 --> 00:40:47.040]  係咪以前耶穌或者摩西
[00:40:47.040 --> 00:40:49.040]  佢地時代
[00:40:49.040 --> 00:40:51.040]  內容冇分別呢
[00:40:51.040 --> 00:40:53.040]  按死海古卷嘅
[00:40:53.040 --> 00:40:55.040]  考古研究
[00:40:55.040 --> 00:40:57.040]  按我地今日所有
[00:40:57.040 --> 00:40:59.040]  歷史文獻嘅考究
[00:40:59.040 --> 00:41:01.040]  聖經係全世界最有
[00:41:01.040 --> 00:41:03.040]  權威嘅歷史文獻
[00:41:03.040 --> 00:41:05.040]  如果你唔信聖經
[00:41:05.040 --> 00:41:07.040]  而家我地手上呢幾本聖經
[00:41:07.040 --> 00:41:09.040]  同以前嘅內容係一樣
[00:41:09.040 --> 00:41:11.040]  你其他所有歷史文獻都扔得
[00:41:11.040 --> 00:41:13.040]  所以聖經係世界上
[00:41:13.040 --> 00:41:15.040]  作為一個客觀嘅歷史文獻
[00:41:15.040 --> 00:41:17.040]  係最有權威嘅
[00:41:17.040 --> 00:41:19.040]  係冇被挑戰到
[00:41:19.040 --> 00:41:21.040]  雖然以前有啲人
[00:41:21.040 --> 00:41:23.040]  話聖經會過時
[00:41:23.040 --> 00:41:25.040]  但聖經仍然
[00:41:25.040 --> 00:41:27.040]  佢講嘅嘢仍然係實現
[00:41:27.040 --> 00:41:29.040]  所以呢本聖經同以前嗰本
[00:41:29.040 --> 00:41:31.040]  除咗翻譯
[00:41:31.040 --> 00:41:33.040]  唔同語文嘅翻譯上會有一啲
[00:41:33.040 --> 00:41:35.040]  差距
[00:41:35.040 --> 00:41:37.040]  有啲嘢未必中文翻譯到
[00:41:37.040 --> 00:41:39.040]  聖經 而家我地拎住本
[00:41:39.040 --> 00:41:41.040]  同以前嗰本係冇分別
[00:41:41.040 --> 00:41:43.040]  第二 聖經係神自己嘅作品
[00:41:43.040 --> 00:41:45.040]  我都講過 聖經嘅寓言
[00:41:45.040 --> 00:41:47.040]  有關於猶太人嘅歷史
[00:41:47.040 --> 00:41:49.040]  關於猶太人以色列國家附近
[00:41:49.040 --> 00:41:51.040]  嗰啲埃及 巴比倫 亞述
[00:41:51.040 --> 00:41:53.040]  敘利亞 菲利士
[00:41:53.040 --> 00:41:55.040]  以東 阿滿
[00:41:55.040 --> 00:41:57.040]  摩亞 好多呢啲
[00:41:57.040 --> 00:41:59.040]  推羅西頓同佢有關
[00:41:59.040 --> 00:42:01.040]  嗰啲國家嘅寓言都有
[00:42:01.040 --> 00:42:03.040]  都應驗
[00:42:03.040 --> 00:42:05.040]  而聖經裡面除咗呢啲國家嘅寓言
[00:42:05.040 --> 00:42:07.040]  就關於耶穌基督
[00:42:07.040 --> 00:42:09.040]  佢第一次降生嘅寓言
[00:42:09.040 --> 00:42:11.040]  應驗咗
[00:42:11.040 --> 00:42:13.040]  超過300節嘅經文關於耶穌基督降生
[00:42:13.040 --> 00:42:15.040]  即係寓言彌賽
[00:42:15.040 --> 00:42:17.040]  會嚟
[00:42:17.040 --> 00:42:19.040]  第四類就係關於耶穌基督
[00:42:19.040 --> 00:42:21.040]  再來同埋末世嘅寓言
[00:42:21.040 --> 00:42:23.040]  所以我地話 聖經嘅寓言
[00:42:23.040 --> 00:42:25.040]  將關乎寓言嘅
[00:42:25.040 --> 00:42:27.040]  聖經章節
[00:42:27.040 --> 00:42:29.040]  有1800幾句
[00:42:29.040 --> 00:42:31.040]  即係570個組別
[00:42:31.040 --> 00:42:33.040]  已經應驗咗超過550個聖經寓言嘅組別
[00:42:33.040 --> 00:42:35.040]  所以呢個寓言
[00:42:35.040 --> 00:42:37.040]  係好清楚 聖經自己證明
[00:42:37.040 --> 00:42:39.040]  佢係神嘅作品
[00:42:39.040 --> 00:42:41.040]  所以今日
[00:42:41.040 --> 00:42:43.040]  點解我地會信聖經嘅權威
[00:42:43.040 --> 00:42:45.040]  唔係淨係我覺得佢係
[00:42:45.040 --> 00:42:47.040]  唔係淨係
[00:42:47.040 --> 00:42:49.040]  咦 我經歷過呢一句
[00:42:49.040 --> 00:42:51.040]  我就覺得 唔係淨係用經歷去解釋聖經
[00:42:51.040 --> 00:42:53.040]  係用聖經去解釋我地嘅經歷
[00:42:53.040 --> 00:42:55.040]  好清楚嘅
[00:42:55.040 --> 00:42:57.040]  跟住下一個
[00:42:57.040 --> 00:42:59.040]  聖經有三個用途
[00:42:59.040 --> 00:43:01.040]  第一 聖經幫我地同神建立親密嘅關係
[00:43:01.040 --> 00:43:03.040]  第二 聖經幫我地解釋
[00:43:03.040 --> 00:43:05.040]  解決我地人生好多
[00:43:05.040 --> 00:43:07.040]  生命嘅
[00:43:07.040 --> 00:43:09.040]  疑難
[00:43:09.040 --> 00:43:11.040]  我地對人生 我地係邊度嚟
[00:43:11.040 --> 00:43:13.040]  我地人生有咩意義
[00:43:13.040 --> 00:43:15.040]  我地將來人死咗去邊
[00:43:15.040 --> 00:43:17.040]  點解我地人會死 點解人生會有痛苦
[00:43:17.040 --> 00:43:21.040]  點解人會係咁樣嘅
[00:43:21.040 --> 00:43:23.040]  點解人有時又咁美麗
[00:43:23.040 --> 00:43:25.040]  點解人有時又咁醜惡
[00:43:25.040 --> 00:43:27.040]  聖經都有答案
[00:43:27.040 --> 00:43:29.040]  第三
[00:43:29.040 --> 00:43:31.040]  就係神俾佢嘅話語
[00:43:31.040 --> 00:43:33.040]  想我地學好似神咁樣
[00:43:33.040 --> 00:43:35.040]  思考
[00:43:35.040 --> 00:43:37.040]  to learn to think in God's way
[00:43:37.040 --> 00:43:39.040]  學習好似神點樣睇嘢
[00:43:39.040 --> 00:43:41.040]  所以聖經 我地讀聖經
[00:43:41.040 --> 00:43:43.040]  攞到聖經嘅原則出嚟
[00:43:43.040 --> 00:43:45.040]  我地就將啲原則擺係心裏面
[00:43:45.040 --> 00:43:47.040]  神叫我地愛人如己
[00:43:47.040 --> 00:43:49.040]  呢種愛人嘅原則
[00:43:49.040 --> 00:43:51.040]  就好似神咁樣
[00:43:51.040 --> 00:43:53.040]  神就係愛 我地要學點樣愛
[00:43:53.040 --> 00:43:55.040]  我地神係點
[00:43:55.040 --> 00:43:57.040]  我地要學好似神點樣去做人
[00:43:57.040 --> 00:43:59.040]  所以讀聖經最重要唔係讀神學
[00:43:59.040 --> 00:44:01.040]  神學都要學
[00:44:01.040 --> 00:44:03.040]  最重要讀神學都要學人學
[00:44:03.040 --> 00:44:05.040]  學點做人
[00:44:05.040 --> 00:44:07.040]  學點做一個似神嘅人
[00:44:07.040 --> 00:44:09.040]  所以三個用途
[00:44:09.040 --> 00:44:11.040]  跟住讀聖經有四個反應
[00:44:11.040 --> 00:44:13.040]  第一個
[00:44:13.040 --> 00:44:15.040]  就係律法主義就將神嘅話語
[00:44:15.040 --> 00:44:17.040]  嗰啲教導嘅成為好多規矩
[00:44:17.040 --> 00:44:19.040]  規條 行為上滿足咗就得啦
[00:44:19.040 --> 00:44:21.040]  我要祈禱五分鐘就五分鐘啦
[00:44:21.040 --> 00:44:23.040]  畀多兩秒你啦
[00:44:23.040 --> 00:44:25.040]  要奉獻就奉獻
[00:44:25.040 --> 00:44:27.040]  奉獻多兩蚊
[00:44:27.040 --> 00:44:29.040]  突咗㗎啦
[00:44:29.040 --> 00:44:31.040]  用行為去量度
[00:44:31.040 --> 00:44:33.040]  唔係出於內心嘅
[00:44:33.040 --> 00:44:35.040]  呢種叫律法主義
[00:44:35.040 --> 00:44:37.040]  第二種 馴服
[00:44:37.040 --> 00:44:39.040]  神點樣講我就點樣遵行
[00:44:39.040 --> 00:44:41.040]  第三種
[00:44:41.040 --> 00:44:43.040]  就係背叛
[00:44:43.040 --> 00:44:45.040]  背叛即係我唔好想跟神嗰套
[00:44:45.040 --> 00:44:47.040]  所以我將聖經重新演繹
[00:44:49.040 --> 00:44:51.040]  聖經講到我講到
[00:44:51.040 --> 00:44:53.040]  唔係咁樣嘅
[00:44:53.040 --> 00:44:55.040]  無所謂嘅
[00:44:55.040 --> 00:44:57.040]  聖經都係叫我
[00:44:57.040 --> 00:44:59.040]  即係
[00:44:59.040 --> 00:45:01.040]  即係講大話呢
[00:45:01.040 --> 00:45:03.040]  出於愛心 唔係唔係
[00:45:03.040 --> 00:45:05.040]  出於愛心就得㗎啦嘛
[00:45:05.040 --> 00:45:07.040]  你真係靚仔呀
[00:45:07.040 --> 00:45:09.040]  最靚仔係你呀
[00:45:09.040 --> 00:45:11.040]  你買嘢咪先叫啲人叫你靚仔
[00:45:11.040 --> 00:45:13.040]  靚仔
[00:45:13.040 --> 00:45:15.040]  咁你係先好認啦
[00:45:15.040 --> 00:45:17.040]  係咩叫我咩
[00:45:17.040 --> 00:45:19.040]  呃我咩
[00:45:19.040 --> 00:45:21.040]  呃我咩
[00:45:21.040 --> 00:45:23.040]  你唔好好似嗰啲做買賣嘅人
[00:45:23.040 --> 00:45:27.040]  背叛就係掃羅
[00:45:27.040 --> 00:45:29.040]  神講咗個嘢
[00:45:29.040 --> 00:45:31.040]  佢扭曲
[00:45:31.040 --> 00:45:33.040]  講過另一個版本呢個就係背叛
[00:45:33.040 --> 00:45:35.040]  第四種呢 佢就唔敢改
[00:45:35.040 --> 00:45:37.040]  佢就係拖
[00:45:37.040 --> 00:45:39.040]  係係係
[00:45:39.040 --> 00:45:41.040]  收到收到 清楚清楚
[00:45:41.040 --> 00:45:43.040]  OK OK
[00:45:43.040 --> 00:45:45.040]  不過無講實幾時回應
[00:45:45.040 --> 00:45:47.040]  即係好似啲人追債咁
