
[00:00:00.000 --> 00:00:02.840]  今天想和大家分享的題目是
[00:35:32.120 --> 00:35:35.240]  在絕望中讓人見到希望
[00:35:35.240 --> 00:35:36.240]  怎樣才能做呢
[00:35:36.240 --> 00:35:37.800]  就是耶穌在那裡
[00:35:37.800 --> 00:35:38.640]  耶穌在那裡
[00:35:38.640 --> 00:35:40.800]  那裡就有希望
[00:35:40.800 --> 00:35:43.320]  我相信一群教務人員
[00:35:43.320 --> 00:35:44.840]  一群弟兄姊妹
[00:35:44.840 --> 00:35:47.840]  在那個場上他們所表現的
[00:35:47.840 --> 00:35:50.720]  就是耶穌在這裡
[00:35:50.720 --> 00:35:52.600]  我常常去想
[00:35:52.600 --> 00:35:54.560]  我知道我們中間也有些家長
[00:35:54.560 --> 00:35:55.400]  站在很前線
[00:35:55.400 --> 00:35:57.440]  因為他的兒女站在很前線
[00:35:57.440 --> 00:35:58.720]  他擔心
[00:35:58.720 --> 00:36:00.280]  兒女不喜歡他陪著
[00:36:00.280 --> 00:36:01.040]  不過他擔心
[00:36:01.040 --> 00:36:02.040]  他也跟著
[00:36:02.040 --> 00:36:03.360]  他在第一行
[00:36:03.360 --> 00:36:05.640]  他就在第一行
[00:36:05.640 --> 00:36:07.520]  很擔心
[00:36:07.520 --> 00:36:08.280]  因為他很愛
[00:36:08.280 --> 00:36:10.880]  那是他的兒女
[00:36:10.880 --> 00:36:12.880]  但是這一群教務
[00:36:12.880 --> 00:36:15.400]  後面那些不是他的兒女
[00:36:15.400 --> 00:36:16.280]  他愛
[00:36:16.280 --> 00:36:17.160]  因為什麼
[00:36:17.160 --> 00:36:23.000]  因為耶穌愛
[00:36:23.000 --> 00:36:24.600]  這個就是一個盼望
[00:36:24.600 --> 00:36:28.120]  在這麼差的環境下
[00:36:28.120 --> 00:36:36.480]  這個盼望出現了
[00:36:36.480 --> 00:36:37.560]  我鼓勵弟兄姊妹
[00:36:37.560 --> 00:36:41.160]  我們有很多空間去禱告
[00:36:41.160 --> 00:36:43.160]  有很多空間讓我們可以
[00:36:43.160 --> 00:36:46.960]  去更新去改變
[00:36:46.960 --> 00:36:48.520]  教會有很多不同的祈禱
[00:36:48.520 --> 00:36:49.720]  我稍後報告的時候
[00:36:49.720 --> 00:36:51.360]  就會告訴大家
[00:36:51.360 --> 00:36:53.760]  有很多不同的祈禱事端
[00:36:53.760 --> 00:36:55.000]  鼓勵你參與
[00:36:55.000 --> 00:36:57.600]  不單止是要回來教會參與
[00:36:57.600 --> 00:37:02.120]  你真的用心去紀念這個城市
[00:37:02.120 --> 00:37:04.000]  坐在這裡擔心
[00:37:04.000 --> 00:37:05.440]  坐在這裡失望
[00:37:05.440 --> 00:37:08.040]  是消極的
[00:37:08.040 --> 00:37:16.840]  我們去求上帝憐憫
[00:37:16.840 --> 00:37:21.640]  要用一種信心相信
[00:37:21.640 --> 00:37:38.120]  上帝愛我們的社會
[00:37:38.120 --> 00:37:46.240]  唯有這份信心才可以改變
[00:37:46.240 --> 00:37:48.480]  鼓勵弟兄姊妹
[00:37:48.480 --> 00:37:52.080]  參與在禱告裡面
[00:37:52.080 --> 00:37:54.320]  懇切的祈求
[00:37:54.320 --> 00:37:59.480]  上帝將這個環境逆轉
[00:37:59.480 --> 00:38:11.200]  我們一起祈禱
[00:38:11.200 --> 00:38:20.040]  天父我們知道我們的城市有病
[00:38:20.040 --> 00:38:22.240]  我們的政府
[00:38:22.240 --> 00:38:25.320]  我們的高官
[00:38:25.320 --> 00:38:27.720]  他們的眼睛看不見
[00:38:27.720 --> 00:38:29.840]  他們的耳朵聽不見
[00:38:29.840 --> 00:38:33.880]  因為他們的生命裡面都有病
[00:38:33.880 --> 00:38:37.920]  求主賜下恩典和憐憫
[00:38:37.920 --> 00:38:42.760]  讓這個有病的城市
[00:38:42.760 --> 00:38:46.080]  重新被醫治
[00:38:46.080 --> 00:38:48.960]  我絕對相信
[00:38:48.960 --> 00:38:55.320]  上帝您愛我們這個地方
[00:38:55.320 --> 00:38:58.480]  您有能力改變這個地方
[00:38:58.480 --> 00:39:00.360]  我們只是奉您的名
[00:39:00.360 --> 00:39:11.160]  來宣告主您在這裡
[00:39:11.160 --> 00:39:13.040]  幫助我們
[00:39:13.040 --> 00:39:14.880]  不只是負面
[00:39:14.880 --> 00:39:16.560]  不只是難過
[00:39:16.560 --> 00:39:18.640]  不只是抱怨
[00:39:18.640 --> 00:39:20.400]  不只是驚慌
[00:39:20.400 --> 00:39:22.480]  而是幫助我們的眼睛
[00:39:22.480 --> 00:39:24.120]  漸漸的看見
[00:39:24.120 --> 00:39:25.520]  看見您在這裡
[00:39:25.520 --> 00:39:27.920]  看見您掌權
[00:39:27.920 --> 00:39:29.760]  看見您的時間表
[00:39:29.760 --> 00:39:33.960]  以致我們用信心等候
[00:39:33.960 --> 00:39:35.840]  求您開我們的眼睛
[00:39:35.840 --> 00:39:37.440]  使我們看見
[00:39:37.440 --> 00:39:39.760]  使我們配合您的心意
[00:39:39.760 --> 00:39:42.640]  配合您的時間
[00:39:42.640 --> 00:39:43.960]  幫助我們
[00:39:43.960 --> 00:39:46.680]  或許在過去的時間裡面
[00:39:46.680 --> 00:39:50.320]  因為我們看不到應該怎麼走
[00:39:50.320 --> 00:39:52.160]  我們曾經埋怨
[00:39:52.160 --> 00:39:54.960]  甚至我們說賭氣的話
[00:39:54.960 --> 00:40:01.960]  我求您原諒我們
[00:40:01.960 --> 00:40:05.840]  幫助我們去守護這個城市
[00:40:05.840 --> 00:40:08.040]  因為這個城市屬於您的
[00:40:08.040 --> 00:40:14.640]  單單屬於您的
[00:40:14.640 --> 00:40:17.640]  我們憑信心這樣將一切仰望您
[00:40:17.640 --> 00:40:18.680]  願您今早
[00:40:18.680 --> 00:40:20.920]  觸摸我們每個電影節目的心
[00:40:20.920 --> 00:40:25.200]  特別心裡面負面、難過的
[00:40:25.200 --> 00:40:27.080]  恐懼、戰驚的
[00:40:27.080 --> 00:40:28.640]  您特別與他同在
[00:40:28.640 --> 00:40:29.920]  安慰他
[00:40:29.920 --> 00:40:32.160]  讓他知道您在這裡
[00:40:32.160 --> 00:40:34.200]  生命就有希望
[00:40:34.200 --> 00:40:36.040]  將一切的榮耀歸給您
[00:40:36.040 --> 00:40:37.000]  聽我們祈禱
[00:40:37.000 --> 00:40:39.400]  奉靠耶穌基督寶貝的名
[00:40:39.400 --> 00:40:40.400]  阿門
