
[00:00:00.000 --> 00:00:01.800]  各位電影節目,早晨!平安!
[00:30:42.520 --> 00:30:44.040]  我還沒說完
[00:30:44.040 --> 00:30:46.480]  我還想說第三節
[00:30:46.480 --> 00:30:48.360]  不知道你有沒有這個感受
[00:30:48.360 --> 00:30:50.200]  第三節說什麼呢
[00:30:50.200 --> 00:30:52.160]  第三節告訴我們
[00:30:52.160 --> 00:30:53.040]  其實剛才說過
[00:30:53.040 --> 00:30:54.520]  凡你腳掌所踏之地
[00:30:54.520 --> 00:30:56.800]  我都照著我所應許
[00:30:56.800 --> 00:31:02.040]  摩西的華刺給你們了
[00:31:02.040 --> 00:31:04.040]  若但何以西的地
[00:31:04.040 --> 00:31:05.840]  已經刺給你們了
[00:31:05.840 --> 00:31:07.680]  已經刺了
[00:31:07.680 --> 00:31:09.080]  不過我還沒走過去
[00:31:09.080 --> 00:31:11.320]  為什麼會說刺了呢
[00:31:11.320 --> 00:31:12.760]  說了就是了嗎
[00:31:12.760 --> 00:31:17.080]  我平時有時候說了就當做了
[00:31:17.080 --> 00:31:20.480]  說了就算了
[00:31:20.480 --> 00:31:23.120]  但是這個說了
[00:31:23.120 --> 00:31:25.440]  究竟是不是真的有呢
[00:31:25.440 --> 00:31:27.440]  天父答應了我這麼多
[00:31:27.440 --> 00:31:29.560]  主耶穌答應了我們有豐盛生命
[00:31:29.560 --> 00:31:30.960]  主耶穌答應了我們
[00:31:30.960 --> 00:31:32.720]  要向普天下傳福音
[00:31:32.720 --> 00:31:34.160]  答應了我們這麼多
[00:31:34.160 --> 00:31:35.400]  吩咐了這麼多
[00:31:35.400 --> 00:31:38.400]  究竟有多少是「應允」了呢
[00:31:38.400 --> 00:31:42.840]  今天我想和你們分享這件事情
[00:31:42.840 --> 00:31:46.560]  我現在天父好像給了你一張支票
[00:31:46.560 --> 00:31:49.040]  支票 有支票
[00:31:49.040 --> 00:31:50.560]  還沒入帳
[00:31:50.560 --> 00:31:51.680]  還沒入銀行
[00:31:51.680 --> 00:31:54.160]  還沒過帳
[00:31:54.160 --> 00:31:55.800]  你有沒有收過支票
[00:31:55.800 --> 00:31:57.960]  你有害怕的感覺
[00:31:57.960 --> 00:31:58.960]  有沒有試過
[00:31:58.960 --> 00:32:00.320]  我試過
[00:32:00.320 --> 00:32:01.760]  被人彈票
[00:32:01.760 --> 00:32:03.040]  那次賣樓
[00:32:03.040 --> 00:32:04.320]  小訂
[00:32:04.320 --> 00:32:07.680]  覺得那個買家也不知道是否可靠
[00:32:07.680 --> 00:32:10.240]  最後他真的彈票
[00:32:10.240 --> 00:32:12.040]  還要不過帳
[00:32:12.040 --> 00:32:13.280]  我可以告他
[00:32:13.280 --> 00:32:14.520]  只是拿來說而已
[00:32:14.520 --> 00:32:15.520]  只是拿來搞而已
[00:32:15.520 --> 00:32:17.200]  因為多過小額錢債
[00:32:17.200 --> 00:32:21.520]  要找律師告那些
[00:32:21.520 --> 00:32:23.440]  都不夠支票而已
[00:32:23.440 --> 00:32:24.680]  只是拿來搞而已
[00:32:24.680 --> 00:32:26.760]  所以其實算了
[00:32:26.760 --> 00:32:29.360]  不過我想說這張支票
[00:32:29.360 --> 00:32:33.280]  如果是香港價闊民
[00:32:33.280 --> 00:32:35.640]  那你覺得會不會進不了
[00:32:35.640 --> 00:32:37.560]  你覺得會不會對不了
[00:32:37.560 --> 00:32:41.280]  不過如果這張支票是天父上帝給你的
[00:32:41.280 --> 00:32:44.080]  耶和華已經告訴我們
[00:32:44.080 --> 00:32:47.080]  我照著我所應許摩西的話
[00:32:47.080 --> 00:32:51.360]  賜給你們了
[00:32:51.360 --> 00:32:52.680]  充足的信心
[00:32:52.680 --> 00:32:56.000]  一定兌現
[00:32:56.000 --> 00:32:59.040]  天父上帝大過香港價闊民
[00:32:59.040 --> 00:33:01.000]  怎麼會不兌現
[00:33:01.000 --> 00:33:04.960]  而且是充滿著愛心來兌現
[00:33:04.960 --> 00:33:08.720]  最後想分享多一個故事
[00:33:08.720 --> 00:33:10.440]  神充滿了祂的愛
[00:33:10.440 --> 00:33:15.560]  去應許承諾給你和我
[00:33:15.560 --> 00:33:20.800]  我這個星期還約見了一位姊妹
[00:33:20.800 --> 00:33:22.000]  這位姊妹是我朋友
[00:33:22.000 --> 00:33:24.200]  但不是經常見面的
[00:33:24.200 --> 00:33:25.760]  我知道她哥哥病了
[00:33:25.760 --> 00:33:27.640]  幾年前有癌症
[00:33:27.640 --> 00:33:30.040]  最近已經回到天父身上
[00:33:30.040 --> 00:33:32.120]  我和她聊天問她
[00:33:32.120 --> 00:33:36.720]  你哥哥後事怎麼樣
[00:33:36.720 --> 00:33:39.760]  她說哥哥留了一部車給她
[00:33:39.760 --> 00:33:41.240]  留了一輛車給她
[00:33:41.240 --> 00:33:43.920]  她哥哥
[00:33:43.920 --> 00:33:45.160]  她說她家人都不太明白
[00:33:45.160 --> 00:33:47.720]  我哥哥生癌的時候
[00:33:47.720 --> 00:33:49.320]  就買了一部新車
[00:33:49.320 --> 00:33:50.200]  全新車
[00:33:50.200 --> 00:33:52.080]  他們都不是特別多錢
[00:33:52.080 --> 00:33:54.400]  為甚麼要買一部新車
[00:33:54.400 --> 00:33:58.280]  他們全家人都不明白
[00:33:58.280 --> 00:34:00.040]  我站在一個父親的角度
[00:34:00.040 --> 00:34:02.840]  我覺得我明白
[00:34:02.840 --> 00:34:03.960]  我和她說
[00:34:03.960 --> 00:34:06.520]  我知道你哥哥為甚麼要買一部新車
[00:34:06.520 --> 00:34:07.520]  因為我知道她哥哥
[00:34:07.520 --> 00:34:11.920]  她哥哥是一個很敬虔很愛主的人
[00:34:11.920 --> 00:34:15.320]  我要知道她有一個女兒
[00:34:15.320 --> 00:34:17.960]  現在應該剛剛升中學
[00:34:17.960 --> 00:34:20.440]  我估計你哥哥很想
[00:34:20.440 --> 00:34:22.240]  趁著她還有力量的時候
[00:34:22.240 --> 00:34:23.960]  和女兒多去一些地方
[00:34:23.960 --> 00:34:25.720]  送她上學放學
[00:34:25.720 --> 00:34:28.880]  陪她多點
[00:34:28.880 --> 00:34:31.480]  我和我的朋友說
[00:34:31.480 --> 00:34:34.160]  姑姑
[00:34:34.160 --> 00:34:36.520]  好好保養這部車
[00:34:36.520 --> 00:34:39.240]  這是應許和承諾
[00:34:39.240 --> 00:34:44.080]  到你侄女十八歲的時候
[00:34:44.080 --> 00:34:46.920]  送這部車給她
[00:34:46.920 --> 00:34:48.520]  好好保養
[00:34:48.520 --> 00:34:52.880]  這是她爸爸對她的心意
[00:34:52.880 --> 00:34:54.800]  現在這部車你保養得好
[00:34:54.800 --> 00:34:56.960]  駕駛十多年都可以
[00:34:56.960 --> 00:34:58.840]  到時她十八歲
[00:34:58.840 --> 00:35:00.480]  還這部車給她
[00:35:00.480 --> 00:35:02.200]  是爸爸給她的心意
[00:35:02.200 --> 00:35:05.000]  一定可以給到她
[00:35:05.000 --> 00:35:07.520]  這也是神給我們的心意
[00:35:07.520 --> 00:35:09.040]  新華哥
[00:35:09.040 --> 00:35:10.320]  他將主耶穌給我們
[00:35:10.320 --> 00:35:16.520]  豈不將萬物和主耶穌一同的賜給我們
[00:35:16.520 --> 00:35:19.640]  親愛的天父我感謝你
[00:35:19.640 --> 00:35:23.600]  繼續藉著你的話語
[00:35:23.600 --> 00:35:25.720]  藉著你應許約書亞
[00:35:25.720 --> 00:35:28.040]  同樣應許我們
[00:35:28.040 --> 00:35:29.840]  我們面對困難
[00:35:29.840 --> 00:35:30.600]  我們今天面對
[00:35:30.600 --> 00:35:35.920]  剛才我們想過的思慮煩憂
[00:35:35.920 --> 00:35:38.920]  我們立志在你面前
[00:35:38.920 --> 00:35:40.400]  靠著你的恩典
[00:35:40.400 --> 00:35:42.960]  剛強壯膽
[00:35:42.960 --> 00:35:46.800]  完成你託付在我們心裡
[00:35:46.800 --> 00:35:48.560]  的任務使命
[00:35:48.560 --> 00:35:52.200]  你要試下豐盛的禮物給我們
[00:35:52.200 --> 00:35:54.640]  叫我們一無所缺的
[00:35:54.640 --> 00:35:58.400]  踏脹應許之地
[00:35:58.400 --> 00:35:59.160]  祈禱教堂
[00:35:59.160 --> 00:36:01.120]  奉耶穌名求
[00:36:01.120 --> 00:36:01.800]  阿們
