
[00:00:00.000 --> 00:00:05.900]  今年是二零二五年最後一個主日
[00:37:50.000 --> 00:37:52.400]  提醒我們自己不要隨隨便便
[00:37:52.400 --> 00:37:54.800]  糊塗地過一天
[00:37:54.800 --> 00:37:58.000]  或者很糊塗地又過了一年
[00:37:58.000 --> 00:38:01.000]  要想想有一天神要審判我們
[00:38:01.000 --> 00:38:03.000]  如果沒有耶穌的救贖
[00:38:03.000 --> 00:38:06.000]  代求我們沒有一個人能夠通過神的考驗
[00:38:06.000 --> 00:38:09.200]  沒有一個人能夠達到祂的標準
[00:38:09.200 --> 00:38:11.200]  數算我們的日子
[00:38:11.200 --> 00:38:15.400]  就知道我們離開人生的框框不是太遠
[00:38:15.400 --> 00:38:18.400]  有些人的框框可能比較大
[00:38:18.400 --> 00:38:20.400]  有些人的框框比較小
[00:38:20.400 --> 00:38:25.400]  有些人的人生的畫是很精彩的
[00:38:25.400 --> 00:38:27.400]  什麼顏色都有
[00:38:27.400 --> 00:38:30.400]  什麼深度都有
[00:38:30.400 --> 00:38:33.400]  有些人是平平無奇黑白的
[00:38:33.400 --> 00:38:35.400]  無所謂
[00:38:35.400 --> 00:38:38.400]  只要我們在神的計劃當中
[00:38:38.400 --> 00:38:39.400]  在祂的心意當中
[00:38:39.400 --> 00:38:42.400]  我們懂得怎樣分我們的事情
[00:38:42.400 --> 00:38:44.400]  按著優先次序
[00:38:44.400 --> 00:38:47.400]  做完那些最重要的事
[00:38:47.400 --> 00:38:51.400]  就可以毫無遺憾走完人生的路程
[00:38:51.400 --> 00:38:53.400]  有我們在神的面前
[00:38:53.400 --> 00:38:55.400]  我們很期待2026年
[00:38:55.400 --> 00:38:57.400]  很快就會來
[00:38:57.400 --> 00:38:59.400]  繼續我們能夠侍奉主
[00:38:59.400 --> 00:39:00.400]  與主同行
[00:39:00.400 --> 00:39:03.400]  每一天都能夠有靈性的進步
[00:39:03.400 --> 00:39:06.400]  我們同心祈禱
[00:39:06.400 --> 00:39:10.400]  我們知道每一個人在世界的年日都有限
[00:39:10.400 --> 00:39:12.400]  但是我們信主的人知道
[00:39:12.400 --> 00:39:15.400]  無論我們的時日有多長
[00:39:15.400 --> 00:39:18.400]  這只不過是一個暫時的時間
[00:39:18.400 --> 00:39:20.400]  我們有永遠的生命
[00:39:20.400 --> 00:39:23.400]  然而我們在暫時這段時間
[00:39:23.400 --> 00:39:25.400]  也是永遠生命的一個部分
[00:39:25.400 --> 00:39:28.400]  求主幫助我們能夠在面對
[00:39:28.400 --> 00:39:31.400]  2026將要來臨的時候
[00:39:31.400 --> 00:39:33.400]  我們都是從你的話語當中
[00:39:33.400 --> 00:39:36.400]  明白你對我們生命的旨意
[00:39:36.400 --> 00:39:39.400]  也盡心忠於你的託付
[00:39:39.400 --> 00:39:41.400]  完成你給我們的使命
[00:39:41.400 --> 00:39:44.560]  我們今晚祈禱感謝 奉主耶穌基督 聖名祈求
[00:39:44.560 --> 00:39:46.560]  拜拜
