
[00:00:00.000 --> 00:00:02.360]  隨著我們的年初到現在
[00:37:47.000 --> 00:37:50.200]  他們走向這個以馬五師的小鎮
[00:37:50.200 --> 00:37:52.400]  發生了一個奇遇
[00:37:52.400 --> 00:37:55.360]  復活的主竟然就向他們來顯現
[00:37:55.360 --> 00:37:58.200]  超越我們一般人的想法
[00:37:58.200 --> 00:38:00.720]  我們就反而從這兩個人的生命裡面
[00:38:00.720 --> 00:38:03.760]  我們看到神很奇妙的作為
[00:38:03.760 --> 00:38:06.600]  在他們的生命裡面
[00:38:06.600 --> 00:38:08.680]  我想起今天你和我
[00:38:08.680 --> 00:38:11.120]  都是最普通的普通人
[00:38:11.120 --> 00:38:13.320]  在人生的道路上我們的遭遇
[00:38:13.320 --> 00:38:15.720]  我們經常都覺得我們很平凡
[00:38:15.720 --> 00:38:18.800]  我們沒有什麼特別的遭遇
[00:38:18.800 --> 00:38:23.440]  甚至我們的出身也不是有什麼特出
[00:38:23.440 --> 00:38:26.960]  即使人生路上遇上很多艱難和痛苦
[00:38:26.960 --> 00:38:30.280]  或者與這兩位門徒一樣
[00:38:30.280 --> 00:38:32.800]  復活的主又怎麼可能和我們顯現
[00:38:32.800 --> 00:38:36.560]  與我們同行人生路呢
[00:38:36.560 --> 00:38:37.800]  感謝神
[00:38:37.800 --> 00:38:40.160]  祂就是復活的那一位
[00:38:40.160 --> 00:38:43.040]  祂就是那位與我們同心同行的那一位
[00:38:43.040 --> 00:38:46.320]  祂也願意賜給我們奇妙的恩典
[00:38:46.320 --> 00:38:49.160]  和豐盛的生命
[00:38:49.160 --> 00:38:50.960]  讓我們一起去認定
[00:38:50.960 --> 00:38:54.120]  今天這位的復活主是仍然
[00:38:54.120 --> 00:38:59.440]  與我們這班這麼平凡的人同行的
[00:38:59.440 --> 00:39:02.840]  當兩個門徒邀請耶穌進入他家的時候
[00:39:02.840 --> 00:39:05.360]  並且他願意開放他自己的時候
[00:39:05.360 --> 00:39:08.640]  讓主耶穌進入他們內心的世界
[00:39:08.640 --> 00:39:11.120]  當他們願意與主耶穌共聚的時候
[00:39:11.120 --> 00:39:14.560]  他們的生命就起了很大的變化
[00:39:14.560 --> 00:39:18.440]  他們從悲傷、憂愁和痛苦當中
[00:39:18.440 --> 00:39:23.000]  變成充滿著力量、盼望和勇氣
[00:39:23.000 --> 00:39:25.440]  讓我們常常都知道
[00:39:25.440 --> 00:39:29.440]  曉得我們要與主來同行
[00:39:29.440 --> 00:39:34.440]  有時這個同行是需要我們作主動的
[00:39:34.440 --> 00:39:38.920]  就好像我們每天都要去與神相交靈修一樣
[00:39:38.920 --> 00:39:40.720]  但是有時在生命的某一刻
[00:39:40.720 --> 00:39:44.680]  主其實是主動來和我們同行的
[00:39:44.680 --> 00:39:46.880]  不過我們可能因為某些原因
[00:39:46.880 --> 00:39:49.240]  我們暫時沒有看到
[00:39:49.240 --> 00:39:51.160]  我不知道今天在我們的生命裏面
[00:39:51.160 --> 00:39:54.040]  我們現在遭遇的處境是怎樣
[00:39:54.040 --> 00:39:56.840]  可能我們遭遇一個很幽暗的處境
[00:39:56.840 --> 00:40:01.000]  我們覺得好像主都沒有和我們同行
[00:40:01.000 --> 00:40:03.360]  但是今天藉著這段經文
[00:40:03.360 --> 00:40:05.640]  藉著格留巴和這個同行的故事
[00:40:05.640 --> 00:40:07.200]  去提醒我們
[00:40:07.200 --> 00:40:09.840]  就在我們眼目迷糊的時候
[00:40:09.840 --> 00:40:12.960]  主都與我們同行
[00:40:12.960 --> 00:40:15.920]  有時主耶穌主動地與我們同行
[00:40:15.920 --> 00:40:18.080]  亦都讓我們時刻的警醒
[00:40:18.080 --> 00:40:20.280]  敏銳地與祂同行
[00:40:20.280 --> 00:40:23.400]  將蒙蔽我們的心的柏子拿走
[00:40:23.400 --> 00:40:29.000]  我們就能夠看到那個復活的基督
[00:40:29.000 --> 00:40:32.360]  這兩個門徒在甚麼情況裏面認出主
[00:40:32.360 --> 00:40:35.280]  就是當主抹餅的時候
[00:40:35.280 --> 00:40:37.160]  可能是不是祂的動作
[00:40:37.160 --> 00:40:38.800]  是不是祂所說的話
[00:40:38.800 --> 00:40:41.440]  或者祂看到主釘人的手
[00:40:41.440 --> 00:40:42.720]  雖然我們都不知道
[00:40:42.720 --> 00:40:46.400]  但是今天我們同樣藉著守主餐
[00:40:46.400 --> 00:40:48.920]  我們期盼守主餐的時候
[00:40:48.920 --> 00:40:52.160]  你和我就同樣好像這兩位門徒一樣
[00:40:52.160 --> 00:40:54.400]  我們的眼睛就明亮
[00:40:54.400 --> 00:40:58.400]  使我們從受苦、黑眼、心淡、失望中
[00:40:58.400 --> 00:41:03.080]  再次被喚醒過來
[00:41:03.080 --> 00:41:04.760]  弟兄姊妹
[00:41:04.760 --> 00:41:07.120]  今天這個復活節的日子
[00:41:07.120 --> 00:41:09.000]  在我們的生命裏面
[00:41:09.000 --> 00:41:11.320]  給到我們一個很重要的提醒
[00:41:11.320 --> 00:41:14.360]  就是今天無論我們在甚麼情況裏面
[00:41:14.360 --> 00:41:17.720]  主仍然與我們同在
[00:41:17.720 --> 00:41:20.280]  仍然與我們同行
[00:41:20.280 --> 00:41:22.480]  當我們遇上了復活的基督之後
[00:41:22.480 --> 00:41:25.040]  就重現了我們火熱的心
[00:41:25.040 --> 00:41:27.480]  並且我們就不再猶疑
[00:41:27.480 --> 00:41:28.880]  立時起身
[00:41:28.880 --> 00:41:31.320]  勇敢地回到耶路撒冷
[00:41:31.320 --> 00:41:34.800]  為主作復活的見證
[00:41:34.800 --> 00:41:38.320]  每一個人都有屬於自己的二馬五師
[00:41:38.320 --> 00:41:40.800]  要記住二馬五師這條路
[00:41:40.800 --> 00:41:45.320]  就是主耶穌要使我們生命得到更新的路
[00:41:45.320 --> 00:41:49.520]  也是主與你同心同行的路
