
[00:00:00.000 --> 00:00:03.760]  大部分人都期待說我們其實活著
[00:33:51.460 --> 00:33:52.740]  真的
[00:33:52.740 --> 00:33:57.080]  真的認識什麼叫福音就是終於認識說原來我們都有罪
[00:33:57.080 --> 00:34:00.160]  然後因為都需要耶穌基督釘死架
[00:34:00.160 --> 00:34:05.280]  是因為福音的信息他第一晚真的接受福音的時候他說
[00:34:06.300 --> 00:34:11.680]  他在那邊說他說我終於明白那種感覺我突然就好像我又回到了一個處女
[00:34:11.680 --> 00:34:14.760]  這種的乾淨那種的感覺從心裡面覺得
[00:34:14.760 --> 00:34:20.900]  I become a virgin again的那種感覺從來沒有感到過裡面是這麼的乾淨
[00:34:20.900 --> 00:34:21.920]  潔淨
[00:34:21.920 --> 00:34:22.940]  聖潔
[00:34:22.940 --> 00:34:28.320]  他說不是因為外在的行為是裡面接受了主耶穌所賜給我的那種聖潔
[00:34:28.320 --> 00:34:32.920]  那麼在他整個過程當中他其中講一點非常重要他說
[00:34:33.440 --> 00:34:36.760]  為什麼我從一個很敬虔的基督教庭長大
[00:34:36.760 --> 00:34:42.140]  有這麼對的觀念可是我最後走到這麼奇奇怪怪的生活方式
[00:34:42.140 --> 00:34:46.240]  他說因為我一直注重的是表面的
[00:34:46.240 --> 00:34:47.780]  的道德觀念
[00:34:47.780 --> 00:34:50.840]  我一直注重的對啊基督徒就應該nice nice
[00:34:50.840 --> 00:34:52.900]  就應該怎麼找個信徒
[00:34:52.900 --> 00:34:54.940]  不能婚前性行為
[00:34:54.940 --> 00:34:56.740]  但是我完全沒有知道
[00:34:56.740 --> 00:35:01.860]  在那個過程當中我心裡面其實一直是個非常敗偶像的人
[00:35:02.620 --> 00:35:06.980]  我貪念的是我的美貌因為他長得很漂亮他曾經有段時間是model
[00:35:06.980 --> 00:35:13.880]  他說那時候其實是很掙扎的就一方面想要說成為處女我要保持處女
[00:35:13.880 --> 00:35:20.280]  身家給丈夫一方面他所有穿的衣服都是最暴露的哪件暴露選哪件穿就是我要show off
[00:35:20.280 --> 00:35:21.560]  我的body
[00:35:21.560 --> 00:35:25.920]  就是美成為他其實是他的真正的神是因為我就是美
[00:35:25.920 --> 00:35:27.960]  我需要有男生欣賞我
[00:35:27.960 --> 00:35:31.040]  這個才是我真正crave我真的需要的
[00:35:31.800 --> 00:35:35.640]  可是表面我還是維持那套什麼價值觀那套的
[00:35:35.640 --> 00:35:38.720]  道德觀可是裡面呢
[00:35:38.720 --> 00:35:40.760]  我是真正想要的是
[00:35:40.760 --> 00:35:45.380]  從男生而來欣賞的眼光我的美貌這個其實才是真正我的神
[00:35:45.380 --> 00:35:49.220]  他說因為我裡面從來都沒有放棄這個偶像
[00:35:49.220 --> 00:35:53.560]  所以到了事情狀況發生的時候你發現你馬上崩潰
[00:35:53.560 --> 00:36:00.480]  他說因為光靠外表那套道德的規範是沒有辦法讓你從裡面活出一個真正
[00:36:00.980 --> 00:36:04.300]  合成心意的人陽光的生活不是靠外在的
[00:36:04.300 --> 00:36:06.100]  道德觀念的規範的
[00:36:06.100 --> 00:36:09.180]  是靠裡面有一個新的東西進來
[00:36:09.180 --> 00:36:14.820]  所以K.O.T講得很清楚說他前面那段失敗是因為從頭到尾忽略了
[00:36:14.820 --> 00:36:19.160]  基督教講的道德觀不是外在的一套規範
[00:36:19.160 --> 00:36:22.740]  他講的是說裡面如果是一個貪婪
[00:36:22.740 --> 00:36:26.840]  是一個敗偶像的人你裡面心裡面的位置
[00:36:26.840 --> 00:36:30.420]  最寶貴的位置給其他的東西佔領了
[00:36:31.180 --> 00:36:36.060]  就像那個什麼大衛所說的以別的東西代替神的這人的
[00:36:36.060 --> 00:36:37.080]  仇苦
[00:36:37.080 --> 00:36:41.940]  必會加增的那種就是你慢慢活下去你發現這也不對那也不對
[00:36:41.940 --> 00:36:45.020]  是因為一開始那條路線就是錯的
[00:36:45.020 --> 00:36:47.320]  你忘記了這個方式
[00:36:47.320 --> 00:36:50.120]  其實是裡面的最重要是裡面的
[00:36:50.120 --> 00:36:53.980]  裡面對了你發現外面慢慢就越來越對
[00:36:53.980 --> 00:36:59.340]  所以當K.O.T一開始說裡面開始對了說注重裡面說
[00:36:59.600 --> 00:37:04.460]  任何時候發現說有東西佔了神的位置的時候你就自然會跟神說神
[00:37:04.460 --> 00:37:07.020]  我一定如果我沒有辦法
[00:37:07.020 --> 00:37:11.120]  在你裡面得到所有一切我得到最喜樂的東西
[00:37:11.120 --> 00:37:16.240]  就像John Piper講得很清楚John Piper算是現在福音派的leader
[00:37:16.240 --> 00:37:22.380]  他有一次在跟青少年講這個什麼色情網路沉迷的事情的時候他講得很清楚他說
[00:37:22.380 --> 00:37:26.740]  如果你們經歷基督沒有辦法得到的滿足感
[00:37:26.980 --> 00:37:33.380]  超過你在看愛情動作片那時候的滿足感的時候你就出不來
[00:37:33.380 --> 00:37:36.180]  我無論怎麼歸宣都沒有
[00:37:36.180 --> 00:37:42.580]  除非你有天經歷到神一想到神在你心裡面那種的感恩那種的平安喜樂
[00:37:42.580 --> 00:37:48.220]  那種的滿足感遠遠超過你做不好的事情的那種短暫的滿足
[00:37:48.220 --> 00:37:51.300]  除非是這樣你自然就出來了
[00:37:51.300 --> 00:37:54.620]  你自然你發現那種的慾望就不見了
[00:37:55.140 --> 00:38:00.000]  很簡單任何這種無論是淫亂貪婪的是拜偶像的
[00:38:00.000 --> 00:38:04.100]  如果你沒有辦法在神的生命裡面找到
[00:38:04.100 --> 00:38:07.940]  真的能夠帶給你那種無限的滿足
[00:38:07.940 --> 00:38:09.220]  的那種生命
[00:38:09.220 --> 00:38:11.260]  你就沒辦法活出
[00:38:11.260 --> 00:38:14.580]  聖經所說任何這種道德規範的事
[00:38:14.580 --> 00:38:18.180]  就算是也是表面暫時的
[00:38:18.180 --> 00:38:20.480]  一有狀況發生你就倒了
[00:38:20.740 --> 00:38:26.620]  所以不穩第三個有一個秘訣聖經也告訴我們給我們一條路走什麼秘訣呢
[00:38:26.620 --> 00:38:30.460]  他是這樣的他接下來在五章十五節到二十節
[00:38:30.460 --> 00:38:33.280]  我就從十
[00:38:33.280 --> 00:38:38.920]  八節開始讀吧十八節因為前面有點是另外一個話題十八節他是
[00:38:38.920 --> 00:38:42.240]  不要酗酒那是會敗壞人的
[00:38:42.240 --> 00:38:43.780]  要被聖靈充滿
[00:38:43.780 --> 00:38:50.180]  他說要用詩篇聖詩靈歌對唱要從心底發出音樂
[00:38:50.440 --> 00:38:55.560]  把重戰神向他歌唱要奉我們主耶穌基督的名常常為各樣的事
[00:38:55.560 --> 00:38:56.580]  感謝上帝
[00:38:56.580 --> 00:39:00.940]  你聽這句話聽起來好像有點天馬行空是吧好像我的
[00:39:00.940 --> 00:39:03.240]  生活都不太吻合他講什麼了
[00:39:03.240 --> 00:39:05.540]  我給個例子你告訴你講什麼
[00:39:05.540 --> 00:39:10.140]  聖經永遠都告訴你不是告訴你說什麼事情不可以做
[00:39:10.140 --> 00:39:13.220]  他永遠都告訴你說有什麼事情
[00:39:13.220 --> 00:39:17.320]  當你真的注重去做的時候你就可以避開那些
[00:39:17.320 --> 00:39:18.340]  不好的事情
[00:39:18.860 --> 00:39:25.000]  所以比方說如果告訴你說聖經說不要淫亂你不要一天到晚想什麼就像
[00:39:25.000 --> 00:39:30.120]  那時候佛牧師說他有個朋友很誠實嗎告訴他我人生沒什麼嗜好唯一的嗜好就是玩女人
[00:39:30.120 --> 00:39:31.400]  他很誠實
[00:39:31.400 --> 00:39:37.040]  就是一天到晚想那種事情那你也不能說不要淫亂不要一天到晚想那種事情
[00:39:37.040 --> 00:39:39.080]  那你說好不想不想不想
[00:39:39.080 --> 00:39:40.360]  那我想什麼
[00:39:40.360 --> 00:39:42.420]  我就讓我的腦子空著
[00:39:42.420 --> 00:39:44.720]  你知道腦子一空
[00:39:44.720 --> 00:39:46.260]  自然而然
[00:39:46.260 --> 00:39:47.780]  所有的
[00:39:48.040 --> 00:39:49.580]  亂七八糟的思想就會進來
[00:39:49.580 --> 00:39:53.420]  你說不要想負面的事情我說不想不想那想什麼
[00:39:53.420 --> 00:39:58.280]  只要你說不想只要腦袋一空負面思想自動進來
[00:39:58.280 --> 00:40:00.840]  聖經從來都不告訴你說
[00:40:00.840 --> 00:40:07.240]  保持空白不要想事情像是個傻子一樣不是啊聖經講很清楚
[00:40:07.240 --> 00:40:09.040]  是給我們一個腦袋是要用的
[00:40:09.040 --> 00:40:10.580]  他說裝什麼呢
[00:40:10.580 --> 00:40:12.620]  他說要被聖靈充滿
[00:40:12.620 --> 00:40:16.460]  他說被聖靈充滿的意思大家可能不太懂
[00:40:17.220 --> 00:40:18.260]  被聖靈充滿
[00:40:18.260 --> 00:40:19.540]  在聖經裡面
[00:40:19.540 --> 00:40:22.600]  他接下來講的這一段的表現呢
[00:40:22.600 --> 00:40:24.660]  我們有時候也不太懂他在講什麼
[00:40:24.660 --> 00:40:27.720]  我最近看到一篇的
[00:40:27.720 --> 00:40:30.020]  一封情書我大概就知道他講什麼
[00:40:30.020 --> 00:40:35.920]  Jonathan Ewell算是神學界大師了他帶起了大概19世紀一個的
[00:40:35.920 --> 00:40:38.980]  復興運動啊Jonathan Ewell他大概
[00:40:38.980 --> 00:40:41.540]  17歲的時候他認識他的
[00:40:41.540 --> 00:40:44.360]  現在的老婆啊他的當年的太太
[00:40:44.360 --> 00:40:46.660]  當年還是他女朋友啊當年
[00:40:46.920 --> 00:40:50.500]  可是他女朋友當年很小才14歲那個年代現在非法
[00:40:50.500 --> 00:40:51.780]  那個年代OK
[00:40:51.780 --> 00:40:55.620]  當時他女朋友才14歲他就被這個女生吸引
[00:40:55.620 --> 00:40:59.720]  所以他好像不知道1719歲的時候就想去追這個14歲的小女孩
[00:40:59.720 --> 00:41:02.280]  所以他就跑去寫情書給這個小女孩
[00:41:02.280 --> 00:41:06.120]  那麼他在寫那封情書裡面呢他提到一段話很有意思
[00:41:06.120 --> 00:41:07.660]  他告訴我們說
[00:41:07.660 --> 00:41:10.460]  為什麼這個小女生這麼吸引他
[00:41:10.460 --> 00:41:11.500]  他說
[00:41:11.500 --> 00:41:16.860]  他被這個女生吸引是因為你知道Jonathan Ewell是屬於那種什麼
[00:41:17.120 --> 00:41:22.240]  小知情調藝術家氣息尋找令人愉悅的憂傷那種人嘛就一天到晚思想
[00:41:22.240 --> 00:41:24.800]  神學問題就有點憂鬱憂鬱的那種
[00:41:24.800 --> 00:41:29.680]  但是他那個14歲的女朋友就後來成為他太太那個女生了
[00:41:29.680 --> 00:41:33.000]  那個女生呢就天生的陽光型女孩
[00:41:33.000 --> 00:41:37.360]  但是也不是傻白甜的那種啊就不是沒事對著你傻笑
[00:41:37.360 --> 00:41:40.160]  生活沒深度不是那種不是那種
[00:41:40.160 --> 00:41:43.240]  但是那種很有深度可是很陽光
[00:41:43.240 --> 00:41:46.560]  他裡面有一段記載是這樣說的他說
[00:41:47.340 --> 00:41:49.640]  我從頭到尾都看到這個女生呢
[00:41:49.640 --> 00:41:54.000]  是充滿感恩有一種喜悅從他裡面表現出來
[00:41:54.000 --> 00:41:58.080]  總是面帶微笑總喜歡一個人跑去海邊
[00:41:58.080 --> 00:42:01.140]  去獨處獨處的時候你好像看著他
[00:42:01.140 --> 00:42:07.300]  不知道為什麼好像這個人隨時24小時有一個跟著一個你看不到的人在對話
[00:42:07.300 --> 00:42:08.840]  那個人好像非常愛他
[00:42:08.840 --> 00:42:11.140]  他充滿喜悅充滿愉悅
[00:42:11.140 --> 00:42:14.480]  很多的感恩充滿活力很正面
[00:42:14.480 --> 00:42:16.260]  隨時充滿歡笑
[00:42:16.780 --> 00:42:19.860]  可是別人都當他傻笑什麼沒事發生
[00:42:19.860 --> 00:42:23.180]  可是Jonathan L我認識他的時候發現說原來
[00:42:23.180 --> 00:42:24.980]  這個人是個聖靈充滿的人
[00:42:24.980 --> 00:42:28.040]  這個人是個非常知道
[00:42:28.040 --> 00:42:31.620]  耶穌基督有多愛他因為耶穌基督的愛得著他
[00:42:31.620 --> 00:42:35.720]  他就隨時跟著有個對話一對話就爽的不得了
[00:42:35.720 --> 00:42:38.280]  因此心裡面就不斷有那種喜悅
[00:42:38.280 --> 00:42:44.440]  無論是獨處的時候喜悅跟一些開party的時候也是楊一書那種喜悅的這麼的一個人
[00:42:44.440 --> 00:42:45.960]  他說這種人
[00:42:46.220 --> 00:42:49.280]  就讓你看出說exactly剛剛保羅說的那種
[00:42:49.280 --> 00:42:52.360]  就是要被聖靈充滿接下來是什麼
[00:42:52.360 --> 00:42:54.920]  你就會從怎麼用聖詩啊
[00:42:54.920 --> 00:43:01.060]  詩篇啊從心裡發出音樂會頌讚神啊各樣的事情你都會耶穌基督感恩
[00:43:01.060 --> 00:43:04.900]  你會發現有個人24小時看顧著你愛著你
[00:43:04.900 --> 00:43:07.980]  不斷的永永不絕的那種的
[00:43:07.980 --> 00:43:11.300]  這種的喜樂的泉源不斷的留在你心裡面
[00:43:11.300 --> 00:43:13.100]  他是這麼樣的一個人
[00:43:13.600 --> 00:43:19.740]  我說我被這個吸引的不得了他為他瘋狂所以寫了一篇神學論文式的愛情
[00:43:19.740 --> 00:43:23.320]  愛情的那種愛情的情信給他的
[00:43:23.320 --> 00:43:24.600]  小女朋友
[00:43:24.600 --> 00:43:27.420]  在那封信我知道明白說原來
[00:43:27.420 --> 00:43:31.260]  原來聖經所說聖靈充滿的生活是指這種
[00:43:31.260 --> 00:43:37.140]  因為聖經講得很清楚他說聖靈來其實很簡單聖靈來只是為了榮耀基督
[00:43:37.140 --> 00:43:39.960]  所以聖靈是把基督放在你裡面的
[00:43:39.960 --> 00:43:42.520]  聖靈是把基督的愛放在你裡面
[00:43:42.780 --> 00:43:46.120]  一旦你想起基督的愛就覺得我好感恩啊
[00:43:46.120 --> 00:43:48.160]  我本來是Adolf Eichmann
[00:43:48.160 --> 00:43:51.740]  我可以活得很黑暗的他今天居然在陽光中
[00:43:51.740 --> 00:43:57.880]  居然可以領受這樣的恩典所以保羅說你們還不知道你們領受有些恩典
[00:43:57.880 --> 00:44:02.500]  到現在你還不知道你還不知道你能夠領受的福分到底有多大
[00:44:02.500 --> 00:44:05.560]  我憑什麼活的今天
[00:44:05.560 --> 00:44:08.120]  什麼亂吃亂喝的還有個健康的身體
[00:44:08.120 --> 00:44:11.200]  你憑什麼人際關係可以這麼多人愛你
[00:44:11.720 --> 00:44:14.540]  憑什麼你人生有個這麼偉大的目標
[00:44:14.540 --> 00:44:16.320]  每一步都有神的待你
[00:44:16.320 --> 00:44:21.180]  你今天可以可以到Adolf Eichmann的level的
[00:44:21.180 --> 00:44:22.980]  但今天居然不是
[00:44:22.980 --> 00:44:28.100]  這種的恩典你想起來應該是人際關係各種無論做什麼事
[00:44:28.100 --> 00:44:30.920]  都有喜樂的心他說這種叫聖靈充滿
[00:44:30.920 --> 00:44:37.820]  他說除非你是過著這種的生活otherwise你就會不斷想一些亂七八糟的事結果後來就變成什麼淫亂
[00:44:37.820 --> 00:44:39.620]  貪婪啊拜偶像幹的事
[00:44:40.140 --> 00:44:41.920]  所以聖經永遠都不是告訴你
[00:44:41.920 --> 00:44:42.960]  不要拜偶像
[00:44:42.960 --> 00:44:47.300]  不要什麼貪婪什麼這種他永遠告訴你說把重點放在哪
[00:44:47.300 --> 00:44:49.860]  所以如果你腦袋是空的
[00:44:49.860 --> 00:44:52.680]  你很難活出聖經這樣的除非
[00:44:52.680 --> 00:44:54.480]  你在不斷想一件事情
[00:44:54.480 --> 00:44:56.520]  你對罪有一個很深的認識
[00:44:56.520 --> 00:44:58.820]  你對主耶穌有很深的認識
[00:44:58.820 --> 00:45:02.660]  那種感情到了你發現生活就變得不一樣
[00:45:02.660 --> 00:45:04.960]  所以希望我們接下來的生活
[00:45:04.960 --> 00:45:06.760]  不是表面
[00:45:06.760 --> 00:45:10.080]  而是心裡面多一點真正陽光的生活
[00:45:10.600 --> 00:45:13.160]  完全另外一個境界表面那個是裝的
[00:45:13.160 --> 00:45:17.000]  裡面那個棉拿的掉而且不是傻白天的那種要說清楚
[00:45:17.000 --> 00:45:19.560]  不是沒事想傻笑的那種
[00:45:19.560 --> 00:45:21.360]  是你很清楚知道
[00:45:21.360 --> 00:45:23.140]  為什麼你喜樂
[00:45:23.140 --> 00:45:25.200]  有根有據
[00:45:25.200 --> 00:45:27.500]  保羅說很清楚的嘛
[00:45:27.500 --> 00:45:31.080]  要耶穌基督的愛在你們裡面是有根有據的
[00:45:31.080 --> 00:45:32.880]  不是說you don't know why
[00:45:32.880 --> 00:45:34.660]  you know exactly why
[00:45:34.660 --> 00:45:36.200]  為什麼他這麼愛你
[00:45:36.200 --> 00:45:38.000]  我們一起禱告
[00:45:39.020 --> 00:45:41.320]  所以我們來到你面前我們謝謝你因為你愛我們
[00:45:41.320 --> 00:45:46.700]  你讓我們知道說原來我們生活可以非常的陽光但是又不是靠我們的努力
[00:45:46.700 --> 00:45:47.980]  而是靠著恩典
[00:45:47.980 --> 00:45:48.760]  而是靠
[00:45:48.760 --> 00:45:52.340]  我們跟這位陽光生命的源頭能夠接上
[00:45:52.340 --> 00:45:54.640]  能夠連接上
[00:45:54.640 --> 00:45:56.180]  有源源不絕的生命
[00:45:56.180 --> 00:45:59.000]  能夠從你那邊流入到我們的生命裡面
[00:45:59.000 --> 00:46:02.580]  幫助我們在接下來的日子讓我們不單只是
[00:46:02.580 --> 00:46:05.900]  不要把基督教當成一個只是道德規範
[00:46:05.900 --> 00:46:08.460]  而是要把它當成一段非常
[00:46:08.720 --> 00:46:11.540]  非常美的重要的關係是因為你
[00:46:11.540 --> 00:46:13.580]  為我們曾經盯過死角
[00:46:13.580 --> 00:46:17.420]  你背負了我們所有的罪然而你今天卻把
[00:46:17.420 --> 00:46:21.000]  從裡而來所有美好的事情願意白白賜給我們
[00:46:21.000 --> 00:46:25.880]  豐盛的生命人生有好的價值觀有各樣的健康更好的
[00:46:25.880 --> 00:46:29.200]  婚姻更好的人際關係都是從裡而來
[00:46:29.200 --> 00:46:31.760]  我們享受著這一切我們因此
[00:46:31.760 --> 00:46:35.080]  每天的生活能夠充滿著陽光充滿感恩
[00:46:35.340 --> 00:46:38.200]  我们站在祷告感恩奉主耶稣基督的名囚
[00:46:38.200 --> 00:46:39.200]  Amen
