
[00:00:00.000 --> 00:00:02.000]  在這幾個月 我發覺
[00:38:32.080 --> 00:38:33.080]  好像要靠自己
[00:38:33.080 --> 00:38:35.080]  他說不是
[00:38:35.080 --> 00:38:38.080]  其實當我們盡了本份的時候
[00:38:38.080 --> 00:38:40.080]  上帝會看著我們
[00:38:40.080 --> 00:38:42.080]  耶穌會看著我們
[00:38:42.080 --> 00:38:44.080]  如果我們仍然的生命
[00:38:44.080 --> 00:38:46.080]  是與耶穌結連的時候
[00:38:46.080 --> 00:38:49.080]  我們不需要過份的憂慮
[00:38:49.080 --> 00:38:51.080]  但我們要警醒
[00:38:51.080 --> 00:38:53.080]  因為這個世代
[00:38:53.080 --> 00:38:55.080]  有假先知
[00:38:55.080 --> 00:38:58.080]  有狼混入羊群中間
