
[00:00:00.000 --> 00:00:07.880]  各位早晨 非常奇妙 沒有實體的交往
[00:36:07.440 --> 00:36:09.440]  那個就是一個
[00:36:09.440 --> 00:36:11.440]  地盤
[00:36:11.440 --> 00:36:13.440]  我記得好像大概
[00:36:13.440 --> 00:36:15.440]  少過一年前
[00:36:15.440 --> 00:36:17.440]  差不多
[00:36:17.440 --> 00:36:19.440]  一個時節
[00:36:19.440 --> 00:36:21.440]  已經建了幾層
[00:36:21.440 --> 00:36:23.440]  都是那個
[00:36:23.440 --> 00:36:25.440]  階段的開工禮
[00:36:25.440 --> 00:36:27.440]  開工禮員工幾十人
[00:36:27.440 --> 00:36:29.440]  地盤就要拜神
[00:36:29.440 --> 00:36:31.440]  那個
[00:36:31.440 --> 00:36:33.440]  城辦建築的老闆
[00:36:33.440 --> 00:36:35.440]  是基督徒
[00:36:35.440 --> 00:36:37.440]  廣福堂的
[00:36:37.440 --> 00:36:39.440]  牧師可不可以
[00:36:39.440 --> 00:36:41.440]  來講一下
[00:36:41.440 --> 00:36:43.440]  當然可以
[00:36:43.440 --> 00:36:45.440]  但就是
[00:36:45.440 --> 00:36:47.440]  要
[00:36:47.440 --> 00:36:49.440]  人家有拜神
[00:36:49.440 --> 00:36:51.440]  就是用哪個位置
[00:36:51.440 --> 00:36:55.440]  去叫人聽
[00:36:55.440 --> 00:36:57.440]  所有員工都等著
[00:36:57.440 --> 00:36:59.440]  拜完神那幾分鐘
[00:36:59.440 --> 00:37:01.440]  他有沒有神心是另一回事
[00:37:01.440 --> 00:37:03.440]  總之拜完之後
[00:37:03.440 --> 00:37:05.440]  短暫的拜祭就燙豬了
[00:37:05.440 --> 00:37:07.440]  那隻豬六千元
[00:37:07.440 --> 00:37:09.440]  好東西
[00:37:09.440 --> 00:37:11.440]  拜完那幾分鐘
[00:37:11.440 --> 00:37:13.440]  十幾分鐘之後一切下去
[00:37:13.440 --> 00:37:15.440]  直接聽見皮是脆的
[00:37:15.440 --> 00:37:17.440]  肉有煙熱騰騰的
[00:37:17.440 --> 00:37:19.440]  非常好
[00:37:19.440 --> 00:37:21.440]  我就這樣
[00:37:21.440 --> 00:37:23.440]  你在別人拜神的時候
[00:37:23.440 --> 00:37:25.440]  你叫他講又不是
[00:37:25.440 --> 00:37:27.440]  沒人聽你講
[00:37:27.440 --> 00:37:29.440]  無謂跟他敵對衝撞
[00:37:29.440 --> 00:37:31.440]  敵對衝撞之後
[00:37:31.440 --> 00:37:33.440]  他如果聽得明耶穌就沒問題
[00:37:33.440 --> 00:37:35.440]  但他就不肯聽
[00:37:35.440 --> 00:37:37.440]  之後吃緊更加不會聽你講
[00:37:37.440 --> 00:37:39.440]  在切豬之前
[00:37:39.440 --> 00:37:41.440]  拜完
[00:37:41.440 --> 00:37:43.440]  準備切
[00:37:43.440 --> 00:37:45.440]  刀下留人
[00:37:45.440 --> 00:37:47.440]  叫牧師來講幾句
[00:37:47.440 --> 00:37:51.440]  講幾分鐘
[00:37:51.440 --> 00:37:53.440]  我都會
[00:37:53.440 --> 00:37:55.440]  接著吃豬
[00:37:55.440 --> 00:37:57.440]  趁機跟周圍的人聊天
[00:37:57.440 --> 00:37:59.440]  明知老闆叫牧師來
[00:37:59.440 --> 00:38:01.440]  你不喜歡
[00:38:01.440 --> 00:38:03.440]  你都不會罵他
[00:38:03.440 --> 00:38:05.440]  最多不聊天
[00:38:05.440 --> 00:38:07.440]  每個都肯認你
[00:38:07.440 --> 00:38:09.440]  吃這麼多吃這麼少
[00:38:09.440 --> 00:38:11.440]  夠了
[00:38:11.440 --> 00:38:13.440]  都要講一下
[00:38:13.440 --> 00:38:15.440]  為什麼有這樣的機會
[00:38:15.440 --> 00:38:17.440]  就因為老闆說
[00:38:17.440 --> 00:38:19.440]  是可以
[00:38:19.440 --> 00:38:21.440]  這個承辦商
[00:38:21.440 --> 00:38:23.440]  做這個建築地盤的老闆說
[00:38:23.440 --> 00:38:25.440]  你可以
[00:38:25.440 --> 00:38:27.440]  個個乖乖地
[00:38:27.440 --> 00:38:31.440]  如果你隨便去一個地盤去講
[00:38:31.440 --> 00:38:33.440]  我牧師去講
[00:38:33.440 --> 00:38:35.440]  我就不是很想
[00:38:35.440 --> 00:38:37.440]  我都想安全出來
[00:38:37.440 --> 00:38:39.440]  但我想講一下
[00:38:39.440 --> 00:38:41.440]  你去想像一下
[00:38:41.440 --> 00:38:43.440]  人間信仰
[00:38:43.440 --> 00:38:45.440]  情懷濃厚的地方
[00:38:45.440 --> 00:38:47.440]  因為老闆說可以
[00:38:47.440 --> 00:38:49.440]  牧師你去講
[00:38:49.440 --> 00:38:51.440]  就行了
[00:38:51.440 --> 00:38:53.440]  這個地盤這個範圍
[00:38:53.440 --> 00:38:55.440]  我說可以
[00:38:55.440 --> 00:38:57.440]  你就可以去講
[00:38:57.440 --> 00:39:01.440]  如果天地萬物的主宰說
[00:39:01.440 --> 00:39:03.440]  你就聽我的說話
[00:39:03.440 --> 00:39:05.440]  行走人生江湖
[00:39:05.440 --> 00:39:07.440]  一定可以
[00:39:07.440 --> 00:39:09.440]  行在主的道路上一定可以
[00:39:09.440 --> 00:39:11.440]  有能力戰勝一切的罪惡
[00:39:11.440 --> 00:39:13.440]  行的有我作隨時的幫助
[00:39:13.440 --> 00:39:15.440]  是幫到的
[00:39:15.440 --> 00:39:17.440]  現在的責任就是說
[00:39:17.440 --> 00:39:19.440]  你信還是不信
[00:39:19.440 --> 00:39:21.440]  連地上地盤的老闆
[00:39:21.440 --> 00:39:23.440]  都有這樣話事範圍
[00:39:23.440 --> 00:39:25.440]  如果我們的耶穌
[00:39:25.440 --> 00:39:27.440]  是
[00:39:27.440 --> 00:39:29.440]  是比東方不敗還厲害
[00:39:29.440 --> 00:39:31.440]  萬方不敗的耶穌
[00:39:31.440 --> 00:39:35.440]  神賜福我們大家
[00:39:35.440 --> 00:39:37.440]  無論在疫情
[00:39:37.440 --> 00:39:39.440]  政治動盪
[00:39:39.440 --> 00:39:41.440]  人心動盪的環境裡面
[00:39:41.440 --> 00:39:43.440]  或者之後還有更大的動盪
[00:39:43.440 --> 00:39:47.440]  你相信依靠耶穌
[00:39:47.440 --> 00:39:49.440]  各人有各人的崗位
[00:39:49.440 --> 00:39:51.440]  但有喜樂有盼望
[00:39:51.440 --> 00:39:53.440]  因為耶穌是
[00:39:53.440 --> 00:39:55.440]  萬方不敗的耶穌
[00:39:55.440 --> 00:39:57.440]  我們一起祈禱
[00:39:57.440 --> 00:39:59.440]  神賜福上帝我們很感謝你
[00:39:59.440 --> 00:40:01.440]  再一次節酌經文
[00:40:01.440 --> 00:40:03.440]  對我們說話
[00:40:03.440 --> 00:40:05.440]  肯定一次耶穌是完全的神
[00:40:05.440 --> 00:40:07.440]  又是完全的人
[00:40:07.440 --> 00:40:09.440]  所以我們可以生活得放心
[00:40:09.440 --> 00:40:11.440]  耶穌真是很厲害
[00:40:11.440 --> 00:40:13.440]  我們要讚美耶穌
[00:40:13.440 --> 00:40:15.440]  是一個萬方不敗的耶穌
[00:40:15.440 --> 00:40:17.440]  多謝你
[00:40:17.440 --> 00:40:19.440]  祈福我們
[00:40:19.440 --> 00:40:21.440]  有喜樂有盼望有信心
[00:40:21.440 --> 00:40:23.440]  有和氣有真理
[00:40:23.440 --> 00:40:25.440]  奉耶穌名祈禱
[00:40:25.440 --> 00:40:27.440]  阿門
