
[00:00:00.000 --> 00:00:04.000]  各位親愛的弟兄姊妹朋友好
[00:35:13.000 --> 00:35:15.000]  魔鬼撒旦
[00:35:15.000 --> 00:35:16.000]  所有教會
[00:35:16.000 --> 00:35:18.000]  所有弟兄姊妹
[00:35:18.000 --> 00:35:19.000]  所有人
[00:35:19.000 --> 00:35:21.000]  只有一個仇敵
[00:35:21.000 --> 00:35:22.000]  真正的仇敵
[00:35:22.000 --> 00:35:24.000]  你千萬不要愛他
[00:35:24.000 --> 00:35:27.000]  你千萬不要為他禱告
[00:35:27.000 --> 00:35:29.000]  只有魔鬼撒旦
[00:35:29.000 --> 00:35:30.000]  第三
[00:35:30.000 --> 00:35:31.000]  你跟我
[00:35:31.000 --> 00:35:32.000]  應該沒有仇敵
[00:35:32.000 --> 00:35:34.000]  甚至逼迫你的耶穌
[00:35:34.000 --> 00:35:36.000]  最後那個
[00:35:36.000 --> 00:35:37.000]  巴釜
[00:35:37.000 --> 00:35:38.000]  最後說什麼
[00:35:38.000 --> 00:35:41.000]  為亦受逼迫的人有福了
[00:35:41.000 --> 00:35:43.000]  為亦受逼迫
[00:35:43.000 --> 00:35:45.000]  你跟我有的時候可能
[00:35:45.000 --> 00:35:47.000]  因著我們信仰的緣故
[00:35:47.000 --> 00:35:50.000]  因著我們為神做見證的緣故
[00:35:50.000 --> 00:35:52.000]  受逼迫
[00:35:52.000 --> 00:35:53.000]  耶穌說
[00:35:53.000 --> 00:35:56.000]  為那些逼迫你的禱告
[00:35:56.000 --> 00:35:57.000]  你在家裡
[00:35:57.000 --> 00:35:58.000]  可能有弟兄姊妹
[00:35:58.000 --> 00:35:59.000]  兄弟姊妹
[00:35:59.000 --> 00:36:01.000]  對你不好
[00:36:01.000 --> 00:36:03.000]  欺負你等等
[00:36:03.000 --> 00:36:04.000]  但是你的父母
[00:36:04.000 --> 00:36:06.000]  因著聖經
[00:36:06.000 --> 00:36:07.000]  真理的緣故
[00:36:07.000 --> 00:36:08.000]  信仰的緣故
[00:36:08.000 --> 00:36:10.000]  我知道我們很多弟兄姊妹
[00:36:10.000 --> 00:36:12.000]  父母親不喜歡他信耶穌
[00:36:12.000 --> 00:36:14.000]  是嗎
[00:36:14.000 --> 00:36:18.000]  這一些不是你跟我的仇敵
[00:36:18.000 --> 00:36:20.000]  你跟我真正的仇敵
[00:36:20.000 --> 00:36:21.000]  只有一個
[00:36:21.000 --> 00:36:22.000]  魔鬼撒旦
[00:36:22.000 --> 00:36:24.000]  第三
[00:36:24.000 --> 00:36:26.000]  家裡面的兄弟姊妹
[00:36:26.000 --> 00:36:27.000]  父母親
[00:36:27.000 --> 00:36:28.000]  你的兒女等等
[00:36:28.000 --> 00:36:30.000]  你出來做事情
[00:36:30.000 --> 00:36:31.000]  你的上司
[00:36:31.000 --> 00:36:32.000]  你的下屬
[00:36:32.000 --> 00:36:34.000]  你的同工
[00:36:34.000 --> 00:36:35.000]  朋友
[00:36:35.000 --> 00:36:36.000]  你的同學
[00:36:36.000 --> 00:36:39.000]  都不是你跟我的仇敵
[00:36:39.000 --> 00:36:40.000]  都要愛他們
[00:36:40.000 --> 00:36:42.000]  都要幫助他們
[00:36:42.000 --> 00:36:45.000]  都要向他們做美好的見證
[00:36:45.000 --> 00:36:47.000]  就是這樣子
[00:36:47.000 --> 00:36:49.000]  那我的結論是什麼
[00:36:49.000 --> 00:36:50.000]  誰是你的靈社
[00:36:50.000 --> 00:36:51.000]  誰是我的靈社
[00:36:51.000 --> 00:36:53.000]  誰都是
[00:36:53.000 --> 00:36:54.000]  誰都是
[00:36:54.000 --> 00:36:57.000]  你跟我每天生活
[00:36:57.000 --> 00:36:58.000]  周邊的人
[00:36:58.000 --> 00:36:59.000]  在教會的生活
[00:36:59.000 --> 00:37:00.000]  周邊的人
[00:37:00.000 --> 00:37:02.000]  外面的人
[00:37:02.000 --> 00:37:03.000]  你出來做事情
[00:37:03.000 --> 00:37:04.000]  你在家裡
[00:37:04.000 --> 00:37:05.000]  出來做事
[00:37:05.000 --> 00:37:07.000]  國家的層次也好
[00:37:07.000 --> 00:37:08.000]  社會的層次也好
[00:37:08.000 --> 00:37:10.000]  家庭的層次也好
[00:37:10.000 --> 00:37:14.000]  誰都是你跟我的靈社
[00:37:14.000 --> 00:37:15.000]  願神恩待我們
[00:37:15.000 --> 00:37:17.000]  幫助我們自己個人
[00:37:17.000 --> 00:37:18.000]  我們本堂
[00:37:18.000 --> 00:37:19.000]  我相信
[00:37:19.000 --> 00:37:21.000]  牧師傳道一定會
[00:37:21.000 --> 00:37:24.000]  按照我們特殊的處境
[00:37:24.000 --> 00:37:25.000]  去應用聖經
[00:37:25.000 --> 00:37:28.000]  耶穌自己給我們的教訓
[00:37:28.000 --> 00:37:30.000]  相信神恩
[00:37:30.000 --> 00:37:32.000]  一定恩待我們
[00:37:32.000 --> 00:37:34.000]  願神賜福
