
[00:00:00.000 --> 00:00:02.200]  福音本是神的大能
[00:41:18.420 --> 00:41:20.420]  但不是的 你想一下
[00:41:20.420 --> 00:41:23.020]  其實你現在跟耶穌的關係
[00:41:23.020 --> 00:41:25.020]  比起彼得·約翰的時候
[00:41:25.020 --> 00:41:27.020]  其實是更親密的 為什麼?
[00:41:27.020 --> 00:41:30.020]  因為聖靈內住在我們裏面
[00:41:30.020 --> 00:41:33.220]  是無時無刻跟我們一起
[00:41:33.220 --> 00:41:35.220]  聖靈在我們裏面
[00:41:35.220 --> 00:41:37.820]  產生生命的改變
[00:41:37.820 --> 00:41:41.020]  頂姐妹 你有沒有經歷過呢?
[00:41:41.020 --> 00:41:42.820]  你有沒有確信到
[00:41:42.820 --> 00:41:45.820]  福音真是神的大能
[00:41:45.820 --> 00:41:48.020]  是你個人的確信
[00:41:48.020 --> 00:41:50.620]  你可不可以好像那首詩歌說
[00:41:50.620 --> 00:41:56.020]  「這是我信息 我的詩歌 讚美我救主 日夜唱和」
[00:41:56.020 --> 00:42:04.020]  是不是我確信福音在我裏面 真是產生了改變生命的大能呢?
[00:42:04.020 --> 00:42:05.620]  我們大家回去想一想
[00:42:05.620 --> 00:42:12.020]  第二 活出一個被福音大能改變的生命
[00:42:12.020 --> 00:42:14.020]  這個真是要說一下
[00:42:14.020 --> 00:42:16.620]  今天我們很多頂姐妹
[00:42:16.620 --> 00:42:19.820]  生命未能夠 包括自己
[00:42:19.820 --> 00:42:25.220]  可能未能夠真是活出一個跟蒙自慰恩相稱的生命
[00:42:25.220 --> 00:42:29.820]  真是聽到太多令人跌倒的事情
[00:42:29.820 --> 00:42:33.020]  削弱了福音的能力 是真的
[00:42:33.020 --> 00:42:35.020]  很多人說自己信了耶穌
[00:42:35.020 --> 00:42:37.220]  但是生命呢?
[00:42:37.220 --> 00:42:40.620]  究竟甚麼出了問題呢?
[00:42:40.620 --> 00:42:45.220]  會不會真是我們在我們很忙碌的生活裏面
[00:42:45.220 --> 00:42:49.020]  我們真是太沒有空間了
[00:42:49.020 --> 00:42:52.620]  今天我們面對一個不單是多元主義的社會
[00:42:52.620 --> 00:42:57.420]  亦都是資訊送出變化的社會
[00:42:57.420 --> 00:43:02.620]  很簡單 上個星期最大的事情發生了甚麼?
[00:43:02.620 --> 00:43:04.820]  再上個星期
[00:43:04.820 --> 00:43:07.020]  安心事件
[00:43:07.020 --> 00:43:10.220]  但是很快的 今個星期你可能已經被其他事情掩蓋了
[00:43:10.220 --> 00:43:13.420]  就是斯里蘭卡的教堂爆炸
[00:43:13.420 --> 00:43:16.820]  和佔中判刑的事件
[00:43:16.820 --> 00:43:18.220]  這些那麼多的事件發生
[00:43:18.220 --> 00:43:21.220]  其實我們有沒有時間去消化呢?
[00:43:21.220 --> 00:43:25.020]  我們又知不知道怎樣用信仰去回應呢?
[00:43:25.020 --> 00:43:27.220]  莫說用信仰去回應
[00:43:27.220 --> 00:43:28.420]  其實坐下來
[00:43:28.420 --> 00:43:31.220]  你自己的心都覺得很多聲音
[00:43:31.220 --> 00:43:33.220]  很多嘈雜的聲音
[00:43:33.220 --> 00:43:36.020]  很複雜的議題
[00:43:36.020 --> 00:43:37.020]  今天其實呢
[00:43:37.020 --> 00:43:41.420]  政治 經濟 民生的問題是環環相扣的
[00:43:41.420 --> 00:43:44.420]  事情是很錯綜複雜
[00:43:44.420 --> 00:43:47.220]  我們都不要說用信仰去回應
[00:43:47.220 --> 00:43:48.620]  自己都搞不定
[00:43:48.620 --> 00:43:51.020]  自己都可能有一種身份危機
[00:43:51.020 --> 00:43:52.820]  迷失的感覺
[00:43:52.820 --> 00:43:55.820]  所以出軌 犯罪
[00:43:55.820 --> 00:43:59.220]  這些真是越來越普遍的事情
[00:43:59.220 --> 00:44:03.020]  所以說什麼活出福音大能改變的生命
[00:44:03.020 --> 00:44:05.020]  談何容易呢?
[00:44:05.020 --> 00:44:09.820]  所以近年很多教會都會提倡
[00:44:09.820 --> 00:44:14.820]  都市人真是需要回復回到安息日的精神
[00:44:14.820 --> 00:44:19.620]  容許神在安靜 退省的裏面
[00:44:19.620 --> 00:44:24.220]  讓聖靈向我們的心去說話
[00:44:24.220 --> 00:44:27.220]  在我們生命的隱密處
[00:44:27.220 --> 00:44:30.220]  去塑造我們的生命
[00:44:30.220 --> 00:44:32.220]  在隱密處裏面
[00:44:32.220 --> 00:44:36.220]  神會幫我們處理我們的陰暗面
[00:44:36.220 --> 00:44:38.220]  我們的誘惑
[00:44:38.220 --> 00:44:39.820]  在隱密處裏面
[00:44:39.820 --> 00:44:43.420]  神幫我們找回自己真正的身份
[00:44:43.420 --> 00:44:45.020]  在隱密處裏面
[00:44:45.020 --> 00:44:47.620]  我們能夠從上帝的眼光裏面
[00:44:47.620 --> 00:44:49.820]  去看回我們的照明
[00:44:49.820 --> 00:44:53.220]  去回應這個複雜的處境
[00:44:53.220 --> 00:44:55.620]  這樣我們才能夠
[00:44:55.620 --> 00:44:59.620]  可以活出真正福音的生命
[00:44:59.620 --> 00:45:01.820]  求主幫助我們
[00:45:01.820 --> 00:45:04.020]  第三個我們可以活出
[00:45:04.020 --> 00:45:05.820]  不以福音為恥的生命
[00:45:05.820 --> 00:45:09.620]  就是勇敢去傳講福音的訊息
[00:45:09.620 --> 00:45:12.020]  剛才說過了
[00:45:12.020 --> 00:45:14.020]  彼得的見證
[00:45:14.020 --> 00:45:17.020]  我們記得他是和誰見證
[00:45:17.020 --> 00:45:19.820]  是和當時在以色列的社會裏面
[00:45:19.820 --> 00:45:25.020]  最有錢、最有知識、最有權勢的人面前
[00:45:25.020 --> 00:45:27.020]  七十一對的眼睛
[00:45:27.020 --> 00:45:30.020]  七十一個人說的
[00:45:30.020 --> 00:45:32.020]  而他自己是什麼人
[00:45:32.020 --> 00:45:35.420]  他是加利利的漁夫
[00:45:35.420 --> 00:45:38.620]  這個就叫勇敢,頂姐妹
[00:45:38.620 --> 00:45:42.020]  因為他見證的是上帝的工作
[00:45:42.020 --> 00:45:45.820]  不是他自己的工作
[00:45:45.820 --> 00:45:48.620]  頂姐妹,今天我們看不看到
[00:45:48.620 --> 00:45:51.420]  我們周遭的人生命的光景
[00:45:51.420 --> 00:45:54.620]  你看不看到誰才可以救他們
[00:45:54.620 --> 00:45:59.420]  你看不看到有很多人其實很迷失
[00:45:59.420 --> 00:46:01.020]  你看不看到有很多人
[00:46:01.020 --> 00:46:04.820]  其實被罪壓得很傷
[00:46:04.820 --> 00:46:06.420]  你看不看到很多人
[00:46:06.420 --> 00:46:10.420]  因為婚姻的盟約被違背
[00:46:10.420 --> 00:46:15.420]  那種被丟棄、被遺棄的淒涼
[00:46:15.420 --> 00:46:17.220]  你又看不看到
[00:46:17.220 --> 00:46:20.620]  在虛偽的背後的那種內疚
[00:46:20.620 --> 00:46:24.220]  那種羞恥呢?
[00:46:24.220 --> 00:46:26.820]  當我們在上個星期的壽苦節
[00:46:26.820 --> 00:46:31.820]  我們去默想耶穌基督六個小時釘在十字架上
[00:46:31.820 --> 00:46:35.420]  我們見到那麼多寸的釘
[00:46:35.420 --> 00:46:38.620]  釘在耶穌的手上的時候
[00:46:38.620 --> 00:46:42.620]  我們會覺得很恐怖、很慘
[00:46:42.620 --> 00:46:45.020]  但我當時想到的是
[00:46:45.020 --> 00:46:49.820]  其實人的罪就是那麼恐怖
[00:46:49.820 --> 00:46:51.820]  是因為人的罪
[00:46:51.820 --> 00:46:54.820]  耶穌要受這些釘痕
[00:46:54.820 --> 00:46:56.620]  因為人的罪
[00:46:56.620 --> 00:46:59.020]  耶穌的血要流出
[00:46:59.020 --> 00:47:03.020]  祂要捱那六個小時在十字架上
[00:47:03.020 --> 00:47:06.020]  人的罪是很恐怖的
[00:47:06.020 --> 00:47:10.420]  今天耶穌帶我們出死入生
[00:47:10.420 --> 00:47:14.620]  我們願不願意將人和耶穌結連
[00:47:14.620 --> 00:47:19.020]  讓他們的生命可以出死入生呢?
[00:47:19.020 --> 00:47:22.420]  但是勇敢不等於驕傲
[00:47:22.420 --> 00:47:25.820]  勇敢不等於要強勢
[00:47:25.820 --> 00:47:29.020]  相反,勇敢是要帶著愛
[00:47:29.020 --> 00:47:30.620]  帶著謙卑
[00:47:30.620 --> 00:47:33.620]  帶著耶穌基督那種道成肉身
[00:47:33.620 --> 00:47:35.820]  服侍生命的態度
[00:47:35.820 --> 00:47:38.020]  來將福音傳開
[00:47:38.020 --> 00:47:43.220]  我們回應開始時說到Mike的故事
[00:47:43.220 --> 00:47:46.620]  其實我們不一定要用權力地位
[00:47:46.620 --> 00:47:50.620]  高姿態地將自己基督教的價值觀
[00:47:50.620 --> 00:47:53.420]  強加在人身上
[00:47:53.420 --> 00:47:56.820]  一位弟兄姊妹在教會歷史裡告訴我們
[00:47:56.820 --> 00:48:00.020]  這些殘酷的事實太多了
[00:48:00.020 --> 00:48:03.420]  十字軍東征
[00:48:03.420 --> 00:48:06.820]  殖民地主義
[00:48:06.820 --> 00:48:09.220]  猶太人的大屠殺
[00:48:09.220 --> 00:48:12.420]  其實希特勒也說自己是一個基督徒
[00:48:12.420 --> 00:48:19.220]  要殲滅這些將耶穌釘上十字架的猶太人
[00:48:19.220 --> 00:48:23.220]  我們不要用這種方法來將福音傳開
[00:48:23.220 --> 00:48:26.820]  我們要用一種溫和謙卑、服侍
[00:48:26.820 --> 00:48:29.220]  甚至在這個世代
[00:48:29.220 --> 00:48:33.220]  我們隨時預備好為主受苦
[00:48:33.220 --> 00:48:38.020]  人信服福音是聖靈超然的工作
[00:48:38.020 --> 00:48:43.620]  所以當我們今天預備要面對當權者
[00:48:43.620 --> 00:48:49.420]  面對這個社會的主流思想去挑戰我們的時候
[00:48:49.420 --> 00:48:52.820]  我們要不以福音為恥
[00:48:52.820 --> 00:48:54.020]  弟兄姊妹
[00:48:54.020 --> 00:48:56.420]  最後我想大家去想一想
[00:48:56.420 --> 00:48:58.220]  假設有一天
[00:48:58.220 --> 00:49:01.820]  你都好像彼得·約翰那樣
[00:49:01.820 --> 00:49:04.020]  被抓到不知道什麼地方
[00:49:04.020 --> 00:49:06.020]  被人問你
[00:49:06.020 --> 00:49:08.020]  你是憑什麼能力
[00:49:08.020 --> 00:49:10.620]  奉誰的名去傳道
[00:49:10.620 --> 00:49:13.620]  你會怎樣回應?
[00:49:13.620 --> 00:49:16.220]  不如我們最後再讀多一次這一節
[00:49:16.220 --> 00:49:19.220]  《羅馬書》一章十六節
[00:49:19.220 --> 00:49:20.620]  1、2、3
[00:49:20.620 --> 00:49:22.820]  我不以福音為恥
[00:49:22.820 --> 00:49:25.220]  這福音本是神的大能
[00:49:25.220 --> 00:49:27.420]  要救一切相信的
[00:49:27.420 --> 00:49:29.020]  先是猶太人
[00:49:29.020 --> 00:49:30.820]  後是希臘人
[00:49:30.820 --> 00:49:35.220]  好,我們一起祈禱
[00:49:35.220 --> 00:49:36.620]  在禱告的時候
[00:49:36.620 --> 00:49:45.820]  我想大家有一分鐘的時間去回應神
[00:49:45.820 --> 00:49:50.020]  我不知道大家最近有沒有面對一些
[00:49:50.020 --> 00:49:54.020]  因為你的信仰而帶來的壓力
[00:49:54.020 --> 00:49:57.620]  不同程度的壓力
[00:49:57.620 --> 00:50:02.420]  我想弟兄姊妹你為自己祈禱
[00:50:02.420 --> 00:50:16.020]  求主讓你有智慧怎樣去回應
[00:50:16.020 --> 00:50:17.620]  我們一起祈禱
[00:50:17.620 --> 00:50:21.820]  七主我求祢兼顧我們的信心
[00:50:21.820 --> 00:50:23.420]  我們的信心真的很不足
[00:50:23.420 --> 00:50:25.220]  求祢去幫助
[00:50:25.220 --> 00:50:27.420]  是今天透過祢自己的說話
[00:50:27.420 --> 00:50:29.620]  是我們信心的根基
[00:50:29.620 --> 00:50:31.620]  再一次兼顧我們
[00:50:31.620 --> 00:50:33.020]  讓我們知道
[00:50:33.020 --> 00:50:38.820]  縱使我們面對這個強權逼迫的世代
[00:50:38.820 --> 00:50:41.020]  我們仍然去堅守
[00:50:41.020 --> 00:50:45.420]  我們相信福音本身是神祢自己的大能
[00:50:45.420 --> 00:50:47.820]  祢要去救一切相信的人
[00:50:47.820 --> 00:50:50.220]  祢的國度是永遠堅立
[00:50:50.220 --> 00:50:51.620]  求祢幫助我們
[00:50:51.620 --> 00:50:55.620]  讓我們有份去參與在祢的國度擴展的裏邊
[00:50:55.620 --> 00:50:57.620]  這是祢給我們的恩典
[00:50:57.620 --> 00:51:00.120]  多謝您看我們祈禱奉耶穌的名
[00:51:00.120 --> 00:51:02.120]  阿門
