
[00:00:00.000 --> 00:00:03.960]  各位頂姐妹 應該晚安了
[00:35:50.280 --> 00:35:52.480]  我們才去想這個決定
[00:35:52.480 --> 00:35:56.280]  這個決定越早做越好
[00:35:56.280 --> 00:35:58.080]  打開你的心門
[00:35:58.080 --> 00:36:00.280]  接受耶穌基督
[00:36:00.280 --> 00:36:02.680]  成為你個人的救主
[00:36:02.680 --> 00:36:04.680]  得著原愛
[00:36:04.680 --> 00:36:06.680]  除去原罪
[00:36:06.680 --> 00:36:10.080]  得著infinity的愛
[00:36:10.080 --> 00:36:12.880]  你就人生活得瀟灑
[00:36:12.880 --> 00:36:14.680]  活出真我
[00:36:14.680 --> 00:36:16.880]  一個豁達的生命
[00:36:16.880 --> 00:36:18.680]  祈求主幫助我們
[00:36:18.680 --> 00:36:20.280]  我們一起閉上眼
[00:36:20.280 --> 00:36:26.080]  一起去思想我們的人生
[00:36:26.080 --> 00:36:27.480]  以下下來
[00:36:27.480 --> 00:36:31.280]  我都在這裡發出一個呼籲
[00:36:31.280 --> 00:36:33.480]  若然你還未認識主
[00:36:33.480 --> 00:36:37.280]  還未接受耶穌基督成為你生命的救主
[00:36:37.280 --> 00:36:40.280]  我今天真是誠懇邀請你
[00:36:40.280 --> 00:36:42.680]  去接受這個愛你的主
[00:36:42.680 --> 00:36:45.280]  祂愛你不是因為你做了什麼
[00:36:45.280 --> 00:36:47.680]  而是因為你就是你
[00:36:47.680 --> 00:36:49.080]  祂愛你
[00:36:49.080 --> 00:36:50.880]  讓你活得更加豁達
[00:36:50.880 --> 00:36:52.080]  祂愛你
[00:36:52.080 --> 00:36:54.880]  讓你做出真我
[00:36:54.880 --> 00:36:59.080]  讓你不會再將這個遺憾傳遞下去
[00:36:59.080 --> 00:37:02.080]  若然在當中還未認識主
[00:37:02.080 --> 00:37:04.880]  但是你今天決定相信耶穌
[00:37:04.880 --> 00:37:10.680]  接受祂成為你生命的救主的朋友
[00:37:10.680 --> 00:37:13.880]  我想你在你座位舉一舉手
[00:37:13.880 --> 00:37:15.480]  我很想為你祈禱
[00:37:15.480 --> 00:37:18.680]  有沒有這些朋友在這裡呢?
[00:37:28.280 --> 00:37:29.880]  給多一點時間
[00:37:29.880 --> 00:37:31.880]  讓我們等著你
[00:37:31.880 --> 00:37:34.680]  讓你能夠做出這個決定
[00:37:34.680 --> 00:37:36.880]  能夠相信主 接受主
[00:37:36.880 --> 00:37:39.080]  得著原愛 改變生命
[00:37:39.080 --> 00:37:43.280]  還有沒有這些朋友?
[00:37:43.280 --> 00:37:45.280]  如果是直播的朋友
[00:37:45.280 --> 00:37:49.480]  你都可以在訊息欄打一打你的願望
[00:37:49.480 --> 00:37:50.680]  我們能夠看到
[00:37:50.680 --> 00:37:52.880]  亦都可以為你祈禱
[00:37:52.880 --> 00:37:57.280]  還有沒有呢?
[00:37:57.280 --> 00:38:00.480]  好 我們一起祈禱
[00:38:00.480 --> 00:38:02.080]  慈悲人愛的天父
[00:38:02.080 --> 00:38:05.880]  我們明白我們的一生都充滿愛
[00:38:05.880 --> 00:38:09.280]  我們存在不是因為受罪
[00:38:09.280 --> 00:38:11.880]  我們存在是因為祢的愛
[00:38:11.880 --> 00:38:16.480]  求主祢讓我們能夠可以除去那份原罪
[00:38:16.480 --> 00:38:18.480]  得著這份原愛
[00:38:18.480 --> 00:38:21.080]  好好讓我們珍惜眼前人
[00:38:21.080 --> 00:38:26.680]  好好讓我們能夠可以花時間給我們所愛的人
[00:38:26.680 --> 00:38:30.680]  祈求主祢讓我們能夠聽完這個訊息
[00:38:30.680 --> 00:38:33.680]  可以改變我們對子女的態度
[00:38:33.680 --> 00:38:34.680]  我們作為子女
[00:38:34.680 --> 00:38:38.880]  亦都改變我們願意珍惜父母陪伴的態度
[00:38:38.880 --> 00:38:41.080]  讓今年的母親節
[00:38:41.080 --> 00:38:43.080]  成為一個深刻難忘
[00:38:43.080 --> 00:38:46.680]  不只是因為去了哪裡吃了某個大餐
[00:38:46.680 --> 00:38:49.280]  而是因為那個關係
[00:38:49.280 --> 00:38:54.480]  可以重新建立和彼此的珍惜
[00:38:54.480 --> 00:38:56.680]  求主憐憫恩待
[00:38:56.680 --> 00:38:57.680]  多謝主
[00:38:57.680 --> 00:39:00.680]  我們的祈禱是奉耶穌基督命求
[00:39:00.680 --> 00:39:01.680]  阿門
