
[00:00:00.000 --> 00:00:04.000]  我們今天要分享的信息的題目是
[00:41:53.880 --> 00:42:00.880]  一個就像他們這些人是猶太人在羅馬的社團的領袖
[00:42:00.880 --> 00:42:03.880]  所以就是給他們做見證
[00:42:03.880 --> 00:42:07.880]  告訴他們耶穌的事情
[00:42:07.880 --> 00:42:10.880]  所以律法跟先知書
[00:42:10.880 --> 00:42:14.880]  都是預言到耶穌作爲救主尼賽爾
[00:42:14.880 --> 00:42:18.880]  所以就要給他們講和做見證
[00:42:18.880 --> 00:42:20.880]  不管他們過去懂還是不懂
[00:42:20.880 --> 00:42:23.880]  聽過沒有聽過
[00:42:23.880 --> 00:42:24.880]  他就要爲他們做見證
[00:42:24.880 --> 00:42:25.880]  這是一個原因
[00:42:25.880 --> 00:42:26.880]  請他們來
[00:42:26.880 --> 00:42:28.880]  第二個原因請他們來
[00:42:28.880 --> 00:42:29.880]  做什麼呢
[00:42:29.880 --> 00:42:31.880]  就跟他們解釋
[00:42:31.880 --> 00:42:34.880]  他說他這次來到羅馬
[00:42:34.880 --> 00:42:38.880]  並不是要來控告這些猶太人
[00:42:38.880 --> 00:42:40.880]  免得他們誤解
[00:42:40.880 --> 00:42:42.880]  反正你跑這麼遠的話
[00:42:42.880 --> 00:42:45.880]  他來告猶太人做的不對
[00:42:45.880 --> 00:42:49.880]  保羅有兩次請他們來
[00:42:49.880 --> 00:42:52.880]  那麼主要的講什麼呢
[00:42:52.880 --> 00:42:54.880]  講了有幾點
[00:42:54.880 --> 00:42:58.880]  講到保羅說我沒有違反
[00:42:58.880 --> 00:43:01.880]  猶太人祖先跟律法的規條
[00:43:01.880 --> 00:43:03.880]  我並沒有違反
[00:43:03.880 --> 00:43:04.880]  第二個呢
[00:43:04.880 --> 00:43:10.880]  他說在猶太的羅馬當局
[00:43:10.880 --> 00:43:13.880]  已經宣告我是無罪的
[00:43:13.880 --> 00:43:19.880]  但是因爲我猶太人不服
[00:43:19.880 --> 00:43:24.880]  所以我就要上告到羅馬來
[00:43:24.880 --> 00:43:25.880]  因爲我是無罪的
[00:43:25.880 --> 00:43:29.880]  但是羅馬人又不能夠把我放出來
[00:43:29.880 --> 00:43:32.880]  那麼所以我正好上告
[00:43:32.880 --> 00:43:36.880]  他說我押送到羅馬來
[00:43:36.880 --> 00:43:41.880]  是因爲爲了以色列他們所仰望
[00:43:41.880 --> 00:43:43.880]  所盼望的
[00:43:43.880 --> 00:43:46.880]  他們所盼望的救主
[00:43:46.880 --> 00:43:48.880]  要來救他們
[00:43:48.880 --> 00:43:50.880]  所以他爲了這個
[00:43:50.880 --> 00:43:53.880]  他要來做見證
[00:43:53.880 --> 00:43:55.880]  但是他也知道
[00:43:55.880 --> 00:43:57.880]  這個先知所預言的
[00:43:57.880 --> 00:43:59.880]  即使有這麼多的證據
[00:43:59.880 --> 00:44:01.880]  說耶穌有彌賽亞
[00:44:01.880 --> 00:44:04.880]  但是猶太人還是拒絕
[00:44:04.880 --> 00:44:07.880]  神所設立的彌賽亞
[00:44:07.880 --> 00:44:11.880]  所以這個福音就要轉給外人
[00:44:11.880 --> 00:44:13.880]  轉給外方人
[00:44:13.880 --> 00:44:17.880]  那麼他們也要來聽到
[00:44:17.880 --> 00:44:19.880]  所以保羅呢
[00:44:19.880 --> 00:44:20.880]  三日節呢
[00:44:20.880 --> 00:44:24.880]  保羅在自己所租的房子裏租住兩年
[00:44:24.880 --> 00:44:28.880]  他就在這個羅馬的房子裏頭
[00:44:28.880 --> 00:44:30.880]  軟禁了兩年
[00:44:30.880 --> 00:44:31.880]  這兩年呢
[00:44:31.880 --> 00:44:34.880]  他可以不能夠來見他
[00:44:34.880 --> 00:44:36.880]  他就接待
[00:44:36.880 --> 00:44:40.880]  保羅是來講到神的國
[00:44:40.880 --> 00:44:42.880]  神的國
[00:44:42.880 --> 00:44:44.880]  他說他把主耶穌基督的事情
[00:44:44.880 --> 00:44:46.880]  來教訓人
[00:44:46.880 --> 00:44:47.880]  教導人
[00:44:47.880 --> 00:44:49.880]  並沒有禁止
[00:44:49.880 --> 00:44:51.880]  所以猶太人領袖呢
[00:44:51.880 --> 00:44:52.880]  是聽到了
[00:44:52.880 --> 00:44:55.880]  但是他們沒有接受
[00:44:55.880 --> 00:44:57.880]  因爲他們還沒有
[00:44:57.880 --> 00:44:59.880]  還沒有真正認識到
[00:44:59.880 --> 00:45:03.880]  神所應許的就是彌賽亞
[00:45:03.880 --> 00:45:07.880]  這個使徒行傳呢
[00:45:07.880 --> 00:45:10.880]  並沒有說保羅到蓋薩來上告以後
[00:45:10.880 --> 00:45:12.880]  蓋薩怎麼說的
[00:45:12.880 --> 00:45:14.880]  他怎麼在蓋薩面前做見門
[00:45:14.880 --> 00:45:17.880]  使徒行傳就沒有提了
[00:45:17.880 --> 00:45:19.880]  而且我們也知道
[00:45:19.880 --> 00:45:21.880]  神祕學者也說
[00:45:21.880 --> 00:45:22.880]  這兩年以後
[00:45:22.880 --> 00:45:24.880]  保羅也被釋放了
[00:45:24.880 --> 00:45:27.880]  後來他又再被抓起來
[00:45:27.880 --> 00:45:28.880]  後來被
[00:45:28.880 --> 00:45:29.880]  後來尋到了
[00:45:29.880 --> 00:45:31.880]  那麼使徒行傳呢
[00:45:31.880 --> 00:45:33.880]  只是講到這個地方爲止
[00:45:33.880 --> 00:45:34.880]  以後呢
[00:45:34.880 --> 00:45:36.880]  他沒有再講
[00:45:36.880 --> 00:45:38.880]  他在這兩年當中
[00:45:38.880 --> 00:45:40.880]  寫了四封書信
[00:45:40.880 --> 00:45:41.880]  據神祕學者說呢
[00:45:41.880 --> 00:45:43.880]  寫了四封書信
[00:45:43.880 --> 00:45:46.880]  稱之爲監獄書信
[00:45:46.880 --> 00:45:48.880]  就是他被囚禁起來
[00:45:48.880 --> 00:45:51.880]  不得自由這兩年
[00:45:51.880 --> 00:45:53.880]  寫了四卷書信
[00:45:53.880 --> 00:45:54.880]  保羅書信
[00:45:54.880 --> 00:45:55.880]  十三封
[00:45:55.880 --> 00:45:56.880]  其中呢
[00:45:56.880 --> 00:45:57.880]  有一組呢
[00:45:57.880 --> 00:46:01.880]  就是在這兩年當中寫的
[00:46:01.880 --> 00:46:03.880]  第一卷呢
[00:46:03.880 --> 00:46:05.880]  就是哥羅西書
[00:46:05.880 --> 00:46:06.880]  而且同時呢
[00:46:06.880 --> 00:46:07.880]  說到哥羅西
[00:46:07.880 --> 00:46:08.880]  還有一封呢
[00:46:08.880 --> 00:46:10.880]  是菲尼蒙書
[00:46:10.880 --> 00:46:11.880]  還有一卷呢
[00:46:11.880 --> 00:46:13.880]  是尼泊爾書
[00:46:13.880 --> 00:46:16.880]  還有一卷是菲尼米書
[00:46:16.880 --> 00:46:18.880]  這四卷書
[00:46:18.880 --> 00:46:20.880]  神祕學者稱它爲
[00:46:20.880 --> 00:46:22.880]  保羅一組書信
[00:46:22.880 --> 00:46:24.880]  是叫做監獄書信
[00:46:24.880 --> 00:46:27.880]  就是他不得自由的時候寫的
[00:46:27.880 --> 00:46:28.880]  這兩年中間
[00:46:28.880 --> 00:46:32.880]  他對劉彈榮的影跡作見證
[00:46:32.880 --> 00:46:35.880]  他還把神重要的話呢
[00:46:35.880 --> 00:46:36.880]  寫下來
[00:46:36.880 --> 00:46:39.880]  所以這兩年不是白白的過去的
[00:46:39.880 --> 00:46:40.880]  神還用了它
[00:46:40.880 --> 00:46:42.880]  所以這四封書信
[00:46:42.880 --> 00:46:44.880]  現在都放在我們神經裏的時候
[00:46:44.880 --> 00:46:46.880]  哥羅西書
[00:46:46.880 --> 00:46:47.880]  菲尼蒙書
[00:46:47.880 --> 00:46:48.880]  尼泊爾書
[00:46:48.880 --> 00:46:49.880]  菲尼米書
[00:46:49.880 --> 00:46:51.880]  這四卷書信
[00:46:51.880 --> 00:46:53.880]  是我們常常讀的
[00:46:53.880 --> 00:46:55.880]  那麼最後呢
[00:46:55.880 --> 00:46:58.880]  要來看看結論
[00:46:58.880 --> 00:47:01.880]  那麼從這兩張經文來看呢
[00:47:01.880 --> 00:47:06.880]  保羅是一個與神同在的人
[00:47:06.880 --> 00:47:08.880]  這是做門徒
[00:47:08.880 --> 00:47:11.880]  做使徒的一個重要條件
[00:47:11.880 --> 00:47:14.880]  當時耶穌基督揀選十二個人
[00:47:14.880 --> 00:47:18.880]  做他的門徒
[00:47:18.880 --> 00:47:20.880]  這十二人就是使徒
[00:47:20.880 --> 00:47:23.880]  那麼這個十二人是
[00:47:23.880 --> 00:47:25.880]  耶穌給他怎麼說呢
[00:47:25.880 --> 00:47:27.880]  你們要與我同在
[00:47:27.880 --> 00:47:29.880]  所以做使徒
[00:47:29.880 --> 00:47:30.880]  做門徒
[00:47:30.880 --> 00:47:33.880]  重要的條件就是要與神同在
[00:47:33.880 --> 00:47:35.880]  我們都知道神
[00:47:35.880 --> 00:47:37.880]  一定是與我們同在
[00:47:37.880 --> 00:47:39.880]  我們是屬於他的
[00:47:39.880 --> 00:47:41.880]  他一定要與我們同在
[00:47:41.880 --> 00:47:43.880]  但是從我們這方面看呢
[00:47:43.880 --> 00:47:45.880]  我們也要與神同在
[00:47:45.880 --> 00:47:47.880]  與神同在
[00:47:47.880 --> 00:47:48.880]  所以從這兩張呢
[00:47:48.880 --> 00:47:53.880]  你可以看到保羅是一個與神同在的人
[00:47:53.880 --> 00:47:54.880]  有幾點
[00:47:54.880 --> 00:47:56.880]  我們列出來有幾點
[00:47:56.880 --> 00:47:57.880]  第一個呢
[00:47:57.880 --> 00:47:59.880]  他有神的同在
[00:47:59.880 --> 00:48:01.880]  所以這個船長好
[00:48:01.880 --> 00:48:02.880]  百度站好
[00:48:02.880 --> 00:48:05.880]  都能聽取他的意見
[00:48:05.880 --> 00:48:06.880]  雖然他不是船員
[00:48:06.880 --> 00:48:07.880]  不是船長
[00:48:07.880 --> 00:48:10.880]  可是在船很危險
[00:48:10.880 --> 00:48:13.880]  人要死掉的時候
[00:48:13.880 --> 00:48:16.880]  他就是提出保國的意見
[00:48:16.880 --> 00:48:19.880]  人才應若他在船上
[00:48:19.880 --> 00:48:21.880]  有這些意見的話
[00:48:21.880 --> 00:48:24.880]  他能得到福
[00:48:24.880 --> 00:48:26.880]  那麼也可以看到
[00:48:26.880 --> 00:48:28.880]  一個與神同在的人
[00:48:28.880 --> 00:48:29.880]  在凡事
[00:48:29.880 --> 00:48:32.880]  他的有神同在
[00:48:32.880 --> 00:48:35.880]  即使在一些困難的條件
[00:48:35.880 --> 00:48:37.880]  一些禍難的條件
[00:48:37.880 --> 00:48:38.880]  但是萬事呢
[00:48:38.880 --> 00:48:39.880]  都互相效力
[00:48:39.880 --> 00:48:42.880]  叫愛神的一處
[00:48:42.880 --> 00:48:45.880]  所以神爲了訓練我們
[00:48:45.880 --> 00:48:49.880]  讓我們將來可以面對一些危險的話
[00:48:49.880 --> 00:48:51.880]  他也會讓一些事情
[00:48:51.880 --> 00:48:54.880]  一些我們不喜歡的事情
[00:48:54.880 --> 00:48:56.880]  領導我們
[00:48:56.880 --> 00:48:58.880]  這也是訓練我們
[00:48:58.880 --> 00:49:00.880]  能夠與神同在
[00:49:00.880 --> 00:49:01.880]  可能神與你同在
[00:49:01.880 --> 00:49:03.880]  但是因爲你很順利
[00:49:03.880 --> 00:49:05.880]  什麼都覺得很順利
[00:49:05.880 --> 00:49:06.880]  不需要神
[00:49:06.880 --> 00:49:08.880]  但是你在患難中間
[00:49:08.880 --> 00:49:09.880]  你要做什麼呢
[00:49:09.880 --> 00:49:12.880]  你就會向神禱告
[00:49:12.880 --> 00:49:13.880]  求神憐憫
[00:49:13.880 --> 00:49:14.880]  向神禱告
[00:49:14.880 --> 00:49:16.880]  求神幫助
[00:49:16.880 --> 00:49:18.880]  這就是訓練的過程
[00:49:18.880 --> 00:49:21.880]  所以神讓我們遇到患難
[00:49:21.880 --> 00:49:24.880]  就是在訓練我們
[00:49:24.880 --> 00:49:28.880]  那麼我們會遇到一些風浪
[00:49:28.880 --> 00:49:30.880]  鍛鍊我們的心情
[00:49:30.880 --> 00:49:32.880]  要學習與神同在
[00:49:32.880 --> 00:49:34.880]  所以這個難處呢
[00:49:34.880 --> 00:49:35.880]  不是叫我們失敗
[00:49:35.880 --> 00:49:36.880]  難處呢
[00:49:36.880 --> 00:49:39.880]  是叫我們能夠得救
[00:49:39.880 --> 00:49:44.880]  所以這個保羅就是在這個裏面
[00:49:44.880 --> 00:49:46.880]  經歷了這麼多
[00:49:46.880 --> 00:49:48.880]  神與他的同在
[00:49:48.880 --> 00:49:50.880]  所以我想今天也是我們
[00:49:50.880 --> 00:49:53.880]  需要學的功課
[00:49:53.880 --> 00:49:55.880]  我們要學習與神同在
[00:49:55.880 --> 00:49:56.880]  我們每天
[00:49:56.880 --> 00:49:58.880]  就在我們讀神的話
[00:49:58.880 --> 00:50:01.880]  每天我們就在向神的禱告
[00:50:01.880 --> 00:50:05.880]  我們要學習與神同在
[00:50:05.880 --> 00:50:08.880]  好像我們在遇到一些難處的時候
[00:50:08.880 --> 00:50:11.880]  我們也能夠怎麼樣學習
[00:50:11.880 --> 00:50:13.880]  在神的同在中間
[00:50:13.880 --> 00:50:14.880]  來依靠祂
[00:50:14.880 --> 00:50:16.880]  來得到祂的力量
[00:50:16.880 --> 00:50:19.880]  我們今天的分享就到這裏
[00:50:19.880 --> 00:50:26.880]  感謝主耶穌基督的恩典
[00:50:26.880 --> 00:50:29.880]  感謝我們的父神給我們的康復
[00:50:29.880 --> 00:50:31.880]  今天我們記得
[00:50:31.880 --> 00:50:33.880]  十字經段最後的兩章
[00:50:33.880 --> 00:50:38.880]  給我們考察看到保羅真是一個與神同在的人
[00:50:38.880 --> 00:50:42.880]  雖然他經過這麼多的患難
[00:50:42.880 --> 00:50:44.880]  卻在他的患難中間
[00:50:44.880 --> 00:50:46.880]  有禰對他說話
[00:50:46.880 --> 00:50:49.880]  所以他就可以有膽量
[00:50:49.880 --> 00:50:52.880]  有力量能夠往前走
[00:50:52.880 --> 00:50:54.880]  我們感謝禰
[00:50:54.880 --> 00:50:57.880]  我們一生中間也會遇到
[00:50:57.880 --> 00:51:00.880]  我們想象不到的一些難處
[00:51:00.880 --> 00:51:03.880]  但是我們相信禰與我們同在
[00:51:03.880 --> 00:51:07.880]  禰也教我們學習怎樣的與禰同在
[00:51:07.880 --> 00:51:10.880]  教我們凡事來依靠禰
[00:51:10.880 --> 00:51:11.880]  親近禰
[00:51:11.880 --> 00:51:16.880]  這樣可以教我們在世上度過我們今生的美樂
[00:51:16.880 --> 00:51:19.880]  因爲禰恩待我們每一個弟兄姐妹
[00:51:19.880 --> 00:51:21.880]  恩待我們的家
[00:51:21.880 --> 00:51:24.880]  教我們在各種患難中間
[00:51:24.880 --> 00:51:26.880]  各種困苦中間
[00:51:26.880 --> 00:51:29.880]  我們都能夠來學習與禰同在
[00:51:29.880 --> 00:51:31.880]  我們這樣禱告
[00:51:31.880 --> 00:51:34.880]  感謝父母爺贖給我們的命運
