
[00:00:00.000 --> 00:00:02.000]  各位親愛的丁兄姊妹 祝你平安
[00:41:24.000 --> 00:41:26.000]  五月初我們看見你對彼得的作為
[00:41:26.000 --> 00:41:29.000]  我們真的發現你真是有智慧
[00:41:29.000 --> 00:41:34.000]  你帶領一個子民去了解你的旨意
[00:41:34.000 --> 00:41:37.000]  真是一個令人驚喜的發現之旅
[00:41:37.000 --> 00:41:39.000]  我們心中可目
[00:41:39.000 --> 00:41:41.000]  我們也心存盼望
[00:41:41.000 --> 00:41:43.000]  求主你在我們每一個人生命當中
[00:41:43.000 --> 00:41:45.000]  按照我們的故事
[00:41:45.000 --> 00:41:47.000]  按照你的時間
[00:41:47.000 --> 00:41:54.000]  來帶領我們突破我們一些困惑
[00:41:54.000 --> 00:41:57.000]  讓我們來經歷生命成長的喜樂
[00:41:57.000 --> 00:41:59.000]  祝謝謝你聽我們的禱告
[00:41:59.000 --> 00:42:01.000]  奉耶穌基督的聖名
