
[00:00:00.000 --> 00:00:06.000]  好 我們今天的題目解釋一下 直線跟曲線
[00:39:21.900 --> 00:39:26.700]  總有一天那個寶貴的安慰會臨到他
[00:39:26.700 --> 00:39:30.900]  所以願大家無論人生經歷什麼
[00:39:30.900 --> 00:39:32.900]  心裡面記得一句話
[00:39:32.900 --> 00:39:36.500]  神的拯救是徹底而完美的
[00:39:36.500 --> 00:39:41.300]  有一天聖靈你心要打開
[00:39:41.300 --> 00:39:44.300]  聖靈給你的機會你要抓住
[00:39:44.300 --> 00:39:50.500]  我們一起低頭做一個禱告
[00:39:50.500 --> 00:39:52.300]  天父上帝我們謝謝你
[00:39:52.300 --> 00:39:55.300]  給我們進入新的一年
[00:39:55.300 --> 00:39:58.300]  讓我們在反復的一年又一年當中
[00:39:58.300 --> 00:40:02.900]  讓我們能夠真正的經歷那一份更新
[00:40:02.900 --> 00:40:04.900]  那一份不一樣的新
[00:40:04.900 --> 00:40:06.900]  本於聖經你的話
[00:40:06.900 --> 00:40:09.500]  也本於很多人的經歷
[00:40:09.500 --> 00:40:12.300]  前人他們的見證和足跡
[00:40:12.300 --> 00:40:15.700]  幫助我們眾弟兄姊妹和朋友們
[00:40:15.700 --> 00:40:17.900]  能夠摸到能夠感受到
[00:40:17.900 --> 00:40:21.500]  得到耶穌基督的救恩和你的大愛
[00:40:21.500 --> 00:40:24.900]  我們將來禱告是奉主耶穌基督的聖靈
[00:40:24.900 --> 00:40:25.900]  阿們
