
[00:00:00.000 --> 00:00:04.900]  那麼又到這個時候了,我們快要到受苦節和復活節的時候了
[00:35:53.700 --> 00:35:56.600]  你再想想我們跟上帝的關係
[00:35:56.600 --> 00:36:00.900]  上帝是一個永恆無罪的一位上帝
[00:36:00.900 --> 00:36:03.400]  聖潔傳言無罪
[00:36:03.400 --> 00:36:05.700]  當我們有罪的時候
[00:36:05.700 --> 00:36:08.300]  我們跟他的關係規決的時候
[00:36:08.300 --> 00:36:12.600]  誰來負責?
[00:36:12.600 --> 00:36:14.300]  基督教信仰
[00:36:14.300 --> 00:36:15.700]  就是告訴你
[00:36:15.700 --> 00:36:17.500]  原來這位上帝
[00:36:17.500 --> 00:36:18.900]  他願意犧牲
[00:36:18.900 --> 00:36:23.000]  去給你一個公價
[00:36:23.000 --> 00:36:25.800]  這是人間能夠明白的道理
[00:36:25.800 --> 00:36:29.700]  也是超越人間的道理
[00:36:29.700 --> 00:36:31.900]  人間明白就是我剛才給你的例子
[00:36:31.900 --> 00:36:32.600]  大家都明白
[00:36:32.600 --> 00:36:37.100]  規選一定要是被擺上
[00:36:37.100 --> 00:36:38.900]  一定要pay for
[00:36:38.900 --> 00:36:43.500]  然後才可以有所謂的寬恕
[00:36:43.500 --> 00:36:45.100]  這個超越人間的道理
[00:36:45.100 --> 00:36:46.100]  超越的意思就是說
[00:36:46.100 --> 00:36:48.600]  上帝他沒有做錯
[00:36:48.600 --> 00:36:51.700]  也沒有任何責任
[00:36:51.700 --> 00:36:53.900]  要去負上那個規決
[00:36:53.900 --> 00:36:56.800]  但是他的兒子願意來
[00:36:56.800 --> 00:36:59.400]  在十字架上面犧牲
[00:36:59.400 --> 00:37:04.000]  去挽回我們跟上帝永恆的關係
[00:37:04.000 --> 00:37:07.400]  上帝親自犧牲
[00:37:07.400 --> 00:37:10.300]  瑪麗亞應該了解
[00:37:10.300 --> 00:37:14.700]  這個所謂代替的愛
[00:37:14.700 --> 00:37:17.700]  代替的贖罪
[00:37:17.700 --> 00:37:19.900]  當你了解這個愛的時候
[00:37:19.900 --> 00:37:21.500]  當你了解這個救恩的時候
[00:37:21.500 --> 00:37:24.300]  這個救恩才能夠在生命裡面產生
[00:37:24.300 --> 00:37:27.500]  應該有的效果
[00:37:27.500 --> 00:37:29.300]  所有的愛
[00:37:29.300 --> 00:37:31.600]  生命改變的愛
[00:37:31.600 --> 00:37:33.300]  都是一種這樣的愛
[00:37:33.300 --> 00:37:35.500]  是一種犧牲的愛
[00:37:35.500 --> 00:37:38.000]  父母我們會為兒女犧牲
[00:37:38.000 --> 00:37:39.500]  我們會為兒女擺上
[00:37:39.500 --> 00:37:42.200]  這只不過是人間上面的層面
[00:37:42.200 --> 00:37:46.700]  上帝擺上他自己的生命
[00:37:46.700 --> 00:37:49.000]  去挽回我們
[00:37:49.000 --> 00:37:51.400]  這個才是真情
[00:37:51.400 --> 00:37:53.100]  真正的愛
[00:37:53.100 --> 00:37:57.700]  這個才是真正能夠改變你生命的愛
[00:37:57.700 --> 00:37:59.200]  瑪麗亞
[00:37:59.200 --> 00:38:00.800]  多貴也好
[00:38:00.800 --> 00:38:04.800]  他說這個是值得的
[00:38:04.800 --> 00:38:09.300]  值得去得到上帝的救恩
[00:38:09.300 --> 00:38:11.500]  值得去看見十字架
[00:38:11.500 --> 00:38:16.700]  對他生命的後果
[00:38:16.700 --> 00:38:18.300]  接受這個十字架
[00:38:18.300 --> 00:38:21.100]  這個生命才能夠改變
[00:38:21.100 --> 00:38:23.200]  我們結束祈禱的時候
[00:38:23.200 --> 00:38:25.300]  要我們給這個十字架的救恩
[00:38:25.300 --> 00:38:27.300]  再一次去提醒
[00:38:27.300 --> 00:38:29.400]  求主讓這個十字架的愛
[00:38:29.400 --> 00:38:30.400]  在你生命裡面
[00:38:30.400 --> 00:38:32.700]  能夠產生它的功效
[00:38:32.700 --> 00:38:33.800]  讓我們來到上帝面前
[00:38:33.800 --> 00:38:35.900]  我們去敬拜
[00:38:35.900 --> 00:38:37.100]  去感謝他
[00:38:37.100 --> 00:38:42.800]  我們同心低頭祈禱
[00:38:42.800 --> 00:38:45.000]  主我們多謝祢
[00:38:45.000 --> 00:38:48.000]  因為祢是那一位願意犧牲
[00:38:48.000 --> 00:38:50.300]  去拯救我們的神
[00:38:50.300 --> 00:38:52.200]  十字架的救恩
[00:38:52.200 --> 00:38:53.400]  讓我們人能夠明白
[00:38:53.400 --> 00:38:58.800]  也是超越我們人世的道理
[00:38:58.800 --> 00:39:00.400]  主我們今天來到祢面前
[00:39:00.400 --> 00:39:03.300]  我們要認識這個十字架
[00:39:03.300 --> 00:39:07.100]  認識祢在我們身上所做的
[00:39:07.100 --> 00:39:10.400]  祢擔當我們的苦難
[00:39:10.400 --> 00:39:15.100]  擔當我們罪的規矩
[00:39:15.100 --> 00:39:17.100]  以致有公義
[00:39:17.100 --> 00:39:18.600]  有赦免
[00:39:18.600 --> 00:39:22.300]  我們能夠成為祢自己的子民
[00:39:22.300 --> 00:39:24.700]  主我們感恩讚美祢
[00:39:24.700 --> 00:39:28.300]  主讓我們的生命向祢淌開
[00:39:28.300 --> 00:39:30.100]  去接受這個道理
[00:39:30.100 --> 00:39:32.500]  接受祢十字架的救恩
[00:39:32.500 --> 00:39:34.100]  讓祢自己的愛
[00:39:34.100 --> 00:39:37.500]  能夠去轉化去改變我們
[00:39:37.500 --> 00:39:38.600]  我們作為祢的兒女
[00:39:38.600 --> 00:39:40.900]  我們生命能夠被更新
[00:39:40.900 --> 00:39:41.900]  在我們生命當中
[00:39:41.900 --> 00:39:42.800]  我們所有的動機
[00:39:42.800 --> 00:39:44.200]  所有的決定
[00:39:44.200 --> 00:39:47.900]  能夠去回應祢對我們的大愛
[00:39:47.900 --> 00:39:49.380]  我哋咁樣祈禱服務住民嘅囉
