
[00:00:00.000 --> 00:00:08.700]  那有段時間沒有在普通話崇拜當中 那因為之前可能是很多時候去了那個
[00:38:54.200 --> 00:38:57.200]  我們是五點鐘有黃昏堂的崇拜
[00:38:57.200 --> 00:38:59.200]  四點十五分
[00:38:59.200 --> 00:39:03.200]  我們在赴堂也有一個茶點分享的時間
[00:39:03.200 --> 00:39:05.200]  茶點分享之後
[00:39:05.200 --> 00:39:07.200]  我們有彼此禱告守望的一個時間
[00:39:07.200 --> 00:39:09.200]  我鼓勵大家也可以早點過來
[00:39:09.200 --> 00:39:12.200]  四點十五分的時候我們來到當中
[00:39:12.200 --> 00:39:15.200]  我們一起藉著這個茶點時間
[00:39:15.200 --> 00:39:17.200]  跟一些新朋友有一個交流
[00:39:17.200 --> 00:39:19.200]  我們彼此之間也可以有個交流
[00:39:19.200 --> 00:39:20.200]  有個守望禱告
[00:39:20.200 --> 00:39:24.200]  我想這是一個非常重要的一個過程
[00:39:24.200 --> 00:39:28.200]  以致於我們可以實踐神的愛
[00:39:28.200 --> 00:39:31.200]  愛得以完全
[00:39:31.200 --> 00:39:33.200]  聖經裡面講到
[00:39:33.200 --> 00:39:36.200]  愛得以完全是什麼樣子呢
[00:39:36.200 --> 00:39:40.200]  不是說愛的本質不完全
[00:39:40.200 --> 00:39:42.200]  上帝的愛的本質不完全
[00:39:42.200 --> 00:39:45.200]  而是講到愛的本質得以完全
[00:39:45.200 --> 00:39:50.200]  是因為神的愛要藉著我們的生命流露出來
[00:39:50.200 --> 00:39:53.200]  我們的生命是被神使用的
[00:39:53.200 --> 00:39:55.200]  所以我們看到聖經裡面
[00:39:55.200 --> 00:39:57.200]  十二節講到
[00:39:57.200 --> 00:40:00.200]  祂的愛在我們裡面得以完全
[00:40:00.200 --> 00:40:04.200]  是藉著我們的生命可以傳遞出去
[00:40:04.200 --> 00:40:05.200]  所以每個人的生命都非常重要
[00:40:05.200 --> 00:40:07.200]  我們每一個的行動
[00:40:07.200 --> 00:40:10.200]  我們每一句話 我們的想法
[00:40:10.200 --> 00:40:14.200]  都是我們流露神的愛的一個過程
[00:40:14.200 --> 00:40:17.200]  今天的經文裡面講了三方面的原因
[00:40:17.200 --> 00:40:18.200]  就是我們彼此相愛
[00:40:18.200 --> 00:40:20.200]  上帝告訴我們有三方面的原因
[00:40:20.200 --> 00:40:24.200]  就是講到我們的根源是來自於神
[00:40:24.200 --> 00:40:28.200]  以致於我們需要去常常與神連接
[00:40:28.200 --> 00:40:29.200]  我們的榜樣是基督
[00:40:29.200 --> 00:40:31.200]  以致於在聖經裡面展示
[00:40:31.200 --> 00:40:33.200]  基督的愛是怎麼樣的時候
[00:40:33.200 --> 00:40:35.200]  我們就效法基督的愛
[00:40:35.200 --> 00:40:38.200]  第三方面 我們知道我們彼此相愛
[00:40:38.200 --> 00:40:41.200]  是有一個很重要的價值在裡面
[00:40:41.200 --> 00:40:43.200]  就是見證上帝
[00:40:43.200 --> 00:40:45.200]  不單只向外人見證
[00:40:45.200 --> 00:40:47.200]  也向我們自己知道
[00:40:47.200 --> 00:40:49.200]  我是屬神的兒女
[00:40:49.200 --> 00:40:51.200]  所以有一個比較簡單的方法
[00:40:51.200 --> 00:40:53.200]  去讓大家去記住
[00:40:53.200 --> 00:40:56.200]  那英文的方法就羅開冷漠
[00:40:56.200 --> 00:40:58.200]  就Remove Apathy
[00:40:58.200 --> 00:41:01.200]  Remove三個單詞 R M V
[00:41:01.200 --> 00:41:03.200]  其實就是三方面的內容
[00:41:03.200 --> 00:41:05.200]  就是我們的根源
[00:41:05.200 --> 00:41:06.200]  我們的榜樣
[00:41:06.200 --> 00:41:09.200]  也是我們的一個價值在什麼地方
