
[00:00:00.000 --> 00:00:01.280]  各位子妹 平安
[00:41:40.140 --> 00:41:40.640]  依賴
[00:41:40.640 --> 00:41:42.700]  在原文裡面
[00:41:42.700 --> 00:41:45.300]  都是
[00:41:45.300 --> 00:41:47.340]  什麼意思呢
[00:41:47.340 --> 00:41:48.900]  就是
[00:41:48.900 --> 00:41:50.420]  in the law
[00:41:50.420 --> 00:41:52.720]  靠著主就是in the law
[00:41:52.720 --> 00:42:01.380]  靠著他的大能大力呢依賴他的大能大力就是說
[00:42:01.380 --> 00:42:02.420]  in his strength
[00:42:02.420 --> 00:42:09.060]  所以這邊講了兩件事第一個就是說我們要在主的裡面
[00:42:10.380 --> 00:42:11.660]  在主的裡面
[00:42:11.660 --> 00:42:18.540]  什麼是在主的裡面保羅很喜歡講的在基督裡面在主的裡面對不對
[00:42:18.540 --> 00:42:22.160]  那個代表的是跟主的一個關係
[00:42:22.160 --> 00:42:25.740]  跟主的一個親密的關係
[00:42:25.740 --> 00:42:30.360]  所以保羅說你要做剛強的人第一個你要靠主
[00:42:30.360 --> 00:42:32.140]  你要在主的裡面
[00:42:32.140 --> 00:42:32.920]  弟兄姊妹
[00:42:32.920 --> 00:42:34.200]  你在主的裡面嗎
[00:42:34.200 --> 00:42:37.260]  跟你旁邊說你要在主的裡面
[00:42:39.060 --> 00:42:41.360]  但是你真的在主的裡面嗎
[00:42:41.360 --> 00:42:44.440]  還是你在禮拜天在主的裡面
[00:42:44.440 --> 00:42:49.300]  在禮拜天11點15分到12點45分
[00:42:49.300 --> 00:42:50.580]  在主的裡面
[00:42:50.580 --> 00:42:55.960]  不是的
[00:42:55.960 --> 00:43:00.320]  約翰福音15章那邊告訴我們說你們要藏在
[00:43:00.320 --> 00:43:02.360]  我的裡面
[00:43:02.360 --> 00:43:06.960]  所以為什麼要藏在主的裡面
[00:43:08.240 --> 00:43:11.320]  是常常時時刻刻的在他的裡面
[00:43:11.320 --> 00:43:13.880]  那從哪裡開始呢
[00:43:13.880 --> 00:43:18.240]  從每一天的靈修導讀的生活開始
[00:43:18.240 --> 00:43:24.640]  請你不要
[00:43:24.640 --> 00:43:26.680]  聽到靈修導讀
[00:43:26.680 --> 00:43:28.480]  耳朵就開始又來了
[00:43:28.480 --> 00:43:32.320]  蔡師父就說又來了
[00:43:32.320 --> 00:43:35.640]  三不轉路轉
[00:43:39.220 --> 00:43:41.000]  重要的事要講幾遍
[00:43:41.000 --> 00:43:44.340]  不只三遍要講N遍
[00:43:44.340 --> 00:43:46.380]  來給你旁邊說
[00:43:46.380 --> 00:43:48.180]  每天要靈修
[00:43:48.180 --> 00:43:55.600]  就好像那財神的嬰孩
[00:43:55.600 --> 00:43:57.640]  渴慕靈來
[00:43:57.640 --> 00:44:02.260]  那個財神的嬰孩會渴慕靈來啊
[00:44:02.260 --> 00:44:05.580]  如果一個重生得救的基督徒會渴慕
[00:44:05.840 --> 00:44:11.980]  每一天早上我渴慕要來讀你的話語渴慕要來禱告渴慕要來親近你
[00:44:11.980 --> 00:44:13.520]  這是一個正常的基督徒
[00:44:13.520 --> 00:44:18.120]  如果一個人他不渴慕
[00:44:18.120 --> 00:44:22.220]  聖經一打開就睡著
[00:44:22.220 --> 00:44:26.580]  一聽到就開始
[00:44:26.580 --> 00:44:31.700]  我曾經真的是去過一個教會講道
[00:44:31.700 --> 00:44:34.000]  從頭到末了有一個人
[00:44:34.000 --> 00:44:35.020]  到末了
[00:44:35.540 --> 00:44:36.300]  就是
[00:44:36.300 --> 00:44:37.080]  睡覺
[00:44:37.080 --> 00:44:51.400]  對屬靈的事情如果沒有興趣這個人重生得救有問題
[00:44:51.400 --> 00:44:54.740]  要不然就是鬼在他裡面
[00:44:54.740 --> 00:44:58.320]  真的我不隨便說的
[00:44:58.320 --> 00:45:00.880]  我有一年到中國去的時候
[00:45:00.880 --> 00:45:03.700]  在貴州的貴陽
[00:45:04.980 --> 00:45:05.740]  碰到
[00:45:05.740 --> 00:45:07.800]  一個
[00:45:07.800 --> 00:45:13.420]  他算是一個教會的負責人可是他
[00:45:13.420 --> 00:45:14.960]  他也信主才
[00:45:14.960 --> 00:45:16.240]  才大概
[00:45:16.240 --> 00:45:17.520]  幾年的時間
[00:45:17.520 --> 00:45:21.880]  他見到我之後很高興就說
[00:45:21.880 --> 00:45:23.660]  他說格老師
[00:45:23.660 --> 00:45:26.220]  請你今天講完道之後
[00:45:26.220 --> 00:45:27.240]  你
[00:45:27.240 --> 00:45:29.040]  留下來
[00:45:29.040 --> 00:45:30.060]  一定要留下來
[00:45:30.060 --> 00:45:32.620]  我說好
[00:45:32.620 --> 00:45:34.160]  後來我就
[00:45:34.420 --> 00:45:37.480]  那時候我帶著我的小孩帶我女兒他們去
[00:45:37.480 --> 00:45:38.500]  短宣
[00:45:38.500 --> 00:45:40.560]  然後就帶他們去吃飯
[00:45:40.560 --> 00:45:42.340]  吃完飯回來
[00:45:42.340 --> 00:45:44.140]  然後我就把這個
[00:45:44.140 --> 00:45:47.220]  這個孩子就交給我的親戚
[00:45:47.220 --> 00:45:49.520]  因為我聽他的意思好像
[00:45:49.520 --> 00:45:50.800]  是要趕鬼
[00:45:50.800 --> 00:45:54.120]  所以我後來就找了其他幾個同工
[00:45:54.120 --> 00:45:55.920]  那麼一起
[00:45:55.920 --> 00:45:56.940]  那一天
[00:45:56.940 --> 00:45:59.240]  我們從下午三點半
[00:45:59.240 --> 00:46:01.040]  一直趕鬼趕到六點鐘
[00:46:03.860 --> 00:46:06.420]  我就問他你是怎麼會被鬼附的呢
[00:46:06.420 --> 00:46:13.580]  他說他不自己信主很熱心就開始跟人家傳福音他說有一天他看到一個民工
[00:46:13.580 --> 00:46:19.460]  這個民工呢他看他好像有點精神病他就為他按手禱告我說哎呀
[00:46:19.460 --> 00:46:23.060]  正經上文明告訴我們按手不可及初啊
[00:46:23.060 --> 00:46:26.640]  結果沒想到那不是精神病那個人是什麼
[00:46:26.640 --> 00:46:28.180]  那個是被鬼附的
[00:46:28.180 --> 00:46:32.260]  所以他一按結果他自己鬼進來了
[00:46:33.540 --> 00:46:34.580]  那什麼現象呢
[00:46:34.580 --> 00:46:36.100]  他說
[00:46:36.100 --> 00:46:39.440]  一打開聖經他就想睡覺
[00:46:39.440 --> 00:46:43.020]  一禱告他就想睡覺
[00:46:43.020 --> 00:46:45.060]  還真厲害
[00:46:45.060 --> 00:46:48.140]  一個剛剛信主本來很熱心的人啊
[00:46:48.140 --> 00:46:54.540]  結果那天他馬上就出現這種情況了我們趕趕趕趕到差不多兩個小時一直沒有出去
[00:46:54.540 --> 00:46:55.300]  最後呢
[00:46:55.300 --> 00:46:56.580]  他就說
[00:46:56.580 --> 00:46:58.380]  我好想睡覺
[00:46:58.380 --> 00:47:00.420]  又來了
[00:47:00.420 --> 00:47:02.220]  我這時候就跟他說
[00:47:02.740 --> 00:47:04.020]  我說奉耶穌基督的名
[00:47:04.020 --> 00:47:05.300]  不准你
[00:47:05.300 --> 00:47:07.360]  不准你睡覺
[00:47:07.360 --> 00:47:10.940]  後來他又說
[00:47:10.940 --> 00:47:17.340]  葛老師啊你馬上就要走六點鐘快到你要上飛機了他說就算了今天就算了
[00:47:17.340 --> 00:47:20.920]  我說沒有我今天不吃飯我盡死也要把他趕出來
[00:47:20.920 --> 00:47:23.480]  那天真的
[00:47:23.480 --> 00:47:25.280]  下了決心要趕他出來
[00:47:25.280 --> 00:47:26.820]  結果到了六點鐘
[00:47:26.820 --> 00:47:28.100]  把他的鬼趕出去
[00:47:33.720 --> 00:47:36.540]  欲知詳情且參加門訓
[00:47:36.540 --> 00:47:41.400]  參加我門訓班的我會分享更detail一點
[00:47:41.400 --> 00:47:44.980]  請參加三月份的門訓
[00:47:44.980 --> 00:47:48.820]  不是為了聽我的講鬼故事
[00:47:48.820 --> 00:47:51.880]  是為了要裝備你自己啊
[00:47:51.880 --> 00:47:52.660]  是不是
[00:47:52.660 --> 00:47:57.260]  你如果自己都不知道聖經講些什麼不明白神的心意
[00:47:57.260 --> 00:48:02.120]  參加主日學參加門訓為的是讓你更能夠裝備好你自己
[00:48:02.380 --> 00:48:07.760]  你才能夠去打仗嘛是不是下面我們那個屬靈的軍章我們就要談這些東西
[00:48:07.760 --> 00:48:14.160]  所以我們需要每一天跟主有建立起這樣子的一個關係這是一個基本功
[00:48:14.160 --> 00:48:17.480]  再說你練功夫啊你一定要先把馬步練好
[00:48:17.480 --> 00:48:22.860]  所以在門訓啊如果你到了最後還不能夠
[00:48:22.860 --> 00:48:25.420]  這個每一天有固定的靈修
[00:48:25.420 --> 00:48:26.700]  這樣子的
[00:48:26.700 --> 00:48:29.000]  門徒不應該讓他畢業
[00:48:32.080 --> 00:48:34.380]  畢業之後你還是要繼續
[00:48:34.380 --> 00:48:36.680]  畢業之後我從此之後
[00:48:36.680 --> 00:48:38.980]  這也不需要去靈修了不是
[00:48:38.980 --> 00:48:40.520]  那是你的命
[00:48:40.520 --> 00:48:41.540]  命根子
[00:48:41.540 --> 00:48:44.620]  接著保羅說
[00:48:44.620 --> 00:48:46.420]  靠著主
[00:48:46.420 --> 00:48:48.980]  依賴他的
[00:48:48.980 --> 00:48:51.540]  大能大力
[00:48:51.540 --> 00:48:53.840]  你看保羅很多次
[00:48:53.840 --> 00:48:56.400]  單單是在一幅書裡面剛才講的
[00:48:56.400 --> 00:49:00.500]  在信的人身上所顯得能力是何等的浩大
[00:49:00.740 --> 00:49:06.900]  他沒有說在葛牧師身上沒有說在保羅身上沒有想像這些大使徒的身上才有這個
[00:49:06.900 --> 00:49:07.920]  能力他說是在
[00:49:07.920 --> 00:49:09.700]  信德人身上
[00:49:09.700 --> 00:49:12.260]  信德人是誰就是你
[00:49:12.260 --> 00:49:15.080]  在你的身上
[00:49:15.080 --> 00:49:17.380]  神的能力要顯出來
[00:49:17.380 --> 00:49:23.280]  就是那個大能大力什麼大能大力就是使基督從死裡復活的能力
[00:49:23.280 --> 00:49:27.380]  保羅在傳福音的時候他提到什麼呢
[00:49:27.380 --> 00:49:28.900]  你看這裡說
[00:49:30.440 --> 00:49:32.240]  用神蹟騎士的能力
[00:49:32.240 --> 00:49:34.040]  聖靈的能力
[00:49:34.040 --> 00:49:36.080]  使外邦人順服
[00:49:36.080 --> 00:49:38.640]  所以
[00:49:38.640 --> 00:49:39.920]  對保羅來講
[00:49:39.920 --> 00:49:41.960]  傳福音
[00:49:41.960 --> 00:49:44.020]  靠著聖靈的大能
[00:49:44.020 --> 00:49:48.620]  這個是一個天經地義的事情對初代教會的弟兄姊妹來講
[00:49:48.620 --> 00:49:49.640]  傳福音
[00:49:49.640 --> 00:49:52.200]  侍奉神要靠著聖靈的大能
[00:49:52.200 --> 00:49:54.520]  這個是他們都知道的事情
[00:49:54.520 --> 00:49:56.820]  我要再講
[00:49:57.320 --> 00:50:03.480]  基督教經過這麼多人下來特別西方經歷了這些新派神學甚至是自由派神學
[00:50:03.480 --> 00:50:07.820]  講到最後就是耶穌只不過是一個人了
[00:50:07.820 --> 00:50:10.900]  耶穌所有一切的能力都沒有了
[00:50:10.900 --> 00:50:14.480]  福音派的教會在這樣子的影響之下
[00:50:14.480 --> 00:50:16.280]  雖然強調聖經
[00:50:16.280 --> 00:50:17.040]  無誤論
[00:50:17.040 --> 00:50:19.340]  可是有一些福音派的教會
[00:50:19.340 --> 00:50:20.880]  自認為自己傳統
[00:50:20.880 --> 00:50:23.180]  自認自己非常的合乎聖經
[00:50:23.180 --> 00:50:24.720]  但是竟然會講說
[00:50:24.720 --> 00:50:27.020]  聖經上面所有的神蹟騎士
[00:50:27.280 --> 00:50:28.300]  已經停止了
[00:50:28.300 --> 00:50:31.120]  這叫神蹟終止論
[00:50:31.120 --> 00:50:36.240]  我就碰到過這個神學院畢業的一個神學生
[00:50:36.240 --> 00:50:39.300]  PhD他是Psychology的PhD
[00:50:39.300 --> 00:50:41.360]  到了宣教工廠
[00:50:41.360 --> 00:50:42.880]  結果自己的小孩子
[00:50:42.880 --> 00:50:45.700]  才出生沒有多久的一個女孩子
[00:50:45.700 --> 00:50:48.780]  晚上睡不著覺沒辦法睡覺
[00:50:48.780 --> 00:50:50.320]  父母心很痛苦
[00:50:50.320 --> 00:50:55.940]  他那天有一天就跟我們在我們那時候在哥斯大黎加練習西班牙文
[00:50:55.940 --> 00:50:56.960]  我們在那邊就
[00:50:57.220 --> 00:51:00.040]  我一聽就很奇怪沒有原因
[00:51:00.040 --> 00:51:02.600]  這時候我就說
[00:51:02.600 --> 00:51:04.400]  Can I pray for her?
[00:51:04.400 --> 00:51:05.920]  他說Sure
[00:51:05.920 --> 00:51:07.460]  那我們就為她禱告
[00:51:07.460 --> 00:51:10.280]  我禱告我就是用趕鬼的禱告
[00:51:10.280 --> 00:51:15.660]  奉耶穌基督的名把他裡面一切的邪靈的惡鬼的勢力趕出去
[00:51:15.660 --> 00:51:17.700]  你知道那天禱告完之後啊
[00:51:17.700 --> 00:51:20.260]  隔了一個禮拜他再來
[00:51:20.260 --> 00:51:21.800]  很高興的說
[00:51:21.800 --> 00:51:23.840]  他是Mark
[00:51:25.640 --> 00:51:27.940]  你知道嗎那一天你禱告完之後
[00:51:27.940 --> 00:51:31.020]  我的女兒回去之後晚上就一覺到天亮
[00:51:31.020 --> 00:51:33.840]  再也沒有這種現象了
[00:51:33.840 --> 00:51:35.380]  Hallelujah
[00:51:35.380 --> 00:51:41.260]  我們的神是全能的神
[00:51:41.260 --> 00:51:48.420]  他也把這樣子的能力賞賜給你了因為但聖靈降臨在你們身上你們
[00:51:48.420 --> 00:51:51.500]  就必得著能力
[00:51:51.500 --> 00:51:53.540]  求主幫助我們
[00:51:53.540 --> 00:51:55.340]  歡迎你來參加禱告會
[00:51:56.360 --> 00:51:58.920]  我們禱告會常常會一起要禱告
[00:51:58.920 --> 00:52:00.720]  來一起來敬業這位神
[00:52:00.720 --> 00:52:02.500]  敬業神的大人
[00:52:02.500 --> 00:52:03.280]  Amen
