
[00:00:00.000 --> 00:00:03.420]  當我準備在這次講章的時候
[00:35:27.440 --> 00:35:28.960]  我們都會遇上同樣的問題
[00:35:28.960 --> 00:35:29.840]  在家庭裡面
[00:35:29.840 --> 00:35:32.160]  在工作裡面都會遇到這樣的問題
[00:35:32.160 --> 00:35:33.760]  求主幫助我們
[00:35:33.760 --> 00:35:37.120]  都能夠給我們一種聰明智慧
[00:35:37.120 --> 00:35:37.800]  耶穌基督
[00:35:37.800 --> 00:35:39.080]  你這種虛己
[00:35:39.080 --> 00:35:41.080]  你這種謙卑十字架裡面
[00:35:41.080 --> 00:35:42.640]  都成為我們的榜樣
[00:35:42.640 --> 00:35:46.800]  以致保羅就是向這班信徒去呼籲
[00:35:46.800 --> 00:35:48.000]  請你效法我
[00:35:48.000 --> 00:35:49.760]  正如我效法基督一樣
[00:35:49.760 --> 00:35:52.760]  就讓我們能夠去專注
[00:35:52.760 --> 00:35:54.280]  仰望主耶穌基督
[00:35:54.280 --> 00:35:55.160]  我們禱告
[00:35:55.160 --> 00:35:57.200]  感謝教徒奉耶穌名求
[00:35:57.200 --> 00:35:58.200]  阿門
