
[00:00:00.000 --> 00:00:03.580]  我在這段時間用了「光臨多前書」
[00:34:52.340 --> 00:34:55.260]  和哥倫多前書去提醒我們
[00:34:55.260 --> 00:34:59.540]  要效法保羅 效法基督
[00:34:59.540 --> 00:35:00.780]  今天的信息
[00:35:00.780 --> 00:35:03.060]  給我們作為培養生命的
[00:35:03.060 --> 00:35:06.540]  作為導師角色的你有什麼
[00:35:06.540 --> 00:35:09.460]  值得你效法 提醒呢
[00:35:09.460 --> 00:35:12.740]  或者你曾經被栽培關愛的人
[00:35:12.740 --> 00:35:15.660]  你回想你心裡面有沒有遇過一位
[00:35:15.660 --> 00:35:19.220]  好像保羅那樣愛心的生命師傅
[00:35:19.220 --> 00:35:22.540]  栽培員 老師 執事等等
[00:35:22.540 --> 00:35:26.420]  你怎樣感恩 回答 報答他們呢
[00:35:26.420 --> 00:35:28.380]  而在今天的父親節裡面
[00:35:28.380 --> 00:35:29.500]  今天的信息
[00:35:29.500 --> 00:35:33.420]  給我們作為兒女 作為父母親
[00:35:33.420 --> 00:35:35.100]  有什麼提醒呢
[00:35:35.100 --> 00:35:38.300]  我們有一個祈禱
[00:35:38.300 --> 00:35:39.780]  七天父我們多謝你
[00:35:39.780 --> 00:35:43.700]  帶領我們今天能夠去思想
[00:35:43.700 --> 00:35:46.820]  保羅給哥倫多教會的教導
[00:35:46.820 --> 00:35:48.500]  有多少的教導
[00:35:48.500 --> 00:35:50.620]  都成為了我們生命的提醒
[00:35:50.620 --> 00:35:52.140]  生命的學習
[00:35:52.140 --> 00:35:53.900]  無論我們作為曾經
[00:35:53.900 --> 00:35:56.780]  或者現在都在研究生命的導師
[00:35:56.780 --> 00:35:58.300]  我們要教聖經
[00:35:58.300 --> 00:35:59.980]  我們要培育生命
[00:35:59.980 --> 00:36:01.380]  或者我們自己本身都是一個
[00:36:01.380 --> 00:36:03.180]  屬靈的父母親
[00:36:03.180 --> 00:36:06.140]  我們怎樣效法保羅
[00:36:06.140 --> 00:36:11.100]  將忠心 愛心 信心 恆心
[00:36:11.100 --> 00:36:17.180]  去給我們的下一代呢
[00:36:17.180 --> 00:36:18.500]  又或者我們曾經在
[00:36:18.500 --> 00:36:20.620]  我們生命的成長路裡面
[00:36:20.620 --> 00:36:25.980]  都遇過一些愛之心 責之切的導師
[00:36:25.980 --> 00:36:28.260]  長執在我們生命裡面
[00:36:28.260 --> 00:36:31.940]  我們怎樣去回報他們
[00:36:31.940 --> 00:36:34.380]  答謝他們呢
[00:36:34.380 --> 00:36:35.980]  求聖靈你帶領我們
[00:36:35.980 --> 00:36:37.980]  在今天這個父親節
[00:36:37.980 --> 00:36:42.820]  不單止我們好好慶祝這個父親節
[00:36:42.820 --> 00:36:45.900]  我們更加要好好去效法保羅
[00:36:45.900 --> 00:36:47.820]  做一個很好的屬靈的父親
[00:36:47.820 --> 00:36:48.820]  求主帶領
[00:36:48.820 --> 00:36:50.540]  禱告奉耶穌基督的名求
[00:36:50.540 --> 00:36:51.060]  阿們
