
[00:00:00.000 --> 00:00:05.500]  我們一起讀一段聖經 在菲律賓書第四章 十一到第十三節
[00:34:51.260 --> 00:34:53.300]  靠主得勝
[00:34:53.300 --> 00:34:56.220]  你們 我們一起禱告
[00:34:56.220 --> 00:34:57.260]  現在我們再次來到
[00:34:57.260 --> 00:34:59.060]  先生我們的感謝與讚美
[00:34:59.060 --> 00:35:01.220]  謝謝你把保羅放在我們面前
[00:35:01.220 --> 00:35:04.140]  看見他雖然經過各樣的困難
[00:35:04.140 --> 00:35:05.500]  一些患難
[00:35:05.500 --> 00:35:06.740]  但是在你面前
[00:35:06.740 --> 00:35:09.260]  能夠天天靠你來得勝
[00:35:09.260 --> 00:35:12.380]  也求主幫助我們效法他的榜樣
[00:35:12.380 --> 00:35:14.020]  讓我們真的在環境當中
[00:35:14.020 --> 00:35:16.420]  我們學會知足
[00:35:16.420 --> 00:35:17.820]  讓我們在生活當中
[00:35:17.820 --> 00:35:19.980]  讓我們能夠
[00:35:19.980 --> 00:35:22.780]  真的是明白你所託付的
[00:35:22.780 --> 00:35:24.660]  在一生當中
[00:35:24.660 --> 00:35:27.140]  我們完成你所託付
[00:35:27.140 --> 00:35:29.220]  讓我們生命有焦點
[00:35:29.220 --> 00:35:33.420]  這個焦點就成為我們生命的突破力
[00:35:33.420 --> 00:35:34.700]  也求你幫助我們
[00:35:34.700 --> 00:35:37.180]  讓我們再次看見
[00:35:37.180 --> 00:35:39.700]  你就是以便以謝的神
[00:35:39.700 --> 00:35:41.460]  直到如今
[00:35:41.460 --> 00:35:43.300]  你都幫助我們
[00:35:43.300 --> 00:35:44.380]  我們謝謝你
[00:35:44.380 --> 00:35:46.260]  願你的聖靈來提升我們
[00:35:46.260 --> 00:35:48.260]  不論我們在怎樣的境況當中
[00:35:48.260 --> 00:35:50.500]  今天讓我們再一次靠著你
[00:35:50.500 --> 00:35:51.940]  站立得穩
[00:35:51.940 --> 00:35:52.620]  靠著你
[00:35:52.620 --> 00:35:55.540]  我們勝過一切生活的環境
[00:35:55.540 --> 00:35:58.740]  感謝禱告奉耶穌得聖的祈求
[00:35:58.740 --> 00:35:59.460]  阿們
