
[00:00:00.000 --> 00:00:02.880]  今天我的題目是「絕世好巴」
[00:29:13.960 --> 00:29:16.200]  我覺得教這科很後悔
[00:29:16.200 --> 00:29:18.400]  因為如果我是忠誠教
[00:29:18.400 --> 00:29:19.200]  其他神學院教
[00:29:19.200 --> 00:29:20.200]  一點問題都沒有
[00:29:20.200 --> 00:29:21.640]  因為這些學生都不認識我
[00:29:21.640 --> 00:29:22.480]  任我說
[00:29:22.480 --> 00:29:23.920]  我教的牧師很好
[00:29:23.920 --> 00:29:25.320]  每個人都很喜歡我
[00:29:25.320 --> 00:29:27.120]  我是一個為父的心
[00:29:27.120 --> 00:29:28.680]  任我說
[00:29:28.680 --> 00:29:32.880]  但是一班熟悉我的弟兄姊妹去說
[00:29:32.880 --> 00:29:34.880]  我覺得很困難
[00:29:34.880 --> 00:29:36.880]  我是不是一個這樣的人
[00:29:36.880 --> 00:29:38.440]  所以弟兄姊妹
[00:29:38.440 --> 00:29:41.320]  羅亞的精彩
[00:29:41.320 --> 00:29:43.600]  用教會的層面
[00:29:43.600 --> 00:29:46.760]  她不是一個教會真相專家
[00:29:46.760 --> 00:29:49.280]  但她卻令到她的家人
[00:29:49.280 --> 00:29:51.280]  全部歸順耶穌
