
[00:00:00.000 --> 00:00:02.000]  各位領事館的各位朋友們
[00:30:48.400 --> 00:30:49.400]  其實你想想
[00:30:49.400 --> 00:30:50.400]  Gateway教會
[00:30:50.400 --> 00:30:52.400]  你參與的這間已經是社區的教會
[00:30:52.400 --> 00:30:53.400]  全歷史
[00:30:53.400 --> 00:30:54.400]  我相信
[00:30:54.400 --> 00:30:56.400]  大部分的西人教會
[00:30:56.400 --> 00:30:58.400]  都是做社區服務
[00:30:58.400 --> 00:30:59.400]  大部分都是
[00:30:59.400 --> 00:31:02.400]  香港也有不少的教會做社區的服務
[00:31:02.400 --> 00:31:04.400]  為什麼要做社區的服務
[00:31:04.400 --> 00:31:06.400]  其實SOL從第一天開始
[00:31:06.400 --> 00:31:08.400]  就已經是社區服務的教會
[00:31:08.400 --> 00:31:10.400]  無論是新年的慶祝會
[00:31:10.400 --> 00:31:13.400]  又或者是一些華人的聚會
[00:31:13.400 --> 00:31:17.400]  都會首先邀請我們參加
[00:31:17.400 --> 00:31:19.400]  當時還有兩間友會在那裏
[00:31:19.400 --> 00:31:20.400]  他們不會找他們
[00:31:20.400 --> 00:31:21.400]  他們只會找我們
[00:31:21.400 --> 00:31:23.400]  因為我們有時候會幫他們做翻譯
[00:31:23.400 --> 00:31:26.400]  幫他們來表演
[00:31:26.400 --> 00:31:29.400]  幫他們做很多不同類型的社區服務
[00:31:29.400 --> 00:31:30.400]  甚至乎
[00:31:30.400 --> 00:31:31.400]  號角
[00:31:31.400 --> 00:31:34.400]  各星都會找我們敬拜隊出來
[00:31:34.400 --> 00:31:35.400]  去籌款晚會裏面
[00:31:35.400 --> 00:31:37.400]  來幫忙籌款
[00:31:37.400 --> 00:31:40.400]  所以我們是很想藉著社區
[00:31:40.400 --> 00:31:41.400]  來接觸到更多人
[00:31:41.400 --> 00:31:44.400]  特別是香港BNO的簽證的人
[00:31:44.400 --> 00:31:46.400]  如果我們不做社區的話
[00:31:46.400 --> 00:31:47.400]  我們怎樣接觸他們呢
[00:31:47.400 --> 00:31:49.400]  所以我們有不同的項目
[00:31:49.400 --> 00:31:50.400]  曾經做過
[00:31:50.400 --> 00:31:51.400]  有STRIKE項目
[00:31:51.400 --> 00:31:54.400]  我們也有BNO開頭的START項目
[00:31:54.400 --> 00:31:56.400]  這些我們都接觸了很多不同的人
[00:31:56.400 --> 00:32:00.400]  而今時今日也有些人坐在我們教會裏面
[00:32:00.400 --> 00:32:01.400]  服務
[00:32:01.400 --> 00:32:02.400]  社區
[00:32:02.400 --> 00:32:04.400]  是我們SOL從頭到尾都在做的
[00:32:04.400 --> 00:32:06.400]  不是因為BNO我們才做
[00:32:06.400 --> 00:32:08.400]  一直都在做這件事
[00:32:08.400 --> 00:32:11.400]  第四項就是Networking
[00:32:11.400 --> 00:32:13.400]  不是每間教會都做Networking
[00:32:13.400 --> 00:32:14.400]  為什麼呢
[00:32:14.400 --> 00:32:16.400]  特別是華人教會
[00:32:16.400 --> 00:32:19.400]  他們很怕和華人教會之間合作
[00:32:19.400 --> 00:32:20.400]  我不知道你同不同意
[00:32:20.400 --> 00:32:22.400]  西人和西人教會
[00:32:22.400 --> 00:32:24.400]  很多時候都有合作的空間
[00:32:24.400 --> 00:32:26.400]  但是華人教會和華人教會之間
[00:32:26.400 --> 00:32:28.400]  甚少合作的可能性
[00:32:28.400 --> 00:32:31.400]  因為怕你搶人
[00:32:31.400 --> 00:32:32.400]  我們就不是
[00:32:32.400 --> 00:32:34.400]  我們喜歡做Networking的事
[00:32:34.400 --> 00:32:36.400]  北英倫教會的會議我會參加
[00:32:36.400 --> 00:32:39.400]  甚至乎我們有些Networking
[00:32:39.400 --> 00:32:42.400]  是和一些南部的地區合作的
[00:32:42.400 --> 00:32:43.400]  例如音樂會
[00:32:43.400 --> 00:32:45.400]  我們會搞一些獨經營
[00:32:45.400 --> 00:32:47.400]  甚至會幫他們一些團契
[00:32:47.400 --> 00:32:48.400]  一些退休會
[00:32:48.400 --> 00:32:49.400]  我們都大家一起做的
[00:32:49.400 --> 00:32:51.400]  透過這些Networking
[00:32:51.400 --> 00:32:53.400]  是可以做一些彼此Support
[00:32:53.400 --> 00:32:55.400]  甚至乎我們彼此可以學習
[00:32:55.400 --> 00:32:57.400]  為什麼你可以做得這麼成功
[00:32:57.400 --> 00:32:58.400]  我們做得這麼失敗
[00:32:58.400 --> 00:32:59.400]  我們可以彼此學習
[00:32:59.400 --> 00:33:01.400]  而且你也認識到很多不同的弟兄姊妹
[00:33:01.400 --> 00:33:03.400]  我可以告訴你
[00:33:03.400 --> 00:33:06.400]  有不少的因緣
[00:33:06.400 --> 00:33:09.400]  都是透過這些Networking做出來的
[00:33:09.400 --> 00:33:10.400]  透過Networking
[00:33:10.400 --> 00:33:12.400]  想不到就認識到一些朋友
[00:33:12.400 --> 00:33:13.400]  認識到一些朋友之後
[00:33:13.400 --> 00:33:14.400]  然後就開始
[00:33:14.400 --> 00:33:16.400]  甚至結了婚
[00:33:16.400 --> 00:33:18.400]  所以Networking
[00:33:18.400 --> 00:33:21.400]  其實不是那麼多間教會可以做
[00:33:21.400 --> 00:33:22.400]  但是我們教會
[00:33:22.400 --> 00:33:24.400]  確實會做
[00:33:24.400 --> 00:33:25.400]  還有第五樣東西
[00:33:25.400 --> 00:33:28.400]  就是BNO Visa的香港人
[00:33:28.400 --> 00:33:29.400]  我們教會
[00:33:29.400 --> 00:33:31.400]  是服侍香港人的教會
[00:33:31.400 --> 00:33:33.400]  所以如果你是講廣東話的
[00:33:33.400 --> 00:33:35.400]  當然你可能來澳門
[00:33:35.400 --> 00:33:36.400]  或者是其他地方
[00:33:36.400 --> 00:33:37.400]  講廣東話
[00:33:37.400 --> 00:33:38.400]  我們當然歡迎你
[00:33:38.400 --> 00:33:39.400]  因為我們是一間粵語的教會
[00:33:39.400 --> 00:33:41.400]  特別是這幾年裡面
[00:33:41.400 --> 00:33:44.400]  我們都希望服侍到BNO Visa的人
[00:33:44.400 --> 00:33:46.400]  所以這個是我們的使命
[00:33:46.400 --> 00:33:48.400]  我們用不同的方法
[00:33:48.400 --> 00:33:49.400]  怎樣可以接觸到他們
[00:33:49.400 --> 00:33:51.400]  然後帶他們認識住
[00:33:51.400 --> 00:33:52.400]  帶他們回教會
[00:33:52.400 --> 00:33:54.400]  其實還有第四名
[00:33:54.400 --> 00:33:55.400]  第六名
[00:33:55.400 --> 00:33:56.400]  不過這個第四名第六名
[00:33:56.400 --> 00:33:58.400]  我剛剛想到出來
[00:33:58.400 --> 00:34:00.400]  一直都在做
[00:34:00.400 --> 00:34:02.400]  就是我們教會
[00:34:02.400 --> 00:34:05.400]  不是有很多場的教會
[00:34:05.400 --> 00:34:06.400]  你可以想像
[00:34:06.400 --> 00:34:08.400]  我以前是回一間傳統教會
[00:34:08.400 --> 00:34:10.400]  你想上台講話
[00:34:10.400 --> 00:34:11.400]  你想上台彈東西
[00:34:11.400 --> 00:34:13.400]  甚至你上台領詩那些
[00:34:13.400 --> 00:34:14.400]  或者做伴唱那些
[00:34:14.400 --> 00:34:15.400]  全部都要講
[00:34:15.400 --> 00:34:18.400]  你回了教會幾多年的日子
[00:34:18.400 --> 00:34:21.400]  然後甚至要洗禮才可以
[00:34:21.400 --> 00:34:22.400]  但是我們SOL
[00:34:22.400 --> 00:34:23.400]  不是說我們隨便
[00:34:23.400 --> 00:34:25.400]  千萬不要那麼隨便
[00:34:25.400 --> 00:34:26.400]  我們是有標準的
[00:34:26.400 --> 00:34:27.400]  我們是要有一些聚會的
[00:34:27.400 --> 00:34:29.400]  要各位attendant要多少
[00:34:29.400 --> 00:34:31.400]  我們才可以讓他站上來
[00:34:31.400 --> 00:34:32.400]  但是我們
[00:34:32.400 --> 00:34:34.400]  我們希望鼓勵年輕人
[00:34:34.400 --> 00:34:36.400]  甚至你見到有youth
[00:34:36.400 --> 00:34:37.400]  我們曾經歷史上
[00:34:37.400 --> 00:34:39.400]  最年輕的組合
[00:34:39.400 --> 00:34:42.400]  年齡是不過20歲
[00:34:42.400 --> 00:34:43.400]  今天因為阿臻的緣故
[00:34:43.400 --> 00:34:47.400]  拉高了年紀
[00:34:47.400 --> 00:34:48.400]  如果不是
[00:34:48.400 --> 00:34:49.400]  我相信都是另一個紀錄
[00:34:49.400 --> 00:34:51.400]  都未定有機會
[00:34:51.400 --> 00:34:53.400]  但是我們就是
[00:34:53.400 --> 00:34:56.400]  給機會人去嘗試去參與
[00:34:56.400 --> 00:34:57.400]  SOL這麼多年
[00:34:57.400 --> 00:34:59.400]  我們都是憑一樣東西
[00:34:59.400 --> 00:35:01.400]  就是信心走下去
[00:35:01.400 --> 00:35:03.400]  我們不知道前面的日子是怎麼樣
[00:35:03.400 --> 00:35:05.400]  政黨可以改變的
[00:35:05.400 --> 00:35:06.400]  甚至乎宗教政策
[00:35:06.400 --> 00:35:08.400]  都或者會改變都未定
[00:35:08.400 --> 00:35:09.400]  弟兄姊妹
[00:35:09.400 --> 00:35:11.400]  我們要憑著信心
[00:35:11.400 --> 00:35:12.400]  而這個信心
[00:35:12.400 --> 00:35:14.400]  不是你目標的信心
[00:35:14.400 --> 00:35:16.400]  我們要知道我們的上帝
[00:35:16.400 --> 00:35:17.400]  就是我們信得過的上帝
[00:35:17.400 --> 00:35:18.400]  他的能力
[00:35:18.400 --> 00:35:19.400]  他的同在
[00:35:19.400 --> 00:35:20.400]  他的應許
[00:35:20.400 --> 00:35:23.400]  雖然見不到
[00:35:23.400 --> 00:35:25.400]  但是憑著你的相信
[00:35:25.400 --> 00:35:27.400]  我們可以拿得到
[00:35:27.400 --> 00:35:28.400]  我們一起祈禱
[00:35:28.400 --> 00:35:30.400]  我們一起祈禱
[00:35:30.400 --> 00:35:31.400]  主我們感謝你
[00:35:31.400 --> 00:35:33.400]  給我們今天的崇拜
[00:35:33.400 --> 00:35:34.400]  也幫助我們
[00:35:34.400 --> 00:35:35.400]  從這一節的經文裏面
[00:35:35.400 --> 00:35:37.400]  我們去學習信心
[00:35:37.400 --> 00:35:38.400]  讓我們將我們的信心
[00:35:38.400 --> 00:35:40.400]  注目在你的裏面
[00:35:40.400 --> 00:35:41.400]  主
[00:35:41.400 --> 00:35:42.400]  以致到我們
[00:35:42.400 --> 00:35:44.400]  雖然我們見不到我們的上帝
[00:35:44.400 --> 00:35:46.400]  見不到你的肉眼
[00:35:46.400 --> 00:35:48.400]  看不到你的那種能力
[00:35:48.400 --> 00:35:49.400]  又或者是同在
[00:35:49.400 --> 00:35:51.400]  又或者是那種應許
[00:35:51.400 --> 00:35:53.400]  但是我們相信
[00:35:53.400 --> 00:35:55.400]  你就是在這裏
[00:35:55.400 --> 00:35:56.400]  我們相信
[00:35:56.400 --> 00:35:58.400]  你的能力在這裏
[00:35:58.400 --> 00:35:59.400]  我們相信
[00:35:59.400 --> 00:36:00.400]  你的同在
[00:36:00.400 --> 00:36:02.400]  是可以讓我們體會得到
[00:36:02.400 --> 00:36:03.400]  是經驗得到
[00:36:03.400 --> 00:36:05.400]  甚至你的應許
[00:36:05.400 --> 00:36:07.400]  卻是千真萬確
[00:36:07.400 --> 00:36:09.400]  是讓我們
[00:36:09.400 --> 00:36:11.400]  總是會得到你的應許
[00:36:11.400 --> 00:36:12.400]  上帝我們
[00:36:12.400 --> 00:36:14.400]  求你幫助我們
[00:36:14.400 --> 00:36:16.400]  去將我們的信心
[00:36:16.400 --> 00:36:17.400]  建基在你的裏面
[00:36:17.400 --> 00:36:18.400]  感謝你
[00:36:18.400 --> 00:36:19.400]  誰聽我們禱告
[00:36:19.400 --> 00:36:20.400]  是奉耶穌的恩主的命求
[00:36:20.400 --> 00:36:21.400]  阿們
