
[00:00:00.000 --> 00:00:03.000]  各位來賓 主內弟 兄姊妹 平安
[00:37:59.000 --> 00:38:01.000]  我們操練背起十字架
[00:38:01.000 --> 00:38:03.000]  每天背起十字架
[00:38:03.000 --> 00:38:05.000]  來跟隨主耶穌基督
[00:38:05.000 --> 00:38:07.000]  我們就會
[00:38:07.000 --> 00:38:09.000]  這就是我們教會合一的證據
[00:38:09.000 --> 00:38:13.000]  不會被一個語言報
[00:38:13.000 --> 00:38:15.000]  我們不同文化背景
[00:38:15.000 --> 00:38:17.000]  我們的社會階層
[00:38:17.000 --> 00:38:19.000]  不會被我們的年齡層
[00:38:19.000 --> 00:38:21.000]  而限制了我們
[00:38:21.000 --> 00:38:23.000]  在主裡面合一
[00:38:23.000 --> 00:38:25.000]  願神祝福聽他話語
[00:38:25.000 --> 00:38:27.000]  有行動的弟兄姊妹
[00:38:27.000 --> 00:38:29.000]  我們低頭祈禱
[00:38:29.000 --> 00:38:31.000]  領受神的祝福
[00:38:59.000 --> 00:39:01.000]  弟兄姊妹之間的愛
[00:39:01.000 --> 00:39:03.000]  是何等的寶貴
[00:39:03.000 --> 00:39:05.000]  主耶穌基督的愛
[00:39:05.000 --> 00:39:07.000]  是很大的恩典
[00:39:07.000 --> 00:39:09.000]  我們為此而感謝你
[00:39:09.000 --> 00:39:11.000]  我們求你繼續去激勵我們眾弟兄姊妹
[00:39:11.000 --> 00:39:13.000]  在疫情當中
[00:39:13.000 --> 00:39:15.000]  從你而得到安慰
[00:39:15.000 --> 00:39:21.000]  教會將要重開
[00:39:21.000 --> 00:39:23.000]  求神你繼續去顧念
[00:39:23.000 --> 00:39:25.000]  我們當中有需要的弟兄姊妹
[00:39:27.000 --> 00:39:29.000]  無論是剛剛畢業的大學生
[00:39:29.000 --> 00:39:31.000]  或者是正在
[00:39:31.000 --> 00:39:33.000]  待業轉工的弟兄姊妹
[00:39:33.000 --> 00:39:35.000]  求你繼續去
[00:39:35.000 --> 00:39:37.000]  引領他們
[00:39:37.000 --> 00:39:39.000]  他們能夠明白
[00:39:39.000 --> 00:39:41.000]  你在他們身上的心意
[00:39:41.000 --> 00:39:45.000]  在職場上去榮耀神
[00:39:45.000 --> 00:39:47.000]  求你繼續去
[00:39:47.000 --> 00:39:49.000]  顧念我們
[00:39:49.000 --> 00:39:51.000]  我們今天將最好的獻上給你
[00:39:51.000 --> 00:39:53.000]  求你繼續去幫我們的
[00:39:53.000 --> 00:39:55.000]  牧長團
[00:39:55.000 --> 00:39:57.000]  擬定教會重開的
[00:39:57.000 --> 00:39:59.000]  細節
[00:39:59.000 --> 00:40:01.000]  使我們能夠
[00:40:01.000 --> 00:40:03.000]  將主耶穌大愛的福音
[00:40:03.000 --> 00:40:05.000]  完完整整地
[00:40:05.000 --> 00:40:07.000]  清清楚楚地
[00:40:07.000 --> 00:40:09.000]  將這個福音
[00:40:09.000 --> 00:40:11.000]  傳揚到我們的社區當中
[00:40:11.000 --> 00:40:13.000]  使未信主的
[00:40:13.000 --> 00:40:15.000]  未明白的
[00:40:15.000 --> 00:40:17.000]  能夠知道,能夠接受
[00:40:17.000 --> 00:40:19.000]  求神憐憫他們
[00:40:19.000 --> 00:40:21.000]  願主耶穌的恩惠
[00:40:21.000 --> 00:40:23.000]  父神的慈愛,聖靈的交通
[00:40:23.000 --> 00:40:25.000]  上上與眾弟兄姊妹同在
[00:40:25.000 --> 00:40:27.000]  從今時
[00:40:27.000 --> 00:40:29.000]  直到永遠
[00:40:29.000 --> 00:40:31.000]  阿們
