
[00:00:00.000 --> 00:00:08.000]  今日正度嘅經文記載喺尼希米記嘅第九章三十八節到十章三十一節
[00:37:52.580 --> 00:37:57.060]  所以他說安息日的日子我們不再做買賣
[00:37:57.060 --> 00:38:00.660]  其實摩西律法沒有說安息日不可以做買賣
[00:38:00.660 --> 00:38:05.140]  他就說安息日要做三件事
[00:38:05.140 --> 00:38:07.620]  第一你平時的工作要停下來
[00:38:07.620 --> 00:38:08.580]  你要休息
[00:38:08.580 --> 00:38:10.180]  讓你自己和你的牲口
[00:38:10.180 --> 00:38:12.180]  你的勞勃都要休息
[00:38:12.180 --> 00:38:13.860]  讓你的身體休息
[00:38:13.860 --> 00:38:14.740]  心靈也要休息
[00:38:14.740 --> 00:38:17.140]  第二你要注目在上帝那裡
[00:38:17.140 --> 00:38:18.340]  要親近神
[00:38:18.340 --> 00:38:20.500]  要明白神的真理
[00:38:20.500 --> 00:38:23.940]  第三你要關懷你身邊的人
[00:38:23.940 --> 00:38:26.020]  你要休息
[00:38:26.020 --> 00:38:28.820]  你要注目在神那裡
[00:38:28.820 --> 00:38:31.140]  你要關懷身邊的人
[00:38:31.140 --> 00:38:34.100]  安息日的精神就在這裡
[00:38:34.100 --> 00:38:37.220]  今天我們新約教會我們的實踐是什麼呢
[00:38:37.220 --> 00:38:41.780]  我們的安息日不是指定在哪個時間
[00:38:41.780 --> 00:38:43.540]  我們都有安息的精神
[00:38:43.540 --> 00:38:45.380]  我們不要只是工作狂
[00:38:45.380 --> 00:38:47.700]  六天七天不停地做
[00:38:47.700 --> 00:38:49.540]  做到停不下來
[00:38:49.540 --> 00:38:52.900]  有時候我們全代人都會做到停不下來
[00:38:52.900 --> 00:38:54.900]  停下來安靜
[00:38:54.900 --> 00:38:57.620]  休息注目在神那裡
[00:38:57.620 --> 00:38:59.940]  和我們每天靈修一樣
[00:38:59.940 --> 00:39:03.460]  和關懷我們自己家人和身邊的人
[00:39:03.460 --> 00:39:05.940]  等於你回教會
[00:39:05.940 --> 00:39:08.980]  如果沒有這個安息的意識
[00:39:08.980 --> 00:39:10.740]  你只顧自己
[00:39:10.740 --> 00:39:11.940]  你又不關心神
[00:39:11.940 --> 00:39:13.220]  你又不關心人
[00:39:13.220 --> 00:39:15.300]  你回教會沒什麼意思的
[00:39:15.300 --> 00:39:18.500]  安息日
[00:39:18.500 --> 00:39:20.820]  他們要著重
[00:39:20.820 --> 00:39:22.820]  所以不和外邦人買賣
[00:39:22.820 --> 00:39:24.020]  不是和種族有關
[00:39:24.020 --> 00:39:26.420]  你說我不和南亞裔做買賣
[00:39:26.420 --> 00:39:27.700]  不是
[00:39:27.700 --> 00:39:31.540]  這裡是在說注目在上帝那裡
[00:39:31.540 --> 00:39:33.460]  接著安息年
[00:39:33.460 --> 00:39:36.420]  他們說他們以前不守就是
[00:39:36.420 --> 00:39:39.140]  安息年他們的地土要休息
[00:39:39.140 --> 00:39:41.300]  每七年的地土要休息
[00:39:41.300 --> 00:39:43.540]  讓那個地土生產出來的東西
[00:39:43.540 --> 00:39:45.460]  給所有人都可以得到
[00:39:45.460 --> 00:39:48.660]  是關懷貧窮的一個動作
[00:39:48.660 --> 00:39:51.860]  然後欠債的人可以豁免
[00:39:51.860 --> 00:39:55.620]  每七年人們可以有一次翻身的機會
[00:39:55.620 --> 00:39:58.420]  不過上帝說你對人慷慨
[00:39:58.420 --> 00:40:01.140]  神會更加賜福給你
[00:40:01.140 --> 00:40:02.820]  安息日和安息年
[00:40:02.820 --> 00:40:05.700]  都是神和以色列人納約的記號
[00:40:05.700 --> 00:40:06.500]  而對他們來說
[00:40:06.500 --> 00:40:09.940]  上上他們都是沒有擺神是優先
[00:40:09.940 --> 00:40:12.820]  沒有以神為中心
[00:40:12.820 --> 00:40:15.620]  所以特別在約裡面強調這件事
[00:40:15.620 --> 00:40:17.540]  後面32到39節
[00:40:17.540 --> 00:40:20.340]  就是下個星期講到的內容
[00:40:20.340 --> 00:40:24.100]  丁子梅最後我想挑戰大家
[00:40:24.100 --> 00:40:27.220]  以色列人他整個群體一起納約
[00:40:27.220 --> 00:40:28.580]  今天我們是不是要全部
[00:40:28.580 --> 00:40:30.580]  所有基督徒一起納約呢
[00:40:30.580 --> 00:40:31.700]  不一定
[00:40:31.700 --> 00:40:32.980]  因為聖經說
[00:40:32.980 --> 00:40:36.180]  我們首先要自己在神面前
[00:40:36.180 --> 00:40:40.180]  去獻上自己
[00:40:40.180 --> 00:40:42.900]  我們今天有沒有願意
[00:40:42.900 --> 00:40:45.460]  被人看守我們自己
[00:40:45.460 --> 00:40:46.580]  衛生的意思是什麼呢
[00:40:46.580 --> 00:40:49.540]  在最後結語裡我講
[00:40:49.540 --> 00:40:51.540]  衛生是我們要向神承認
[00:40:51.540 --> 00:40:56.740]  我們靠自己成就不了任何東西
[00:40:56.740 --> 00:41:00.020]  除非你不想經歷一個豐盛的生命
[00:41:00.020 --> 00:41:00.820]  你不衛生
[00:41:00.820 --> 00:41:03.460]  你不會有任何的東西改變
[00:41:03.460 --> 00:41:06.980]  你不能夠見到屬靈的果子
[00:41:06.980 --> 00:41:10.420]  所以衛生第一個意思就是
[00:41:10.420 --> 00:41:12.900]  我們要承認我們靠自己
[00:41:12.900 --> 00:41:15.060]  我們成就不了任何東西
[00:41:15.060 --> 00:41:18.900]  第二個就是我們要依靠神的能力
[00:41:18.900 --> 00:41:23.700]  才能夠做到這個衛生的工作
[00:41:23.700 --> 00:41:24.660]  靠主
[00:41:24.660 --> 00:41:25.940]  第三
[00:41:25.940 --> 00:41:28.100]  我們要在神面前承認我們的罪
[00:41:28.100 --> 00:41:30.180]  就好像以色列人一樣
[00:41:30.180 --> 00:41:33.300]  承認我們為自己保留
[00:41:33.300 --> 00:41:35.220]  沒有獻上最好
[00:41:35.220 --> 00:41:36.660]  這個我們要認
[00:41:36.660 --> 00:41:38.980]  第四就是要追隨基督
[00:41:38.980 --> 00:41:41.860]  立志追隨基督
[00:41:41.860 --> 00:41:42.980]  待會兒唱的回應詩歌
[00:41:42.980 --> 00:41:45.540]  立志擺上就是挑戰我們
[00:41:45.540 --> 00:41:47.380]  我們有沒有立志
[00:41:47.380 --> 00:41:49.940]  其實道理很簡單
[00:41:49.940 --> 00:41:52.180]  你見那些戒賭戒毒
[00:41:52.180 --> 00:41:54.180]  改變壞習慣的人
[00:41:54.180 --> 00:41:55.860]  怎樣的起心肝
[00:41:55.860 --> 00:42:00.260]  為甚麼他能夠有生命的改變
[00:42:00.260 --> 00:42:01.940]  不只是他自己立志
[00:42:01.940 --> 00:42:04.020]  那是他依靠主
[00:42:04.020 --> 00:42:05.620]  今天的應用就是
[00:42:05.620 --> 00:42:07.060]  鼎姐妹
[00:42:07.060 --> 00:42:09.060]  你有沒有衛生與神同行
[00:42:09.060 --> 00:42:11.540]  你跟神有沒有真正的關係
[00:42:11.540 --> 00:42:13.540]  只是我行我素
[00:42:13.540 --> 00:42:17.060]  你有沒有衛生在教會和鼎姐妹的關係
[00:42:17.060 --> 00:42:22.020]  聚會以外你會不會關心你身邊的鼎姐妹
[00:42:22.020 --> 00:42:23.460]  就是你太忙
[00:42:23.460 --> 00:42:26.820]  平日真的沒有時間跟身邊的鼎姐妹
[00:42:26.820 --> 00:42:29.860]  教會的鼎姐妹有聯絡
[00:42:29.860 --> 00:42:31.140]  第三就是
[00:42:31.140 --> 00:42:35.220]  你有沒有衛生在自己生命的成長
[00:42:35.220 --> 00:42:38.260]  衛生的障礙你可以想到不少
[00:42:38.260 --> 00:42:39.860]  但是衛生的動力
[00:42:39.860 --> 00:42:41.140]  最後我給大家五個
[00:42:41.140 --> 00:42:42.420]  第一個就是
[00:42:42.420 --> 00:42:47.620]  你因為神的愛、神的恩典去衛生
[00:42:47.620 --> 00:42:48.900]  很值得的
[00:42:48.900 --> 00:42:51.540]  神最值得我們衛生
[00:42:51.540 --> 00:42:52.660]  第二
[00:42:52.660 --> 00:42:55.700]  你衛生可以期待一個豐盛的生命
[00:42:55.700 --> 00:43:00.020]  我可以說你不衛生你不會經歷到豐盛
[00:43:00.020 --> 00:43:00.820]  第三
[00:43:00.820 --> 00:43:05.780]  你衛生是渴望成就神的旨意在我們身上
[00:43:05.780 --> 00:43:08.260]  很想見到神的旨意成就
[00:43:08.260 --> 00:43:12.420]  第四就是你想歸榮耀給神你就衛生
[00:43:12.420 --> 00:43:15.940]  最後你衛生你一定得到獎賞
[00:43:15.940 --> 00:43:19.780]  神承諾將天上的獎賞賜給我們
[00:43:19.780 --> 00:43:22.580]  今天你願意衛生嗎
[00:43:22.580 --> 00:43:27.060]  還是你仍然是我行我素
[00:43:27.060 --> 00:43:29.620]  啟福堂自立
[00:43:29.620 --> 00:43:32.820]  我們都在想我們論實力
[00:43:32.820 --> 00:43:34.340]  我們很有限公司
[00:43:34.340 --> 00:43:37.060]  雖然我們接下來註冊做有限公司
[00:43:37.060 --> 00:43:40.100]  還沒註冊就知道了
[00:43:40.100 --> 00:43:41.140]  弟弟姊妹
[00:43:41.140 --> 00:43:43.060]  如果你信神
[00:43:43.060 --> 00:43:45.620]  神可以興起我們任何一個
[00:43:45.620 --> 00:43:46.900]  沒有學歷
[00:43:46.900 --> 00:43:47.700]  沒有什麼能力
[00:43:47.700 --> 00:43:50.020]  但是有主的能力
[00:43:50.020 --> 00:43:53.620]  在我們這個啞氣裏面
[00:43:53.620 --> 00:43:54.980]  我們有寶貝
[00:43:54.980 --> 00:43:56.180]  就有我們的福音
[00:43:56.180 --> 00:43:57.860]  你懂得愛
[00:43:57.860 --> 00:43:59.940]  懂得關懷周圍的人
[00:43:59.940 --> 00:44:01.540]  為主擺上
[00:44:01.540 --> 00:44:04.260]  我可以說無論你在什麼背景
[00:44:04.260 --> 00:44:05.940]  神都可以使用你
[00:44:05.940 --> 00:44:11.060]  可以祝福人可以帶很多人信主
[00:44:11.060 --> 00:44:14.900]  讓我們一起在神面前有祈禱
[00:44:14.900 --> 00:44:16.420]  天佛上帝求你幫我們
[00:44:16.420 --> 00:44:18.740]  我們願意立志擺上
[00:44:18.740 --> 00:44:19.780]  但是我們很軟弱
[00:44:19.780 --> 00:44:21.940]  我們很容易就縮沙
[00:44:21.940 --> 00:44:24.260]  很容易就覺得
[00:44:24.260 --> 00:44:26.420]  都是遲些才決定
[00:44:26.420 --> 00:44:28.420]  每一次拖延
[00:44:28.420 --> 00:44:32.180]  都是我們漠視神的恩典
[00:44:32.180 --> 00:44:34.420]  求你激發我們的愛心
[00:44:34.420 --> 00:44:36.740]  叫我們不要再拖延
[00:44:36.740 --> 00:44:38.420]  不需要好像以色列人
[00:44:38.420 --> 00:44:41.940]  已經很遠很遠
[00:44:41.940 --> 00:44:44.340]  離神很遠
[00:44:44.340 --> 00:44:45.860]  求主幫助我們
[00:44:45.860 --> 00:44:47.460]  願意維新於你
[00:44:47.460 --> 00:44:51.060]  也願意維新給我們身邊的弟兄姊妹
[00:44:51.060 --> 00:44:52.500]  一起成長
[00:44:52.500 --> 00:44:53.620]  作主的門徒
[00:44:53.620 --> 00:44:54.900]  多謝主聽我們祈禱
[00:44:54.900 --> 00:44:56.180]  奉耶穌的聖名
[00:44:56.180 --> 00:44:57.060]  阿們
