
[00:00:00.000 --> 00:00:04.000]  在我們接下來的時間我們要進入你的說話裡
[00:38:03.000 --> 00:38:05.000]  為什麼會帶來這個結果呢
[00:38:05.000 --> 00:38:06.000]  幾個星期之後
[00:38:06.000 --> 00:38:09.000]  警方抓到其中一個主犯 特拉
[00:38:09.000 --> 00:38:11.000]  他講出來原來
[00:38:11.000 --> 00:38:15.000]  在他們行康之前三天
[00:38:15.000 --> 00:38:18.000]  只不過是因為他們看到
[00:38:18.000 --> 00:38:21.000]  整條村裡面有三十一個人信了耶穌
[00:38:21.000 --> 00:38:26.000]  所以他們決定教訓一下這位醫生
[00:38:26.000 --> 00:38:27.000]  但是去到的時間
[00:38:27.000 --> 00:38:31.000]  他們越來越生氣 越來越生氣
[00:38:31.000 --> 00:38:37.000]  結果就把他們三父子燒死了
[00:38:37.000 --> 00:38:40.000]  嘉迪斯醫生的太太
[00:38:40.000 --> 00:38:43.000]  她一天裡面沒有了丈夫
[00:38:43.000 --> 00:38:44.000]  沒有了兩個孩子
[00:38:44.000 --> 00:38:45.000]  我根本想像不到
[00:38:45.000 --> 00:38:48.000]  她可以怎樣走過這一條路
[00:38:48.000 --> 00:38:50.000]  但是她講出來
[00:38:50.000 --> 00:38:51.000]  她說在過程裡面
[00:38:51.000 --> 00:38:55.000]  聖靈不斷地用神的說話提醒她
[00:38:55.000 --> 00:38:57.000]  幫助她 安慰她
[00:38:57.000 --> 00:39:00.000]  所以縱然很傷痛
[00:39:00.000 --> 00:39:02.000]  但是她仍然認定
[00:39:02.000 --> 00:39:04.000]  神既然容讓這件事情
[00:39:04.000 --> 00:39:05.000]  發生在她的身上
[00:39:05.000 --> 00:39:07.000]  她學習接受
[00:39:07.000 --> 00:39:09.000]  很不容易
[00:39:09.000 --> 00:39:11.000]  但是聖靈每天給她有
[00:39:11.000 --> 00:39:14.000]  學校基督的能力
[00:39:14.000 --> 00:39:18.000]  每天給她學習
[00:39:18.000 --> 00:39:22.000]  去到最後
[00:39:22.000 --> 00:39:24.000]  她說當她談到
[00:39:24.000 --> 00:39:27.000]  講到這些暴徒的惡行的時候
[00:39:27.000 --> 00:39:29.000]  她說我還是接受不到
[00:39:29.000 --> 00:39:32.000]  這幫暴徒的所作所為
[00:39:32.000 --> 00:39:34.000]  但是我學習耶穌
[00:39:34.000 --> 00:39:43.000]  這樣就要饒恕他們 我愛他們
[00:39:43.000 --> 00:39:45.000]  同樣她的女兒
[00:39:45.000 --> 00:39:46.000]  她的大女兒
[00:39:46.000 --> 00:39:47.000]  都經歷了沒有了爸爸
[00:39:47.000 --> 00:39:50.000]  沒有了弟弟的痛苦
[00:39:50.000 --> 00:39:53.000]  大女兒同樣表示
[00:39:53.000 --> 00:39:56.000]  原諒了殺害她爸爸
[00:39:56.000 --> 00:39:59.000]  殺害她兩個弟弟的兇徒
[00:39:59.000 --> 00:40:04.000]  她的母女現在在哪裏
[00:40:04.000 --> 00:40:09.000]  她的母女仍然在印度這個地方
[00:40:09.000 --> 00:40:13.000]  去服侍馬峰病人
[00:40:13.000 --> 00:40:15.000]  仍然在印度這個地方
[00:40:15.000 --> 00:40:24.000]  服侍印度有需要的人
[00:40:24.000 --> 00:40:27.000]  加歷斯和他的女兒
[00:40:27.000 --> 00:40:28.000]  在過程裏面
[00:40:28.000 --> 00:40:30.000]  她不斷地榮讓聖靈
[00:40:30.000 --> 00:40:34.000]  有更大的掌權在他們的生命裏面
[00:40:34.000 --> 00:40:38.000]  以致當他們完完全全被聖靈充滿的時候
[00:40:38.000 --> 00:40:41.000]  他們最終能夠饒恕
[00:40:41.000 --> 00:40:47.000]  在哀痛和恨意裏面出來
[00:40:47.000 --> 00:40:49.000]  所以不單止是施迪反
[00:40:49.000 --> 00:40:51.000]  施迪反只是開始
[00:40:51.000 --> 00:40:54.000]  由施迪反直到今天
[00:40:54.000 --> 00:40:59.000]  仍然不斷地有基督的信徒
[00:40:59.000 --> 00:41:00.000]  在聖靈那裏
[00:41:00.000 --> 00:41:02.000]  支取這份能力
[00:41:02.000 --> 00:41:05.000]  去學習基督的樣式
[00:41:05.000 --> 00:41:07.000]  效法他的兇懷
[00:41:07.000 --> 00:41:10.000]  包括即使被傷害
[00:41:10.000 --> 00:41:14.000]  仍然能夠去饒恕這份兇懷
[00:41:14.000 --> 00:41:15.000]  頂姐妹
[00:41:15.000 --> 00:41:19.000]  我不知道你有沒有一些人
[00:41:19.000 --> 00:41:21.000]  可能是未信的朋友
[00:41:21.000 --> 00:41:23.000]  可能是你的頂姐妹
[00:41:23.000 --> 00:41:26.000]  甚至乎可能是你的目者
[00:41:26.000 --> 00:41:30.000]  你對她有一份的恨意
[00:41:30.000 --> 00:41:36.000]  但願聖靈充滿你
[00:41:36.000 --> 00:41:38.000]  以致你能夠學校
[00:41:38.000 --> 00:41:48.000]  耶穌那份饒恕的兇懷
[00:41:48.000 --> 00:41:50.000]  再說回今季的主題
[00:41:50.000 --> 00:41:53.000]  是顛覆生命的能力
[00:41:53.000 --> 00:41:55.000]  顛覆這個詞其實很敏感
[00:41:55.000 --> 00:41:57.000]  不可以隨便說
[00:41:57.000 --> 00:42:00.000]  顛覆的意思是什麼
[00:42:00.000 --> 00:42:02.000]  其實就是徹底地反轉
[00:42:02.000 --> 00:42:05.000]  改變事物本來的模樣
[00:42:05.000 --> 00:42:07.000]  所以顛覆生命說的就是
[00:42:07.000 --> 00:42:11.000]  在本質上徹底地改變一個人的生命
[00:42:11.000 --> 00:42:15.000]  把我們生命裏面那些不屬於神
[00:42:15.000 --> 00:42:18.000]  屬於世界的特質改變過來
[00:42:18.000 --> 00:42:21.000]  這些本質可能是牢固的
[00:42:21.000 --> 00:42:22.000]  可能是既有的
[00:42:22.000 --> 00:42:25.000]  甚至乎我們覺得是一些本能的東西
[00:42:25.000 --> 00:42:27.000]  就好像有危險的時間
[00:42:27.000 --> 00:42:28.000]  你會怎樣
[00:42:28.000 --> 00:42:29.000]  逃避
[00:42:29.000 --> 00:42:31.000]  好像是本能
[00:42:31.000 --> 00:42:33.000]  但從屍體犯的故事告訴我們
[00:42:33.000 --> 00:42:36.000]  聖靈要顛覆這樣的生命
[00:42:36.000 --> 00:42:39.000]  在大是大非的問題上
[00:42:39.000 --> 00:42:44.000]  絕對不退縮
[00:42:44.000 --> 00:42:49.000]  坦白說靠著我們自己根本做不到
[00:42:49.000 --> 00:42:53.000]  情況就好像一個人去雨裏浸親
[00:42:53.000 --> 00:42:54.000]  你叫他不要掙扎
[00:42:54.000 --> 00:42:57.000]  可以嗎
[00:42:57.000 --> 00:43:00.000]  所以我們需要靠從上而來的能力
[00:43:00.000 --> 00:43:03.000]  我們需要聖靈的能力幫助我們
[00:43:03.000 --> 00:43:06.000]  把生命反轉過來
[00:43:06.000 --> 00:43:07.000]  只有一個目的
[00:43:07.000 --> 00:43:09.000]  我們只有一個目的
[00:43:09.000 --> 00:43:11.000]  就是見證耶穌
[00:43:11.000 --> 00:43:13.000]  就好像我們很熟悉
[00:43:13.000 --> 00:43:14.000]  《聖教行傳》一章八節
[00:43:14.000 --> 00:43:17.000]  大家認識吧
[00:43:17.000 --> 00:43:21.000]  都是今季其中一個重點的經文
[00:43:21.000 --> 00:43:22.000]  一章八節是怎樣說的
[00:43:22.000 --> 00:43:24.000]  一旦聖靈降臨在你們身上
[00:43:24.000 --> 00:43:26.000]  你們就必得著什麼
[00:43:26.000 --> 00:43:28.000]  能力
[00:43:28.000 --> 00:43:29.000]  做什麼的
[00:43:29.000 --> 00:43:30.000]  必須在耶路撒冷
[00:43:30.000 --> 00:43:32.000]  猶太傳地和撒瑪利亞
[00:43:32.000 --> 00:43:33.000]  直到地極
[00:43:33.000 --> 00:43:37.000]  作我的見證
[00:43:37.000 --> 00:43:38.000]  我們得著這份能力
[00:43:38.000 --> 00:43:40.000]  有一個目的
[00:43:40.000 --> 00:43:44.000]  就是要見證這位上帝
[00:43:44.000 --> 00:43:46.000]  有沒有留意到今天的講題
[00:43:46.000 --> 00:43:49.000]  能以正道
[00:43:49.000 --> 00:43:51.000]  這個能字我特意用了別的顏色
[00:43:51.000 --> 00:43:54.000]  因為這個能字
[00:43:54.000 --> 00:43:57.000]  在這裡用是名詞
[00:43:57.000 --> 00:43:59.000]  一份能力
[00:43:59.000 --> 00:44:02.000]  以致我們能夠用生命
[00:44:02.000 --> 00:44:04.000]  去證明我們所信的
[00:44:04.000 --> 00:44:06.000]  這份能力是什麼能力
[00:44:06.000 --> 00:44:09.000]  就是聖靈給我們的能力
[00:44:09.000 --> 00:44:11.000]  當聖靈給我們有這樣的能力
[00:44:11.000 --> 00:44:13.000]  出去證明我們所信的時間
[00:44:13.000 --> 00:44:15.000]  我們就能夠見證福音是真
[00:44:15.000 --> 00:44:17.000]  我們就能夠見證
[00:44:17.000 --> 00:44:18.000]  這個上帝
[00:44:18.000 --> 00:44:20.000]  這個耶穌是又真又活的上帝
[00:44:20.000 --> 00:44:22.000]  雖然在見證的過程裡
[00:44:22.000 --> 00:44:24.000]  我們會經歷一些磨練
[00:44:24.000 --> 00:44:26.000]  經歷一些困難
[00:44:26.000 --> 00:44:27.000]  就好像屍體犯一樣
[00:44:27.000 --> 00:44:30.000]  會經歷一些挑戰
[00:44:30.000 --> 00:44:32.000]  但是就正正
[00:44:32.000 --> 00:44:34.000]  當我們看著屍體犯也好
[00:44:34.000 --> 00:44:36.000]  看著其他一個又一個
[00:44:36.000 --> 00:44:39.000]  為耶穌殉道的人也好
[00:44:39.000 --> 00:44:40.000]  這些見證人
[00:44:40.000 --> 00:44:42.000]  告訴我們一樣東西
[00:44:42.000 --> 00:44:44.000]  當我們面對這些磨練
[00:44:44.000 --> 00:44:47.000]  面對這些困難的時候
[00:44:47.000 --> 00:44:50.000]  我們不需要選擇
[00:44:50.000 --> 00:44:54.000]  因為我們根本沒得選擇
[00:44:54.000 --> 00:44:56.000]  我們不需要逃避
[00:44:56.000 --> 00:44:59.000]  我們當做的只有一件事情
[00:44:59.000 --> 00:45:01.000]  就是求聖靈
[00:45:01.000 --> 00:45:02.000]  讓我們有能力
[00:45:02.000 --> 00:45:06.000]  去面對這些挑戰
[00:45:06.000 --> 00:45:08.000]  但願聖靈
[00:45:08.000 --> 00:45:10.000]  給我們一份能力
[00:45:10.000 --> 00:45:11.000]  也給我們下一代
[00:45:11.000 --> 00:45:12.000]  有一份能力
[00:45:12.000 --> 00:45:15.000]  就是一份至死忠心於主
[00:45:15.000 --> 00:45:16.000]  這份能力
[00:45:16.000 --> 00:45:18.000]  讓我們也同樣成為
[00:45:18.000 --> 00:45:21.000]  耶穌的見證人
[00:45:21.000 --> 00:45:23.000]  我們不知道明天會怎樣
[00:45:23.000 --> 00:45:25.000]  我們不知道明天會怎樣
[00:45:25.000 --> 00:45:27.000]  所以我們更加需要
[00:45:27.000 --> 00:45:30.000]  捉緊這位上帝
[00:45:30.000 --> 00:45:33.000]  更加需要這一種能力
[00:45:33.000 --> 00:45:35.000]  帶領我們去過每一天
