
[00:00:00.000 --> 00:00:04.500]  我好開心返返嚟屋企度
[00:39:56.340 --> 00:40:00.340]  we've seen that faith
[00:40:00.340 --> 00:40:02.340]  that takes us from our misery
[00:40:02.340 --> 00:40:04.340]  to mission is a choice
[00:40:04.340 --> 00:40:10.340]  faith goes beyond the choice
[00:40:10.340 --> 00:40:12.340]  it is a commitment
[00:40:14.340 --> 00:40:16.340]  but biblical faith
[00:40:16.340 --> 00:40:18.340]  listen
[00:40:18.340 --> 00:40:20.340]  biblical faith
[00:40:20.340 --> 00:40:22.340]  always
[00:40:22.340 --> 00:40:24.340]  leads
[00:40:24.340 --> 00:40:26.340]  to God's mission
[00:40:26.340 --> 00:40:30.340]  for Ruth
[00:40:30.340 --> 00:40:32.340]  her faith took her
[00:40:32.340 --> 00:40:34.340]  not only
[00:40:34.340 --> 00:40:36.340]  to a new country
[00:40:36.340 --> 00:40:38.340]  but also to a new life
[00:40:38.340 --> 00:40:40.340]  it took her
[00:40:40.340 --> 00:40:42.340]  not only to a new country
[00:40:42.340 --> 00:40:44.340]  but also to a new mission
[00:40:44.340 --> 00:40:54.340]  it brought her to a new
[00:40:54.340 --> 00:40:56.340]  meaning
[00:40:56.340 --> 00:40:58.340]  and purpose
[00:40:58.340 --> 00:41:00.340]  to her life
[00:41:00.340 --> 00:41:06.340]  if we were to continue to look
[00:41:06.340 --> 00:41:08.340]  at the life of Ruth
[00:41:08.340 --> 00:41:10.340]  in the book of Ruth
[00:41:10.340 --> 00:41:12.340]  we would find that when she got to Judah
[00:41:12.340 --> 00:41:14.340]  it was still not easy
[00:41:14.340 --> 00:41:24.340]  she still had to serve as a slave
[00:41:24.340 --> 00:41:26.340]  and a servant
[00:41:26.340 --> 00:41:28.340]  and get her meals
[00:41:28.340 --> 00:41:30.340]  directly from the field
[00:41:30.340 --> 00:41:34.340]  because of what the harvesters left behind
[00:41:40.340 --> 00:41:42.340]  but I'm here to tell you
[00:41:42.340 --> 00:41:44.340]  that God did provide her food
[00:41:44.340 --> 00:41:50.340]  and she provided for her
[00:41:50.340 --> 00:41:52.340]  a rich
[00:41:52.340 --> 00:41:54.340]  and handsome
[00:41:54.340 --> 00:41:56.340]  and buff husband
[00:41:56.340 --> 00:42:04.340]  and his name was Boaz
[00:42:08.340 --> 00:42:10.340]  Ruth and Boaz were privileged
[00:42:10.340 --> 00:42:12.340]  to be in the generational
[00:42:12.340 --> 00:42:14.340]  line of King David
[00:42:14.340 --> 00:42:20.340]  and
[00:42:20.340 --> 00:42:22.340]  were personal relatives
[00:42:22.340 --> 00:42:24.340]  and progenitors
[00:42:24.340 --> 00:42:26.340]  of Jesus Christ
[00:42:26.340 --> 00:42:30.340]  Matthew chapter 1
[00:42:30.340 --> 00:42:32.340]  verse 5 through 6
[00:42:32.340 --> 00:42:34.340]  is a genealogy of Jesus
[00:42:38.340 --> 00:42:40.340]  summon the father of Boaz
[00:42:40.340 --> 00:42:42.340]  whose mother was Rahab
[00:42:42.340 --> 00:42:44.340]  begot Boaz
[00:42:44.340 --> 00:42:46.340]  the father of Obed
[00:42:46.340 --> 00:42:48.340]  whose mother was Ruth
[00:42:48.340 --> 00:42:50.340]  and Obed the father of Jesse
[00:42:50.340 --> 00:42:52.340]  and Jesse the father
[00:42:52.340 --> 00:42:54.340]  of King David
[00:42:54.340 --> 00:43:04.340]  you see this is the generational
[00:43:04.340 --> 00:43:06.340]  line of Jesus
[00:43:06.340 --> 00:43:08.340]  and Ruth
[00:43:08.340 --> 00:43:10.340]  had her role
[00:43:10.340 --> 00:43:12.340]  in making Jesus
[00:43:12.340 --> 00:43:14.340]  the incarnate Christ
[00:43:14.340 --> 00:43:22.340]  what an honor
[00:43:22.340 --> 00:43:24.340]  what a precious mission
[00:43:24.340 --> 00:43:30.340]  and here's what I'm asking you
[00:43:30.340 --> 00:43:32.340]  friends at MPCBC
[00:43:36.340 --> 00:43:38.340]  I ask you not
[00:43:38.340 --> 00:43:40.340]  to waste your life
[00:43:40.340 --> 00:43:48.340]  I've known many of you for
[00:43:48.340 --> 00:43:52.340]  my goodness
[00:43:52.340 --> 00:43:54.340]  over 30 almost 40 years
[00:43:54.340 --> 00:43:56.340]  do you know that
[00:43:56.340 --> 00:44:02.340]  our life young people
[00:44:02.340 --> 00:44:04.340]  I'm telling you old people
[00:44:04.340 --> 00:44:06.340]  our life will be over
[00:44:06.340 --> 00:44:08.340]  before you know it
[00:44:08.340 --> 00:44:16.340]  unless Jesus comes back
[00:44:16.340 --> 00:44:18.340]  we'll all be in Rose Hill
[00:44:18.340 --> 00:44:20.340]  one day
[00:44:20.340 --> 00:44:26.340]  some of us before others
[00:44:26.340 --> 00:44:32.340]  but please
[00:44:32.340 --> 00:44:34.340]  get out of the boat
[00:44:34.340 --> 00:44:42.340]  you may have
[00:44:42.340 --> 00:44:44.340]  20 more years
[00:44:44.340 --> 00:44:50.340]  you may have 50 more years
[00:44:50.340 --> 00:44:56.340]  got to get out of the boat
[00:44:56.340 --> 00:45:00.340]  do you want
[00:45:00.340 --> 00:45:02.340]  to enjoy
[00:45:02.340 --> 00:45:04.340]  a life of purpose
[00:45:04.340 --> 00:45:10.340]  and being on God's mission
[00:45:10.340 --> 00:45:16.340]  first of course you have to trust
[00:45:16.340 --> 00:45:18.340]  Jesus as your lord and savior
[00:45:18.340 --> 00:45:24.340]  but I encourage you
[00:45:24.340 --> 00:45:26.340]  to be on mission with Jesus
[00:45:30.340 --> 00:45:32.340]  and I've got a secret for you
[00:45:32.340 --> 00:45:38.340]  your salvation
[00:45:38.340 --> 00:45:40.340]  my salvation
[00:45:40.340 --> 00:45:42.340]  it's not about us
[00:45:42.340 --> 00:45:50.340]  our salvation
[00:45:50.340 --> 00:45:52.340]  is about God's glory
[00:45:52.340 --> 00:45:58.340]  and at the end of the day
[00:45:58.340 --> 00:46:00.340]  there are 3 things
[00:46:00.340 --> 00:46:02.340]  that you can do with your life
[00:46:02.340 --> 00:46:08.340]  doesn't matter if you have 5 years left
[00:46:08.340 --> 00:46:12.340]  or 50 years left
[00:46:12.340 --> 00:46:16.340]  you can do 3 things with it
[00:46:16.340 --> 00:46:18.340]  you can waste it
[00:46:18.340 --> 00:46:22.340]  you can be online all the time
[00:46:22.340 --> 00:46:24.340]  you can play online games
[00:46:24.340 --> 00:46:26.340]  you can
[00:46:26.340 --> 00:46:28.340]  you can just exist
[00:46:28.340 --> 00:46:36.340]  or you could spend your life
[00:46:36.340 --> 00:46:40.340]  you could
[00:46:40.340 --> 00:46:42.340]  make millions in the stock market
[00:46:42.340 --> 00:46:46.340]  good for you
[00:46:46.340 --> 00:46:48.340]  that's wonderful
[00:46:48.340 --> 00:46:50.340]  you can enjoy life
[00:46:50.340 --> 00:46:52.340]  you can spend it
[00:46:52.340 --> 00:46:54.340]  you can take vacation a holiday
[00:46:54.340 --> 00:46:56.340]  you can enjoy life
[00:46:56.340 --> 00:46:58.340]  you can take vacation
[00:46:58.340 --> 00:47:00.340]  or you can invest it
[00:47:00.340 --> 00:47:02.340]  or you can invest it
[00:47:02.340 --> 00:47:08.340]  the scripture is very clear
[00:47:08.340 --> 00:47:10.340]  the scripture is very clear
[00:47:10.340 --> 00:47:14.340]  do not lay up treasures
[00:47:14.340 --> 00:47:16.340]  on earth
[00:47:16.340 --> 00:47:18.340]  do not lay up treasures
[00:47:18.340 --> 00:47:20.340]  on earth
[00:47:20.340 --> 00:47:22.340]  lay up treasures in heaven
[00:47:22.340 --> 00:47:24.340]  invest your life
[00:47:24.340 --> 00:47:26.340]  in that which is eternal
[00:47:26.340 --> 00:47:30.340]  two things are eternal
[00:47:30.340 --> 00:47:32.340]  there are only two things
[00:47:32.340 --> 00:47:34.340]  that aren't going to burn
[00:47:34.340 --> 00:47:36.340]  your cars are going to burn
[00:47:36.340 --> 00:47:38.340]  your houses are going to burn
[00:47:38.340 --> 00:47:40.340]  your clothing will wear out
[00:47:40.340 --> 00:47:44.340]  your degrees on the wall
[00:47:44.340 --> 00:47:46.340]  will disappear
[00:47:46.340 --> 00:47:50.340]  two things are eternal
[00:47:50.340 --> 00:47:52.340]  the word of god
[00:47:52.340 --> 00:47:56.340]  and the souls of men
[00:47:56.340 --> 00:48:00.340]  the word of god
[00:48:00.340 --> 00:48:04.340]  and the souls of men
[00:48:04.340 --> 00:48:08.340]  if you have two years left
[00:48:08.340 --> 00:48:10.340]  five years left
[00:48:10.340 --> 00:48:12.340]  fifty years left
[00:48:12.340 --> 00:48:14.340]  invest in these things
[00:48:14.340 --> 00:48:18.340]  let's pray together
[00:48:18.340 --> 00:48:20.340]  father god we are so thankful
[00:48:20.340 --> 00:48:22.340]  that you have
[00:48:22.340 --> 00:48:24.340]  challenged us this morning
[00:48:24.340 --> 00:48:26.340]  not to just exist
[00:48:26.340 --> 00:48:30.340]  not just to
[00:48:30.340 --> 00:48:32.340]  live a life
[00:48:32.340 --> 00:48:34.340]  in this world
[00:48:34.340 --> 00:48:36.340]  but lord you've given us the opportunity
[00:48:36.340 --> 00:48:38.340]  that we may be going through
[00:48:38.340 --> 00:48:40.340]  struggle right now
[00:48:40.340 --> 00:48:42.340]  we may be like ruth
[00:48:42.340 --> 00:48:44.340]  and boas that felt bitter
[00:48:44.340 --> 00:48:46.340]  and didn't see a way out
[00:48:46.340 --> 00:48:48.340]  in life
[00:48:48.340 --> 00:48:50.340]  but you've shown us
[00:48:50.340 --> 00:48:52.340]  through her example
[00:48:52.340 --> 00:48:54.340]  that we can go
[00:48:54.340 --> 00:48:56.340]  from misery
[00:48:56.340 --> 00:48:58.340]  to meaning
[00:48:58.340 --> 00:49:00.340]  by way of your mission
[00:49:00.340 --> 00:49:02.340]  by faith
[00:49:02.340 --> 00:49:04.340]  father god thank you
[00:49:04.340 --> 00:49:06.340]  for the challenge
[00:49:06.340 --> 00:49:08.340]  thank you for the opportunity
[00:49:08.340 --> 00:49:10.340]  that we can invest our life
[00:49:10.340 --> 00:49:12.340]  in that which is eternal
[00:49:12.340 --> 00:49:14.340]  in jesus name we pray
[00:49:14.340 --> 00:49:16.100]  Amen
