
[00:00:00.000 --> 00:00:12.000]  昨天全美國紀念父親節 舉行了這個No Kings的這個示威遊行全美各地
[00:38:25.000 --> 00:38:27.000]  上帝可以在你我的家庭當中
[00:38:27.000 --> 00:38:30.000]  即使你過去有很不好的這些的背景
[00:38:30.000 --> 00:38:31.000]  也許你會覺得說
[00:38:31.000 --> 00:38:34.000]  這一輩子我都沒有辦法改變我的命運了
[00:38:34.000 --> 00:38:35.000]  親愛的弟兄姊妹
[00:38:35.000 --> 00:38:37.000]  請你記得這是仇敵的謊言
[00:38:37.000 --> 00:38:39.000]  上帝可以改變我們的人生
[00:38:39.000 --> 00:38:40.000]  Amen
[00:38:40.000 --> 00:38:43.000]  上帝的大人可以改變我們的一切
[00:38:43.000 --> 00:38:47.000]  你過去再有多少的這些的不好的歷史
[00:38:47.000 --> 00:38:49.000]  再有多少這些傷痛的背景
[00:38:49.000 --> 00:38:51.000]  上帝可以醫治我們一切的疾病
[00:38:51.000 --> 00:38:53.000]  上帝可以醫治我們心靈的憂傷
[00:38:53.000 --> 00:38:55.000]  你相信嗎
[00:38:55.000 --> 00:38:58.000]  Amen
[00:38:58.000 --> 00:39:01.000]  雖然魔鬼努力的要攻擊家庭
[00:39:01.000 --> 00:39:03.000]  使許多的家庭破裂
[00:39:03.000 --> 00:39:05.000]  使許多的孩子成長在沒有父親的
[00:39:05.000 --> 00:39:07.000]  這樣的一個環境當中長大
[00:39:07.000 --> 00:39:10.000]  但是你看見許多的人因著耶穌基督
[00:39:10.000 --> 00:39:13.000]  他們的生命被抑制被改變
[00:39:13.000 --> 00:39:14.000]  親愛的弟兄姊妹
[00:39:14.000 --> 00:39:18.000]  這就叫做福音Amen
[00:39:18.000 --> 00:39:20.000]  這就是福音
[00:39:20.000 --> 00:39:22.000]  這個福音就是保羅說要
[00:39:22.000 --> 00:39:24.000]  這個和好的福音
[00:39:24.000 --> 00:39:26.000]  他已經託付給我們
[00:39:26.000 --> 00:39:29.000]  我們要去傳揚這個和好的福音
[00:39:29.000 --> 00:39:31.000]  這個和好的福音
[00:39:31.000 --> 00:39:33.000]  你自己需要去經歷它Amen
[00:39:33.000 --> 00:39:37.000]  你更多的去經歷這位耶穌基督基地神的愛
[00:39:37.000 --> 00:39:42.000]  你的人生就會更不一樣
[00:39:42.000 --> 00:39:44.000]  在我過去的教會裡面
[00:39:44.000 --> 00:39:46.000]  有一位姊妹
[00:39:46.000 --> 00:39:48.000]  她是非常有
[00:39:48.000 --> 00:39:51.000]  非常能幹的一位姊妹
[00:39:51.000 --> 00:39:53.000]  如果用今天的話來講說
[00:39:53.000 --> 00:39:56.000]  是一個屢強人
[00:39:56.000 --> 00:39:59.000]  那麼因為她很能幹
[00:39:59.000 --> 00:40:03.000]  賺的錢也比先生多
[00:40:03.000 --> 00:40:05.000]  所以在家裡面就好像是
[00:40:05.000 --> 00:40:07.000]  她說了算懂這意思嗎
[00:40:07.000 --> 00:40:10.000]  所以她有話語權
[00:40:10.000 --> 00:40:13.000]  先生的個性也比較稍微
[00:40:13.000 --> 00:40:15.000]  我們不要講說軟弱
[00:40:15.000 --> 00:40:18.000]  我們就說比較溫和一點
[00:40:18.000 --> 00:40:21.000]  所以先生也就是
[00:40:21.000 --> 00:40:25.000]  反正跟她吵架也總是吵不過
[00:40:25.000 --> 00:40:28.000]  所以先生基本上也大多配合她
[00:40:28.000 --> 00:40:30.000]  夫妻兩個人有四個孩子
[00:40:30.000 --> 00:40:33.000]  你想忙不忙啊
[00:40:33.000 --> 00:40:34.000]  哎呀
[00:40:34.000 --> 00:40:37.000]  然後夫妻兩個人都在工作
[00:40:37.000 --> 00:40:40.000]  先生工作很忙
[00:40:40.000 --> 00:40:42.000]  太太工作更忙
[00:40:42.000 --> 00:40:45.000]  兩個人成天都是在外面工作賺錢
[00:40:45.000 --> 00:40:46.000]  雖然銀行很高
[00:40:46.000 --> 00:40:49.000]  但是四個孩子好像是沒人管的
[00:40:49.000 --> 00:40:52.000]  常常在教會裡面就看著四個孩子在那邊跑
[00:40:52.000 --> 00:40:56.000]  跑去啊
[00:40:56.000 --> 00:40:58.000]  感謝在美主
[00:40:58.000 --> 00:41:01.000]  突然有一天這個姐妹
[00:41:01.000 --> 00:41:07.000]  她感覺到
[00:41:07.000 --> 00:41:10.000]  她自己不能夠這樣子下去
[00:41:10.000 --> 00:41:15.000]  她開始更多的去明白聖經
[00:41:15.000 --> 00:41:17.000]  了解神的心意
[00:41:17.000 --> 00:41:19.000]  她就跟先生講說
[00:41:19.000 --> 00:41:26.000]  她說我啊我這個我辭職了我辭職
[00:41:26.000 --> 00:41:28.000]  讓你去工作
[00:41:28.000 --> 00:41:30.000]  我專心向夫教子
[00:41:30.000 --> 00:41:35.000]  在家裡面帶四個孩子照顧家庭好不好
[00:41:35.000 --> 00:41:38.000]  好不好弟兄
[00:41:38.000 --> 00:41:41.000]  很多弟兄會說不行啊
[00:41:41.000 --> 00:41:45.000]  你不賺錢那我們怎麼生活了對不對
[00:41:45.000 --> 00:41:49.000]  感謝在美主他們夫妻兩個人同心合意
[00:41:49.000 --> 00:41:52.000]  姐妹對先生也很鼓勵她
[00:41:52.000 --> 00:41:54.000]  她說我相信你可以做到
[00:41:54.000 --> 00:41:58.000]  我相信你可以養家糊口
[00:41:58.000 --> 00:42:01.000]  先生因著她的信任
[00:42:01.000 --> 00:42:04.000]  太太辭了職在家裡面專心做帶孩子的工作
[00:42:04.000 --> 00:42:06.000]  他們也把本來是這個
[00:42:06.000 --> 00:42:09.000]  那個是很大的一個房子
[00:42:09.000 --> 00:42:10.000]  把它賣掉
[00:42:10.000 --> 00:42:12.000]  然後呢換了一個比較
[00:42:12.000 --> 00:42:15.000]  那個時候他們沒有換房子就賣掉之後
[00:42:15.000 --> 00:42:18.000]  他們就等於說沒有房貸的壓力了
[00:42:18.000 --> 00:42:19.000]  這是很不容易啊
[00:42:19.000 --> 00:42:23.000]  你想想看那是二十多年前了是不是
[00:42:23.000 --> 00:42:24.000]  感謝在美主
[00:42:24.000 --> 00:42:29.000]  這個姐妹看見他一步一步的在改變
[00:42:29.000 --> 00:42:32.000]  從過去啊你跟他講話
[00:42:32.000 --> 00:42:35.000]  就是萬一有一些什麼不同意了
[00:42:35.000 --> 00:42:37.000]  他可以給你變到一個地步
[00:42:37.000 --> 00:42:40.000]  你真是無話可說
[00:42:40.000 --> 00:42:42.000]  但是後來他開始學習順服
[00:42:42.000 --> 00:42:44.000]  他開始學習真正的
[00:42:44.000 --> 00:42:49.000]  讓先生來在家裡面做樹林的工作
[00:42:49.000 --> 00:42:51.000]  我記得有一次我印象很深刻
[00:42:51.000 --> 00:42:53.000]  在教會的禱告會裡面
[00:42:53.000 --> 00:42:56.000]  我們唱了一首歌叫做阿巴夫
[00:42:56.000 --> 00:42:58.000]  大家還記得吧
[00:42:58.000 --> 00:43:05.000]  一面唱他一面的哭啊
[00:43:05.000 --> 00:43:07.000]  後來會後我們就問說
[00:43:07.000 --> 00:43:10.000]  我就問他說怎麼了
[00:43:10.000 --> 00:43:11.000]  他才提起來
[00:43:11.000 --> 00:43:14.000]  他說啊他說他從小
[00:43:14.000 --> 00:43:17.000]  他爸爸是一個軍人
[00:43:17.000 --> 00:43:18.000]  他說他從小
[00:43:18.000 --> 00:43:23.000]  他從來沒有被他爸爸抱過
[00:43:23.000 --> 00:43:25.000]  也沒有從來沒有聽過
[00:43:25.000 --> 00:43:28.000]  爸爸跟他講說我愛你
[00:43:28.000 --> 00:43:30.000]  當然我想我們大部分的
[00:43:30.000 --> 00:43:33.000]  可能很多的父母親也都沒有跟孩子講我愛你
[00:43:33.000 --> 00:43:35.000]  不過但是他的情況就是
[00:43:35.000 --> 00:43:37.000]  這個你看影響到他已經
[00:43:37.000 --> 00:43:40.000]  自己都做四個孩子的媽了
[00:43:40.000 --> 00:43:43.000]  但是當他開始感受到神的話
[00:43:43.000 --> 00:43:45.000]  他開始就要改變
[00:43:45.000 --> 00:43:46.000]  他就說他說
[00:43:46.000 --> 00:43:49.000]  他說我牧師我決定
[00:43:49.000 --> 00:43:52.000]  下個禮拜我要回台灣去
[00:43:52.000 --> 00:43:56.000]  他說我要去跟我爸爸
[00:43:56.000 --> 00:43:59.000]  我要去跟他修復關係
[00:43:59.000 --> 00:44:03.000]  感謝在美祖他回去台灣之後
[00:44:03.000 --> 00:44:06.000]  那是他一生當中第一次
[00:44:06.000 --> 00:44:10.000]  跟爸爸能夠這樣子的親密的
[00:44:10.000 --> 00:44:12.000]  能夠在一起相處
[00:44:12.000 --> 00:44:14.000]  他回來之後他好高興
[00:44:14.000 --> 00:44:17.000]  他跟他父親的關係
[00:44:17.000 --> 00:44:19.000]  從過去好像是停留在
[00:44:19.000 --> 00:44:22.000]  那種父親是不可以接觸的
[00:44:22.000 --> 00:44:24.000]  無法親近的
[00:44:24.000 --> 00:44:27.000]  到現在他已經可以跟他的父親
[00:44:27.000 --> 00:44:30.000]  能夠很暢快的
[00:44:30.000 --> 00:44:35.000]  自由的在那邊相處交談
[00:44:35.000 --> 00:44:38.000]  感謝在美祖親愛的地方之美
[00:44:38.000 --> 00:44:40.000]  上帝可以改變我們
[00:44:40.000 --> 00:44:42.000]  但是你要願意
[00:44:42.000 --> 00:44:44.000]  你要願意走出這一步
[00:44:44.000 --> 00:44:46.000]  你要願意說上帝啊
[00:44:46.000 --> 00:44:48.000]  是的我也願意改變
[00:44:48.000 --> 00:44:52.000]  所以你先來跟你的父母親
[00:44:52.000 --> 00:44:57.000]  你先來跟你的父親修復關係
[00:44:57.000 --> 00:44:59.000]  做父親的
[00:44:59.000 --> 00:45:01.000]  你先來跟兒女
[00:45:01.000 --> 00:45:04.000]  你不要說天下無不是的父母
[00:45:04.000 --> 00:45:07.000]  你不要說我是大人小孩子
[00:45:07.000 --> 00:45:10.000]  我怎麼能夠跟他道歉呢
[00:45:10.000 --> 00:45:11.000]  親愛的劉子妹
[00:45:11.000 --> 00:45:13.000]  如果你做父親的過去沒有做對
[00:45:13.000 --> 00:45:16.000]  你就應該跟你的孩子道歉是嗎
[00:45:16.000 --> 00:45:17.000]  是不是
[00:45:17.000 --> 00:45:20.000]  我只看到一個弟兄點頭
[00:45:20.000 --> 00:45:23.000]  其他弟兄都還是有點在考慮是吧
[00:45:23.000 --> 00:45:24.000]  親愛的劉子妹
[00:45:24.000 --> 00:45:29.000]  你要看見真正屬靈的男人是什麼
[00:45:29.000 --> 00:45:30.000]  是能夠頭低下來的
[00:45:30.000 --> 00:45:33.000]  Amen
[00:45:33.000 --> 00:45:35.000]  不僅僅弟兄要Amen
[00:45:35.000 --> 00:45:36.000]  姐妹要Amen
[00:45:36.000 --> 00:45:38.000]  Amen
[00:45:38.000 --> 00:45:39.000]  是的
[00:45:39.000 --> 00:45:40.000]  求主幫助我們
