
[00:00:00.000 --> 00:00:05.800]  好感謝主在美國大半年的時間
[00:39:02.900 --> 00:39:04.900]  點數不是講質數
[00:39:04.900 --> 00:39:06.900]  所以我們在網絡
[00:39:06.900 --> 00:39:08.900]  網絡裡面有很多東西
[00:39:08.900 --> 00:39:10.900]  是需要潔淨的
[00:39:10.900 --> 00:39:12.900]  最後這個社會運動
[00:39:12.900 --> 00:39:14.900]  我認識一個天主
[00:39:14.900 --> 00:39:16.900]  教徒
[00:39:16.900 --> 00:39:18.900]  他是一個很成功的實業家
[00:39:18.900 --> 00:39:20.900]  他搞社企
[00:39:20.900 --> 00:39:22.900]  很成功
[00:39:22.900 --> 00:39:24.900]  他搞了一個機構
[00:39:24.900 --> 00:39:26.900]  他邀請我做顧問
[00:39:26.900 --> 00:39:28.900]  這個顧問名單裡面
[00:39:28.900 --> 00:39:30.900]  媒體各行各業的人
[00:39:30.900 --> 00:39:32.900]  都有
[00:39:32.900 --> 00:39:34.900]  他目的只有一個
[00:39:34.900 --> 00:39:36.900]  就是我們一起來關心香港
[00:39:36.900 --> 00:39:38.900]  而且為香港打氣
[00:39:38.900 --> 00:39:40.900]  輸入正能量
[00:39:40.900 --> 00:39:42.900]  過往有很多的運動
[00:39:42.900 --> 00:39:44.900]  我們
[00:39:44.900 --> 00:39:46.900]  港福的弟兄姊妹
[00:39:46.900 --> 00:39:48.900]  可不可以有人在神面前有負擔
[00:39:48.900 --> 00:39:50.900]  去推動一種社會運動
[00:39:50.900 --> 00:39:52.900]  去改變現在的社會氣氛
[00:39:52.900 --> 00:39:54.900]  去營造一種社會文化
[00:39:54.900 --> 00:39:56.900]  不再關心
[00:39:56.900 --> 00:39:58.900]  派餅
[00:39:58.900 --> 00:40:00.900]  或者做這些事
[00:40:00.900 --> 00:40:02.900]  這些事要做
[00:40:02.900 --> 00:40:04.900]  但我覺得我們港福的弟兄姊妹
[00:40:04.900 --> 00:40:06.900]  可以做高層次一點
[00:40:06.900 --> 00:40:08.900]  影響心願的事
[00:40:08.900 --> 00:40:10.900]  求主幫助我們
[00:40:10.900 --> 00:40:12.900]  叫我們關心社會
[00:40:12.900 --> 00:40:14.900]  是按我們個人從神領受
[00:40:14.900 --> 00:40:16.900]  和我們有的
[00:40:16.900 --> 00:40:18.900]  去分享
[00:40:18.900 --> 00:40:20.900]  不要將你的一千兩
[00:40:20.900 --> 00:40:22.900]  埋在地下
[00:40:22.900 --> 00:40:24.900]  是不去用
[00:40:24.900 --> 00:40:26.900]  而且到你要用的時候
[00:40:26.900 --> 00:40:28.900]  時機已經過去
[00:40:28.900 --> 00:40:30.900]  已經
[00:40:30.900 --> 00:40:32.900]  那個意義不在
[00:40:32.900 --> 00:40:34.900]  求主幫助我們
[00:40:34.900 --> 00:40:36.900]  願主賜福各位
