
[00:00:00.000 --> 00:00:03.280]  (主席) 當你坐下的時候跟旁邊的鄧小平說一聲 祝你二馬來歷
[00:39:14.640 --> 00:39:16.640]  如果沒有人翻就不要講了
[00:39:16.640 --> 00:39:17.840]  那但我不講
[00:39:17.840 --> 00:39:19.240]  怎麼知道有沒有人翻呢
[00:39:19.240 --> 00:39:21.640]  那我不知道有沒有人翻
[00:39:21.640 --> 00:39:23.240]  我又不能講
[00:39:23.240 --> 00:39:24.440]  你明白嗎
[00:39:24.440 --> 00:39:26.040]  最後就不講了
[00:39:26.040 --> 00:39:27.440]  結果就是不講了
[00:39:27.440 --> 00:39:29.840]  唯有辨別珠玲的恩賜
[00:39:29.840 --> 00:39:33.840]  你才知道有沒有人會翻得到今天在這裡
[00:39:33.840 --> 00:39:36.040]  所以恩賜的運用
[00:39:36.040 --> 00:39:38.040]  不是一種的恩賜在這裡
[00:39:38.040 --> 00:39:39.440]  是同時間所產生
[00:39:39.440 --> 00:39:41.040]  只不過保羅在交代那裡
[00:39:41.040 --> 00:39:44.040]  會容易地交代出來
[00:39:44.040 --> 00:39:46.040]  但是講方言是造就自己的
[00:39:46.040 --> 00:39:47.640]  講方言不是對人講的
[00:39:47.640 --> 00:39:48.440]  是對神講的
[00:39:48.440 --> 00:39:50.040]  因為沒有人聽得懂
[00:39:50.040 --> 00:39:53.640]  他要藉著聖靈講出各樣的奧秘
[00:39:53.640 --> 00:39:54.840]  究竟今天的信徒
[00:39:54.840 --> 00:39:58.640]  需不需要追求學武講方言呢
[00:39:58.640 --> 00:40:00.240]  如果你問我
[00:40:00.240 --> 00:40:02.840]  講方言的恩賜如果沒有翻出來
[00:40:02.840 --> 00:40:04.240]  不是造就教會
[00:40:04.240 --> 00:40:06.640]  是造就自己的
[00:40:06.640 --> 00:40:09.040]  但是你自己也是教會的一部分
[00:40:09.040 --> 00:40:10.640]  Amen
[00:40:10.640 --> 00:40:12.840]  所以今天我們必須學武
[00:40:12.840 --> 00:40:14.040]  有沒有經歷一回事
[00:40:14.040 --> 00:40:16.840]  但是我們必須學武
[00:40:16.840 --> 00:40:19.240]  也都需要有翻方言的
[00:40:19.240 --> 00:40:21.840]  保羅說這一切都是由唯一的
[00:40:21.840 --> 00:40:23.240]  同一位聖靈所運行
[00:40:23.240 --> 00:40:25.640]  隨著自己的旨意分級個人的
[00:40:25.640 --> 00:40:27.040]  就是說
[00:40:27.040 --> 00:40:28.440]  今天在聚會裡面
[00:40:28.440 --> 00:40:29.840]  有人經歷這些恩賜
[00:40:29.840 --> 00:40:31.640]  不是我擁有的
[00:40:31.640 --> 00:40:35.040]  是聖靈隨己意分級我們
[00:40:35.040 --> 00:40:37.040]  做主角
[00:40:37.040 --> 00:40:38.840]  主控整件事的那個
[00:40:38.840 --> 00:40:39.840]  是聖靈
[00:40:39.840 --> 00:40:41.240]  Amen
[00:40:41.240 --> 00:40:42.640]  我們看到
[00:40:42.640 --> 00:40:44.640]  人要透過我們的生命
[00:40:44.640 --> 00:40:46.240]  看到以馬來尼
[00:40:46.240 --> 00:40:48.040]  被聖靈充滿的生命
[00:40:48.040 --> 00:40:50.840]  是看到積極的生命力
[00:40:50.840 --> 00:40:53.040]  生命是由聖靈掌控的
[00:40:53.040 --> 00:40:54.040]  這些人
[00:40:54.040 --> 00:40:56.440]  你會看到他的生命是充滿歌頌
[00:40:56.440 --> 00:40:57.640]  充滿感恩
[00:40:57.640 --> 00:40:59.640]  又願意彼此信服
[00:40:59.640 --> 00:41:01.640]  但是運用屬靈恩賜的生命
[00:41:01.640 --> 00:41:03.240]  是建立教會的
[00:41:03.240 --> 00:41:04.640]  讓人看到神的大能
[00:41:04.640 --> 00:41:06.840]  彰顯在軟弱的人身上
[00:41:06.840 --> 00:41:11.040]  而看到神的榮美
[00:41:11.040 --> 00:41:12.840]  屬靈的恩賜
[00:41:12.840 --> 00:41:14.840]  往往
[00:41:14.840 --> 00:41:16.440]  聖靈
[00:41:16.440 --> 00:41:18.240]  卻是
[00:41:18.240 --> 00:41:20.440]  充滿在
[00:41:20.440 --> 00:41:23.040]  我們認為軟弱的人身上
[00:41:23.040 --> 00:41:24.440]  就好像保羅
[00:41:24.440 --> 00:41:26.440]  哥倫多後書四章七節這樣說
[00:41:26.440 --> 00:41:30.240]  「我們有這寶貝放在瓦器裡面」
[00:41:30.240 --> 00:41:31.840]  「為要顯明」
[00:41:31.840 --> 00:41:34.040]  「這莫大的能力」
[00:41:34.040 --> 00:41:35.640]  「是出於神」
[00:41:35.640 --> 00:41:38.640]  「不是出於我們」
[00:41:38.640 --> 00:41:42.840]  弟子們
[00:41:42.840 --> 00:41:49.040]  當你看到一個軟弱的生命
[00:41:49.040 --> 00:41:52.240]  運用屬靈恩賜的時候
[00:41:52.240 --> 00:41:58.240]  你就不得不讚歎上帝的大能
[00:41:58.240 --> 00:42:02.640]  一個說話很厲害的人
[00:42:02.640 --> 00:42:03.640]  聖靈充滿他
[00:42:03.640 --> 00:42:06.240]  讓他說話更厲害
[00:42:06.240 --> 00:42:08.840]  你看不到神的奇妙
[00:42:08.840 --> 00:42:12.040]  但是平日說話好像不伶俐
[00:42:12.040 --> 00:42:15.640]  但是當聖靈充滿他的時候
[00:42:15.640 --> 00:42:18.640]  他突然「嘣嘣嘣嘣」說出來
[00:42:18.640 --> 00:42:21.040]  你覺得很驚訝
[00:42:21.040 --> 00:42:22.240]  是不是
[00:42:22.240 --> 00:42:24.640]  在我們醫治報告大會裡面
[00:42:24.640 --> 00:42:27.440]  弟兄姊妹你看看
[00:42:27.440 --> 00:42:29.640]  我們原本是怎麼分的呢
[00:42:29.640 --> 00:42:32.040]  有沒有參與服事的弟兄姊妹請舉手
[00:42:32.040 --> 00:42:33.840]  某醫治大會
[00:42:33.840 --> 00:42:37.040]  我們來的弟兄姊妹分了三批
[00:42:37.040 --> 00:42:38.440]  第一批跟他說
[00:42:38.440 --> 00:42:42.440]  就要出來為有病的人祈禱
[00:42:42.440 --> 00:42:43.440]  這些有經驗的
[00:42:43.440 --> 00:42:44.640]  所以這些出來
[00:42:44.640 --> 00:42:46.640]  這些夠膽死的
[00:42:46.640 --> 00:42:49.440]  第二批就是陪談員
[00:42:49.440 --> 00:42:51.440]  因為我們有人缺志
[00:42:51.440 --> 00:42:53.840]  第三批就是在房間裡面
[00:42:53.840 --> 00:42:56.440]  繼續為這個會場祈禱
[00:42:56.440 --> 00:42:59.440]  弟兄姊妹就很安心
[00:42:59.440 --> 00:43:02.440]  老實說最怕就是為病人祈禱那一批
[00:43:02.440 --> 00:43:04.040]  很安心
[00:43:04.040 --> 00:43:08.240]  殊不知在第二場的報道會裡面
[00:43:08.240 --> 00:43:13.440]  出來要代禱的病人太多了
[00:43:13.440 --> 00:43:15.040]  師母告訴我
[00:43:15.040 --> 00:43:16.440]  後來他們就安排
[00:43:16.440 --> 00:43:19.440]  叫裡面祈禱的全部都出來
[00:43:19.440 --> 00:43:22.040]  哇 祈禱那些真是震啊
[00:43:22.040 --> 00:43:23.840]  因為沒有心理準備
[00:43:23.840 --> 00:43:26.440]  他們想在裡面祈禱
[00:43:26.440 --> 00:43:27.440]  這些人好不好
[00:43:27.440 --> 00:43:29.440]  我不知道 為什麼要祈禱
[00:43:29.440 --> 00:43:31.040]  但是這裡好不好就馬上看到
[00:43:31.040 --> 00:43:33.040]  真的很恐怖
[00:43:33.040 --> 00:43:36.040]  現在被迫走到前線
[00:43:36.040 --> 00:43:39.440]  但是我們接著收回弟兄姊妹的經歷
[00:43:39.440 --> 00:43:41.240]  當我們給神用的時候
[00:43:41.240 --> 00:43:44.240]  當我們肯祈禱的時候
[00:43:44.240 --> 00:43:49.240]  藉著他們的手 一個個病人得罪醫治
[00:43:49.240 --> 00:43:54.240]  弟兄姊妹 你就見到不是人的能力
[00:43:54.240 --> 00:43:56.240]  是上帝的大能
[00:43:56.240 --> 00:44:00.440]  屬靈因此讓我們見到屬靈的大能
[00:44:00.440 --> 00:44:01.640]  聖靈的大能
[00:44:01.640 --> 00:44:06.240]  因為這個小組每一個禮拜都會產生
[00:44:06.240 --> 00:44:08.240]  在這個小組裡面
[00:44:08.240 --> 00:44:11.840]  如果弟兄姊妹每一個禮拜回來
[00:44:11.840 --> 00:44:16.840]  見到每一個弟兄姊妹都被聖靈充滿
[00:44:16.840 --> 00:44:18.440]  每一個禮拜都經歷到
[00:44:18.440 --> 00:44:22.440]  每一個弟兄姊妹都運用到屬靈因此的話
[00:44:22.440 --> 00:44:26.840]  整個小組就不再一樣
[00:44:26.840 --> 00:44:29.440]  因為見到神的同在
[00:44:29.440 --> 00:44:31.240]  見到神的榮美
[00:44:31.240 --> 00:44:32.240]  Amen
[00:44:32.240 --> 00:44:33.440]  請你同氣
