
[00:00:00.000 --> 00:00:04.640]  今日的題目叫做「基督徒行事為人的準則」
[00:33:28.800 --> 00:33:30.800]  吸煙危害健康
[00:33:30.800 --> 00:33:32.800]  吸煙危害健康
[00:33:32.800 --> 00:33:34.800]  吸煙危害健康
[00:33:34.800 --> 00:33:36.800]  吸煙危害健康
[00:33:36.800 --> 00:33:38.800]  吸煙危害健康
[00:33:38.800 --> 00:33:40.800]  吸煙危害健康
[00:33:40.800 --> 00:33:42.800]  吸煙危害健康
[00:33:42.800 --> 00:33:44.800]  吸煙危害健康
[00:33:44.800 --> 00:33:46.800]  吸煙危害健康
[00:33:46.800 --> 00:33:48.800]  吸煙危害健康
[00:33:48.800 --> 00:33:50.800]  吸煙危害健康
[00:33:50.800 --> 00:33:52.800]  吸煙危害健康
[00:33:52.800 --> 00:33:54.800]  吸煙危害健康
[00:33:54.800 --> 00:33:56.800]  吸煙危害健康
[00:33:56.800 --> 00:33:58.800]  吸煙危害健康
[00:33:58.800 --> 00:34:00.800]  吸煙危害健康
[00:34:00.800 --> 00:34:02.800]  吸煙危害健康
[00:34:02.800 --> 00:34:04.800]  吸煙危害健康
[00:34:04.800 --> 00:34:06.800]  吸煙危害健康
[00:34:06.800 --> 00:34:08.800]  吸煙危害健康
[00:34:08.800 --> 00:34:10.800]  吸煙危害健康
[00:34:10.800 --> 00:34:12.800]  吸煙危害健康
[00:34:12.800 --> 00:34:14.800]  吸煙危害健康
[00:34:14.800 --> 00:34:16.800]  吸煙危害健康
[00:34:16.800 --> 00:34:18.800]  吸煙危害健康
[00:34:18.800 --> 00:34:20.800]  吸煙危害健康
[00:34:20.800 --> 00:34:22.800]  吸煙危害健康
[00:34:22.800 --> 00:34:24.800]  吸煙危害健康
[00:34:24.800 --> 00:34:26.800]  吸煙危害健康
[00:34:26.800 --> 00:34:28.800]  吸煙危害健康
[00:34:28.800 --> 00:34:30.800]  吸煙危害健康
[00:34:30.800 --> 00:34:32.800]  吸煙危害健康
[00:34:32.800 --> 00:34:34.800]  吸煙危害健康
[00:34:34.800 --> 00:34:36.800]  吸煙危害健康
[00:34:36.800 --> 00:34:38.800]  吸煙危害健康
[00:34:38.800 --> 00:34:40.800]  吸煙危害健康
[00:34:40.800 --> 00:34:42.800]  吸煙危害健康
[00:34:42.800 --> 00:34:44.800]  吸煙危害健康
[00:34:44.800 --> 00:34:46.800]  吸煙危害健康
[00:34:46.800 --> 00:34:48.800]  吸煙危害健康
[00:34:48.800 --> 00:34:50.800]  吸煙危害健康
[00:34:50.800 --> 00:34:52.800]  吸煙危害健康
[00:34:52.800 --> 00:34:54.800]  吸煙危害健康
[00:34:54.800 --> 00:34:56.800]  吸煙危害健康
[00:34:56.800 --> 00:34:58.800]  吸煙危害健康
[00:34:58.800 --> 00:35:00.800]  吸煙危害健康
[00:35:00.800 --> 00:35:02.800]  吸煙危害健康
[00:35:02.800 --> 00:35:04.800]  吸煙危害健康
[00:35:04.800 --> 00:35:06.800]  吸煙危害健康
[00:35:06.800 --> 00:35:08.800]  吸煙危害健康
[00:35:08.800 --> 00:35:10.800]  吸煙危害健康
[00:35:10.800 --> 00:35:12.800]  吸煙危害健康
[00:35:12.800 --> 00:35:14.800]  吸煙危害健康
[00:35:14.800 --> 00:35:16.800]  吸煙危害健康
[00:35:16.800 --> 00:35:18.800]  吸煙危害健康
[00:35:18.800 --> 00:35:20.800]  吸煙危害健康
[00:35:20.800 --> 00:35:22.800]  吸煙危害健康
[00:35:22.800 --> 00:35:24.800]  好了 結束了
